orthogroup	set	ACN	AGE	CNV	CON	DUP	EVR	EXP	PHC	STA	UNI	WGA
261at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9969	1	0.68	79	1.0	0.95
1802at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.1837	1	0.46	79	1.0	0.84
9620at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.9247	0	0.18	80	1.0	0.55
12176at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.9851	0	0.54	80	1.0	0.81
11176at7399	48h-DO	1.0	183.0129637	0.0	3	0.0	1.0812	0	0.56	77	0.853658537	0.9
9667at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.8967	0	0.82	79	0.975609756	0.95
830at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.2903	0	0.17	80	1.0	0.46
24266at7399	48h-DO	1.0	203.0	0.0	4	0.0	0.9536	0	0.33	76	0.7560975609999999	0.68
21331at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.8029	0	0.58	80	1.0	0.94
25379at7399	48h-DO	1.029411765	203.0	0.164130361	6	0.029411765	1.5485	1	0.08	73	0.8292682929999999	0.74
404at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.7475	0	0.96	80	1.0	0.99
3874at7399	48h-DO	1.1	203.0	0.445361771	1	0.05	0.8498	2	0.35	77	0.975609756	0.63
22431at7399	48h-DO	1.37037037	183.0129637	0.53099683	11	0.259259259	1.3008	8	0.23	61	0.658536585	0.97
929at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.2958	1	0.41	79	1.0	0.78
16780at7399	48h-DO	1.03125	183.0129637	0.168720132	6	0.03125	1.1826	1	0.12	73	0.780487805	0.59
2986at7399	48h-DO	1.097560976	203.0	0.337016686	0	0.073170732	1.4255	3	0.41	77	1.0	0.9
29999at7399	48h-DO	1.025	203.0	0.152317024	1	0.025	1.0722	1	0.29	78	0.975609756	0.81
16534at7399	48h-DO	1.0	203.0	0.0	4	0.0	1.2527	0	0.12	76	0.902439024	0.44
2476at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0678	1	0.27	79	1.0	0.56
17911at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.1146	1	0.74	79	1.0	0.96
28114at7399	48h-DO	1.048780488	203.0	0.294165364	0	0.024390244	0.7263	1	0.33	79	1.0	0.78
178at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9505	1	0.58	79	1.0	0.86
226at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.8628	0	0.71	80	1.0	0.9
8304at7399	48h-DO	1.025	203.0	0.152317024	1	0.025	0.8809	1	0.22	78	0.975609756	0.44
22344at7399	48h-DO	1.027027027	203.0	0.15789473699999998	3	0.027027027	1.2312	1	0.36	76	0.902439024	0.91
24504at7399	48h-DO	1.142857143	203.0	0.306186218	8	0.14285714300000002	1.7455	3	0.15	69	0.5121951220000001	0.76
30179at7399	48h-DO	1.0	203.0	0.0	2	0.0	0.7759999999999999	0	0.52	78	0.951219512	0.92
3212at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.9087	0	0.62	80	1.0	0.92
4650at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.8873	0	0.41	79	0.975609756	0.83
19838at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.9401	0	0.47	79	0.975609756	0.87
30803at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.4852	0	0.36	80	1.0	0.91
15186at7399	48h-DO	1.043478261	203.0	0.19543399	8	0.043478261	1.0642	1	0.27	71	0.56097561	0.71
13837at7399	48h-DO	1.025	203.0	0.152317024	1	0.025	1.295	1	0.28	78	0.975609756	0.84
30322at7399	48h-DO	1.0	203.0	0.0	2	0.0	1.0788	0	0.07	78	0.951219512	0.68
30922at7399	48h-DO	1.075	203.0	0.321401743	1	0.05	0.904	2	0.11	77	0.975609756	0.38
705at7399	48h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.8787	2	0.37	78	1.0	0.7
4768at7399	48h-DO	1.025641026	203.0	0.15411035	2	0.025641026	1.1501	1	0.44	77	0.951219512	0.9
31703at7399	48h-DO	1.0	203.0	0.0	2	0.0	1.0281	0	0.21	78	0.951219512	0.76
3404at7399	48h-DO	1.102564103	203.0	0.343367978	2	0.076923077	0.8608	3	0.46	75	0.951219512	0.72
22512at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.1524	0	0.49	80	1.0	0.8
1810at7399	48h-DO	1.075	203.0	0.245015204	1	0.075	1.1795	3	0.31	76	0.975609756	0.61
10430at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.9327	0	0.22	80	1.0	0.46
15979at7399	48h-DO	1.108108108	183.0129637	0.458899701	1	0.054054054	1.2259	2	0.27	77	0.902439024	0.66
10927at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.8261	0	0.32	79	0.975609756	0.66
17165at7399	48h-DO	1.027777778	183.0129637	0.159894048	2	0.027777778	0.9926	1	0.52	77	0.87804878	0.79
11941at7399	48h-DO	1.025641026	203.0	0.15411035	2	0.025641026	0.9252	1	0.43	77	0.951219512	0.71
17635at7399	48h-DO	1.0	183.0129637	0.0	2	0.0	0.8434	0	0.34	78	0.87804878	0.82
30428at7399	48h-DO	1.212121212	203.0	0.337268439	7	0.212121212	0.7090000000000001	6	0.24	67	0.804878049	0.515
651at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.9898	0	0.58	79	0.975609756	0.91
13655at7399	48h-DO	1.0	203.0	0.0	3	0.0	1.028	0	0.28	77	0.926829268	0.74
24597at7399	48h-DO	1.128205128	203.0	0.456812528	2	0.076923077	0.743	3	0.73	75	0.951219512	0.96
617at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.2261	0	0.56	80	1.0	0.9
16255at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.9192	0	0.71	79	0.975609756	0.91
9498at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.1619	0	0.31	80	1.0	0.61
4144at7399	48h-DO	1.097560976	203.0	0.27034500100000003	0	0.097560976	0.9606	4	0.545	76	1.0	0.81
2540at7399	48h-DO	1.028571429	203.0	0.161970886	3	0.028571429	1.1582	1	0.42	76	0.853658537	0.9
16246at7399	48h-DO	1.05	203.0	0.207566616	1	0.05	0.9381	2	0.12	77	0.975609756	0.36
13757at7399	48h-DO	1.956521739	203.0	0.775552372	9	0.391304348	1.4037	8	0.24	63	0.56097561	0.72
8955at7399	48h-DO	1.0	183.0129637	0.0	1	0.0	0.8402	0	0.46	79	0.902439024	0.89
13454at7399	48h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.7808	2	0.01	78	1.0	0.03
4160at7399	48h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.9448	2	0.48	78	1.0	0.93
18260at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.392	0	0.3	80	1.0	0.84
4736at7399	48h-DO	1.0	203.0	0.0	1	0.0	1.0756	0	0.62	79	0.975609756	0.92
15319at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.0619	0	0.48	80	1.0	0.88
4204at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.8568	0	0.58	79	0.975609756	0.93
605at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.0774	0	0.62	80	1.0	0.92
28604at7399	48h-DO	1.03125	203.0	0.168720132	9	0.03125	0.7132	1	0.54	70	0.780487805	0.85
21888at7399	48h-DO	1.033333333	183.0129637	0.17371499399999998	5	0.033333333	1.4586	1	0.27	74	0.731707317	0.74
1289at7399	48h-DO	1.048780488	203.0	0.205389788	0	0.048780488	1.1466	2	0.45	78	1.0	0.87
1395at7399	48h-DO	1.048780488	203.0	0.294165364	0	0.024390244	1.3944	1	0.43	79	1.0	0.88
9798at7399	48h-DO	1.097560976	203.0	0.337016686	0	0.073170732	0.8223	3	0.2	77	1.0	0.52
23072at7399	48h-DO	1.051282051	203.0	0.209812811	2	0.051282051	1.5397	2	0.09	76	0.951219512	0.78
13146at7399	48h-DO	1.146341463	203.0	0.493506958	0	0.073170732	1.2105	3	0.16	77	1.0	0.59
5165at7399	48h-DO	1.073170732	203.0	0.242660869	0	0.073170732	1.089	3	0.42	77	1.0	0.87
7421at7399	48h-DO	1.048780488	203.0	0.205389788	0	0.048780488	1.3067	2	0.29	78	1.0	0.7
24589at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.3159	0	0.37	80	1.0	0.68
11768at7399	48h-DO	1.073170732	203.0	0.242660869	0	0.073170732	0.8946	3	0.66	77	1.0	0.91
699at7399	48h-DO	1.073170732	203.0	0.242660869	0	0.073170732	0.8747	3	0.75	77	1.0	0.94
11934at7399	48h-DO	1.068965517	203.0	0.341387266	9	0.034482759	0.8887	1	0.39	70	0.707317073	0.72
27113at7399	48h-DO	1.1	203.0	0.272727273	1	0.1	0.6896	4	0.44	75	0.975609756	0.91
28137at7399	48h-DO	1.0	203.0	0.0	19	0.0	0.956	0	0.55	61	0.31707317100000004	0.92
9703at7399	48h-DO	1.375	203.0	0.3878314370000001	2	0.35	0.9414	6	0.42	72	0.975609756	0.845
24501at7399	48h-DO	1.102564103	203.0	0.275166502	2	0.102564103	0.8113	4	0.18	74	0.951219512	0.45
31185at7399	48h-DO	1.0	203.0	0.0	1	0.0	1.0009	0	0.01	79	0.975609756	0.11
9780at7399	48h-DO	1.0	203.0	0.0	3	0.0	1.0156	0	0.09	77	0.926829268	0.6
20585at7399	48h-DO	1.0	203.0	0.0	2	0.0	1.2897	0	0.42	78	0.951219512	0.9
9924at7399	48h-DO	1.048780488	203.0	0.205389788	0	0.048780488	1.004	2	0.31	78	1.0	0.6
17901at7399	48h-DO	2.87804878	203.0	0.174913283	4	0.975609756	0.8136	2	0.413333333	74	1.0	0.683333333
13397at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.7479	0	0.06	79	0.975609756	0.11
1590at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.0844	0	0.52	80	1.0	0.83
14464at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.0304	0	0.59	80	1.0	0.83
18204at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.89	1	0.31	79	1.0	0.77
31842at7399	48h-DO	1.0555555559999998	203.0	0.31137262	5	0.027777778	0.8259	1	0.3	74	0.87804878	0.84
8801at7399	48h-DO	1.12195122	203.0	0.448690597	1	0.073170732	1.045	3	0.27	76	1.0	0.72
5396at7399	48h-DO	1.0	203.0	0.0	1	0.0	1.6386	0	0.34	79	0.975609756	0.88
17143at7399	48h-DO	1.0	203.0	0.0	3	0.0	0.9104	0	0.29	77	0.926829268	0.61
21496at7399	48h-DO	1.025	203.0	0.152317024	1	0.025	0.8907	1	0.45	78	0.975609756	0.82
607at7399	48h-DO	1.027777778	203.0	0.159894048	4	0.027777778	0.9779	1	0.47	75	0.87804878	0.88
24072at7399	48h-DO	1.0	203.0	0.0	2	0.0	1.33	0	0.28	78	0.951219512	0.84
11744at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.1246	1	0.69	79	1.0	0.96
18462at7399	48h-DO	1.0	203.0	0.0	1	0.0	1.04	0	0.52	79	0.975609756	0.97
9122at7399	48h-DO	1.0	203.0	0.0	8	0.0	0.765	0	0.27	72	0.804878049	0.55
11266at7399	48h-DO	1.0625	177.3420531	0.22782255	3	0.0625	1.9835	2	0.09	75	0.780487805	0.61
17428at7399	48h-DO	1.073170732	203.0	0.318181818	0	0.048780488	0.9577	2	0.1	78	1.0	0.54
1177at7399	48h-DO	1.097560976	203.0	0.27034500100000003	1	0.097560976	0.797	0	0.5	79	1.0	0.71
4903at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0295	1	0.23	79	1.0	0.49
15009at7399	48h-DO	1.027027027	203.0	0.15789473699999998	4	0.027027027	1.0125	1	0.39	75	0.902439024	0.89
1307at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.3488	0	0.33	80	1.0	0.8
30216at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.7571	0	0.07	79	0.975609756	0.31
1716at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.9866	0	0.65	80	1.0	0.94
12587at7399	48h-DO	1.0	203.0	0.0	1	0.0	1.2308	0	0.34	79	0.975609756	0.91
18585at7399	48h-DO	1.0	203.0	0.0	2	0.0	0.8203	0	0.44	78	0.951219512	0.77
4734at7399	48h-DO	1.025	203.0	0.152317024	1	0.025	0.8419	1	0.58	78	0.975609756	0.78
2119at7399	48h-DO	1.048780488	203.0	0.294165364	0	0.024390244	0.988	1	0.7	79	1.0	0.93
1494at7399	48h-DO	1.075	203.0	0.245015204	1	0.075	1.152	3	0.595	76	0.975609756	0.865
30361at7399	48h-DO	1.027027027	203.0	0.15789473699999998	4	0.027027027	1.1608	1	0.33	75	0.902439024	0.76
23298at7399	48h-DO	2.414634146	203.0	0.7200823000000001	19	0.707317073	1.315	9	0.14	52	1.0	0.71
32220at7399	48h-DO	1.0	203.0	0.0	24	0.0	1.0201	0	0.41	56	0.390243902	0.83
31769at7399	48h-DO	1.025641026	203.0	0.15411035	2	0.025641026	0.7262	1	0.14	77	0.951219512	0.65
27436at7399	48h-DO	1.028571429	203.0	0.161970886	5	0.028571429	1.241	1	0.32	74	0.853658537	0.8
1899at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8966	1	0.385	79	1.0	0.69
15465at7399	48h-DO	1.029411765	183.0129637	0.164130361	4	0.029411765	1.0899	1	0.15	75	0.8292682929999999	0.59
12962at7399	48h-DO	1.146341463	203.0	0.411469779	0	0.097560976	1.1866	4	0.3	76	1.0	0.51
5806at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.8483	0	0.67	80	1.0	0.94
30396at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.1669	0	0.03	80	1.0	0.17
2821at7399	48h-DO	1.0	203.0	0.0	4	0.0	1.0608	0	0.32	76	0.902439024	0.55
6027at7399	48h-DO	1.052631579	203.0	0.212132034	3	0.052631579000000005	1.0285	2	0.66	75	0.926829268	0.94
7593at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.9578	0	0.29	80	1.0	0.72
1429at7399	48h-DO	1.414634146	203.0	0.661943235	12	0.26829268300000003	0.7826	3	0.41	65	1.0	0.76
1948at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.2526	0	0.63	80	1.0	0.9
725at7399	48h-DO	1.073170732	203.0	0.242660869	0	0.073170732	0.925	2	0.23	78	1.0	0.65
13177at7399	48h-DO	1.076923077	183.0129637	0.24743583	21	0.076923077	0.8363	1	0.25	58	0.31707317100000004	0.46
26047at7399	48h-DO	1.025	203.0	0.152317024	1	0.025	0.7034	1	0.43	78	0.975609756	0.89
6481at7399	48h-DO	1.029411765	203.0	0.164130361	5	0.029411765	1.1039	1	0.31	74	0.8292682929999999	0.645
14747at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9149	1	0.19	79	1.0	0.52
3720at7399	48h-DO	1.0	183.0129637	0.0	3	0.0	1.0908	0	0.16	77	0.853658537	0.57
3960at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.9708	0	0.44	80	1.0	0.76
19619at7399	48h-DO	1.025	203.0	0.152317024	1	0.025	1.0223	1	0.68	78	0.975609756	0.96
4957at7399	48h-DO	1.0	183.0129637	0.0	5	0.0	0.9415	0	0.37	75	0.804878049	0.81
24563at7399	48h-DO	1.230769231	203.0	1.155827626	3	0.025641026	1.1198	2	0.45	75	0.951219512	0.88
3127at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.84	0	0.54	80	1.0	0.92
30561at7399	48h-DO	1.0	203.0	0.0	8	0.0	1.5115	0	0.18	72	0.804878049	0.82
7103at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9833	1	0.5	79	1.0	0.73
7925at7399	48h-DO	1.05	203.0	0.207566616	1	0.05	0.7776	2	0.25	77	0.975609756	0.54
569at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.9697	0	0.62	80	1.0	0.9
3124at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9029	1	0.61	79	1.0	0.88
30854at7399	48h-DO	1.025641026	203.0	0.15411035	2	0.025641026	0.6993	1	0.76	77	0.951219512	0.97
18679at7399	48h-DO	1.048780488	203.0	0.294165364	0	0.024390244	1.0641	1	0.28	79	1.0	0.73
10319at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.4901	0	0.39	80	1.0	0.92
24948at7399	48h-DO	1.0	203.0	0.0	10	0.0	1.527	0	0.4	70	0.707317073	0.89
23663at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.0351	0	0.35	80	1.0	0.9
4803at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.9372	0	0.41	80	1.0	0.64
15029at7399	48h-DO	1.0625	183.0129637	0.22782255	5	0.0625	1.134	2	0.2	73	0.780487805	0.43
12609at7399	48h-DO	1.048780488	203.0	0.205389788	0	0.048780488	1.2865	2	0.47	78	1.0	0.72
5048at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.7744	1	0.65	79	1.0	0.89
1454at7399	48h-DO	1.195121951	203.0	0.37961378	0	0.17073170699999998	1.0855	6	0.17	74	1.0	0.41
21383at7399	48h-DO	1.052631579	203.0	0.212132034	3	0.052631579000000005	1.3348	2	0.2	75	0.926829268	0.42
31944at7399	48h-DO	1.0	203.0	0.0	6	0.0	1.4604	0	0.09	74	0.853658537	0.76
24522at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.9666	0	0.25	79	0.975609756	0.77
23553at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.836	1	0.78	79	1.0	0.97
26529at7399	48h-DO	1.029411765	203.0	0.164130361	7	0.029411765	1.317	1	0.64	72	0.8292682929999999	0.99
21115at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.9374	0	0.24	79	0.975609756	0.5
2949at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.8976	0	0.43	80	1.0	0.79
551at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8445	1	0.19	79	1.0	0.48
15421at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9074	1	0.63	79	1.0	0.93
1190at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0031	1	0.51	79	1.0	0.81
27009at7399	48h-DO	1.272727273	183.0129637	0.484452142	9	0.181818182	1.4142	2	0.22	69	0.26829268300000003	0.65
28620at7399	48h-DO	1.0	203.0	0.0	5	0.0	0.9952	0	0.48	75	0.87804878	0.87
8586at7399	48h-DO	1.026315789	203.0	0.15596827	3	0.026315789	1.0542	1	0.27	76	0.926829268	0.63
11329at7399	48h-DO	1.025	203.0	0.152317024	1	0.025	1.2527	1	0.53	78	0.975609756	0.935
5570at7399	48h-DO	1.081081081	183.0129637	0.252487623	1	0.081081081	0.8444	3	0.36	76	0.902439024	0.64
19312at7399	48h-DO	1.0	203.0	0.0	3	0.0	1.4135	0	0.19	77	0.926829268	0.59
10395at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9863	1	0.57	79	1.0	0.88
30959at7399	48h-DO	1.0	203.0	0.0	2	0.0	1.1297	0	0.44	78	0.951219512	0.86
28at7399	48h-DO	1.102564103	203.0	0.275166502	2	0.102564103	0.8284	4	0.67	74	0.951219512	0.92
23122at7399	48h-DO	1.025	203.0	0.152317024	1	0.025	0.7602	1	0.44	78	0.975609756	0.79
5694at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.99	0	0.43	80	1.0	0.84
16777at7399	48h-DO	1.0	203.0	0.0	2	0.0	0.82	0	0.3	78	0.951219512	0.74
13648at7399	48h-DO	1.025	203.0	0.152317024	1	0.025	0.8845	1	0.55	78	0.975609756	0.89
30747at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.7676	0	0.41	79	0.975609756	0.91
2386at7399	48h-DO	1.026315789	203.0	0.15596827	3	0.026315789	0.9999	1	0.5	76	0.926829268	0.82
29396at7399	48h-DO	1.073170732	203.0	0.242660869	0	0.073170732	1.392	3	0.29	77	1.0	0.86
935at7399	48h-DO	1.170731707	203.0	0.321401013	0	0.17073170699999998	0.7806	7	0.29	73	1.0	0.48
21812at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.8958	0	0.59	79	0.975609756	0.96
3455at7399	48h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.9874	2	0.15	78	1.0	0.42
556at7399	48h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.8302	2	0.14	78	1.0	0.44
683at7399	48h-DO	1.048780488	203.0	0.205389788	0	0.048780488	1.0422	2	0.53	78	1.0	0.83
11185at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.1391	1	0.4	79	1.0	0.85
11929at7399	48h-DO	1.0	203.0	0.0	2	0.0	1.1347	0	0.42	78	0.951219512	0.88
552at7399	48h-DO	1.0	203.0	0.0	2	0.0	0.8151	0	0.23	78	0.951219512	0.48
7315at7399	48h-DO	2.097560976	203.0	0.952353266	17	0.365853659	1.4277	7	0.27	56	1.0	0.95
13090at7399	48h-DO	1.45	203.0	0.510298227	12	0.325	1.2141	4	0.1525	64	0.975609756	0.6875
9182at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.882	1	0.24	79	1.0	0.49
25352at7399	48h-DO	1.282051282	203.0	0.5844655679999999	4	0.153846154	1.8393	5	0.1	71	0.951219512	0.93
29294at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.7238	0	0.32	79	0.975609756	0.61
13766at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.7543	0	0.08	80	1.0	0.2
1042at7399	48h-DO	1.05	203.0	0.207566616	1	0.05	1.1468	2	0.6	77	0.975609756	0.9
1867at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.1561	1	0.4	79	1.0	0.75
30333at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.772	1	0.47	79	1.0	0.89
2060at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.882	0	0.53	80	1.0	0.83
29018at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.8178	0	0.84	80	1.0	0.94
3938at7399	48h-DO	1.219512195	203.0	0.339411255	0	0.219512195	0.8043	9	0.44	71	1.0	0.7
17497at7399	48h-DO	1.0	203.0	0.0	2	0.0	1.5117	0	0.25	78	0.56097561	0.78
13034at7399	48h-DO	1.0	203.0	0.0	3	0.0	0.8023	0	0.54	77	0.926829268	0.87
17046at7399	48h-DO	1.025641026	203.0	0.15411035	2	0.025641026	0.9185	1	0.62	77	0.951219512	0.87
8804at7399	48h-DO	1.0	203.0	0.0	2	0.0	1.0328	0	0.55	78	0.951219512	0.95
27850at7399	48h-DO	1.0	177.3420531	0.0	6	0.0	1.0634	0	0.24	74	0.682926829	0.8
4302at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.9036	0	0.57	80	1.0	0.78
14517at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.7941	0	0.38	80	1.0	0.75
7319at7399	48h-DO	1.05	203.0	0.207566616	1	0.05	0.8858	2	0.31	77	0.975609756	0.47
1686at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.944	0	0.1	80	1.0	0.25
9944at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.9443	0	0.27	80	1.0	0.56
23790at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.826	0	0.41	80	1.0	0.64
30221at7399	48h-DO	1.029411765	203.0	0.164130361	7	0.029411765	0.7418	1	0.32	72	0.8292682929999999	0.85
32534at7399	48h-DO	1.0	203.0	0.0	5	0.0	0.8646	0	0.29	75	0.87804878	0.81
16687at7399	48h-DO	1.0	203.0	0.0	3	0.0	1.0155	0	0.39	77	0.5365853660000001	0.74
13008at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.7493	0	0.4	80	1.0	0.7
11516at7399	48h-DO	1.125	203.0	0.293972368	1	0.125	0.9072	4	0.28	75	0.975609756	0.56
30626at7399	48h-DO	1.027027027	203.0	0.15789473699999998	4	0.027027027	0.8704	1	0.9	75	0.902439024	1.0
28741at7399	48h-DO	1.025	203.0	0.152317024	1	0.025	0.7268	1	0.54	78	0.975609756	0.91
27592at7399	48h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.6906	1	0.37	79	1.0	0.85
30778at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.7954	0	0.0	80	1.0	0.03
4376at7399	48h-DO	1.390243902	203.0	0.385166639	5	0.365853659	0.9447	2	0.39	73	1.0	0.89
11329at7399	48h-DO	1.025	203.0	0.152317024	1	0.025	1.2527	1	0.53	78	0.975609756	0.935
4866at7399	48h-DO	1.243902439	203.0	0.6347613360000001	1	0.12195122	1.0938	6	0.17	73	1.0	0.62
14924at7399	48h-DO	1.0	82.06786156	0.0	5	0.0	1.4485	0	0.1	75	0.26829268300000003	0.52
28495at7399	48h-DO	1.026315789	203.0	0.15596827	3	0.026315789	0.8475	1	0.55	76	0.926829268	0.9
15120at7399	48h-DO	1.0	203.0	0.0	1	0.0	1.163	0	0.13	79	0.975609756	0.77
4653at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.772	0	0.67	80	1.0	0.91
18803at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.0694	0	0.6	80	1.0	0.95
30838at7399	48h-DO	1.051282051	203.0	0.209812811	2	0.051282051	0.7339	2	0.31	76	0.951219512	0.83
29495at7399	48h-DO	1.1	203.0	0.272727273	1	0.1	0.7576	3	0.41	76	0.975609756	0.85
2111at7399	48h-DO	1.0	183.0129637	0.0	1	0.0	1.4432	0	0.34	79	0.902439024	0.71
4921at7399	48h-DO	1.105263158	203.0	0.454256763	3	0.052631579000000005	1.0501	2	0.14	75	0.926829268	0.58
34059at7399	48h-DO	1.0	45.85966719	0.0	11	0.0	0.8715	0	0.36	69	0.048780488	0.75
13127at7399	48h-DO	1.0	203.0	0.0	1	0.0	1.4526	0	0.55	79	0.975609756	0.98
10448at7399	48h-DO	1.0	203.0	0.0	8	0.0	1.5731	0	0.46	72	0.804878049	0.85
5810at7399	48h-DO	1.225	203.0	0.499479112	1	0.125	1.0505	2	0.19	77	0.975609756	0.67
550at7399	48h-DO	1.146341463	203.0	0.363574627	0	0.12195122	0.8994	5	0.78	75	1.0	0.93
4940at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.1379	0	0.6	80	1.0	0.91
874at7399	48h-DO	1.0	203.0	0.0	0	0.0	0.9082	0	0.42	80	1.0	0.83
29747at7399	48h-DO	1.05	203.0	0.297380857	1	0.025	0.7879	1	0.26	78	0.975609756	0.87
31195at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.9397	0	0.56	79	0.975609756	0.93
24665at7399	48h-DO	1.12195122	203.0	0.291661041	0	0.12195122	0.7587	4	0.27	76	1.0	0.84
37036at7399	48h-DO	1.0	162.0	0.0	16	0.0	1.9681	0	0.31	64	0.048780488	0.59
25090at7399	48h-DO	1.028571429	203.0	0.161970886	6	0.028571429	1.858	1	0.26	73	0.853658537	0.9
9286at7399	48h-DO	1.0	203.0	0.0	4	0.0	1.2065	0	0.49	76	0.902439024	0.86
21830at7399	48h-DO	1.142857143	203.0	0.306186218	4	0.14285714300000002	1.7407	2	0.43	74	0.5121951220000001	0.88
15293at7399	48h-DO	1.0	203.0	0.0	4	0.0	0.9994	0	0.27	76	0.902439024	0.48
10986at7399	48h-DO	1.0	203.0	0.0	1	0.0	0.8369	0	0.46	79	0.975609756	0.73
4813at7399	48h-DO	1.0	203.0	0.0	0	0.0	1.207	0	0.42	80	1.0	0.87
