orthogroup	AAL	AEN	AGE	CAF	CNV	CON	DUP	EVR	EXP	LCA	PDN	PDS	SEL	STA	SYN	UNI	ACN
MZ22526934	207.6666667	1.666666667	1.979807516	0.003	0.0	8	0.0	1.2051	0	6	0.27268000000000003	0.37321	0.73063	28	0.0	0.15789473684210525	1.0
MZ22526935	66.05882353	2.0	43.0	0.648	0.0	2	0.0	0.8711	0	7	0.23477	6.72594	0.034910000000000004	34	0.176470588	0.8947368421052632	1.0
MZ22526936	73.5	1.3	43.0	0.001	0.0	8	0.0	0.8577	0	7	0.15853	2.09122	0.07581	28	0.0	0.5263157894736842	1.0
MZ22526937	110.1	3.1	27.90365678	0.0	0.0	7	0.0	0.847	1	7	0.26822	3.5825400000000003	0.07487	28	0.0	0.5263157894736842	1.0
MZ22526939	179.0	2.0	43.0	0.078	0.0	5	0.0	1.4666	0	7	1.00546	3.24351	0.30999	31	0.0	0.3157894736842105	1.0
MZ22526941	67.0	2.0	43.0	0.002	0.0	8	0.0	0.9858	0	7	0.17322	4.20661	0.04118	28	0.0	0.4736842105263158	1.0
MZ22526942	79.1	1.9	43.0	0.0	0.0	7	0.0	0.8359	4	7	0.41134	2.86221	0.14371	25	0.0	0.5263157894736842	1.0
MZ22526943	91.66666667	3.0	43.0	0.0	0.263523138	8	0.090909091	0.9936	2	7	1.25397	11.03224	0.11366	26	0.0	0.5789473684210527	1.0909090909090908
MZ22526944	91.71428571	2.142857143	27.90365678	0.0	0.0	9	0.0	1.4349	3	7	0.87656	5.8216199999999985	0.15057	24	0.0	0.3684210526315789	1.0
MZ22526945	95.55555556	2.111111111	19.19682665	0.0	0.0	8	0.0	0.879	0	6	0.24014	1.96239	0.12237	28	0.0	0.4736842105263158	1.0
MZ22526947	189.8888889	3.0	27.90365678	0.003	0.0	7	0.0	1.3134	0	7	1.86971	5.53091	0.33805	29	0.0	0.4736842105263158	1.0
MZ22526948	154.2	2.0	27.90365678	0.0	0.346410162	11	0.25	1.97	1	7	1.87598	14.11646	0.13289	24	0.0	0.21052631578947367	1.25
MZ22526949	456.5	3.75	27.90365678	0.232	0.0	4	0.0	1.0017	0	7	2.2206900000000003	4.32376	0.5136	32	0.0	0.21052631578947367	1.0
MZ22526951	75.0	1.75	15.68373472	0.0	0.0	10	0.0	1.1134	0	6	0.3369	1.10136	0.30589	26	0.0	0.21052631578947367	1.0
MZ22526952	90.90909091	1.818181818	43.0	0.001	0.0	8	0.0	0.815	0	7	0.22053000000000006	1.79804	0.12265	28	0.0	0.5789473684210527	1.0
MZ22526953	91.69230769	2.230769231	19.19682665	0.0	0.527358046	10	0.375	1.2825	4	6	0.71909	2.85997	0.25143000000000004	22	0.0	0.42105263157894735	1.625
MZ22526954	155.33333330000005	3.0	27.90365678	0.001	0.0	9	0.0	0.8408	0	7	0.04158	0.39566	0.10509	27	0.0	0.15789473684210525	1.0
MZ22526956	193.3333333	4.0	27.90365678	0.0	0.0	10	0.0	1.0868	0	7	0.25559	5.7527599999999985	0.04443	26	0.0	0.15789473684210525	1.0
MZ22526957	261.0	4.0	27.90365678	0.001	0.0	8	0.0	1.4214	0	7	0.29769	2.5719	0.11575	28	0.0	0.21052631578947367	1.0
MZ22526958	769.7333332999998	3.6	43.0	0.066	0.0	4	0.0	0.8951	0	7	0.81905	5.82299	0.14065999999999998	32	0.0	0.7894736842105263	1.0
MZ22526962	103.0	2.333333333	1.729225629	0.003	0.0	8	0.0	0.9776	0	6	0.02159	0.04326	0.49908	28	0.0	0.15789473684210525	1.0
MZ22526963	96.66666667	2.0	43.0	0.0	0.263523138	7	0.090909091	0.8432	1	7	0.37149	2.36959	0.15677	28	0.0	0.5789473684210527	1.0909090909090908
MZ22526965	270.7	1.8	27.90365678	0.0	0.282842712	9	0.111111111	1.654	1	7	1.43026	4.77934	0.29926	26	0.0	0.4736842105263158	1.1111111111111112
MZ22526966	245.0	1.333333333	43.0	0.0	0.0	9	0.0	0.9121	1	7	0.31059000000000003	4.4595	0.06965	26	0.0	0.3157894736842105	1.0
MZ22526967	231.3333333	3.0	27.90365678	0.0	0.0	10	0.0	1.2263	0	7	0.34999	1.30397	0.2684	26	0.0	0.15789473684210525	1.0
MZ22526968	137.6	3.0	27.90365678	0.0	0.282842712	7	0.111111111	1.4705	3	7	2.47099	7.99569	0.30904	26	0.0	0.4736842105263158	1.1111111111111112
MZ22526969	87.25	3.083333333	43.0	0.014	0.0	6	0.0	0.866	0	7	0.38396	1.95058	0.19684	30	0.0	0.631578947368421	1.0
MZ22526970	103.0	2.0	43.0	0.001	0.0	8	0.0	1.051	0	7	1.39859	9.37002	0.14926	28	0.0	0.5789473684210527	1.0
MZ22526971	77.77777778	1.777777778	43.0	0.001	0.0	8	0.0	0.8614	0	7	0.11351	2.46746	0.046	28	0.0	0.4736842105263158	1.0
MZ22526972	90.55555556	2.777777778	43.0	0.001	0.0	8	0.0	0.8568	0	7	0.15946	2.54439	0.06267	28	0.0	0.4736842105263158	1.0
MZ22526973	90.18181818	1.818181818	43.0	0.0	0.0	7	0.0	0.8881	0	7	0.69214	1.52526	0.45378	29	0.0	0.5789473684210527	1.0
MZ22526975	129.0	2.666666667	19.19682665	0.001	0.0	9	0.0	1.2692	0	6	0.36021	2.79031	0.12909	27	0.0	0.15789473684210525	1.0
MZ22526976	109.6666667	3.166666667	27.90365678	0.0	0.0	6	0.0	0.879	3	7	0.41615	1.7462799999999998	0.23831	27	0.0	0.3157894736842105	1.0
MZ22526977	113.6666667	3.0	27.90365678	0.0	0.0	12	0.0	1.0054	0	7	0.23325	2.16078	0.10795	24	0.0	0.15789473684210525	1.0
MZ22526978	143.8	1.4	15.68373472	0.0	0.0	10	0.0	1.2344	0	6	0.52623	1.42927	0.36818	26	0.0	0.2631578947368421	1.0
MZ22526979	162.91666669999995	2.083333333	43.0	0.0	0.263523138	8	0.090909091	1.0983	1	7	0.5637800000000001	2.50223	0.22531	27	0.0	0.5789473684210527	1.0909090909090908
MZ22526980	167.75	2.75	19.19682665	0.0	0.0	11	0.0	1.0614	0	6	0.23026	1.72751	0.13329000000000002	25	0.0	0.21052631578947367	1.0
MZ22526982	88.0	1.333333333	43.0	0.001	0.0	9	0.0	1.0856	0	7	0.3079	76.41149	0.00403	27	0.0	0.15789473684210525	1.0
MZ22526983	171.4285714	2.142857143	27.90365678	0.0	0.571428571	7	0.2	1.014	1	7	0.16768	1.1449	0.14645999999999998	28	0.4375	0.2631578947368421	1.4
MZ22526984	181.6153846	1.769230769	43.0	0.023	0.0	6	0.0	1.1177	0	7	0.81379	6.08023	0.13384	30	0.0	0.6842105263157895	1.0
MZ22526985	184.875	1.375	43.0	0.168	0.0	3	0.0	0.8238	0	7	0.16355999999999998	3.74569	0.04367	33	0.0	0.8421052631578947	1.0
MZ22526986	425.0	3.0	27.90365678	0.589	0.0	3	0.0	1.5318	0	7	1.02745	3.45055	0.29776	33	0.0	0.15789473684210525	1.0
MZ22526987	99.5	1.75	15.68373472	0.0	0.0	12	0.0	0.8605	1	6	0.02533	0.70323	0.03602	23	0.0	0.21052631578947367	1.0
MZ22526988	116.0	2.0	43.0	0.0	0.0	11	0.0	1.0169	0	7	0.41973	2.48217	0.1691	25	0.0	0.21052631578947367	1.0
MZ22526989	148.0	3.0	19.19682665	0.0	0.0	12	0.0	1.5783	0	6	0.33632	0.24601	1.3671	24	0.0	0.15789473684210525	1.0
MZ22526991	203.0	3.0	1.729225629	0.003	0.0	8	0.0	1.3101	0	6	0.5027	0.76505	0.65708	28	0.0	0.15789473684210525	1.0
MZ22526992	257.2	1.0	27.90365678	0.0	0.0	5	0.0	1.1699	3	7	0.77749	4.57483	0.16995	28	0.0	0.2631578947368421	1.0
MZ22526993	332.3333333	4.666666667	27.90365678	0.0	0.0	10	0.0	1.1461	0	7	0.43258	1.62921	0.26552	26	0.0	0.15789473684210525	1.0
MZ22526994	91.0	1.4	43.0	0.0	0.0	12	0.0	1.1424	0	7	0.768	2.48937	0.30851	24	0.0	0.2631578947368421	1.0
MZ22526996	135.25	1.25	27.90365678	0.061	0.0	6	0.0	0.7857	0	7	8e-05	0.83331	0.0001	30	0.0	0.21052631578947367	1.0
MZ22526997	128.4285714	1.0	19.19682665	0.002	0.0	9	0.0	0.9892	0	6	0.57284	2.21939	0.25811	27	0.0	0.3684210526315789	1.0
MZ22526999	149.33333330000005	2.166666667	15.68373472	0.0	0.0	10	0.0	1.3574	0	6	0.96382	2.05852	0.46821	26	0.0	0.3157894736842105	1.0
MZ22527000	187.3333333	3.0	19.19682665	0.0	0.0	11	0.0	1.3043	0	6	0.67566	4.47176	0.15109	25	0.0	0.15789473684210525	1.0
MZ22527001	252.0	2.0	19.19682665	0.0	0.0	11	0.0	1.0509	0	6	0.54916	3.13191	0.17534	25	0.0	0.2631578947368421	1.0
MZ22527002	178.0	3.0	27.90365678	0.0	0.0	10	0.0	0.9246	0	7	0.332	1.61914	0.20505	26	0.0	0.15789473684210525	1.0
MZ22527004	88.33333333	2.888888889	43.0	0.0	0.0	9	0.0	0.8486	0	7	0.33356	2.08276	0.16015	27	0.0	0.4736842105263158	1.0
MZ22527005	99.66666667	2.666666667	15.68373472	0.0	0.0	12	0.0	1.0013	0	6	0.53975	1.68847	0.31966999999999995	24	0.0	0.15789473684210525	1.0
MZ22527006	124.0	2.166666667	43.0	0.005	0.0	7	0.0	1.0858	0	7	0.5284800000000001	2.0064900000000003	0.26339	29	0.0	0.3157894736842105	1.0
MZ22527007	115.6666667	1.333333333	15.68373472	0.0	0.0	11	0.0	1.2009999999999998	0	6	0.26816	0.44938	0.59673	25	0.0	0.15789473684210525	1.0
MZ22527008	121.3333333	2.0	15.68373472	0.0	0.0	11	0.0	1.0849	0	6	0.19023	0.81902	0.23227	25	0.0	0.15789473684210525	1.0
MZ22527010	118.3333333	1.0	15.68373472	0.0	0.0	12	0.0	1.1007	0	6	0.3782	1.05611	0.35811	24	0.0	0.15789473684210525	1.0
MZ22527011	163.66666669999995	2.666666667	27.90365678	0.0	0.0	9	0.0	0.8739	0	7	0.17954	0.64671	0.27762	27	0.0	0.15789473684210525	1.0
MZ22527012	174.8	3.8	27.90365678	0.0	0.0	9	0.0	1.0636	1	7	1.17609	3.94728	0.29795	26	0.0	0.2631578947368421	1.0
MZ22527013	164.5	1.5	27.90365678	0.765	0.0	2	0.0	1.3053	0	7	1.42585	5.53964	0.25739	34	0.0	0.8421052631578947	1.0
MZ22527014	107.6666667	2.25	43.0	0.021	0.0	6	0.0	1.3365	0	7	0.89875	6.81093	0.13196	30	0.0	0.631578947368421	1.0
MZ22527015	88.30769231	1.153846154	43.0	0.003	0.255124984	7	0.083333333	1.0581	1	7	0.4879	3.0712200000000003	0.15886	28	0.0	0.631578947368421	1.0833333333333333
MZ22527016	99.33333333	1.333333333	1.979807516	0.003	0.0	8	0.0	1.2135	0	6	0.17209000000000002	0.46049	0.37371	28	0.0	0.15789473684210525	1.0
MZ22527017	99.5	2.75	27.90365678	0.0	0.0	6	0.0	0.9934	1	7	0.20588	1.54704	0.13308	29	0.0	0.21052631578947367	1.0
MZ22527018	134.0	2.5	15.68373472	0.014	0.0	8	0.0	1.1528	0	6	0.5415399999999999	1.17162	0.46221	28	0.0	0.3157894736842105	1.0
MZ22527019	113.0	1.8	27.90365678	0.0	0.0	10	0.0	0.9302	0	7	0.34569	1.75049	0.19748	26	0.0	0.2631578947368421	1.0
MZ22527020	116.3333333	1.333333333	15.68373472	0.0	0.0	10	0.0	1.1203	2	6	0.11727	0.6362	0.18433	24	0.0	0.15789473684210525	1.0
MZ22527021	288.3333333	4.166666667	43.0	0.0	0.0	11	0.0	0.838	0	7	1.01775	12.50578	0.08138	25	0.0	0.3157894736842105	1.0
MZ22527022	238.5	1.5	43.0	0.0	0.509901951	11	0.28571428600000004	0.9026	2	7	0.46535	3.3936	0.13713	23	0.0	0.3684210526315789	1.4285714285714286
MZ22527023	270.3333333	4.0	27.90365678	0.09	0.0	6	0.0	1.6751	0	7	2.56197	4.88731	0.5242100000000001	30	0.0	0.15789473684210525	1.0
MZ22527025	83.0	2.090909091	43.0	0.0	0.0	6	0.0	0.8417	3	7	0.8409200000000001	3.21012	0.26196	27	0.0	0.5789473684210527	1.0
MZ22527027	99.4	2.0	15.68373472	0.0	0.0	10	0.0	0.8640000000000001	1	6	0.36646	2.00286	0.18297	25	0.0	0.2631578947368421	1.0
MZ22527028	157.7	2.5	19.19682665	0.218	0.0	5	0.0	1.273	0	6	0.93991	3.31965	0.28314	31	0.0	0.5263157894736842	1.0
MZ22527029	122.3333333	1.666666667	15.68373472	0.0	0.0	11	0.0	1.1766	0	6	0.2594	0.51615	0.50257	25	0.0	0.15789473684210525	1.0
MZ22527030	171.8235294	2.823529412	43.0	0.655	0.0	2	0.0	0.9463	0	7	1.11385	3.54229	0.31444	34	0.0	0.8947368421052632	1.0
MZ22527032	86.35714286	1.071428571	43.0	0.145	0.0	4	0.0	0.9142	0	7	0.38542	4.2323	0.09107	32	0.0	0.7368421052631579	1.0
MZ22527034	81.0	3.0	1.979807516	0.002	0.353553391	8	0.333333333	1.0168	1	6	0.03292	0.05628	0.5849300000000001	27	0.0	0.15789473684210525	1.3333333333333333
MZ22527036	162.25	2.25	27.90365678	0.0	0.0	12	0.0	1.9334	0	7	1.4447	8.35742	0.17286	24	0.0	0.21052631578947367	1.0
MZ22527037	98.21428571	2.214285714	43.0	0.09	0.0	4	0.0	0.8357	0	7	0.57514	2.90945	0.19768	32	0.0	0.7368421052631579	1.0
MZ22527038	376.25	2.75	27.90365678	0.002	0.0	8	0.0	1.3425	0	7	0.67847	2.77251	0.24471	28	0.0	0.21052631578947367	1.0
MZ22527039	458.25	3.25	27.90365678	0.0	0.0	12	0.0	1.5603	0	7	1.02366	1.32261	0.7739699999999999	24	0.0	0.21052631578947367	1.0
MZ22527040	94.57142857	2.0	43.0	0.046	0.0	5	0.0	0.8245	0	7	0.78308	2.12778	0.36803	31	0.0	0.3684210526315789	1.0
MZ22527041	102.6666667	3.0	27.90365678	0.023	0.0	7	0.0	0.9578	0	7	0.14833	2.14072	0.06929	29	0.0	0.15789473684210525	1.0
MZ22527042	77.25	2.0	43.0	0.014	0.0	7	0.0	0.7825	0	7	0.1083	2.22263	0.04873	29	0.166666667	0.21052631578947367	1.0
MZ22527044	348.9411765000001	2.352941176	43.0	0.152	0.22782255	3	0.0625	0.8764	1	7	0.57505	4.66051	0.12339	32	0.125	0.8421052631578947	1.0625
MZ22527045	95.66666667	2.333333333	43.0	0.0	0.0	10	0.0	0.797	1	7	0.14232999999999998	2.12748	0.0669	25	0.0	0.4736842105263158	1.0
MZ22527048	191.1428571	1.857142857	27.90365678	0.0	0.0	10	0.0	1.255	0	7	1.08523	4.60346	0.23574	26	0.0	0.3684210526315789	1.0
MZ22527049	216.6666667	2.0	27.90365678	0.0	0.0	9	0.0	1.1219	0	7	0.15905999999999998	1.72472	0.09222	27	0.0	0.15789473684210525	1.0
MZ22527050	223.3333333	2.666666667	27.90365678	0.0	0.0	10	0.0	1.6984	0	7	0.49169	0.27066	1.81663	26	0.0	0.15789473684210525	1.0
MZ22527051	380.3333333	5.333333333	15.68373472	0.0	0.0	10	0.0	1.4092	0	6	0.67594	1.93825	0.34874	26	0.0	0.15789473684210525	1.0
MZ22527052	89.33333333	1.583333333	43.0	0.014	0.0	6	0.0	0.8349	0	7	0.18844	1.92483	0.0979	30	0.0	0.631578947368421	1.0
MZ22527053	113.0	1.0	27.90365678	0.0	0.0	11	0.0	0.9922	0	7	0.7812100000000001	5.21464	0.14981	25	0.0	0.2631578947368421	1.0
MZ22527054	155.0	1.333333333	15.68373472	0.0	0.0	10	0.0	1.0845	0	6	0.3218	1.54708	0.208	26	0.0	0.15789473684210525	1.0
MZ22527056	129.0	2.666666667	27.90365678	0.0	0.0	11	0.0	1.1039	0	7	0.38949	1.39679	0.27885	25	0.0	0.15789473684210525	1.0
MZ22527057	102.5	3.25	19.19682665	0.0	0.0	9	0.0	0.928	1	6	0.57399	2.09811	0.27357	26	0.0	0.42105263157894735	1.0
MZ22527058	109.6666667	1.666666667	15.68373472	0.087	0.0	6	0.0	1.1837	0	6	0.23276	1.1193	0.20795	30	0.0	0.15789473684210525	1.0
MZ22527059	155.25	4.25	27.90365678	0.026	0.0	7	0.0	1.111	0	7	0.13205999999999998	0.9429	0.14006	29	0.0	0.21052631578947367	1.0
MZ22527060	166.9	2.5	27.90365678	0.014	0.0	7	0.0	1.1218	0	7	0.72185	3.11165	0.23198	29	0.0	0.5263157894736842	1.0
MZ22527063	66.30769231	2.923076923	43.0	0.009000000000000001	0.0	6	0.0	0.8461	0	7	0.7122	9.6289	0.07396	30	0.211538462	0.6842105263157895	1.0
MZ22527064	94.66666667	1.666666667	43.0	0.0	0.0	8	0.0	0.956	1	7	0.40718	3.34476	0.12174	27	0.055555556	0.4736842105263158	1.0
MZ22527065	100.5714286	1.285714286	43.0	0.0	0.0	11	0.0	0.8809	0	7	0.16715	3.4452199999999995	0.04852	25	0.0	0.3684210526315789	1.0
MZ22527067	79.0	2.0	15.68373472	0.0	0.0	11	0.0	1.0307	1	6	0.41698	1.75417	0.23771	24	0.0	0.2631578947368421	1.0
MZ22527068	247.3333333	2.666666667	27.90365678	0.023	0.0	7	0.0	0.879	0	7	0.46029	1.63664	0.28124	29	0.0	0.15789473684210525	1.0
MZ22527069	260.3333333	3.0	19.19682665	0.078	0.0	6	0.0	1.2784	0	6	0.35892	0.07099	5.05592	30	0.0	0.15789473684210525	1.0
MZ22527070	68.88888889	2.777777778	43.0	0.003	0.0	7	0.0	0.8225	0	7	0.06144	0.7428899999999999	0.0827	29	0.5972222220000001	0.4736842105263158	1.0
MZ22527071	70.0	1.0	11.57917827	0.001	0.0	8	0.0	1.0175	0	6	0.15019000000000002	0.24528000000000005	0.61232	28	0.0	0.15789473684210525	1.0
MZ22527072	74.66666667	2.0	15.68373472	0.0	0.0	7	0.0	1.1117	0	6	0.25753000000000004	2.01101	0.12805999999999998	29	0.0	0.15789473684210525	1.0
MZ22527073	107.1538462	3.846153846	43.0	0.0	0.0	5	0.0	1.1206	1	7	0.63959	4.01013	0.15949000000000002	30	0.121794872	0.6842105263157895	1.0
MZ22527074	82.42857143	3.0	19.19682665	0.0	0.0	10	0.0	0.861	0	6	0.38087	1.22391	0.31119	26	0.0	0.3684210526315789	1.0
MZ22527075	215.3333333	4.0	27.90365678	0.0	0.0	9	0.0	1.259	0	7	0.49569	0.90591	0.5471699999999999	27	0.0	0.15789473684210525	1.0
MZ22527076	128.5	3.333333333	43.0	0.012	0.263523138	6	0.090909091	0.8347	1	7	0.26539	1.43182	0.18535	29	0.0	0.5789473684210527	1.0909090909090908
MZ22527077	75.88888889	2.111111111	43.0	0.0	0.0	9	0.0	0.8924	0	7	0.43674	2.68342	0.16275	27	0.0	0.4736842105263158	1.0
MZ22527079	127.3333333	3.444444444	43.0	0.0	0.0	7	0.0	0.8537	1	7	0.6029399999999999	1.11079	0.5428	28	0.0	0.4736842105263158	1.0
MZ22527081	83.5	1.75	43.0	0.0	0.0	10	0.0	0.8509	0	7	0.12153	3.5486800000000005	0.03425	26	0.0	0.21052631578947367	1.0
MZ22527082	82.0	1.666666667	43.0	0.0	0.0	12	0.0	1.0059	0	7	0.13629000000000002	1.55329	0.08774	24	0.0	0.15789473684210525	1.0
MZ22527083	122.6315789	2.368421053	43.0	0.9565	0.0	0	0.0	0.8399	0	7	0.37725	2.56471	0.14709	36	0.263157895	1.0	1.0
MZ22527084	148.4	1.4	27.90365678	0.0	0.0	11	0.0	1.2256	0	7	0.98465	2.34656	0.41961	25	0.0	0.2631578947368421	1.0
MZ22527086	181.3333333	3.0	27.90365678	0.0	0.0	9	0.0	1.1198	0	7	0.29024	1.67365	0.17342	27	0.0	0.15789473684210525	1.0
MZ22527087	94.11111111	2.0	43.0	0.0	0.0	9	0.0	1.2927	1	7	1.30798	5.66174	0.23102	26	0.0	0.4736842105263158	1.0
MZ22527088	127.5	2.75	15.68373472	0.0	0.0	10	0.0	1.019	0	6	0.24535	0.74288	0.33027	26	0.0	0.21052631578947367	1.0
MZ22527089	89.92857143	1.714285714	43.0	0.0	0.0	5	0.0	0.8416	2	7	0.25551	3.31322	0.07712000000000001	29	0.0	0.7368421052631579	1.0
MZ22527091	206.3333333	3.0	27.90365678	0.0	0.0	12	0.0	1.5426	0	7	0.64215	0.33612	1.91048	24	0.0	0.15789473684210525	1.0
MZ22527092	158.0	2.333333333	27.90365678	0.023	0.0	7	0.0	0.8085	0	7	0.41509	1.3219299999999998	0.314	29	0.0	0.15789473684210525	1.0
MZ22527093	260.3333333	3.0	15.68373472	0.0	0.0	11	0.0	1.4616	0	6	0.38506	1.68511	0.22851	25	0.0	0.15789473684210525	1.0
MZ22527094	254.3333333	3.0	27.90365678	0.0	0.0	9	0.0	0.8341	0	7	0.44474	9.6287	0.04619	27	0.0	0.15789473684210525	1.0
MZ22527095	95.5	2.0	43.0	0.014	0.0	5	0.0	0.9446	0	7	0.7399399999999999	2.9220900000000003	0.25322	31	0.0	0.7368421052631579	1.0
MZ22527096	76.33333333	3.333333333	43.0	0.0	0.0	10	0.0	0.9289	1	7	0.65064	19.77385	0.0329	25	0.0	0.3157894736842105	1.0
MZ22527097	63.75	2.0	15.68373472	0.0	0.0	9	0.0	0.8906	1	6	0.05001	0.61973	0.0807	26	0.0	0.21052631578947367	1.0
MZ22527099	156.0	2.8	19.19682665	0.0	0.0	11	0.0	1.4779	0	6	0.8889600000000001	2.42245	0.36697	25	0.0	0.2631578947368421	1.0
MZ22527100	126.6	1.2	27.90365678	0.0	0.0	11	0.0	0.9356	1	7	0.31478	1.56823	0.20072	24	0.0	0.2631578947368421	1.0
MZ22527101	186.6	3.2	27.90365678	0.0	0.0	11	0.0	1.1725	0	7	0.46665	1.50825	0.3094	25	0.0	0.2631578947368421	1.0
MZ22527102	266.0	3.0	27.90365678	0.058	0.0	6	0.0	1.4744	0	7	0.54504	1.65905	0.32853000000000004	30	0.0	0.15789473684210525	1.0
MZ22527103	306.3333333	4.333333333	27.90365678	0.0	0.0	9	0.0	1.5833	0	7	0.70494	0.44707	1.5768	27	0.0	0.15789473684210525	1.0
MZ22527104	67.83333333	1.5	43.0	0.0	0.0	10	0.0	1.1384	0	7	0.75148	9.9285	0.07569	26	0.0	0.3157894736842105	1.0
MZ22527105	91.75	1.0	19.19682665	0.0	0.0	10	0.0	1.0202	0	6	0.24542	0.75729	0.32408000000000003	26	0.0	0.21052631578947367	1.0
MZ22527106	115.3	3.1	43.0	0.0	0.0	6	0.0	0.8403	1	7	0.33409	2.0443	0.16343	29	0.0	0.5263157894736842	1.0
MZ22527107	117.0	2.0	27.90365678	0.0	0.0	11	0.0	0.9206	0	7	0.24763	2.53165	0.09781	25	0.0	0.21052631578947367	1.0
MZ22527108	132.4	2.4	27.90365678	0.0	0.0	10	0.0	1.2927	0	7	0.46235	0.15416	2.99916	26	0.0	0.2631578947368421	1.0
MZ22527109	130.8	2.4	1.979807516	0.123	0.0	6	0.0	1.0751	0	6	0.0552	0.06074	0.90879	30	0.0	0.2631578947368421	1.0
MZ22527111	231.4	2.8	27.90365678	0.018000000000000002	0.346410162	7	0.25	1.0364	1	7	1.06332	2.40329	0.44244	28	0.0	0.21052631578947367	1.25
MZ22527112	105.1666667	1.833333333	43.0	0.014	0.0	6	0.0	0.868	0	7	0.05704	3.75823	0.01518	30	0.0	0.3157894736842105	1.0
MZ22527114	112.0	1.0	43.0	0.16899999999999998	0.0	3	0.0	0.9171	0	7	0.20574	3.90327	0.05271	33	0.16	0.8421052631578947	1.0
MZ22527116	148.0	1.75	15.68373472	0.0	0.0	11	0.0	0.9362	1	6	0.28821	1.1654	0.24731	24	0.0	0.21052631578947367	1.0
MZ22527117	205.8	2.2	15.68373472	0.0	0.346410162	9	0.25	1.5593	1	6	0.88265	29.25846	0.03017	26	0.0	0.21052631578947367	1.25
MZ22527119	98.0	2.5	43.0	0.0	0.0	9	0.0	0.8116	0	7	0.613	7.22993	0.08479	27	0.0	0.5263157894736842	1.0
MZ22527121	71.5	1.5	43.0	0.0	0.0	10	0.0	0.8397	0	7	0.04872	2.37366	0.02053	26	0.0	0.21052631578947367	1.0
MZ22527123	156.66666669999995	2.666666667	43.0	0.043	0.0	6	0.0	0.7842	0	7	0.2573	0.59638	0.43144	30	0.0	0.15789473684210525	1.0
MZ22527124	189.7777778	2.333333333	19.19682665	0.0	0.0	8	0.0	1.1019	1	6	0.30475	2.59884	0.11726	27	0.0	0.4736842105263158	1.0
MZ22527125	294.8235294	2.647058824	43.0	0.0	0.299942324	4	0.133333333	0.9689	6	7	4.54411	64.61152	0.07032999999999999	26	0.0	0.7894736842105263	1.1333333333333333
MZ22527128	87.0	2.222222222	43.0	0.0	0.0	9	0.0	0.8109999999999999	0	7	0.44853	4.09805	0.10945	27	0.0	0.4736842105263158	1.0
MZ22527129	77.81818182	2.0	15.68373472	0.001	0.314918329	8	0.571428571	1.3306	1	6	0.96436	3.0667	0.31446	27	0.0	0.3684210526315789	1.5714285714285714
MZ22527130	112.5	2.3	19.19682665	0.0	0.0	7	0.0	0.8445	2	6	0.04595	1.04405	0.04401	27	0.0	0.5263157894736842	1.0
MZ22527131	98.33333333	2.666666667	15.68373472	0.0	0.0	11	0.0	1.5539	0	6	0.59012	5.14135	0.11478	25	0.0	0.15789473684210525	1.0
MZ22527132	145.5	2.5	15.68373472	0.0	0.0	10	0.0	1.7668	0	6	1.17729	2.48912	0.47297	26	0.0	0.21052631578947367	1.0
MZ22527133	111.7142857	4.0	43.0	0.0	0.0	9	0.0	0.9453	1	7	0.26534	1.06461	0.24924	26	0.0	0.3684210526315789	1.0
MZ22527134	151.0	1.714285714	43.0	0.0	0.319438282	12	0.166666667	1.0454	2	7	0.23368000000000005	3.07399	0.07602	22	0.0	0.3157894736842105	1.1666666666666667
MZ22527135	179.88888889999996	2.0	43.0	0.82	0.0	1	0.0	0.9553	0	7	0.69514	5.26871	0.13194	35	0.0	0.9473684210526316	1.0
MZ22527136	159.0	3.0	27.90365678	0.589	0.0	3	0.0	1.2076	0	7	0.43665	0.20491	2.1309400000000003	33	0.0	0.15789473684210525	1.0
MZ22527137	73.66666667	2.0	11.78552174	0.07200000000000001	0.0	6	0.0	0.9505	0	6	0.14372	0.24446	0.58791	30	0.0	0.15789473684210525	1.0
MZ22527139	119.5	3.5	43.0	0.0	0.0	8	0.0	0.8984	1	7	1.08744	5.469119999999998	0.19883	27	0.0	0.5263157894736842	1.0
MZ22527141	110.5	2.25	43.0	0.0	0.0	7	0.0	1.0904	2	7	0.16564	0.8223299999999999	0.20143	27	0.0	0.21052631578947367	1.0
MZ22527142	108.3333333	3.666666667	43.0	0.0	0.274674018	4	0.6875	0.8839	7	7	1.24159	5.11716	0.24263	25	0.0	0.8421052631578947	1.6875
MZ22527144	158.75	1.25	15.68373472	0.0	0.0	11	0.0	1.47	0	6	0.53677	0.93832	0.57205	25	0.0	0.21052631578947367	1.0
MZ22527145	184.6666667	2.0	15.68373472	0.0	0.0	10	0.0	1.1393	0	6	0.19937	0.7805	0.25544	26	0.0	0.15789473684210525	1.0
MZ22527146	202.0	3.666666667	19.19682665	0.016	0.0	7	0.0	1.4034	0	6	0.58306	5.1875300000000015	0.1124	29	0.0	0.15789473684210525	1.0
MZ22527147	211.0	2.125	19.19682665	0.218	0.0	5	0.0	0.9375	0	6	0.69762	2.28494	0.30531	31	0.0	0.42105263157894735	1.0
MZ22527148	253.0	4.0	27.90365678	0.051	0.0	6	0.0	1.0504	0	7	0.84609	3.4462	0.24551	30	0.0	0.21052631578947367	1.0
