orthogroup	PDS
MZ22528276	0.58015
MZ22528277	0.09844
MZ22528278	0.6079100000000001
MZ22528279	1.51926
MZ22528281	0.013969999999999998
MZ22528282	0.07669
MZ22528283	0.82445
MZ22528284	0.05334
MZ22528286	0.0323
MZ22528287	0.1927
MZ22528288	0.57199
MZ22528289	1.07554
MZ22528290	6.22668
MZ22528292	0.1147
MZ22528293	0.1699
MZ22528294	0.5140899999999999
MZ22528295	0.022019999999999998
MZ22528296	0.0791
MZ22528297	0.09665
MZ22528299	1.3387
MZ22528301	0.12224000000000002
MZ22528303	0.26829000000000003
MZ22528304	1.01759
MZ22528305	1.25457
MZ22528306	0.44008
MZ22528307	2.80724
MZ22528309	2.78766
MZ22528310	0.60338
MZ22528313	3.63259
MZ22528314	0.02903
MZ22528315	0.20360999999999999
MZ22528316	2.6142
MZ22528317	1.14686
MZ22528318	1.071
MZ22528319	0.01726
MZ22528320	0.17982
MZ22528321	0.2947
MZ22528322	1.01271
MZ22528325	0.02434
MZ22528326	0.10858
MZ22528327	0.14162
MZ22528328	2.17892
MZ22528329	0.43718
MZ22528330	0.16480999999999998
MZ22528331	0.020980000000000002
MZ22528332	0.92309
MZ22528333	0.00358
MZ22528334	0.366
MZ22528337	0.02384
MZ22528338	2.42557
MZ22528339	0.20422
MZ22528340	0.95339
MZ22528343	8.19307
MZ22528344	1e-05
MZ22528345	0.5425399999999999
MZ22528346	0.11682999999999999
MZ22528347	9.85391
MZ22528348	0.45511
MZ22528349	0.2872
MZ22528353	0.14705
MZ22528354	1.3858700000000002
MZ22528355	1.3116700000000001
MZ22528357	1.37758
MZ22528359	3.2623599999999997
MZ22528360	5.05692
MZ22528361	2.10521
MZ22528362	0.7601
MZ22528364	1.24758
MZ22528365	0.6278199999999999
MZ22528366	0.07035
MZ22528368	0.11642999999999999
MZ22528369	0.0033299999999999996
MZ22528370	0.57202
MZ22528373	0.6443
MZ22528374	0.15606
MZ22528375	0.5029100000000001
MZ22528376	0.58946
MZ22528377	0.38256999999999997
MZ22528378	1.22868
MZ22528380	0.14231
MZ22528381	0.54827
MZ22528382	5.73485
MZ22528383	1.5468899999999999
MZ22528384	0.01077
MZ22528385	0.73278
MZ22528386	0.41717
MZ22528387	1.03645
MZ22528388	1.14235
MZ22528389	0.09182
MZ22528390	0.35554
MZ22528391	0.8134600000000001
MZ22528392	0.10082
MZ22528393	1.24055
MZ22528394	1.19852
MZ22528395	0.92024
MZ22528396	0.7742399999999999
MZ22528397	0.06441000000000001
MZ22528398	116.61845
MZ22528399	1.53869
MZ22528400	0.82421
MZ22528403	1.32029
MZ22528404	0.0282
MZ22528405	1.44487
MZ22528406	0.45758999999999994
MZ22528407	2.6861900000000003
MZ22528408	0.31069
MZ22528409	2.0145299999999997
MZ22528410	0.46613000000000004
MZ22528411	0.36629
MZ22528412	1.66688
MZ22528413	0.65772
MZ22528414	31.244259999999997
MZ22528415	0.49135
MZ22528416	0.036180000000000004
MZ22528417	0.5816100000000001
MZ22528418	0.05968
MZ22528419	0.89576
MZ22528421	1.15173
MZ22528422	0.48789
MZ22528423	0.59377
MZ22528424	0.042069999999999996
MZ22528426	1e-05
MZ22528427	0.40865
MZ22528428	0.6923
MZ22528429	0.050210000000000005
MZ22528430	1.01935
MZ22528431	0.01073
MZ22528432	1.08656
MZ22528433	1.05564
MZ22528434	0.6261800000000001
MZ22528435	2.3249400000000002
MZ22528436	0.9152100000000001
MZ22528437	0.03307
MZ22528438	0.15777
MZ22528439	0.77203
MZ22528440	147.8406
MZ22528441	7e-05
MZ22528442	0.28064
MZ22528444	1.35012
MZ22528445	2.0069999999999997
MZ22528446	0.84075
MZ22528447	0.23979
MZ22528448	0.0548
MZ22528450	0.96831
MZ22528451	0.95101
MZ22528452	0.01459
MZ22528454	0.09247000000000001
MZ22528455	0.04618
MZ22528456	0.0935
MZ22528457	0.70711
MZ22528458	0.3712
MZ22528459	0.58436
MZ22528460	0.8434299999999999
MZ22528463	0.30426
MZ22528464	0.15962
MZ22528466	1.5251
MZ22528467	0.3503
MZ22528468	0.6217
MZ22528469	1.5755
MZ22528470	0.95444
MZ22528471	0.058589999999999996
MZ22528472	1.64294
MZ22528474	2.36312
MZ22528475	0.01574
MZ22528476	0.12078
MZ22528477	2.09558
MZ22528478	1.0016
MZ22528479	0.38434
MZ22528480	3.08529
MZ22528481	4.30738
MZ22528482	1.03013
MZ22528483	0.59254
MZ22528485	154.62203
MZ22528486	2.46765
MZ22528487	0.02368
MZ22528488	0.16417
MZ22528489	136.32202
MZ22528490	1.2208700000000001
MZ22528491	0.2941
MZ22528492	0.9872299999999999
MZ22528493	2.40155
MZ22528494	2.14226
MZ22528495	0.38461999999999996
MZ22528496	0.05262000000000001
MZ22528498	0.17093
MZ22528499	0.29875999999999997
MZ22528500	0.36805
MZ22528501	0.06238
MZ22528502	0.74238
MZ22528503	0.33396
MZ22528506	0.04992
MZ22528507	0.98174
MZ22528508	0.25642
MZ22528510	1.3318
MZ22528511	2.17582
MZ22528512	0.85135
MZ22528514	0.8541700000000001
MZ22528515	0.68085
MZ22528516	1e-05
MZ22528518	0.12523
MZ22528519	0.08638
MZ22528521	0.06195
MZ22528522	2.10778
MZ22528523	0.40059
MZ22528524	0.73054
MZ22528526	13.684729999999998
MZ22528527	0.25482
MZ22528528	0.56905
MZ22528529	0.5136
MZ22528530	0.67118
MZ22528531	1.20927
MZ22528532	0.08472
MZ22528534	4.00188
MZ22528535	0.10361
MZ22528536	1.6070200000000001
MZ22528537	0.16684000000000002
MZ22528538	1.38829
MZ22528539	0.07003999999999999
MZ22528540	0.95896
MZ22528541	2.72325
MZ22528543	0.00981
MZ22528544	0.10565999999999999
MZ22528545	9.010580000000001
MZ22528547	0.07359
MZ22528548	2e-05
MZ22528549	9.70803
MZ22528550	0.09075
MZ22528551	0.007370000000000001
MZ22528552	0.03343
MZ22528553	0.01654
MZ22528554	0.9822299999999999
MZ22528555	2.58049
MZ22528556	2.2723
MZ22528557	2.5313
MZ22528558	0.67337
MZ22528559	0.49144
MZ22528560	0.33818000000000004
MZ22528562	0.5990300000000001
MZ22528563	1.31984
MZ22528564	1.8886
MZ22528565	0.48173
MZ22528567	0.01762
MZ22528568	0.8518899999999999
MZ22528569	0.11587
MZ22528571	130.2247
MZ22528572	2.31637
MZ22528573	1.0013
MZ22528574	0.70057
MZ22528575	0.65212
MZ22528576	0.11016
MZ22528577	0.054220000000000004
MZ22528578	0.50634
MZ22528580	5.745080000000001
MZ22528581	0.05836
MZ22528582	0.11562
MZ22528583	0.07053
MZ22528584	1.64677
MZ22528585	0.25873
MZ22528586	0.6708
MZ22528587	0.26058000000000003
MZ22528589	1e-05
MZ22528590	2.21611
MZ22528591	1.17997
MZ22528592	5.07303
MZ22528593	6.717389999999999
MZ22528594	0.07712999999999999
MZ22528595	0.58052
MZ22528596	0.11735999999999999
MZ22528597	0.9421700000000001
MZ22528598	2.3276
MZ22528599	0.12032999999999999
MZ22528600	0.18709
MZ22528601	0.99146
MZ22528602	0.013069999999999998
MZ22528603	0.1003
MZ22528604	0.77915
MZ22528605	0.6090899999999999
MZ22528606	1.2556399999999999
MZ22528607	0.11094000000000001
MZ22528608	1.97348
MZ22528609	0.86564
MZ22528610	130.33389
MZ22528611	0.64536
MZ22528612	2.9834
MZ22528613	0.09877000000000001
MZ22528614	0.39449
MZ22528615	0.06952
MZ22528616	0.27758
MZ22528617	0.70299
MZ22528618	0.07099
MZ22528619	0.006370000000000001
MZ22528620	0.04413
MZ22528621	1.06277
MZ22528622	0.90622
MZ22528623	1.24603
MZ22528624	1.41249
MZ22528625	0.3757
MZ22528626	0.12079000000000001
MZ22528627	108.36334
MZ22528628	0.79338
MZ22528629	131.48597
MZ22528630	0.04604
MZ22528631	0.82588
MZ22528632	0.20024
MZ22528633	0.54696
MZ22528634	0.28121999999999997
MZ22528635	1.32755
MZ22528636	0.16334
MZ22528637	0.25393000000000004
MZ22528638	0.09439
MZ22528639	0.0
MZ22528640	0.08576
MZ22528641	0.53901
MZ22528642	0.35312
MZ22528643	2.9999999999999997e-05
MZ22528644	0.15237
MZ22528645	0.61193
MZ22528646	0.060239999999999995
MZ22528647	1.44097
MZ22528648	1.2109
MZ22528649	0.08292000000000001
MZ22528651	1.33305
MZ22528652	0.59621
MZ22528653	1.74775
MZ22528654	0.08219
MZ22528655	0.21885
MZ22528656	128.85373
MZ22528657	0.71915
MZ22528658	0.018609999999999998
MZ22528659	0.8795700000000001
MZ22528660	0.02484
MZ22528661	0.0457
MZ22528662	0.50825
MZ22528663	87.85240999999999
MZ22528664	0.46798
MZ22528665	1.4287100000000001
MZ22528666	0.23573000000000002
MZ22528667	0.30883
MZ22528668	0.09984
MZ22528669	0.19795
MZ22528670	0.44298000000000004
MZ22528671	0.20225
MZ22528672	0.76181
MZ22528673	1.72344
MZ22528675	0.8246899999999999
MZ22528676	159.39205
MZ22528677	0.5612699999999999
MZ22528678	0.22749
MZ22528679	138.81125
MZ22528680	0.09331
MZ22528681	0.5386
MZ22528682	3.14126
MZ22528683	0.32073
MZ22528684	0.31229
MZ22528685	2.13098
MZ22528686	0.28862
MZ22528687	0.12286
MZ22528688	1.5232299999999999
MZ22528689	0.0162
MZ22528690	0.08143
MZ22528691	1.34378
MZ22528693	1.17265
MZ22528694	1.10664
MZ22528695	0.02288
MZ22528696	0.86831
MZ22528697	0.20556999999999997
MZ22528699	0.56188
MZ22528700	0.85004
MZ22528701	2.32912
MZ22528702	0.059829999999999994
MZ22528703	0.16126
MZ22528705	3.0369599999999997
MZ22528706	0.12235
MZ22528708	0.22776999999999997
MZ22528709	0.07868
MZ22528710	365.14617000000004
MZ22528711	17.21477
MZ22528712	0.03224
MZ22528713	0.97431
MZ22528714	1.8467
MZ22528715	1.94603
MZ22528716	18.71657
MZ22528717	0.37558
MZ22528718	0.7551100000000001
MZ22528719	1.70101
MZ22528720	0.11101
MZ22528721	1.9920200000000001
MZ22528722	1.47268
MZ22528723	0.00955
MZ22528724	1.9612
MZ22528725	1.00381
MZ22528726	5.94455
MZ22528727	0.0
MZ22528728	3.7753300000000003
MZ22528729	1.61028
MZ22528730	0.24135
MZ22528731	1.58892
MZ22528732	0.02889
MZ22528733	0.07786
MZ22528735	1.28345
MZ22528736	0.807
MZ22528739	0.00647
MZ22528740	0.04021
MZ22528741	0.09779
MZ22528742	0.82685
MZ22528743	0.41253
MZ22528744	1.07689
MZ22528745	0.10464000000000001
MZ22528746	0.39666
MZ22528747	3.6773800000000003
MZ22528749	0.66918
MZ22528750	0.24366999999999997
MZ22528752	0.36826
MZ22528754	0.9971399999999999
MZ22528756	174.18084
MZ22528757	1e-05
MZ22528758	1e-05
MZ22528759	0.06409
MZ22528760	0.40828000000000003
MZ22528761	1.6242299999999998
MZ22528762	5.82852
MZ22528763	1.7026400000000002
MZ22528764	0.04508
MZ22528765	1e-05
MZ22528766	0.06489
MZ22528768	1e-05
MZ22528769	0.5089899999999999
MZ22528770	0.63665
MZ22528772	0.11885
MZ22528773	1.06021
MZ22528774	0.02295
MZ22528775	0.3568
MZ22528776	1.8992900000000001
MZ22528777	0.13896
MZ22528779	1.23222
MZ22528780	0.04945
MZ22528781	0.017580000000000002
MZ22528784	121.16608000000001
MZ22528785	0.02229
MZ22528786	0.05555
MZ22528787	1.00724
MZ22528789	0.68191
MZ22528790	0.29273000000000005
MZ22528791	1.14005
MZ22528792	1.90271
MZ22528794	0.01907
MZ22528795	117.03962
MZ22528796	0.03694
MZ22528797	0.28358
MZ22528799	1.31385
MZ22528800	0.02903
MZ22528801	0.48486
MZ22528802	0.03801
MZ22528803	1.3467799999999999
MZ22528804	104.69126
MZ22528805	2.2027099999999997
MZ22528806	0.09816
MZ22528807	0.56018
MZ22528808	0.0175
MZ22528809	1.4668700000000001
MZ22528810	0.0891
MZ22528811	1.1819600000000001
MZ22528812	2.92528
MZ22528813	0.54502
MZ22528814	15.015220000000001
MZ22528815	1.09574
MZ22528816	2.9999999999999997e-05
MZ22528817	0.5474
MZ22528818	1.0876299999999999
MZ22528819	1.53702
MZ22528820	5.07514
MZ22528821	1.48793
MZ22528822	0.02882
MZ22528824	0.06197999999999999
MZ22528825	0.08254
MZ22528826	0.34126999999999996
MZ22528827	3.76557
MZ22528828	0.17576
MZ22528829	0.11962
MZ22528830	0.45056999999999997
MZ22528832	0.02315
MZ22528833	0.21786999999999998
MZ22528834	0.12036
MZ22528835	0.05955
MZ22528836	2e-05
MZ22528838	0.10002
MZ22528839	0.06402999999999999
MZ22528840	0.06916
MZ22528841	0.0787
MZ22528842	0.58575
MZ22528843	0.02922
MZ22528844	0.12738
MZ22528845	1.17031
MZ22528848	1.9023900000000002
MZ22528849	0.10155
MZ22528850	1.44076
MZ22528851	0.033030000000000004
MZ22528852	0.05911
MZ22528853	0.19485999999999998
MZ22528854	0.4058
MZ22528855	0.21933000000000002
MZ22528857	0.29522
MZ22528858	2.03588
MZ22528860	0.0343
MZ22528861	0.04707
MZ22528862	0.15294000000000002
MZ22528863	0.8249299999999999
MZ22528865	0.18789
MZ22528866	0.5169699999999999
MZ22528867	0.3333
MZ22528868	0.68453
MZ22528869	1.9283700000000001
MZ22528870	0.0199
MZ22528873	0.12149000000000001
MZ22528874	0.5926899999999999
MZ22528875	0.01766
MZ22528876	0.04199
MZ22528877	1.21081
MZ22528878	1.10505
MZ22528879	1.29946
MZ22528880	0.01149
MZ22528881	0.015390000000000001
MZ22528882	0.07616
MZ22528883	0.14017000000000002
MZ22528884	0.01018
MZ22528885	1.84391
MZ22528886	0.34492
MZ22528888	0.2136
MZ22528889	1.7180400000000002
MZ22528890	2.51916
MZ22528891	15.47526
MZ22528892	1.45039
MZ22528893	2e-05
MZ22528894	0.09344
MZ22528895	0.4476
MZ22528896	0.18848
MZ22528897	0.96929
MZ22528898	6.013
MZ22528900	0.01208
MZ22528901	0.8831100000000001
MZ22528902	0.20257
MZ22528903	0.61619
MZ22528904	134.40018999999998
MZ22528905	1.6700700000000002
MZ22528906	0.03188
MZ22528907	0.34706
MZ22528908	0.04412
MZ22528909	0.13472
MZ22528910	5.91943
MZ22528911	152.82486
MZ22528912	0.33981
MZ22528913	21.19035
MZ22528914	1.0711899999999999
MZ22528915	0.04512
MZ22528916	0.17956
MZ22528917	0.038130000000000004
MZ22528918	0.07156
MZ22528919	0.71967
MZ22528920	0.40151
MZ22528921	0.0
MZ22528923	1.1028
MZ22528924	1.79482
MZ22528925	6.62132
MZ22528926	1.46809
MZ22528927	3.7153199999999997
MZ22528928	0.1479
MZ22528929	0.29562
MZ22528930	0.08637
MZ22528931	0.14528
MZ22528932	4.04626
MZ22528933	0.8922899999999999
MZ22528934	3.16865
MZ22528935	2.21442
MZ22528936	5.69278
MZ22528937	0.03199
MZ22528938	0.34521999999999997
MZ22528939	0.38506999999999997
MZ22528940	0.14047
MZ22528941	0.013219999999999999
MZ22528942	1.30077
MZ22528943	0.42545
MZ22528944	0.14678
MZ22528945	0.02518
MZ22528946	1.28417
MZ22528947	1.00356
MZ22528948	0.80914
MZ22528949	0.22085
MZ22528950	1.8763400000000001
MZ22528951	1.9307599999999998
MZ22528952	1.54657
MZ22528953	1.8519299999999999
MZ22528954	0.24368
MZ22528955	0.3306
MZ22528956	0.20213
MZ22528957	0.54183
MZ22528958	1.1773799999999999
MZ22528959	0.08226
MZ22528960	0.17481
MZ22528961	0.9468
MZ22528963	0.44703999999999994
MZ22528964	0.03565
MZ22528966	0.60067
MZ22528967	0.5320199999999999
MZ22528968	0.03285
MZ22528969	1.0319399999999999
MZ22528970	1.8676099999999998
MZ22528971	1.70534
MZ22528972	0.69234
MZ22528973	0.51648
MZ22528974	0.057
MZ22528975	0.1866
MZ22528976	0.20644
MZ22528977	152.5131
MZ22528978	0.42222
MZ22528979	0.03184
MZ22528980	0.03795
MZ22528981	2.88076
MZ22528982	12.31056
MZ22528983	0.58036
MZ22528984	0.47926
MZ22528985	1.50176
MZ22528986	0.97805
MZ22528987	110.38968
MZ22528988	0.9773700000000001
MZ22528989	0.8102600000000001
MZ22528990	0.11635999999999999
MZ22528991	0.314
MZ22528992	0.32724000000000003
MZ22528993	0.18078
MZ22528994	1.96912
MZ22528995	2e-05
MZ22528996	0.058289999999999995
MZ22528997	0.22591
MZ22528998	0.10845999999999999
MZ22528999	0.08989
MZ22529000	0.8569
MZ22529001	0.28363
MZ22529003	0.09155
MZ22529004	0.1943
MZ22529006	0.8592700000000001
MZ22529007	1.5286799999999998
MZ22529009	2e-05
MZ22529010	0.11815999999999999
MZ22529011	1.31426
MZ22529012	0.91919
MZ22529013	0.31864000000000003
MZ22529014	0.04622
MZ22529015	115.00012
MZ22529016	158.95344
MZ22529017	0.91851
MZ22529018	1.6106200000000002
MZ22529019	0.48576
MZ22529020	0.56113
MZ22529021	1.41022
MZ22529022	1.3285799999999999
MZ22529023	1.31726
MZ22529024	1.9046599999999998
MZ22529025	0.35475999999999996
MZ22529026	0.11442999999999999
MZ22529027	0.20634
MZ22529028	4.51933
MZ22529029	0.10107000000000001
MZ22529030	0.23445
MZ22529031	0.35126999999999997
MZ22529032	2.02042
MZ22529033	3.779
MZ22529034	8.05654
MZ22529035	0.14281
MZ22529036	0.82796
MZ22529037	0.011470000000000001
MZ22529038	0.31075
MZ22529039	0.04314
MZ22529040	0.32544
MZ22529041	0.50138
MZ22529042	0.31992
MZ22529043	0.95641
MZ22529044	140.6028
MZ22529045	1.47396
MZ22529046	0.53704
MZ22529047	0.45186000000000004
MZ22529048	0.3787
MZ22529049	0.011040000000000001
MZ22529050	1.52623
MZ22529051	0.34247
MZ22529052	0.41681
MZ22529053	0.6897
MZ22529054	1.04021
MZ22529055	0.97111
MZ22529056	0.73073
MZ22529057	2.17285
MZ22529058	1.84221
MZ22529059	1.6068200000000001
MZ22529060	0.10582000000000001
MZ22529063	0.9891
MZ22529064	0.8712200000000001
MZ22529065	9.22521
MZ22529066	6.34333
MZ22529067	0.9445100000000001
MZ22529068	0.01927
MZ22529069	1.23463
MZ22529070	0.6210899999999999
MZ22529071	0.9734799999999999
MZ22529072	0.41791999999999996
MZ22529073	0.9427
MZ22529074	0.6700699999999999
MZ22529075	17.441489999999998
MZ22529076	0.6513
MZ22529077	0.13237000000000002
MZ22529078	1.10196
MZ22529079	0.51553
MZ22529080	0.045630000000000004
MZ22529081	0.03307
MZ22529082	0.07708999999999999
MZ22529083	0.010790000000000001
MZ22529084	0.16215
MZ22529085	0.36718
MZ22529086	0.15738
MZ22529087	0.1157
MZ22529088	2.2568799999999998
MZ22529089	0.83135
MZ22529090	0.17217000000000002
MZ22529091	6.418130000000001
MZ22529092	0.16277
MZ22529093	0.66688
MZ22529094	1.14168
MZ22529095	1.10317
MZ22529096	0.10215
MZ22529097	0.8453799999999999
MZ22529098	0.41301000000000004
MZ22529100	0.19660999999999998
MZ22529102	0.38913000000000003
MZ22529104	0.26576
MZ22529105	0.6591199999999999
MZ22529107	0.09571
MZ22529108	0.15219000000000002
MZ22529110	1.82306
MZ22529112	0.41418
MZ22529114	1.45751
MZ22529115	1.15462
MZ22529117	1.04881
MZ22529118	1.60824
MZ22529119	1.66215
MZ22529120	0.9643299999999999
MZ22529121	1.6596400000000002
MZ22529123	0.30874
MZ22529124	0.34523000000000004
MZ22529125	1.15925
MZ22529126	0.07585
MZ22529127	0.08628
MZ22529128	2.33472
MZ22529129	3.06616
MZ22529131	0.01492
MZ22529132	0.41136000000000006
MZ22529133	0.0114
MZ22529134	0.03319
MZ22529135	0.27578
MZ22529137	1.22953
MZ22529138	0.84854
MZ22529139	0.11854
MZ22529140	0.5684899999999999
MZ22529141	0.17363
MZ22529142	1.31195
MZ22529143	0.14962999999999999
MZ22529146	0.9134200000000001
MZ22529147	0.04562
MZ22529148	0.0122
MZ22529149	0.37940999999999997
MZ22529150	0.43208
MZ22529151	0.04152
MZ22529152	0.60206
MZ22529153	1.17036
MZ22529154	5.11512
MZ22529155	0.01294
MZ22529156	0.01236
MZ22529157	0.0924
MZ22529158	1e-05
MZ22529159	1.1150799999999998
MZ22529160	1.5001799999999998
MZ22529161	0.69482
MZ22529162	0.87025
MZ22529163	0.64642
MZ22529164	0.8896700000000001
MZ22529165	0.46216
MZ22529166	7.32405
MZ22529167	0.9710200000000001
MZ22529168	1.7246400000000002
MZ22529169	0.39244
MZ22529170	1.01206
MZ22529171	1.30793
MZ22529173	3.0005
MZ22529174	0.52505
MZ22529175	0.9971899999999999
MZ22529176	0.28649
MZ22529178	0.29453
MZ22529179	2.1945
MZ22529180	1.46125
MZ22529181	0.6993
MZ22529182	0.39942
MZ22529183	0.8953899999999999
MZ22529184	0.18677
MZ22529185	2.6095599999999997
MZ22529186	0.58257
MZ22529189	2.26533
MZ22529190	0.1594
MZ22529191	0.24266999999999997
MZ22529192	1.55126
MZ22529193	0.10944000000000001
MZ22529194	0.21614
MZ22529196	0.3623
MZ22529197	0.010320000000000001
MZ22529199	1.8637099999999998
MZ22529200	0.9625600000000001
MZ22529201	0.82655
MZ22529202	1.0377299999999998
MZ22529203	0.13734000000000002
MZ22529204	0.70231
MZ22529205	0.74149
MZ22529206	0.1067
MZ22529207	0.14029
MZ22529209	0.52351
MZ22529210	0.0338
MZ22529211	1.75574
MZ22529212	0.84825
MZ22529213	0.18705
MZ22529214	0.91312
MZ22529215	0.49432
MZ22529216	0.8869600000000001
MZ22529217	0.09963
MZ22529218	1.24327
MZ22529219	0.32502
MZ22529220	1.9286400000000001
MZ22529221	0.08765
MZ22529222	0.03982
MZ22529223	0.09691
MZ22529224	0.05314
MZ22529225	0.13446
MZ22529226	0.90543
MZ22529227	141.3707
MZ22529228	92.23808000000001
MZ22529229	1.21464
MZ22529230	0.36083000000000004
MZ22529231	0.07475
MZ22529232	1e-05
MZ22529233	1e-05
MZ22529234	0.55799
MZ22529235	3.1566099999999997
MZ22529236	0.12989
MZ22529238	0.72425
MZ22529239	0.1522
MZ22529240	0.05671
MZ22529241	0.33264
MZ22529242	0.7165
MZ22529243	0.15575
MZ22529244	0.66391
MZ22529245	0.0966
MZ22529246	0.59839
MZ22529247	3.03441
MZ22529248	1e-05
MZ22529249	2.64655
MZ22529250	1.10155
MZ22529252	0.67084
MZ22529253	0.03021
MZ22529255	0.01983
MZ22529256	3.18072
MZ22529257	2.25553
MZ22529258	0.0445
MZ22529259	1.06241
MZ22529260	2.19875
MZ22529261	0.23033
MZ22529262	0.044410000000000005
MZ22529263	0.83965
MZ22529264	0.9626
MZ22529265	0.57695
MZ22529266	1.63192
MZ22529267	0.05314
MZ22529268	0.57213
MZ22529269	0.78928
MZ22529270	1.10294
MZ22529271	3.03362
MZ22529272	0.65873
MZ22529273	1.90992
MZ22529274	2.7048099999999997
MZ22529275	0.034960000000000005
MZ22529276	0.7370899999999999
MZ22529277	1.29846
MZ22529278	1.63838
MZ22529279	0.84516
MZ22529280	2.24777
MZ22529281	0.76766
MZ22529282	0.95395
MZ22529283	0.09237999999999999
MZ22529284	2.28667
MZ22529285	0.9179200000000001
MZ22529286	0.08421000000000001
MZ22529287	167.29198
MZ22529288	0.07456
MZ22529289	0.00926
MZ22529290	0.2736
MZ22529291	0.47268000000000004
MZ22529292	13.881739999999999
MZ22529293	0.08039
MZ22529294	2.94389
MZ22529295	0.0877
MZ22529296	0.11394000000000001
MZ22529297	0.40213000000000004
MZ22529298	0.87676
MZ22529299	1.17311
MZ22529301	1.3348799999999998
MZ22529302	0.28526
MZ22529304	0.4498
MZ22529305	0.20215
MZ22529307	0.02611
MZ22529308	0.25805
MZ22529309	1.58305
MZ22529310	2.18549
MZ22529311	8.403889999999999
MZ22529312	4.68768
MZ22529313	1.3991
MZ22529314	0.9585299999999999
MZ22529315	0.23228000000000001
MZ22529316	1.831
MZ22529317	22.47206
MZ22529318	1.2503
MZ22529319	1.24607
MZ22529320	0.39098
MZ22529321	0.029910000000000003
MZ22529322	0.172
MZ22529323	0.09569
MZ22529324	1.60299
MZ22529325	140.26772
MZ22529326	0.08852
MZ22529327	1.7675299999999998
MZ22529328	0.24195999999999998
MZ22529329	0.05535
MZ22529330	0.54371
MZ22529331	0.01407
MZ22529332	0.6328600000000001
MZ22529333	0.99736
MZ22529334	1.72259
MZ22529335	0.33926999999999996
MZ22529336	0.38969000000000004
MZ22529337	0.16666
MZ22529338	1.34661
MZ22529339	0.5071899999999999
MZ22529340	0.33059
MZ22529341	0.41398999999999997
MZ22529342	1.3032299999999999
MZ22529344	0.58223
MZ22529345	0.07585
MZ22529346	1.43939
MZ22529347	0.49672
MZ22529348	0.43933
MZ22529350	1.81814
MZ22529351	0.13712
MZ22529352	0.1943
MZ22529353	19.980729999999998
MZ22529354	8.97827
MZ22529355	2e-05
MZ22529356	0.41628000000000004
MZ22529357	0.34826
MZ22529358	6.232080000000001
MZ22529359	1e-05
MZ22529360	0.1035
MZ22529361	0.0241
MZ22529362	2.5990900000000003
MZ22529363	1.35911
MZ22529365	0.55284
MZ22529367	0.01744
MZ22529368	0.8316899999999999
MZ22529369	1.21282
MZ22529370	0.8229200000000001
MZ22529371	10.2279
MZ22529372	1.44875
MZ22529373	0.042460000000000005
MZ22529374	1.68002
MZ22529376	0.43878
MZ22529377	5.3006400000000005
MZ22529378	0.07662999999999999
MZ22529379	0.747
MZ22529380	0.36006
MZ22529381	0.41563
MZ22529382	1.0492700000000001
MZ22529383	0.93001
MZ22529384	0.08952
MZ22529386	0.28834
MZ22529387	0.35912
MZ22529388	2.23155
MZ22529389	1.19784
MZ22529390	4.26312
MZ22529391	0.3437
MZ22529392	158.0749
MZ22529393	0.26111
MZ22529394	0.0234
MZ22529395	0.71495
MZ22529396	0.07293999999999999
MZ22529397	1.27065
MZ22529398	2.96195
MZ22529399	0.08585
MZ22529400	0.06046
MZ22529401	1.40551
MZ22529402	0.06775
MZ22529403	0.10347999999999999
MZ22529404	0.14787999999999998
MZ22529405	1.88097
MZ22529406	0.01726
MZ22529407	0.7255199999999999
MZ22529408	1.43601
MZ22529409	0.80074
MZ22529410	0.35995
MZ22529411	0.01167
MZ22529412	0.43459
MZ22529413	0.64923
MZ22529414	0.84505
MZ22529415	2.17715
MZ22529416	0.0629
MZ22529417	0.40660999999999997
MZ22529418	0.19988
MZ22529420	1e-05
MZ22529421	0.73233
MZ22529424	12.60292
MZ22529426	0.03205
MZ22529427	1.6453200000000001
MZ22529428	0.37387
MZ22529429	0.30065
MZ22529430	0.053720000000000004
MZ22529431	2.75315
MZ22529432	0.0359
MZ22529433	0.55411
MZ22529434	1.40208
MZ22529435	0.39852
MZ22529436	0.32549
MZ22529437	167.66822
MZ22529438	0.5897600000000001
MZ22529439	0.01647
MZ22529440	1e-05
MZ22529441	0.35703
MZ22529442	1.47001
MZ22529443	3.2758
MZ22529444	4.008030000000001
MZ22529445	0.53751
MZ22529446	0.07597000000000001
MZ22529447	0.12516
MZ22529448	0.40266
MZ22529449	2.62606
MZ22529450	1.1061299999999998
MZ22529452	1.44668
MZ22529453	1e-05
MZ22529454	0.13096
MZ22529455	0.00011
MZ22529456	0.8831
MZ22529457	0.15897
MZ22529458	0.46005
MZ22529459	0.06624
MZ22529460	1.35264
MZ22529462	175.85363999999998
MZ22529463	5.10539
MZ22529464	0.9469799999999999
MZ22529465	0.00605
MZ22529466	0.49928
MZ22529467	0.32456
MZ22529468	1.46813
MZ22529469	0.17314000000000002
MZ22529470	0.22824
MZ22529471	183.00083
MZ22529472	2.99887
MZ22529473	0.08872999999999999
MZ22529474	1.0044899999999999
MZ22529475	0.22330999999999998
MZ22529477	2.24605
MZ22529478	0.5311600000000001
MZ22529480	0.20653000000000002
MZ22529481	1.3973
MZ22529482	0.58239
MZ22529484	0.23025
MZ22529485	0.0951
MZ22529486	4.022530000000001
MZ22529487	0.31924
