orthogroup	STA
17826at7399	67
17827at7399	74
17841at7399	78
17842at7399	79
17850at7399	78
17851at7399	78
17859at7399	80
17860at7399	79
17871at7399	79
17872at7399	77
17873at7399	77
17875at7399	78
17881at7399	72
17886at7399	80
17890at7399	80
17892at7399	72
17895at7399	78
17900at7399	71
17901at7399	74
17903at7399	77
17904at7399	80
17909at7399	75
17911at7399	79
17912at7399	73
17918at7399	80
17920at7399	77
17922at7399	79
17923at7399	75
17926at7399	72
17927at7399	77
17934at7399	70
17939at7399	78
17945at7399	80
17946at7399	79
17947at7399	77
17948at7399	62
17951at7399	72
17952at7399	80
17954at7399	78
17965at7399	79
17967at7399	76
17969at7399	73
17970at7399	78
17971at7399	71
17974at7399	79
17978at7399	71
17987at7399	77
17990at7399	80
17991at7399	80
17993at7399	79
17994at7399	77
17995at7399	80
18007at7399	78
18010at7399	77
18011at7399	80
18016at7399	80
18018at7399	69
18026at7399	79
18027at7399	63
18031at7399	72
18032at7399	78
18033at7399	79
18036at7399	76
18038at7399	80
18039at7399	80
18041at7399	73
18042at7399	80
18046at7399	80
18049at7399	70
18050at7399	73
18056at7399	43
18057at7399	70
18058at7399	75
18059at7399	78
18066at7399	73
18067at7399	78
18070at7399	80
18073at7399	79
18076at7399	49
18077at7399	73
18078at7399	76
18081at7399	78
18084at7399	74
18087at7399	79
18099at7399	80
18100at7399	79
18103at7399	78
18105at7399	78
18109at7399	79
18121at7399	77
18124at7399	80
18126at7399	78
18132at7399	78
18135at7399	72
18136at7399	78
18142at7399	75
18151at7399	79
18153at7399	78
18168at7399	77
18169at7399	79
18175at7399	80
18176at7399	79
18177at7399	79
18182at7399	77
18183at7399	76
18186at7399	80
18187at7399	78
18195at7399	80
18204at7399	79
18211at7399	73
18212at7399	78
18213at7399	79
18214at7399	77
18215at7399	78
18217at7399	77
18222at7399	75
18225at7399	79
18228at7399	76
18232at7399	76
18237at7399	79
18238at7399	76
18240at7399	77
18241at7399	79
18242at7399	79
18247at7399	79
18248at7399	79
18251at7399	78
18253at7399	58
18259at7399	76
18260at7399	80
18272at7399	76
18273at7399	74
18275at7399	77
18280at7399	78
18284at7399	78
18286at7399	68
18294at7399	77
18295at7399	67
18301at7399	78
18303at7399	79
18314at7399	76
18315at7399	80
18316at7399	76
18320at7399	73
18321at7399	79
18322at7399	79
18323at7399	80
18324at7399	76
18326at7399	72
18329at7399	80
18331at7399	21
18335at7399	80
18337at7399	63
18339at7399	78
18345at7399	71
18361at7399	67
18363at7399	67
18368at7399	78
18370at7399	72
18373at7399	78
18374at7399	80
18375at7399	77
18382at7399	77
18385at7399	79
18403at7399	79
18406at7399	53
18407at7399	80
18408at7399	77
18411at7399	79
18412at7399	77
18413at7399	79
18416at7399	72
18424at7399	79
18425at7399	80
18427at7399	78
18428at7399	78
18435at7399	78
18437at7399	65
18445at7399	78
18447at7399	76
18453at7399	79
18457at7399	79
18458at7399	78
18462at7399	79
18464at7399	80
18474at7399	77
18479at7399	79
18482at7399	75
18488at7399	73
18489at7399	75
18490at7399	78
18493at7399	73
18494at7399	79
18498at7399	79
18503at7399	72
18505at7399	79
18508at7399	78
18511at7399	63
18526at7399	80
18535at7399	80
18539at7399	73
18543at7399	80
18546at7399	78
18548at7399	78
18557at7399	78
18558at7399	77
18562at7399	74
18563at7399	80
18568at7399	76
18572at7399	75
18574at7399	77
18575at7399	75
18576at7399	80
18577at7399	79
18585at7399	78
18596at7399	77
18597at7399	77
18600at7399	80
18602at7399	69
18603at7399	78
18608at7399	79
18609at7399	58
18615at7399	62
18616at7399	80
18617at7399	79
18619at7399	80
18626at7399	78
18629at7399	79
18630at7399	78
18631at7399	80
18633at7399	78
18634at7399	76
18641at7399	52
18647at7399	79
18650at7399	79
18653at7399	78
18657at7399	77
18658at7399	79
18660at7399	79
18662at7399	80
18664at7399	77
18672at7399	78
18673at7399	79
18679at7399	79
18692at7399	78
18701at7399	80
18703at7399	76
18709at7399	78
18710at7399	79
18714at7399	64
18715at7399	79
18716at7399	79
18723at7399	60
18724at7399	78
18726at7399	78
18729at7399	76
18731at7399	79
18732at7399	52
18733at7399	80
18734at7399	71
18743at7399	78
18748at7399	76
18749at7399	80
18751at7399	80
18752at7399	78
18753at7399	80
18755at7399	77
18759at7399	79
18761at7399	78
18763at7399	80
18765at7399	68
18766at7399	80
18769at7399	77
18770at7399	59
18773at7399	80
18775at7399	79
18776at7399	70
18779at7399	80
18791at7399	78
18794at7399	77
18795at7399	68
18796at7399	75
18799at7399	78
18803at7399	80
18807at7399	79
18808at7399	80
18811at7399	79
18813at7399	76
18815at7399	62
18816at7399	75
18820at7399	63
18823at7399	76
18824at7399	78
18830at7399	80
18833at7399	79
18834at7399	79
18836at7399	77
18839at7399	57
18847at7399	77
18853at7399	75
18855at7399	65
18856at7399	80
18866at7399	67
18867at7399	79
18869at7399	77
18871at7399	79
18875at7399	76
18876at7399	76
18879at7399	75
18884at7399	79
18887at7399	78
18893at7399	73
18896at7399	79
18898at7399	79
18899at7399	79
18900at7399	74
18901at7399	77
18906at7399	80
18909at7399	79
18917at7399	77
18923at7399	78
18926at7399	71
18930at7399	78
18935at7399	79
18939at7399	78
18941at7399	53
18942at7399	78
18948at7399	80
18952at7399	69
18953at7399	71
18954at7399	80
18955at7399	75
18958at7399	78
18962at7399	80
18979at7399	78
18980at7399	74
18982at7399	78
18983at7399	76
18984at7399	78
18987at7399	78
18993at7399	79
18996at7399	79
19001at7399	78
19011at7399	77
19012at7399	80
19013at7399	75
19014at7399	79
19020at7399	77
19026at7399	76
19031at7399	74
19032at7399	76
19037at7399	77
19038at7399	80
19041at7399	77
19047at7399	74
19049at7399	78
19052at7399	78
19068at7399	76
19070at7399	66
19071at7399	76
19072at7399	77
19073at7399	79
19080at7399	76
19090at7399	78
19096at7399	80
19101at7399	76
19106at7399	70
19107at7399	78
19108at7399	79
19116at7399	54
19119at7399	78
19122at7399	78
19129at7399	78
19131at7399	79
19136at7399	55
19141at7399	57
19142at7399	79
19150at7399	78
19151at7399	80
19155at7399	75
19158at7399	69
19159at7399	74
19162at7399	77
19165at7399	79
19166at7399	74
19175at7399	78
19180at7399	79
19181at7399	79
19186at7399	79
19187at7399	79
19189at7399	80
19191at7399	76
19192at7399	80
19198at7399	79
19202at7399	59
19203at7399	77
19210at7399	75
19219at7399	75
19224at7399	79
19226at7399	78
19227at7399	77
19233at7399	78
19234at7399	79
19239at7399	79
19240at7399	78
19242at7399	69
19246at7399	77
19260at7399	79
19264at7399	79
19265at7399	78
19266at7399	79
19270at7399	78
19274at7399	77
19276at7399	74
19279at7399	78
19281at7399	77
19283at7399	79
19289at7399	80
19291at7399	78
19293at7399	79
19298at7399	78
19302at7399	78
19304at7399	77
19306at7399	53
19311at7399	80
19312at7399	77
19314at7399	76
19316at7399	78
19322at7399	77
19325at7399	78
19329at7399	77
19330at7399	79
19333at7399	79
19334at7399	78
19336at7399	72
19337at7399	70
19342at7399	79
19346at7399	74
19348at7399	71
19350at7399	78
19352at7399	79
19353at7399	77
19356at7399	76
19358at7399	78
19363at7399	72
19365at7399	77
19367at7399	79
19368at7399	69
19377at7399	72
19380at7399	75
19381at7399	79
19389at7399	64
19391at7399	77
19399at7399	74
19405at7399	74
19406at7399	60
19407at7399	79
19408at7399	78
19410at7399	77
19415at7399	77
19419at7399	78
19420at7399	74
19424at7399	77
19425at7399	80
19426at7399	80
19427at7399	70
19436at7399	77
19437at7399	78
19443at7399	77
19445at7399	80
19447at7399	77
19448at7399	75
19450at7399	78
19457at7399	79
19462at7399	75
19468at7399	75
19471at7399	78
19472at7399	72
19474at7399	78
19478at7399	76
19479at7399	64
19483at7399	78
19490at7399	79
19493at7399	79
19495at7399	62
19497at7399	72
19504at7399	79
19505at7399	74
19507at7399	78
19508at7399	74
19509at7399	79
19512at7399	76
19513at7399	73
19514at7399	78
19518at7399	79
19519at7399	67
19522at7399	76
19532at7399	79
19534at7399	73
19535at7399	77
19536at7399	80
19541at7399	75
19544at7399	74
19555at7399	79
19561at7399	73
19563at7399	77
19564at7399	80
19567at7399	80
19578at7399	76
19583at7399	77
19588at7399	76
19589at7399	78
19591at7399	80
19593at7399	78
19600at7399	79
19601at7399	76
19602at7399	79
19617at7399	80
19619at7399	78
19624at7399	79
19626at7399	72
19629at7399	78
19634at7399	77
19636at7399	78
19638at7399	66
19639at7399	77
19640at7399	80
19641at7399	78
19643at7399	57
19652at7399	77
19654at7399	80
19657at7399	77
19658at7399	79
19664at7399	69
19666at7399	78
19670at7399	72
19673at7399	79
19677at7399	80
19678at7399	78
19679at7399	80
19685at7399	80
19692at7399	77
19693at7399	71
19701at7399	77
19702at7399	80
19709at7399	70
19711at7399	71
19712at7399	76
19719at7399	78
19723at7399	63
19725at7399	59
19729at7399	78
19732at7399	62
19737at7399	75
19742at7399	80
19745at7399	56
19746at7399	74
19748at7399	78
19749at7399	78
19753at7399	78
19756at7399	80
19760at7399	78
19766at7399	74
19769at7399	80
19773at7399	76
19775at7399	69
19776at7399	77
19784at7399	58
19785at7399	80
19792at7399	78
19797at7399	79
19798at7399	78
19801at7399	76
19809at7399	77
19810at7399	79
19811at7399	79
19814at7399	79
19817at7399	80
19831at7399	73
19832at7399	79
19833at7399	78
19838at7399	79
19839at7399	71
19843at7399	79
19844at7399	76
19846at7399	79
19852at7399	74
19857at7399	70
19858at7399	76
19859at7399	78
19861at7399	79
19862at7399	80
19865at7399	65
19867at7399	76
19874at7399	78
19879at7399	73
19883at7399	76
19888at7399	78
19897at7399	79
19900at7399	80
19909at7399	77
19912at7399	68
19928at7399	77
19938at7399	79
19952at7399	80
19954at7399	77
19960at7399	75
19966at7399	80
19969at7399	79
19973at7399	80
19976at7399	78
19977at7399	79
19978at7399	77
19990at7399	72
19992at7399	78
19995at7399	80
19999at7399	79
20000at7399	75
20001at7399	77
20006at7399	77
20007at7399	77
20010at7399	77
20013at7399	77
20015at7399	77
20016at7399	63
20017at7399	79
20021at7399	54
20023at7399	61
20030at7399	80
20048at7399	79
20053at7399	78
20056at7399	80
20062at7399	74
20065at7399	79
20068at7399	71
20076at7399	73
20084at7399	76
20092at7399	72
20096at7399	79
20097at7399	78
20108at7399	77
20117at7399	70
20118at7399	70
20119at7399	80
20123at7399	80
20127at7399	77
20128at7399	79
20131at7399	77
20138at7399	78
20139at7399	77
20142at7399	72
20153at7399	78
20157at7399	77
20161at7399	79
20163at7399	73
20171at7399	70
20179at7399	60
20183at7399	76
20184at7399	75
20187at7399	77
20199at7399	79
20202at7399	76
20204at7399	72
20209at7399	78
20210at7399	79
20219at7399	79
20224at7399	79
20232at7399	72
20233at7399	44
20234at7399	77
20235at7399	69
20237at7399	68
20239at7399	79
20245at7399	59
20246at7399	79
20247at7399	78
20257at7399	80
20258at7399	63
20259at7399	60
20263at7399	73
20265at7399	69
20266at7399	78
20269at7399	75
20271at7399	79
20276at7399	77
20277at7399	77
20280at7399	79
20281at7399	79
20284at7399	74
20287at7399	80
20294at7399	79
20295at7399	77
20304at7399	75
20306at7399	76
20308at7399	74
20311at7399	75
20323at7399	72
20324at7399	75
20332at7399	79
20335at7399	74
20336at7399	78
20345at7399	80
20348at7399	73
20356at7399	80
20358at7399	77
20362at7399	75
20365at7399	74
20366at7399	71
20368at7399	80
20370at7399	79
20372at7399	77
20376at7399	76
20378at7399	78
20390at7399	62
20392at7399	78
20393at7399	76
20394at7399	69
20396at7399	79
20397at7399	26
20399at7399	76
20409at7399	76
20413at7399	78
20419at7399	80
20425at7399	78
20427at7399	80
20442at7399	73
20443at7399	61
20444at7399	77
20449at7399	80
20450at7399	80
20451at7399	68
20453at7399	77
20454at7399	77
20456at7399	78
20459at7399	74
20465at7399	77
20474at7399	79
20475at7399	76
20481at7399	77
20482at7399	79
20484at7399	77
20486at7399	78
20487at7399	70
20491at7399	78
20492at7399	79
20494at7399	79
20500at7399	79
20502at7399	80
20504at7399	79
20513at7399	77
20517at7399	77
20519at7399	78
20520at7399	80
20525at7399	79
20529at7399	80
20538at7399	79
20542at7399	71
20544at7399	78
20547at7399	80
20551at7399	78
20553at7399	80
20556at7399	77
20558at7399	70
20559at7399	80
20560at7399	80
20561at7399	78
20563at7399	79
20566at7399	77
20567at7399	77
20568at7399	79
20569at7399	75
20570at7399	78
20579at7399	78
20580at7399	77
20585at7399	78
20590at7399	76
20591at7399	64
20598at7399	77
20600at7399	79
20612at7399	72
20615at7399	56
20616at7399	76
20623at7399	76
20629at7399	80
20633at7399	79
20634at7399	77
20649at7399	62
20654at7399	76
20656at7399	79
20657at7399	79
20658at7399	80
20659at7399	76
20660at7399	73
20661at7399	80
20664at7399	79
20665at7399	70
20668at7399	61
20680at7399	73
20684at7399	77
20685at7399	77
20689at7399	80
20692at7399	76
20693at7399	80
20703at7399	78
20710at7399	78
20725at7399	79
20727at7399	80
20728at7399	79
20729at7399	79
20730at7399	73
20735at7399	76
20736at7399	79
20738at7399	78
20744at7399	80
20745at7399	80
20754at7399	77
20758at7399	72
20759at7399	75
20767at7399	79
20776at7399	80
20786at7399	74
20788at7399	79
20790at7399	79
20797at7399	76
20798at7399	78
20801at7399	78
20802at7399	60
20808at7399	73
20810at7399	79
20811at7399	58
20812at7399	58
20816at7399	71
20818at7399	80
20826at7399	79
20828at7399	61
20829at7399	77
20838at7399	79
20842at7399	77
20843at7399	71
20854at7399	78
20856at7399	76
20859at7399	79
20864at7399	78
20867at7399	80
20868at7399	76
20869at7399	80
20874at7399	73
20877at7399	75
20879at7399	72
20882at7399	77
20888at7399	80
20889at7399	63
20892at7399	78
20899at7399	79
20909at7399	78
20917at7399	76
20918at7399	78
20919at7399	80
20925at7399	79
20926at7399	76
20933at7399	79
20946at7399	79
20948at7399	74
20958at7399	80
20960at7399	79
20977at7399	52
20980at7399	79
20986at7399	79
20989at7399	71
20990at7399	78
20992at7399	79
20993at7399	79
20995at7399	75
21000at7399	77
21002at7399	72
21010at7399	80
21012at7399	79
21019at7399	78
21022at7399	78
21026at7399	80
21030at7399	69
21039at7399	79
21040at7399	78
21041at7399	77
21043at7399	79
21051at7399	72
21054at7399	78
21067at7399	79
21071at7399	76
21074at7399	74
21078at7399	71
21092at7399	77
21093at7399	79
21098at7399	79
21099at7399	77
21103at7399	80
21104at7399	73
21112at7399	78
21115at7399	79
21119at7399	77
21120at7399	78
21121at7399	75
21123at7399	79
21124at7399	76
21130at7399	79
21133at7399	78
21134at7399	75
21135at7399	77
21137at7399	76
21150at7399	79
21151at7399	78
21153at7399	35
21155at7399	77
21158at7399	79
21159at7399	77
21164at7399	79
21169at7399	78
21170at7399	79
21171at7399	78
21173at7399	76
21175at7399	80
21181at7399	79
21182at7399	79
21184at7399	79
21195at7399	76
21202at7399	77
21203at7399	76
21206at7399	67
21209at7399	79
21214at7399	76
21216at7399	78
21226at7399	62
21232at7399	79
21234at7399	73
21237at7399	79
21238at7399	79
21245at7399	66
21247at7399	57
21255at7399	79
21260at7399	78
21263at7399	78
21269at7399	79
21276at7399	77
21278at7399	75
21282at7399	80
21283at7399	80
21284at7399	75
21288at7399	79
21290at7399	75
21291at7399	78
21296at7399	79
21297at7399	64
21298at7399	74
21299at7399	77
21304at7399	78
21307at7399	65
21309at7399	80
21313at7399	80
21329at7399	78
21331at7399	80
21336at7399	79
21338at7399	77
21341at7399	75
21343at7399	80
21350at7399	75
21361at7399	72
21368at7399	78
21377at7399	79
21378at7399	78
21380at7399	79
21381at7399	78
21383at7399	75
21385at7399	68
21387at7399	65
21393at7399	79
21394at7399	79
21398at7399	80
21400at7399	73
21413at7399	67
21415at7399	77
21416at7399	78
21419at7399	80
21423at7399	79
21427at7399	73
21430at7399	79
21434at7399	77
21436at7399	77
21439at7399	74
21448at7399	78
21449at7399	74
21455at7399	76
21459at7399	74
21460at7399	78
21470at7399	78
21471at7399	65
21473at7399	78
21474at7399	79
21476at7399	73
21478at7399	78
21481at7399	79
21483at7399	79
21489at7399	78
21492at7399	80
21494at7399	71
21495at7399	79
21496at7399	78
21508at7399	78
21520at7399	73
21525at7399	78
21526at7399	80
21529at7399	79
21530at7399	77
21533at7399	78
21546at7399	79
21552at7399	53
21555at7399	79
21556at7399	77
21558at7399	79
21560at7399	72
21562at7399	79
21563at7399	77
21568at7399	79
21571at7399	78
21573at7399	75
21578at7399	77
21579at7399	67
21582at7399	69
21586at7399	76
21588at7399	75
21592at7399	74
21595at7399	79
21599at7399	77
21600at7399	80
21604at7399	76
21609at7399	79
21613at7399	79
21614at7399	80
21615at7399	80
21616at7399	79
21617at7399	80
21629at7399	77
21630at7399	79
21632at7399	79
21634at7399	78
21641at7399	77
21651at7399	77
21654at7399	80
21658at7399	68
21661at7399	80
21664at7399	80
21665at7399	75
21668at7399	60
21671at7399	79
21676at7399	73
21678at7399	77
21679at7399	68
21684at7399	75
21688at7399	78
21690at7399	77
21693at7399	80
21696at7399	78
21697at7399	80
21699at7399	80
21700at7399	76
21703at7399	79
21707at7399	77
21709at7399	75
21712at7399	75
21723at7399	70
21740at7399	79
21743at7399	78
21744at7399	80
21745at7399	78
21747at7399	78
21748at7399	77
21750at7399	78
21754at7399	78
21760at7399	77
21762at7399	77
21764at7399	77
21765at7399	60
21767at7399	78
21770at7399	78
21776at7399	75
21777at7399	77
21795at7399	75
21798at7399	76
21800at7399	78
21803at7399	80
21812at7399	79
21816at7399	70
21820at7399	79
21824at7399	73
21825at7399	76
21829at7399	71
21830at7399	74
21831at7399	77
21832at7399	62
21834at7399	80
21840at7399	67
21845at7399	64
21846at7399	77
21858at7399	74
21859at7399	79
21861at7399	75
21862at7399	77
21871at7399	79
21881at7399	80
21883at7399	79
21887at7399	49
21888at7399	74
21892at7399	79
21895at7399	77
21901at7399	75
21904at7399	80
21905at7399	79
21907at7399	77
21909at7399	75
21910at7399	76
21911at7399	76
21918at7399	73
21921at7399	77
21924at7399	75
21925at7399	78
21926at7399	76
21935at7399	76
21938at7399	78
21939at7399	75
21948at7399	77
21950at7399	59
21957at7399	77
21968at7399	62
21970at7399	79
21980at7399	55
21989at7399	77
21990at7399	79
21999at7399	75
22002at7399	74
22007at7399	77
22009at7399	76
22012at7399	78
22022at7399	77
22026at7399	78
22027at7399	79
22028at7399	69
22030at7399	75
22036at7399	79
22038at7399	66
22039at7399	76
22040at7399	80
22041at7399	80
22042at7399	78
22048at7399	77
22049at7399	79
22053at7399	74
22056at7399	76
22058at7399	79
22064at7399	73
22066at7399	78
22073at7399	71
22077at7399	80
22080at7399	64
22089at7399	78
22090at7399	76
22092at7399	79
22103at7399	79
22105at7399	78
22106at7399	75
22108at7399	76
22109at7399	79
22114at7399	76
22115at7399	77
22117at7399	73
22118at7399	77
22119at7399	79
22120at7399	79
22121at7399	79
22131at7399	77
22135at7399	79
22141at7399	79
22143at7399	79
22145at7399	80
22148at7399	79
22158at7399	80
22161at7399	79
22162at7399	65
22164at7399	78
22172at7399	70
22183at7399	80
22185at7399	79
22188at7399	66
22191at7399	79
22194at7399	77
22195at7399	80
22198at7399	77
22203at7399	78
22204at7399	80
22208at7399	59
22213at7399	77
22228at7399	76
22233at7399	79
22234at7399	71
22238at7399	74
22239at7399	73
22243at7399	72
22244at7399	80
22245at7399	77
22247at7399	59
22249at7399	78
22256at7399	79
22265at7399	79
22267at7399	57
22288at7399	75
22289at7399	77
22293at7399	78
22299at7399	78
22305at7399	79
22311at7399	79
22315at7399	80
22316at7399	75
22318at7399	78
22320at7399	72
22328at7399	72
22332at7399	78
22335at7399	65
22339at7399	78
22340at7399	79
22343at7399	79
22344at7399	76
22345at7399	76
22349at7399	78
22358at7399	79
22362at7399	80
22364at7399	76
22365at7399	77
22367at7399	80
22368at7399	80
22370at7399	77
22372at7399	75
22374at7399	74
22375at7399	75
22377at7399	80
22379at7399	79
22389at7399	71
22393at7399	71
22394at7399	79
22400at7399	78
22401at7399	73
22403at7399	79
22404at7399	74
22405at7399	75
22406at7399	79
22407at7399	80
22417at7399	79
22424at7399	79
22426at7399	75
22431at7399	61
22435at7399	78
22436at7399	79
22442at7399	75
22455at7399	80
22456at7399	64
22457at7399	79
22473at7399	80
22475at7399	79
22477at7399	80
22481at7399	78
22483at7399	80
22491at7399	78
22494at7399	80
22495at7399	78
22496at7399	79
22497at7399	75
22499at7399	76
22501at7399	75
22505at7399	80
22509at7399	80
22510at7399	71
22511at7399	74
22512at7399	80
22516at7399	77
22517at7399	79
22520at7399	79
22521at7399	80
22524at7399	77
22525at7399	72
22528at7399	73
22532at7399	80
22538at7399	74
22539at7399	80
22540at7399	77
22541at7399	78
22542at7399	77
22543at7399	79
22547at7399	69
22552at7399	77
22553at7399	77
22555at7399	76
22556at7399	78
22565at7399	50
22566at7399	72
22572at7399	78
22579at7399	79
22580at7399	80
22582at7399	69
22587at7399	78
22591at7399	74
22593at7399	72
22594at7399	75
22606at7399	74
22613at7399	79
22615at7399	79
22622at7399	78
22623at7399	66
22624at7399	73
22631at7399	79
22634at7399	79
22635at7399	78
22639at7399	76
22640at7399	79
22645at7399	56
22646at7399	80
22648at7399	79
22651at7399	80
22653at7399	80
22655at7399	79
22664at7399	74
22666at7399	79
22667at7399	68
22673at7399	79
22682at7399	76
22687at7399	80
22690at7399	80
22693at7399	75
22694at7399	75
22697at7399	76
22700at7399	76
22701at7399	79
22702at7399	71
22704at7399	60
22710at7399	80
22717at7399	80
22718at7399	80
22720at7399	78
22721at7399	79
22722at7399	76
22727at7399	77
22728at7399	77
22731at7399	76
22735at7399	78
22738at7399	74
22742at7399	79
22745at7399	76
22752at7399	64
22755at7399	77
22756at7399	79
22760at7399	77
22762at7399	77
22767at7399	76
22774at7399	78
22775at7399	79
22777at7399	77
22783at7399	80
22784at7399	79
22792at7399	76
22801at7399	80
22803at7399	78
22806at7399	79
22816at7399	67
22817at7399	76
22820at7399	80
22823at7399	75
22829at7399	78
22831at7399	78
22839at7399	78
22841at7399	71
22842at7399	80
22846at7399	79
22848at7399	76
22852at7399	79
22853at7399	79
22855at7399	74
22862at7399	79
22873at7399	73
22879at7399	77
22881at7399	80
22887at7399	80
22888at7399	78
22892at7399	72
22893at7399	77
22895at7399	74
22896at7399	76
22898at7399	78
22903at7399	78
22904at7399	78
22910at7399	78
22914at7399	76
22915at7399	80
22916at7399	75
22921at7399	79
22929at7399	63
22931at7399	77
22938at7399	80
22940at7399	77
22942at7399	75
22945at7399	78
22946at7399	78
22947at7399	77
22950at7399	69
22951at7399	79
22958at7399	74
22959at7399	78
22964at7399	79
22970at7399	76
22980at7399	72
22985at7399	74
22987at7399	72
22992at7399	48
22994at7399	73
22996at7399	78
22997at7399	79
22999at7399	76
23005at7399	78
23019at7399	76
23025at7399	78
23026at7399	79
23030at7399	79
23033at7399	78
23034at7399	73
23046at7399	76
23059at7399	64
23062at7399	73
23064at7399	77
23066at7399	79
23071at7399	79
23072at7399	76
23076at7399	77
23077at7399	79
23078at7399	75
23079at7399	80
23080at7399	78
23087at7399	79
23090at7399	77
23095at7399	77
23096at7399	65
23103at7399	72
23112at7399	72
23113at7399	79
23115at7399	60
23119at7399	78
23121at7399	78
23122at7399	78
23124at7399	80
23126at7399	80
23137at7399	80
23141at7399	80
23143at7399	73
23149at7399	78
23154at7399	78
23157at7399	80
23160at7399	74
23162at7399	80
23168at7399	74
23169at7399	76
23171at7399	75
23173at7399	78
23174at7399	79
23175at7399	73
23187at7399	64
23188at7399	71
23190at7399	69
23191at7399	70
23195at7399	75
23197at7399	73
23203at7399	75
23205at7399	74
23208at7399	73
23213at7399	80
23217at7399	74
23220at7399	74
23223at7399	74
23224at7399	74
23227at7399	78
23228at7399	77
23231at7399	78
23236at7399	80
23247at7399	79
23248at7399	79
23254at7399	79
23258at7399	74
23261at7399	74
23268at7399	77
23273at7399	65
23275at7399	74
23276at7399	80
23283at7399	70
23290at7399	80
23298at7399	52
23304at7399	74
23308at7399	77
23309at7399	70
23314at7399	77
23325at7399	78
23333at7399	75
23335at7399	79
23336at7399	79
23339at7399	78
23341at7399	77
23342at7399	69
23343at7399	77
23345at7399	80
23353at7399	78
23355at7399	78
23358at7399	78
23362at7399	77
23364at7399	77
23366at7399	75
23369at7399	80
23374at7399	79
23376at7399	80
23377at7399	71
23381at7399	76
23382at7399	79
23384at7399	74
23385at7399	78
23386at7399	75
23388at7399	74
23389at7399	78
23396at7399	74
23404at7399	80
23405at7399	63
23408at7399	72
23409at7399	76
23410at7399	75
23411at7399	78
23413at7399	72
23415at7399	80
23423at7399	79
23425at7399	74
23430at7399	79
23432at7399	74
23435at7399	77
23444at7399	79
23456at7399	80
23458at7399	78
23463at7399	79
23466at7399	74
23467at7399	79
23470at7399	75
23472at7399	80
23473at7399	80
23474at7399	79
23476at7399	59
23478at7399	75
23480at7399	80
23483at7399	76
23488at7399	74
23491at7399	74
23493at7399	80
23495at7399	79
23496at7399	79
23499at7399	78
23500at7399	77
23502at7399	75
23503at7399	77
23519at7399	80
23520at7399	73
23528at7399	65
23532at7399	77
23534at7399	79
23547at7399	74
23548at7399	77
23553at7399	79
23555at7399	78
23559at7399	79
23565at7399	70
23568at7399	79
23570at7399	77
23572at7399	73
23576at7399	78
23578at7399	80
23579at7399	71
23580at7399	77
23581at7399	77
23586at7399	79
23587at7399	80
23589at7399	78
23592at7399	67
23593at7399	77
23594at7399	79
23597at7399	78
23598at7399	76
23600at7399	79
23601at7399	80
23612at7399	65
23618at7399	79
23621at7399	78
23625at7399	76
23626at7399	69
23632at7399	79
23638at7399	78
23644at7399	78
23646at7399	80
23648at7399	77
23650at7399	80
23653at7399	76
23657at7399	79
23658at7399	70
23663at7399	80
23665at7399	77
23671at7399	79
23680at7399	75
23681at7399	80
23689at7399	78
23690at7399	76
23691at7399	76
23696at7399	71
23697at7399	77
23705at7399	79
23708at7399	69
23716at7399	78
23718at7399	63
23720at7399	79
23722at7399	77
23725at7399	74
23728at7399	78
23731at7399	79
23734at7399	77
23738at7399	77
23743at7399	71
23744at7399	67
23753at7399	69
23757at7399	79
23758at7399	79
23761at7399	71
23765at7399	75
23766at7399	77
23768at7399	78
23769at7399	77
23770at7399	44
23771at7399	79
23774at7399	76
23775at7399	75
23779at7399	78
23780at7399	79
23785at7399	67
23790at7399	80
23791at7399	70
23793at7399	79
23794at7399	72
23803at7399	68
23821at7399	79
23823at7399	80
23826at7399	78
23830at7399	77
23843at7399	79
23845at7399	79
23853at7399	76
23856at7399	79
23857at7399	77
23858at7399	80
23860at7399	69
23865at7399	79
23872at7399	77
23875at7399	79
23878at7399	79
23881at7399	61
23882at7399	79
23883at7399	76
23886at7399	78
23897at7399	79
23898at7399	80
23901at7399	79
23904at7399	75
23905at7399	77
23909at7399	73
23911at7399	79
23912at7399	59
23913at7399	76
23917at7399	80
23918at7399	79
23925at7399	78
23927at7399	62
23928at7399	78
23932at7399	79
23933at7399	75
23934at7399	76
23935at7399	76
23940at7399	77
23945at7399	69
23949at7399	80
23958at7399	78
23963at7399	79
23972at7399	68
23982at7399	74
23985at7399	77
23992at7399	74
23994at7399	77
23998at7399	63
23999at7399	74
24000at7399	79
24004at7399	78
24005at7399	80
24012at7399	78
24036at7399	70
24039at7399	75
24040at7399	78
24041at7399	73
24042at7399	75
24044at7399	76
24048at7399	77
24050at7399	67
24053at7399	80
24055at7399	78
24070at7399	75
24072at7399	78
24077at7399	71
24082at7399	76
24088at7399	79
24089at7399	80
24093at7399	74
24095at7399	76
24108at7399	76
24111at7399	77
24115at7399	77
24119at7399	77
24120at7399	49
24122at7399	78
24124at7399	79
24126at7399	76
24135at7399	79
24137at7399	80
24140at7399	78
24142at7399	77
24147at7399	71
24148at7399	72
24149at7399	78
24155at7399	78
24157at7399	79
24158at7399	79
24160at7399	77
24166at7399	79
24169at7399	69
24171at7399	74
24172at7399	78
24184at7399	78
24186at7399	79
24190at7399	77
