orthogroup	EVR
MZ22525593	0.8051
MZ22525594	1.0026
MZ22525595	0.8582
MZ22525596	1.245
MZ22525597	0.863
MZ22525599	1.5058
MZ22525600	1.2418
MZ22525602	0.9994
MZ22525604	0.8381
MZ22525605	0.8489
MZ22525606	0.9135
MZ22525608	1.2892
MZ22525609	0.9777
MZ22525612	1.161
MZ22525613	1.0654
MZ22525617	0.8267
MZ22525619	1.0688
MZ22525620	1.0841
MZ22525621	0.9853
MZ22525622	1.2847
MZ22525623	1.2919999999999998
MZ22525624	1.1052
MZ22525626	1.7839
MZ22525628	0.9109
MZ22525629	0.8553
MZ22525630	0.8799
MZ22525631	1.1157
MZ22525632	1.3884
MZ22525634	0.8926
MZ22525635	0.9795
MZ22525636	0.9039
MZ22525637	1.1996
MZ22525641	0.8755
MZ22525643	0.8254
MZ22525644	1.1169
MZ22525645	1.0551
MZ22525646	1.1587
MZ22525647	1.5656
MZ22525648	1.2583
MZ22525650	1.2425
MZ22525651	0.8495
MZ22525653	1.0166
MZ22525654	1.1085
MZ22525655	1.3538
MZ22525657	1.696
MZ22525658	0.8564
MZ22525659	0.8264
MZ22525662	1.0133
MZ22525664	1.1863
MZ22525665	1.1269
MZ22525666	1.2092
MZ22525667	1.0576
MZ22525668	0.992
MZ22525669	0.9179
MZ22525670	1.354
MZ22525671	0.8448
MZ22525672	0.8733
MZ22525674	0.8858
MZ22525675	1.5562
MZ22525676	0.8881
MZ22525677	0.9356
MZ22525678	1.168
MZ22525681	0.9552
MZ22525682	0.9601
MZ22525683	1.2112
MZ22525685	0.9969
MZ22525686	0.8161
MZ22525687	1.3481
MZ22525688	0.804
MZ22525689	0.8459
MZ22525696	0.8739
MZ22525697	1.0678
MZ22525698	1.0827
MZ22525699	0.9821
MZ22525700	0.9802
MZ22525701	0.9035
MZ22525702	0.8355
MZ22525703	2.2182
MZ22525704	0.8944
MZ22525705	1.0594
MZ22525708	0.9564
MZ22525711	1.3069
MZ22525712	0.8659
MZ22525718	0.8935
MZ22525720	1.1506
MZ22525722	1.1509
MZ22525723	1.0328
MZ22525724	1.1217
MZ22525725	1.6907
MZ22525726	0.8795
MZ22525729	0.8236
MZ22525730	0.9595
MZ22525732	1.2708
MZ22525733	1.1253
MZ22525734	1.3114
MZ22525735	1.9288
MZ22525736	1.4088
MZ22525737	0.8032
MZ22525738	0.9972
MZ22525739	1.1816
MZ22525741	0.9237
MZ22525742	0.9264
MZ22525743	1.83
MZ22525744	1.2835
MZ22525746	0.9009999999999999
MZ22525747	0.9673
MZ22525748	0.9188
MZ22525749	1.205
MZ22525751	0.8295
MZ22525752	1.2568
MZ22525753	1.1874
MZ22525755	2.2066
MZ22525757	0.873
MZ22525758	0.8679
MZ22525760	0.8463
MZ22525763	1.2673
MZ22525765	1.3089
MZ22525766	1.079
MZ22525767	0.9301
MZ22525769	0.9009999999999999
MZ22525770	1.2789
MZ22525771	0.8682
MZ22525772	1.4023
MZ22525773	0.8972
MZ22525774	1.0079
MZ22525775	1.2269
MZ22525776	1.1036
MZ22525777	0.8248
MZ22525779	1.6259
MZ22525780	0.8677
MZ22525782	0.8624
MZ22525783	0.9104
MZ22525784	0.9357
MZ22525785	0.9667
MZ22525786	1.3615
MZ22525787	0.8138
MZ22525788	1.0396
MZ22525790	0.9884
MZ22525791	1.4854
MZ22525792	0.9501
MZ22525793	0.9387
MZ22525795	0.8891
MZ22525796	1.0287
MZ22525797	0.9469
MZ22525798	1.1074
MZ22525800	0.8793
MZ22525801	1.0090000000000001
MZ22525803	0.8159
MZ22525805	0.7959
MZ22525807	1.1079999999999999
MZ22525808	1.1304
MZ22525809	1.4582
MZ22525810	0.9334
MZ22525811	0.8545
MZ22525812	0.8259
MZ22525813	0.9533
MZ22525814	0.929
MZ22525817	0.9006
MZ22525820	0.8763
MZ22525821	0.9767
MZ22525823	1.0029
MZ22525824	0.8464
MZ22525826	0.9094
MZ22525827	0.9911
MZ22525829	1.3468
MZ22525831	0.81
MZ22525832	1.6574
MZ22525833	0.836
MZ22525834	0.8378
MZ22525836	0.9278
MZ22525837	0.8754
MZ22525838	1.1343
MZ22525839	1.1999
MZ22525841	0.8270000000000001
MZ22525842	0.9122
MZ22525844	0.8524
MZ22525845	0.8306
MZ22525846	0.8471
MZ22525848	1.2928
MZ22525850	1.274
MZ22525851	1.0454
MZ22525852	1.8811
MZ22525854	1.3912
MZ22525856	1.2412
MZ22525857	1.1988
MZ22525858	1.8123
MZ22525861	1.1561
MZ22525862	0.8177
MZ22525864	1.0619
MZ22525866	1.1446
MZ22525867	0.9157
MZ22525868	1.0655
MZ22525869	1.5717
MZ22525870	0.8121
MZ22525871	0.986
MZ22525873	1.2604
MZ22525874	0.8073
MZ22525875	1.2614
MZ22525876	1.2212
MZ22525877	0.9419
MZ22525879	0.8016
MZ22525883	1.1887
MZ22525884	1.0221
MZ22525885	1.4021
MZ22525889	0.8382
MZ22525890	0.8989
MZ22525892	1.2944
MZ22525893	0.9773
MZ22525895	1.0373
MZ22525896	1.7058
MZ22525898	1.0403
MZ22525899	1.0865
MZ22525900	0.8327
MZ22525901	0.8204
MZ22525902	0.8615
MZ22525903	0.8242
MZ22525905	1.3277
MZ22525906	1.1739
MZ22525909	0.9664
MZ22525913	1.6455
MZ22525914	0.8187
MZ22525915	0.8220000000000001
MZ22525917	0.9667
MZ22525920	1.3692
MZ22525921	1.1327
MZ22525922	0.8869
MZ22525923	0.9528
MZ22525925	1.19
MZ22525927	0.9205
MZ22525930	1.0042
MZ22525931	1.3864
MZ22525932	0.9402
MZ22525934	0.8629
MZ22525935	0.9215
MZ22525936	1.2817
MZ22525937	2.0615
MZ22525938	0.9009
MZ22525939	0.8645
MZ22525940	1.158
MZ22525942	1.1152
MZ22525944	1.2432
MZ22525947	1.199
MZ22525948	1.0070000000000001
MZ22525949	0.8746
MZ22525950	1.4085
MZ22525951	1.5147
MZ22525952	1.4731
MZ22525953	1.0324
MZ22525954	1.6991
MZ22525955	1.0345
MZ22525958	1.1427
MZ22525959	1.103
MZ22525962	0.8629
MZ22525964	1.0027
MZ22525966	1.4276
MZ22525967	1.4749
MZ22525969	1.4168
MZ22525971	0.889
MZ22525972	1.1566
MZ22525973	0.8391
MZ22525977	0.9718
MZ22525978	0.8603
MZ22525979	2.0925
MZ22525980	1.3438
MZ22525981	1.0454
MZ22525985	1.1952
MZ22525988	2.1218
MZ22525989	1.6555
MZ22525990	1.3458
MZ22525991	1.2407
MZ22525992	0.8379
MZ22525994	0.9572
MZ22525995	1.4035
MZ22525996	0.9389
MZ22525997	1.1249
MZ22525998	1.0033
MZ22525999	1.5501
MZ22526000	1.0181
MZ22526001	0.8456
MZ22526002	1.4884
MZ22526004	1.2112
MZ22526006	0.7992
MZ22526007	0.8979
MZ22526009	0.8376
MZ22526010	1.0659999999999998
MZ22526011	0.9143
MZ22526013	0.8432
MZ22526014	0.862
MZ22526017	1.1423
MZ22526018	1.3085
MZ22526021	0.92
MZ22526022	0.8783
MZ22526024	0.9706
MZ22526026	0.8892
MZ22526027	1.1099
MZ22526029	0.9023
MZ22526030	0.9987
MZ22526031	1.0821
MZ22526032	1.5619999999999998
MZ22526033	0.8897
MZ22526034	1.0325
MZ22526035	1.0735
MZ22526037	0.8962
MZ22526039	0.9994
MZ22526041	0.828
MZ22526042	1.0091
MZ22526046	1.1317
MZ22526047	1.0959999999999999
MZ22526048	0.8268
MZ22526049	0.9033
MZ22526050	1.004
MZ22526051	1.2214
MZ22526054	0.9924
MZ22526055	1.4582
MZ22526056	0.9940000000000001
MZ22526057	0.9964
MZ22526059	0.8664
MZ22526064	0.855
MZ22526065	0.9479
MZ22526066	0.8358
MZ22526068	1.1852
MZ22526070	0.8447
MZ22526072	1.4997
MZ22526073	1.157
MZ22526074	1.6540000000000001
MZ22526075	1.3243
MZ22526076	0.9996
MZ22526077	2.1257
MZ22526080	0.8613
MZ22526081	1.2577
MZ22526082	1.8727
MZ22526083	0.8877
MZ22526084	1.0396
MZ22526085	1.2009999999999998
MZ22526086	1.2914
MZ22526087	1.3136
MZ22526088	1.2646
MZ22526090	0.8265
MZ22526091	0.8028
MZ22526093	0.8624
MZ22526094	0.8304
MZ22526095	1.5286
MZ22526096	0.8782
MZ22526097	2.2847
MZ22526098	1.7345
MZ22526099	0.9583
MZ22526100	0.9048
MZ22526102	0.8954
MZ22526103	0.9204
MZ22526105	0.8092
MZ22526106	1.3222
MZ22526108	1.0432
MZ22526110	1.426
MZ22526112	1.1511
MZ22526113	1.1077
MZ22526115	0.9039
MZ22526116	1.1088
MZ22526117	0.8487
MZ22526118	1.0888
MZ22526119	0.8569
MZ22526120	1.0214
MZ22526122	1.4842
MZ22526123	0.8591
MZ22526124	0.846
MZ22526125	1.0519
MZ22526126	0.8782
MZ22526127	0.8144
MZ22526129	0.833
MZ22526132	1.0397
MZ22526133	1.2892
MZ22526136	0.8918
MZ22526137	0.9382
MZ22526138	0.8849
MZ22526139	1.0911
MZ22526140	0.7961
MZ22526141	1.0994
MZ22526142	1.38
MZ22526143	1.3779
MZ22526144	0.9704
MZ22526145	1.4846
MZ22526146	1.2139
MZ22526147	1.1092
MZ22526148	0.8146
MZ22526150	1.0431
MZ22526151	1.1224
MZ22526152	0.7998
MZ22526153	0.9759
MZ22526157	1.4329
MZ22526158	1.3021
MZ22526159	0.8652
MZ22526160	0.8275
MZ22526161	1.1871
MZ22526162	1.2819
MZ22526163	1.0554
MZ22526165	1.082
MZ22526166	1.5437
MZ22526167	1.2189
MZ22526168	0.9648
MZ22526169	0.9245
MZ22526170	0.8198
MZ22526171	0.975
MZ22526172	0.8223
MZ22526173	0.8852
MZ22526174	0.8056
MZ22526175	0.8742
MZ22526177	0.8799
MZ22526178	1.0937
MZ22526179	1.2263
MZ22526180	0.8676
MZ22526181	1.0067
MZ22526182	1.055
MZ22526183	1.0178
MZ22526184	1.3608
MZ22526185	0.8273
MZ22526187	1.1388
MZ22526189	0.8117
MZ22526191	0.9956
MZ22526192	1.3886
MZ22526193	1.1244
MZ22526194	0.9901
MZ22526197	1.6299
MZ22526201	0.9484
MZ22526202	0.8362
MZ22526203	1.4154
MZ22526204	1.0452
MZ22526205	0.9540000000000001
MZ22526206	0.987
MZ22526208	1.9068
MZ22526209	1.9499
MZ22526210	1.0926
MZ22526211	0.8514
MZ22526212	0.8388
MZ22526213	0.8291
MZ22526215	1.1294
MZ22526216	0.9056
MZ22526217	1.6552
MZ22526218	1.119
MZ22526219	1.8343
MZ22526220	0.8403
MZ22526221	1.1754
MZ22526222	1.0819
MZ22526224	1.4126
MZ22526225	0.7979
MZ22526226	1.3701
MZ22526227	1.2625
MZ22526228	0.9466
MZ22526232	1.4178
MZ22526236	1.3943
MZ22526237	1.2058
MZ22526238	0.8322
MZ22526239	0.9575
MZ22526240	0.8517
MZ22526241	0.8457
MZ22526243	0.9558
MZ22526244	0.8929
MZ22526245	1.6891
MZ22526246	1.9438
MZ22526249	1.3013
MZ22526250	0.9944
MZ22526251	1.3635
MZ22526252	1.2182
MZ22526253	1.092
MZ22526254	0.9903
MZ22526255	0.9593
MZ22526256	2.3999
MZ22526257	1.0706
MZ22526258	0.8140000000000001
MZ22526259	0.892
MZ22526260	1.0487
MZ22526261	1.9989
MZ22526262	1.6309
MZ22526264	1.8744
MZ22526265	1.5419999999999998
MZ22526266	0.8211
MZ22526267	0.9404
MZ22526268	1.2776
MZ22526269	0.9196
MZ22526270	1.7202
MZ22526271	1.6223
MZ22526273	0.8081
MZ22526275	0.9334
MZ22526276	0.9258
MZ22526278	0.9149
MZ22526279	1.125
MZ22526280	1.3275
MZ22526281	2.4111
MZ22526283	1.1277
MZ22526284	0.8096
MZ22526285	1.5483
MZ22526286	0.9756
MZ22526287	1.0636
MZ22526288	1.7351
MZ22526289	1.2768
MZ22526290	0.7907
MZ22526291	0.9635
MZ22526293	1.2816
MZ22526294	0.9552
MZ22526295	1.0596
MZ22526296	1.1197
MZ22526297	0.8992
MZ22526298	0.9779
MZ22526299	0.9391
MZ22526300	0.9999
MZ22526302	1.429
MZ22526304	1.1417
MZ22526305	0.8437
MZ22526306	1.4981
MZ22526308	2.3326
MZ22526310	0.8204
MZ22526312	0.9913
MZ22526313	0.8913
MZ22526314	1.1268
MZ22526315	0.8686
MZ22526316	1.0306
MZ22526317	1.1177
MZ22526318	1.6458
MZ22526319	0.9126
MZ22526320	0.8568
MZ22526321	0.8257
MZ22526322	1.0416
MZ22526323	1.0307
MZ22526324	1.0245
MZ22526325	0.9523
MZ22526326	1.067
MZ22526327	1.1804
MZ22526328	0.9519
MZ22526329	0.9048
MZ22526330	0.8594
MZ22526331	1.1351
MZ22526332	0.8854
MZ22526336	0.8746
MZ22526337	1.0439
MZ22526338	0.9989
MZ22526339	0.8613
MZ22526341	0.8783
MZ22526343	0.9341
MZ22526345	1.258
MZ22526346	1.4515
MZ22526347	1.0353
MZ22526348	1.1340000000000001
MZ22526349	1.5256
MZ22526350	1.4534
MZ22526351	1.3807
MZ22526352	1.7631
MZ22526353	1.7294
MZ22526354	1.1575
MZ22526355	0.8609
MZ22526356	1.0092
MZ22526358	1.2445
MZ22526359	1.6964
MZ22526361	0.8455
MZ22526364	0.9691
MZ22526365	0.8439
MZ22526366	1.0944
MZ22526368	1.2047
MZ22526369	0.8967
MZ22526370	0.8540000000000001
MZ22526371	0.8983
MZ22526372	0.8706
MZ22526374	0.8154
MZ22526375	1.5118
MZ22526376	0.833
MZ22526379	1.4419
MZ22526380	0.8057
MZ22526383	1.4857
MZ22526386	0.8424
MZ22526389	0.9711
MZ22526390	1.1055
MZ22526391	1.5539
MZ22526392	1.0749
MZ22526393	0.8452
MZ22526394	1.6503
MZ22526396	1.0311
MZ22526398	1.4219
MZ22526400	0.9721
MZ22526401	0.8167
MZ22526402	0.9907
MZ22526403	1.7111
MZ22526404	1.7702
MZ22526405	2.1053
MZ22526406	1.1686
MZ22526407	0.8459
MZ22526408	0.8912
MZ22526409	1.4472
MZ22526410	0.9263
MZ22526411	0.8932
MZ22526413	1.1594
MZ22526414	1.5227
MZ22526415	0.8314
MZ22526416	0.8542
MZ22526420	0.9903
MZ22526421	1.3046
MZ22526422	0.8784
MZ22526424	1.5556
MZ22526425	1.1074
MZ22526426	0.8078
MZ22526427	0.7999
MZ22526428	0.8402
MZ22526430	0.8102
MZ22526431	1.3439
MZ22526432	0.8981
MZ22526435	1.1116
MZ22526436	0.8214
MZ22526437	0.8141
MZ22526438	1.0135
MZ22526439	1.8737
MZ22526440	2.0661
MZ22526441	1.9727
MZ22526442	0.8423
MZ22526443	1.0146
MZ22526445	0.9025
MZ22526446	0.903
MZ22526447	1.5608
MZ22526449	0.8888
MZ22526452	0.9194
MZ22526453	1.4331
MZ22526454	0.8717
MZ22526455	0.8121
MZ22526456	0.8347
MZ22526457	0.8094
MZ22526458	0.8215
MZ22526459	1.6527
MZ22526460	0.8859
MZ22526461	1.0443
MZ22526462	0.9556
MZ22526463	0.8421
MZ22526464	0.892
MZ22526466	0.8428
MZ22526467	1.1865
MZ22526468	0.8633
MZ22526469	1.5883
MZ22526471	1.8462
MZ22526472	0.9416
MZ22526475	1.2887
MZ22526477	0.9645
MZ22526480	1.4715
MZ22526481	1.2319
MZ22526482	0.9876
MZ22526483	1.4952
MZ22526484	1.4559
MZ22526485	1.2941
MZ22526487	1.0788
MZ22526488	0.9034
MZ22526489	1.2993
MZ22526490	1.1882
MZ22526491	1.5497
MZ22526492	1.0351
MZ22526493	0.9528
MZ22526495	0.8661
MZ22526497	1.3253
MZ22526498	1.4134
MZ22526499	1.3282
MZ22526501	0.8154
MZ22526503	0.9790000000000001
MZ22526504	0.8456
MZ22526505	0.9352
MZ22526506	1.693
MZ22526507	1.5318
MZ22526508	0.8883
MZ22526509	1.1829
MZ22526510	1.4514
MZ22526513	1.0284
MZ22526514	0.9324
MZ22526517	0.8533
MZ22526518	0.8175
MZ22526519	0.8847
MZ22526520	1.5688
MZ22526521	1.1166
MZ22526522	0.8261
MZ22526524	0.8131
MZ22526525	0.9059999999999999
MZ22526526	1.3031
MZ22526528	0.8491
MZ22526529	0.8079
MZ22526530	0.8671
MZ22526531	0.8125
MZ22526533	1.1276
MZ22526534	1.1132
MZ22526536	0.8479
MZ22526541	0.8138
MZ22526542	0.868
MZ22526543	0.8465
MZ22526544	0.8411
MZ22526545	0.8247
MZ22526546	0.9169
MZ22526547	1.0839
MZ22526548	1.3219999999999998
MZ22526550	0.8083
MZ22526551	0.7948
MZ22526553	0.9619
MZ22526554	1.3124
MZ22526556	2.1133
MZ22526558	0.9605
MZ22526561	0.8361
MZ22526562	1.3671
MZ22526565	0.9677
MZ22526567	0.8099
MZ22526569	0.9513
MZ22526571	1.0548
MZ22526573	0.8401
MZ22526575	1.4911
MZ22526576	0.9036
MZ22526579	0.9522
MZ22526580	1.0641
MZ22526581	0.9804
MZ22526582	0.8467
MZ22526583	0.8412
MZ22526584	0.7953
MZ22526585	0.8497
MZ22526586	0.8782
MZ22526587	1.4499
MZ22526588	0.8754
MZ22526590	0.8324
MZ22526592	1.1336
MZ22526593	0.8144
MZ22526594	0.8076
MZ22526596	1.0607
MZ22526598	1.2029
MZ22526600	0.9935
MZ22526601	0.8221
MZ22526602	0.9102
MZ22526607	1.2141
MZ22526608	1.1615
MZ22526610	1.0248
MZ22526611	1.0527
MZ22526612	1.4839
MZ22526616	0.8572
MZ22526618	1.012
MZ22526620	1.4207
MZ22526621	1.6248
MZ22526622	1.091
MZ22526623	1.2507
MZ22526624	0.8854
MZ22526627	0.8612
MZ22526628	0.8964
MZ22526630	0.8616
MZ22526631	1.1591
MZ22526633	0.8140000000000001
MZ22526634	0.8244
MZ22526635	1.2301
MZ22526636	1.2676
MZ22526637	1.3094
MZ22526638	0.9011
MZ22526639	1.3531
MZ22526640	1.1813
MZ22526641	1.2615
MZ22526642	0.9269
MZ22526643	0.8423
MZ22526644	0.8671
MZ22526647	1.1194
MZ22526649	1.3719999999999999
MZ22526650	0.9151
MZ22526651	0.8885
MZ22526652	0.9038
MZ22526653	0.8227
MZ22526654	1.0544
MZ22526656	1.0309
MZ22526657	0.7989
MZ22526658	0.9829
MZ22526659	2.1316
MZ22526660	0.7983
MZ22526661	1.0216
MZ22526662	0.8314
MZ22526665	0.8032
MZ22526666	0.8319
MZ22526667	1.6562
MZ22526668	1.0002
MZ22526669	0.9124
MZ22526670	1.2147
MZ22526672	1.0235
MZ22526673	0.91
MZ22526674	1.9099
MZ22526675	1.1791
MZ22526676	0.8144
MZ22526677	1.0563
MZ22526678	1.4937
MZ22526680	0.7944
MZ22526682	1.0985
MZ22526684	1.3022
MZ22526686	1.5845
MZ22526687	1.0218
MZ22526688	1.9734
MZ22526689	1.4094
MZ22526690	1.3103
MZ22526696	0.9907
MZ22526697	0.9652
MZ22526701	0.8785
MZ22526704	1.1055
MZ22526705	0.8985
MZ22526707	1.1284
MZ22526708	1.6913
MZ22526709	0.9734
MZ22526710	1.1155
MZ22526711	0.8199
MZ22526712	0.9044
MZ22526713	0.8446
MZ22526714	1.1727
MZ22526715	0.8169
MZ22526716	0.9485
MZ22526717	1.4092
MZ22526718	1.6076
MZ22526719	1.9995
MZ22526721	1.2246
MZ22526722	1.2532
MZ22526724	0.8678
MZ22526725	0.9183
MZ22526726	0.8166
MZ22526727	0.889
MZ22526728	0.8129
MZ22526730	1.3209
MZ22526731	1.5228
MZ22526732	0.8245
MZ22526733	1.2051
MZ22526734	1.9955
MZ22526735	1.5463
MZ22526736	1.1299
MZ22526737	0.8305
MZ22526738	0.892
MZ22526739	1.0973
MZ22526740	0.8107
MZ22526741	0.9379
MZ22526742	1.1772
MZ22526744	0.867
MZ22526745	0.8823
MZ22526748	0.9484
MZ22526750	1.01
MZ22526751	0.8896
MZ22526752	1.1711
MZ22526753	0.8977
MZ22526754	1.2151
MZ22526755	0.9490000000000001
MZ22526757	0.8043
MZ22526758	0.9357
MZ22526759	0.853
MZ22526762	1.3895
MZ22526763	1.2157
MZ22526765	1.5014
MZ22526766	1.0684
MZ22526767	1.885
MZ22526770	1.2003
MZ22526771	1.0112
MZ22526772	1.1669
MZ22526773	0.8672
MZ22526774	1.1675
MZ22526775	1.0456
MZ22526776	0.8108
MZ22526777	0.8531
MZ22526780	1.1319
MZ22526781	0.8416
MZ22526782	1.3427
MZ22526783	0.8677
MZ22526784	0.8941
MZ22526785	1.5885
MZ22526787	1.7417
MZ22526788	1.7105
MZ22526789	1.0676
MZ22526790	1.0895
MZ22526793	0.9563
MZ22526794	0.8878
MZ22526795	0.9876
MZ22526796	1.4583
MZ22526797	1.3381
MZ22526798	0.9983
MZ22526799	0.9481
MZ22526800	1.0909
MZ22526801	1.7704
MZ22526802	2.0032
MZ22526803	1.3484
MZ22526804	0.9622
MZ22526806	0.9102
MZ22526807	1.2377
MZ22526808	1.0367
MZ22526809	1.5852
MZ22526810	1.0975
MZ22526811	1.4109
MZ22526812	1.1414
MZ22526813	0.9732
MZ22526814	1.1386
MZ22526815	1.4708
MZ22526816	1.2628
MZ22526818	0.7933
MZ22526820	1.2274
MZ22526821	1.0897
MZ22526822	0.8659
MZ22526824	0.8001
MZ22526826	0.9003
MZ22526827	0.8556
MZ22526828	0.9815
MZ22526830	0.9941
MZ22526832	0.9413
MZ22526835	2.0518
MZ22526837	1.3395
MZ22526838	0.9438
MZ22526840	1.1061
MZ22526841	0.8961
MZ22526842	0.8097
MZ22526843	1.3202
MZ22526844	0.917
MZ22526845	1.3612
MZ22526846	0.8972
MZ22526847	0.8148
MZ22526850	0.937
MZ22526851	0.998
MZ22526852	1.1334
MZ22526853	0.9181
MZ22526855	0.8685
MZ22526856	0.8462
MZ22526857	0.8059999999999999
MZ22526858	0.9242
MZ22526859	0.9043
MZ22526860	0.9087
MZ22526861	1.8705
MZ22526862	0.9039
MZ22526863	0.8074
MZ22526864	1.037
MZ22526866	1.4558
MZ22526867	1.8430000000000002
MZ22526868	0.9728
MZ22526869	0.8196
MZ22526870	0.8762
MZ22526871	0.8252
MZ22526872	0.8581
MZ22526874	1.0064
MZ22526875	1.0472
MZ22526876	0.8708
MZ22526877	1.0273
MZ22526878	0.8096
MZ22526879	1.2671
MZ22526880	0.8553
MZ22526881	0.9653
MZ22526882	0.8349
MZ22526883	1.0334
MZ22526884	0.9664
MZ22526885	0.8926
MZ22526886	1.2631
MZ22526887	0.7971
MZ22526888	0.82
MZ22526889	1.3117
MZ22526890	0.8394
MZ22526891	0.8077
MZ22526893	1.5271
MZ22526894	1.3261
MZ22526895	0.9712
MZ22526896	1.0609
MZ22526897	0.9357
MZ22526898	1.013
MZ22526899	0.9001
MZ22526902	0.7984
MZ22526903	1.8457
MZ22526904	0.9957
MZ22526906	0.9683
MZ22526907	1.3538
MZ22526908	1.0434
MZ22526909	0.9651
MZ22526910	0.8099
MZ22526912	0.8667
MZ22526913	1.3248
MZ22526914	0.8368
MZ22526915	1.213
MZ22526916	1.5614
MZ22526918	1.3619999999999999
MZ22526921	0.9732
MZ22526922	1.4409
MZ22526923	1.3658
MZ22526924	1.0037
MZ22526925	0.821
MZ22526927	0.8605
MZ22526928	0.9013
MZ22526929	0.9169
MZ22526930	0.8356
MZ22526931	1.1382
MZ22526932	1.0518
MZ22526933	0.8686
MZ22526934	1.2051
MZ22526935	0.8711
MZ22526936	0.8577
MZ22526937	0.847
MZ22526939	1.4666
MZ22526941	0.9858
MZ22526942	0.8359
MZ22526943	0.9936
MZ22526944	1.4349
MZ22526945	0.879
MZ22526947	1.3134
MZ22526948	1.97
MZ22526949	1.0017
MZ22526951	1.1134
MZ22526952	0.815
MZ22526953	1.2825
MZ22526954	0.8408
MZ22526956	1.0868
MZ22526957	1.4214
MZ22526958	0.8951
MZ22526962	0.9776
MZ22526963	0.8432
MZ22526965	1.6540000000000001
MZ22526966	0.9121
MZ22526967	1.2263
MZ22526968	1.4705
MZ22526969	0.866
MZ22526970	1.051
MZ22526971	0.8614
MZ22526972	0.8568
MZ22526973	0.8881
MZ22526975	1.2692
MZ22526976	0.879
MZ22526977	1.0054
MZ22526978	1.2344
MZ22526979	1.0983
MZ22526980	1.0614
MZ22526982	1.0856
MZ22526983	1.014
MZ22526984	1.1177
MZ22526985	0.8238
MZ22526986	1.5318
MZ22526987	0.8605
MZ22526988	1.0169
MZ22526989	1.5783
MZ22526991	1.3101
MZ22526992	1.1699
MZ22526993	1.1461
MZ22526994	1.1424
MZ22526996	0.7857
MZ22526997	0.9892
MZ22526999	1.3574
MZ22527000	1.3043
MZ22527001	1.0509
MZ22527002	0.9246
MZ22527004	0.8486
MZ22527005	1.0013
MZ22527006	1.0858
MZ22527007	1.2009999999999998
MZ22527008	1.0849
MZ22527010	1.1007
MZ22527011	0.8739
MZ22527012	1.0636
MZ22527013	1.3053
MZ22527014	1.3365
MZ22527015	1.0581
MZ22527016	1.2135
MZ22527017	0.9934
MZ22527018	1.1528
MZ22527019	0.9302
MZ22527020	1.1203
MZ22527021	0.838
MZ22527022	0.9026
MZ22527023	1.6751
MZ22527025	0.8417
MZ22527027	0.8640000000000001
MZ22527028	1.273
MZ22527029	1.1766
MZ22527030	0.9463
MZ22527032	0.9142
MZ22527034	1.0168
MZ22527036	1.9334
MZ22527037	0.8357
MZ22527038	1.3425
MZ22527039	1.5603
MZ22527040	0.8245
MZ22527041	0.9578
MZ22527042	0.7825
MZ22527044	0.8764
MZ22527045	0.797
MZ22527048	1.255
MZ22527049	1.1219
MZ22527050	1.6984
MZ22527051	1.4092
MZ22527052	0.8349
MZ22527053	0.9922
MZ22527054	1.0845
MZ22527056	1.1039
MZ22527057	0.9279999999999999
MZ22527058	1.1837
MZ22527059	1.111
MZ22527060	1.1218
MZ22527063	0.8461
MZ22527064	0.956
MZ22527065	0.8809
MZ22527067	1.0307
MZ22527068	0.879
MZ22527069	1.2784
MZ22527070	0.8225
MZ22527071	1.0175
MZ22527072	1.1117
MZ22527073	1.1206
MZ22527074	0.861
MZ22527075	1.2590000000000001
MZ22527076	0.8347
MZ22527077	0.8924
MZ22527079	0.8537
MZ22527081	0.8509
MZ22527082	1.0059
MZ22527083	0.8399
MZ22527084	1.2256
MZ22527086	1.1198
MZ22527087	1.2927
MZ22527088	1.0190000000000001
MZ22527089	0.8416
MZ22527091	1.5426
MZ22527092	0.8085
MZ22527093	1.4616
MZ22527094	0.8341
MZ22527095	0.9446
MZ22527096	0.9289
MZ22527097	0.8906
MZ22527099	1.4779
MZ22527100	0.9356
MZ22527101	1.1725
MZ22527102	1.4744
MZ22527103	1.5833
MZ22527104	1.1384
MZ22527105	1.0202
MZ22527106	0.8403
MZ22527107	0.9206
MZ22527108	1.2927
MZ22527109	1.0751
MZ22527111	1.0364
MZ22527112	0.868
MZ22527114	0.9171
MZ22527116	0.9362
MZ22527117	1.5593
MZ22527119	0.8116
MZ22527121	0.8397
MZ22527123	0.7842
MZ22527124	1.1019
MZ22527125	0.9689
MZ22527128	0.8109999999999999
MZ22527129	1.3306
MZ22527130	0.8445
MZ22527131	1.5539
MZ22527132	1.7668
MZ22527133	0.9453
MZ22527134	1.0454
MZ22527135	0.9553
MZ22527136	1.2076
MZ22527137	0.9505
MZ22527139	0.8984
MZ22527141	1.0904
MZ22527142	0.8839
MZ22527144	1.47
MZ22527145	1.1393
MZ22527146	1.4034
MZ22527147	0.9375
MZ22527148	1.0504
MZ22527149	0.9361
MZ22527150	0.8184
MZ22527152	0.8739
MZ22527153	0.9471
MZ22527154	1.0854
MZ22527155	0.867
MZ22527156	1.0257
MZ22527160	0.973
MZ22527161	0.8513
MZ22527163	0.9099
MZ22527164	1.0316
MZ22527165	1.4291
MZ22527166	1.172
MZ22527167	1.6102
MZ22527169	1.2232
MZ22527172	0.8449
MZ22527173	1.133
