orthogroup	EVR
28538at6656	1.3068
28540at6656	1.1902
28544at6656	1.1262
28545at6656	1.517
28576at6656	0.9545
28596at6656	0.864
28604at6656	1.0781
28613at6656	1.2914
28618at6656	0.755
28622at6656	1.2783
28624at6656	1.4166
2862at6656	1.4666
28633at6656	1.7131
28634at6656	1.9525
28636at6656	0.8017
28649at6656	1.3807
28664at6656	0.9981
28676at6656	0.8271
28684at6656	1.1707
28685at6656	1.2057
28693at6656	1.7106
28721at6656	0.9811
28757at6656	1.1171
28777at6656	0.9431
28787at6656	1.7965
28789at6656	0.9907
28792at6656	1.0142
28818at6656	1.8126
28821at6656	1.163
28823at6656	1.1243
28872at6656	1.0924
28873at6656	0.7374
28880at6656	1.2174
28883at6656	0.9371
28886at6656	0.7887
28888at6656	0.9936
28896at6656	1.0134
28908at6656	1.0004
28924at6656	1.16
28937at6656	1.0532
28942at6656	1.0717
28954at6656	1.085
28958at6656	1.5536
28970at6656	0.7527
2899at6656	0.8401
29008at6656	1.3394
29011at6656	1.0085
29020at6656	1.1701
29021at6656	1.1264
29030at6656	1.3021
29039at6656	1.2917
29042at6656	1.2597
29051at6656	1.2194
29065at6656	0.8085
29107at6656	0.8479
2910at6656	1.2245
29111at6656	1.3112
29131at6656	1.3314
29167at6656	1.1043
29179at6656	1.0108
29181at6656	1.2071
29184at6656	1.1653
29193at6656	0.7771
29199at6656	1.4996
29202at6656	0.9833
29204at6656	1.1037
29205at6656	1.2922
29209at6656	1.4476
29211at6656	1.3718
29213at6656	1.1429
29219at6656	0.8992
29224at6656	0.9222
29225at6656	1.63
29237at6656	0.843
2924at6656	1.618
29282at6656	1.0489
29285at6656	0.881
29287at6656	1.3028
29297at6656	1.0611
292at6656	0.8039
29308at6656	1.2173
29309at6656	1.3199
29310at6656	1.3722
29311at6656	1.1294
29323at6656	1.3529
29336at6656	0.8929
29339at6656	1.7861
29343at6656	0.8171
29344at6656	1.2614
29365at6656	1.1095
2936at6656	1.1034
29399at6656	1.0376
29407at6656	1.1316
29418at6656	1.3257
29426at6656	1.0514
29449at6656	1.3927
29456at6656	1.0761
29459at6656	0.9409
2946at6656	1.7337
29477at6656	1.2034
29493at6656	1.1052
29507at6656	1.0457
2950at6656	1.5725
29511at6656	1.2912
29512at6656	1.2311
29519at6656	1.4504
29520at6656	1.1363
2953at6656	1.6492
29563at6656	0.9617
29575at6656	1.2834
29579at6656	1.0136
29580at6656	1.2576
29587at6656	1.5529
29588at6656	1.1859
2960at6656	1.6207
29617at6656	1.5527
29624at6656	0.9095
29625at6656	1.2179
29627at6656	1.7986
29686at6656	1.1018
29704at6656	1.557
29710at6656	1.1538
29723at6656	1.4226
29730at6656	1.183
29735at6656	1.2477
29744at6656	1.0266
29746at6656	1.5605
29752at6656	1.5056
29753at6656	1.351
29755at6656	1.5014
29759at6656	1.6692
29763at6656	1.2098
29774at6656	1.1579
29784at6656	0.9152
29788at6656	1.2051
29793at6656	1.124
29795at6656	0.8861
29796at6656	1.4232
29824at6656	1.3768
29829at6656	0.9143
29830at6656	0.7476
29844at6656	1.0365
29856at6656	1.5983
29865at6656	1.3067
2986at6656	0.8285
29876at6656	0.9915
29883at6656	1.2147
29895at6656	1.1353
29897at6656	1.0363
29900at6656	1.2758
29904at6656	2.0795
29908at6656	1.8796
29909at6656	1.1268
29936at6656	1.1105
29947at6656	1.0566
2994at6656	1.1397
29950at6656	0.8835
29956at6656	1.156
29962at6656	1.151
29990at6656	1.0246
29991at6656	1.1187
29994at6656	0.7847
30004at6656	1.1751
30008at6656	1.233
30015at6656	1.0597
3001at6656	1.499
30021at6656	0.9904
30027at6656	1.2885
30028at6656	1.226
30032at6656	1.5657
30050at6656	1.1162
30053at6656	1.2778
30059at6656	1.6335
30061at6656	1.5662
30062at6656	1.908
30068at6656	1.0248
30083at6656	1.2975
30087at6656	0.853
30096at6656	1.2153
30099at6656	0.838
30101at6656	1.6214
30104at6656	1.1277
30119at6656	0.9563
3011at6656	1.0619
30131at6656	1.1569
30133at6656	0.9425
30137at6656	0.8837
30149at6656	0.8228
30156at6656	1.5004
30169at6656	1.2372
30183at6656	0.6967
30184at6656	0.7625
30188at6656	1.7181
30192at6656	1.0083
30193at6656	1.6504
30194at6656	1.0972
30200at6656	1.1971
30203at6656	0.8018
30220at6656	1.6828
30223at6656	1.2873
30225at6656	1.0233
30227at6656	0.9731
30243at6656	1.5436
30252at6656	1.4455
30257at6656	1.265
30267at6656	1.4354
30268at6656	1.1956
30296at6656	0.9841
3029at6656	1.1582
30300at6656	1.0621
30305at6656	0.9594
30325at6656	1.0697
30345at6656	1.309
30346at6656	1.2878
30347at6656	1.0464
30356at6656	1.2256
30362at6656	1.0381
30363at6656	1.5778
30365at6656	1.6995
30368at6656	1.1438
30369at6656	1.2811
30370at6656	1.3793
30374at6656	1.5577
3037at6656	1.2947
30401at6656	1.0165
30407at6656	1.4159
30412at6656	1.3079
30463at6656	1.4451
30490at6656	1.2392
30491at6656	0.823
30494at6656	0.8745
30495at6656	0.9769
30500at6656	1.1906
30509at6656	1.3279
3050at6656	1.4968
30512at6656	1.1937
30517at6656	1.2293
30523at6656	1.162
30526at6656	1.0076
30527at6656	1.1069
30535at6656	1.0075
30536at6656	1.1238
30542at6656	0.9354
30586at6656	0.9791
30595at6656	1.1275
30606at6656	1.6368
30642at6656	0.7706
30670at6656	1.3235
30672at6656	1.2735
30673at6656	1.1467
30675at6656	0.9347
30677at6656	1.3934
30682at6656	0.943
30684at6656	1.2904
30687at6656	0.9356
30694at6656	1.4265
30698at6656	0.9395
30736at6656	0.6817
30753at6656	1.5322
30761at6656	1.0048
30763at6656	1.9964
30765at6656	1.1121
30767at6656	1.671
30768at6656	2.3094
3078at6656	0.9265
30795at6656	0.7017
30800at6656	1.2002
30802at6656	0.8606
30822at6656	0.9252
30836at6656	1.3114
30840at6656	0.8797
30847at6656	1.2143
30851at6656	1.2049
30862at6656	1.4331
30864at6656	1.1101
30873at6656	1.2566
30898at6656	1.2447
30918at6656	1.0202
30924at6656	1.1772
30935at6656	1.1554
30943at6656	1.1315
30951at6656	1.3894
30953at6656	1.0333
30962at6656	1.241
30973at6656	1.4737
30976at6656	1.1689
30986at6656	1.5166
30987at6656	1.5215
31006at6656	1.0418
31007at6656	0.8884
31013at6656	1.5742
31014at6656	1.215
31018at6656	1.8145
31036at6656	1.7291
31051at6656	0.9203
31074at6656	0.8871
31081at6656	0.9491
31088at6656	1.0602
3108at6656	1.0493
31091at6656	1.7298
31093at6656	0.9087
31094at6656	1.3818
3109at6656	1.3554
31107at6656	1.5277
31111at6656	0.9762
31116at6656	1.0776
31117at6656	0.8661
31119at6656	1.3087
31129at6656	1.3809
31130at6656	1.4597
31131at6656	0.8753
31141at6656	1.6632
31143at6656	1.5465
31155at6656	0.8863
31158at6656	1.3575
3115at6656	1.7664
31183at6656	0.7393
31184at6656	0.8195
31187at6656	0.9791
31196at6656	1.3043
31200at6656	1.4861
31202at6656	1.1937
31204at6656	1.7012
31206at6656	1.121
31209at6656	1.0118
31235at6656	0.8192
31251at6656	0.6223
31256at6656	0.9024
31257at6656	1.3581
31262at6656	1.6025
31265at6656	1.1226
31278at6656	1.0037
31284at6656	0.9771
31290at6656	1.2833
31291at6656	1.4031
31297at6656	1.3063
31301at6656	1.3092
31313at6656	1.4118
31314at6656	1.1072
31316at6656	0.8005
31331at6656	0.7889
31333at6656	0.8992
31343at6656	1.6891
3134at6656	1.1085
31359at6656	0.7181
31361at6656	1.1844
31374at6656	0.889
31403at6656	1.3851
31437at6656	0.9186
3143at6656	1.1813
31459at6656	1.3699
3146at6656	0.8795
31476at6656	1.61
31479at6656	1.0267
31480at6656	0.9271
31509at6656	0.8646
31512at6656	1.1999
3157at6656	1.6714
31607at6656	1.3613
31611at6656	0.7567
31615at6656	0.8232
31621at6656	0.9623
31623at6656	1.378
31626at6656	1.3789
31627at6656	0.7358
31630at6656	1.2602
31634at6656	1.1505
31635at6656	1.4045
31637at6656	0.9733
31638at6656	1.1645
31639at6656	1.3628
31649at6656	0.8787
31674at6656	1.0219
31675at6656	1.0931
31678at6656	1.1361
31679at6656	1.5004
31689at6656	1.753
31692at6656	1.8133
31696at6656	1.334
31698at6656	1.398
31699at6656	1.1595
31700at6656	1.0472
31704at6656	1.7268
31746at6656	1.2428
31749at6656	0.976
31751at6656	0.9076
31757at6656	1.5979
31758at6656	1.0346
31771at6656	1.3227
31773at6656	1.7548
31774at6656	1.0605
31776at6656	0.9081
31777at6656	1.5597
31778at6656	1.765
31779at6656	1.1286
31781at6656	1.3556
31784at6656	0.7852
31789at6656	1.1004
31791at6656	1.3258
31796at6656	0.7825
31805at6656	1.1615
31809at6656	1.4753
31816at6656	0.8276
31817at6656	1.005
31820at6656	1.0528
31821at6656	0.9971
31822at6656	1.566
31825at6656	1.207
3183at6656	0.9575
31846at6656	1.7538
31870at6656	1.5357
31879at6656	0.8947
31886at6656	0.7454
31897at6656	1.2129
31901at6656	0.8015
31902at6656	1.0554
31919at6656	0.8342
31921at6656	1.233
31928at6656	1.5544
31934at6656	0.9019
31956at6656	0.9132
31963at6656	0.8885
31966at6656	1.0051
31967at6656	1.1361
31973at6656	1.3847
31985at6656	1.0026
31994at6656	0.9371
31995at6656	1.2967
31998at6656	1.0654
32028at6656	1.2472
32034at6656	1.0716
32036at6656	1.0725
32051at6656	1.1407
32056at6656	1.0626
32059at6656	1.0536
32066at6656	0.906
32073at6656	1.1265
32079at6656	0.8978
32083at6656	0.838
3208at6656	1.3824
32090at6656	1.3408
32096at6656	1.2297
32098at6656	1.306
32099at6656	1.2803
3210at6656	1.1715
32115at6656	0.7847
32128at6656	0.9927
32132at6656	0.9331
32137at6656	1.0832
32139at6656	1.2658
32143at6656	1.1133
32155at6656	1.2906
32162at6656	1.2558
32167at6656	1.1668
32171at6656	1.1965
32216at6656	1.0056
32222at6656	1.3038
32244at6656	1.1018
32248at6656	1.0601
32249at6656	0.8323
3224at6656	0.9133
32254at6656	0.8896
32257at6656	1.7725
32275at6656	1.0346
3227at6656	1.114
32280at6656	1.1867
32282at6656	1.1856
32288at6656	1.3129
32311at6656	2.0266
32314at6656	1.2033
32323at6656	1.5707
32324at6656	1.5648
32330at6656	0.9255
3233at6656	1.3407
32357at6656	0.9807
32365at6656	1.0564
3236at6656	1.1165
32377at6656	1.5036
3237at6656	0.9512
32397at6656	0.9136
32399at6656	1.3375
3239at6656	1.2064
32406at6656	1.2118
32423at6656	1.2953
32431at6656	1.7232
32433at6656	1.3369
32437at6656	1.0987
32438at6656	0.9239
32439at6656	1.779
32440at6656	1.3285
32441at6656	1.5377
32443at6656	1.0883
32463at6656	0.8557
32483at6656	1.7057
32487at6656	1.4129
32507at6656	1.4032
32509at6656	1.1707
32538at6656	1.4124
32543at6656	1.1162
32573at6656	1.5886
32577at6656	0.7809
32606at6656	1.2707
32610at6656	1.1797
32615at6656	0.9694
32644at6656	1.0509
32649at6656	1.5693
32664at6656	1.4173
32665at6656	1.3927
32667at6656	1.0465
32679at6656	1.0448
32694at6656	0.8031
32701at6656	1.3051
32707at6656	1.4446
3271at6656	1.3853
32726at6656	1.3736
32733at6656	0.8911
3274at6656	1.0597
32756at6656	1.2592
32762at6656	0.9299
32779at6656	1.0593
3277at6656	1.2654
32789at6656	0.8408
3278at6656	0.9151
32793at6656	0.935
32812at6656	1.0322
3282at6656	1.2743
32833at6656	1.8023
32842at6656	1.3659
32851at6656	0.794
32858at6656	1.8248
32865at6656	2.0468
3289at6656	1.0431
32902at6656	1.4477
32903at6656	0.9762
3290at6656	1.7341
32911at6656	0.7952
32917at6656	0.9272
32919at6656	1.6905
32922at6656	1.4555
32925at6656	1.413
32926at6656	1.8311
32968at6656	1.3242
32985at6656	1.178
329at6656	1.1739
33003at6656	1.1399
33010at6656	1.6684
33025at6656	1.9896
33027at6656	1.1749
33034at6656	1.0275
33057at6656	1.5667
33067at6656	1.205
33076at6656	1.3403
33086at6656	0.8163
3308at6656	1.2584
33103at6656	1.2678
3310at6656	0.6561
33121at6656	1.1563
33132at6656	1.004
33133at6656	1.0408
3313at6656	1.2877
33143at6656	1.3527
33144at6656	1.2772
33150at6656	0.9315
33158at6656	0.9638
33159at6656	1.116
33161at6656	1.2508
33176at6656	0.864
3317at6656	1.8729
33184at6656	1.203
33187at6656	0.9687
33195at6656	1.1651
33199at6656	0.8668
331at6656	1.2307
33201at6656	1.0116
33203at6656	1.0806
33216at6656	0.7849
33224at6656	0.6541
33233at6656	1.3877
33247at6656	1.0171
33255at6656	1.0032
33256at6656	1.3752
33267at6656	1.155
33275at6656	0.9019
33280at6656	1.7619
33293at6656	1.1039
33298at6656	1.1532
33307at6656	1.3483
3330at6656	1.5846
33317at6656	1.1547
33318at6656	0.8523
33324at6656	1.476
33327at6656	1.5823
33328at6656	1.7981
33330at6656	1.1495
33334at6656	0.7122
3333at6656	1.2514
33341at6656	0.935
33357at6656	1.0693
33359at6656	0.9594
33364at6656	1.5389
33369at6656	1.0877
3336at6656	1.7238
33371at6656	1.2798
33375at6656	1.0303
33377at6656	1.2416
33392at6656	0.9196
33393at6656	1.6315
33397at6656	1.9273
33400at6656	1.556
33403at6656	0.8635
33411at6656	1.0229
33424at6656	0.9178
33452at6656	1.0565
33467at6656	1.18
33476at6656	0.9745
33480at6656	1.1796
33493at6656	1.1957
33495at6656	1.1779
33505at6656	0.9098
33508at6656	1.3853
33516at6656	1.2136
33517at6656	1.2222
33525at6656	1.1487
33528at6656	1.1453
3352at6656	1.5073
33531at6656	1.749
33532at6656	2.0538
33566at6656	0.8134
33570at6656	0.8152
33578at6656	1.2396
3359at6656	1.6859
335at6656	1.7087
33617at6656	0.8833
33621at6656	1.5799
33626at6656	0.9504
33628at6656	1.28
33647at6656	0.9278
33651at6656	0.8748
33660at6656	1.0642
33667at6656	1.1797
33668at6656	1.3198
33672at6656	1.1075
33683at6656	1.1335
33746at6656	1.5653
33756at6656	1.14
33761at6656	0.9214
33763at6656	1.263
33774at6656	0.8527
33794at6656	1.0473
33795at6656	0.7023
33812at6656	1.6548
33814at6656	0.8775
33823at6656	0.9338
33830at6656	1.5578
33835at6656	0.8791
33854at6656	1.4046
33862at6656	1.2835
33867at6656	1.6245
3386at6656	0.9458
33874at6656	1.5745
33902at6656	1.1436
33903at6656	0.9975
33905at6656	1.1828
33909at6656	1.6837
33918at6656	1.7718
33928at6656	1.5232
33954at6656	1.2656
3395at6656	1.7893
33987at6656	1.0591
33993at6656	0.9319
33996at6656	1.139
33999at6656	1.3071
34008at6656	1.1588
34023at6656	1.6871
34025at6656	1.6668
34029at6656	1.4804
3402at6656	0.7845
34032at6656	1.1933
34039at6656	1.5449
34043at6656	1.9308
34048at6656	1.573
34049at6656	1.8192
3406at6656	0.8606
34084at6656	0.9145
34097at6656	1.4611
34106at6656	1.2053
34107at6656	1.5472
34108at6656	0.9968
34116at6656	1.101
3411at6656	1.0525
34123at6656	1.1491
34127at6656	0.7988
34134at6656	1.1233
34143at6656	0.771
34144at6656	1.6223
34161at6656	1.2382
34173at6656	0.9513
34191at6656	1.1202
34195at6656	1.0849
34198at6656	0.868
34207at6656	1.5191
34208at6656	1.671
34223at6656	0.9298
34228at6656	0.8627
34244at6656	0.9505
34255at6656	0.7114
34258at6656	0.8018
34274at6656	0.9955
34276at6656	1.1283
34279at6656	1.3661
34281at6656	1.1792
34291at6656	0.7903
34306at6656	1.0704
3430at6656	1.3104
34318at6656	0.8556
34347at6656	0.993
3438at6656	0.7923
34390at6656	0.896
34397at6656	0.707
34404at6656	1.2121
34412at6656	1.2354
34414at6656	0.9831
34415at6656	1.0901
34417at6656	1.0631
34418at6656	1.1805
34430at6656	1.0932
34446at6656	1.2916
34459at6656	0.915
34460at6656	0.7887
34467at6656	1.1407
34470at6656	1.3422
34480at6656	1.6827
34483at6656	1.3584
34500at6656	1.6488
34509at6656	0.9783
34510at6656	1.5277
34518at6656	1.0788
34526at6656	1.2582
34529at6656	1.1627
3453at6656	1.3599
34543at6656	0.9463
34577at6656	0.9917
34586at6656	1.0586
34596at6656	0.9974
34603at6656	0.7416
34604at6656	0.785
3460at6656	1.3562
34616at6656	1.0432
34619at6656	1.2402
34620at6656	1.0155
34627at6656	1.1065
34630at6656	1.3219
34632at6656	1.0203
34641at6656	1.2275
34643at6656	1.2281
34646at6656	1.3259
34647at6656	1.0501
34648at6656	1.4749
34651at6656	0.9636
34652at6656	1.4553
34657at6656	0.856
34658at6656	1.3168
34672at6656	1.4011
34682at6656	1.0101
34689at6656	1.2362
3469at6656	0.7397
34701at6656	1.0472
34705at6656	1.5464
34707at6656	1.0605
34709at6656	0.8857
3470at6656	1.3549
34713at6656	1.416
34722at6656	1.2743
34727at6656	1.3212
34746at6656	0.784
34762at6656	1.0004
34775at6656	1.2551
34800at6656	1.1605
34802at6656	0.9727
34804at6656	1.1657
34810at6656	1.2468
34811at6656	0.9605
34819at6656	1.1727
34823at6656	1.1019
34829at6656	1.5579
34847at6656	1.331
34848at6656	1.1693
34878at6656	1.0184
34896at6656	1.2204
34897at6656	1.1054
34900at6656	0.9692
34907at6656	1.5243
34908at6656	1.4114
34912at6656	0.9724
34917at6656	1.24
3492at6656	0.7885
34937at6656	1.1395
34939at6656	0.9495
34942at6656	1.1861
34974at6656	1.2016
34976at6656	0.9825
34982at6656	1.1606
34984at6656	1.0317
35011at6656	1.3592
35013at6656	1.3995
35015at6656	1.0103
35019at6656	1.1234
35022at6656	1.2402
35023at6656	1.3763
35027at6656	1.5203
3502at6656	1.4091
35035at6656	1.2924
3505at6656	1.4745
35078at6656	1.4887
35092at6656	1.0236
35103at6656	1.7977
35110at6656	1.1569
35130at6656	1.0271
35145at6656	1.0189
35146at6656	1.3115
35157at6656	1.5103
35166at6656	0.7903
35174at6656	0.8658
35179at6656	1.0789
35202at6656	1.5839
35208at6656	1.7308
35209at6656	1.1112
35210at6656	1.1471
35211at6656	0.733
35219at6656	1.0039
35248at6656	0.7834
35267at6656	1.2299
35269at6656	1.031
35278at6656	1.0924
35283at6656	1.2578
3528at6656	1.1423
35296at6656	0.8726
35301at6656	0.9345
35323at6656	0.9582
35331at6656	0.851
35333at6656	1.6259
35334at6656	0.9764
3533at6656	1.1716
35364at6656	0.9206
35370at6656	0.883
35373at6656	1.2435
35374at6656	1.7743
35384at6656	1.1773
35385at6656	0.9546
35393at6656	1.3422
35396at6656	1.3063
35398at6656	0.6916
35399at6656	1.8981
353at6656	1.0043
35422at6656	1.0931
35428at6656	1.3701
35429at6656	1.2293
35430at6656	1.1348
35431at6656	0.9579
35443at6656	0.8267
35446at6656	1.0035
35452at6656	1.8544
35477at6656	0.8551
35514at6656	1.1853
35519at6656	1.6246
35522at6656	1.4833
35539at6656	1.0868
35541at6656	1.2408
35545at6656	1.1535
35548at6656	1.1516
35550at6656	1.1337
35554at6656	1.3858
35559at6656	1.6496
35561at6656	1.1708
35565at6656	1.3232
35570at6656	1.2249
35573at6656	1.5428
35577at6656	1.2641
35578at6656	0.9283
35580at6656	1.7401
35606at6656	0.8559
35621at6656	1.496
35636at6656	0.902
35639at6656	0.886
35662at6656	1.4571
35680at6656	1.3356
35685at6656	1.3275
3569at6656	0.9153
35708at6656	1.4113
3570at6656	1.3361
35712at6656	1.258
35721at6656	1.0013
35723at6656	0.9846
35726at6656	1.0089
35729at6656	1.3258
35730at6656	1.3109
35735at6656	1.3996
35737at6656	1.2844
35769at6656	0.939
35793at6656	1.2318
3579at6656	1.0122
35816at6656	1.0688
3581at6656	1.9564
35835at6656	1.8279
35837at6656	1.0962
35841at6656	1.0134
35842at6656	0.8777
35848at6656	0.9965
35849at6656	1.1318
3585at6656	0.9515
35861at6656	1.3215
35875at6656	0.8968
35911at6656	0.8702
35916at6656	0.926
35918at6656	0.9485
35931at6656	1.8715
35934at6656	0.7763
3593at6656	0.768
35953at6656	0.8882
35956at6656	1.0629
35970at6656	0.9538
35990at6656	1.1769
35995at6656	0.6631
35999at6656	1.2201
3600at6656	1.3702
36011at6656	0.9612
36017at6656	1.048
36025at6656	1.0207
36028at6656	0.9862
36044at6656	0.8711
36054at6656	1.216
36059at6656	1.4051
36064at6656	1.825
36098at6656	1.4279
36121at6656	0.9144
36158at6656	1.2559
36167at6656	1.0571
36174at6656	1.1244
36178at6656	1.6259
3617at6656	1.5849
36193at6656	1.0376
36196at6656	0.7996
36204at6656	1.519
36213at6656	1.2556
36214at6656	0.9158
36219at6656	1.6845
36220at6656	1.1806
36236at6656	1.2069
36246at6656	1.0638
36247at6656	2.0411
36248at6656	1.2985
36266at6656	1.0157
3626at6656	0.9131
36274at6656	1.5042
36278at6656	1.7683
36283at6656	1.7064
36300at6656	1.8113
36304at6656	1.0938
3630at6656	1.1238
36311at6656	1.4009
36320at6656	1.1194
36331at6656	0.721
36347at6656	1.0508
3634at6656	0.8849
36356at6656	1.208
36357at6656	0.7567
36358at6656	1.0312
36368at6656	0.9559
36374at6656	1.2706
36386at6656	0.949
36387at6656	0.8718
3638at6656	1.4055
36400at6656	0.9734
36403at6656	1.0063
36404at6656	1.1805
36405at6656	0.9838
36407at6656	0.8632
36414at6656	0.9558
36415at6656	0.753
36430at6656	1.166
36435at6656	0.7581
3644at6656	1.1447
36454at6656	1.0658
36455at6656	1.11
36463at6656	0.7487
36477at6656	1.4113
36485at6656	0.8474
36488at6656	0.8395
36494at6656	0.904
36502at6656	1.2949
36506at6656	1.5402
36512at6656	1.2243
36513at6656	1.6386
36548at6656	0.9593
3656at6656	1.9359
36580at6656	1.1788
36581at6656	1.2026
36582at6656	1.3294
36583at6656	1.159
36593at6656	1.4149
36608at6656	1.4459
36614at6656	1.1913
36618at6656	1.6222
36620at6656	1.2058
36623at6656	0.9713
36625at6656	1.4372
36626at6656	1.3411
36637at6656	0.9646
36662at6656	1.6575
3666at6656	0.8351
36679at6656	1.7994
36697at6656	1.0445
36698at6656	0.8041
36712at6656	0.8124
36714at6656	0.745
36723at6656	1.1325
36725at6656	1.6187
3672at6656	1.1553
36736at6656	1.2442
36737at6656	1.0788
36740at6656	1.2286
36744at6656	1.2663
36745at6656	1.2749
36752at6656	0.6519
36754at6656	1.2269
3679at6656	1.0963
36801at6656	1.3881
36807at6656	1.538
36808at6656	0.9923
36809at6656	1.4289
36818at6656	1.0382
3683at6656	1.5501
36847at6656	0.6217
3684at6656	1.4049
36855at6656	1.3891
36868at6656	1.1566
36880at6656	1.0801
36885at6656	1.1855
36889at6656	1.2775
36918at6656	1.2798
36920at6656	1.0074
36932at6656	1.0863
36933at6656	1.2608
36954at6656	1.2393
36958at6656	1.2327
36991at6656	1.4158
36996at6656	1.0982
37003at6656	1.1664
3700at6656	1.0976
37010at6656	1.1802
37015at6656	1.9762
37025at6656	1.4891
37030at6656	1.3479
37046at6656	0.9402
37057at6656	1.2786
37058at6656	1.648
37062at6656	1.2146
37063at6656	1.1144
37067at6656	1.0573
37128at6656	0.9035
37135at6656	0.9881
37137at6656	1.4449
37138at6656	1.4272
37145at6656	0.6565
37147at6656	1.295
37162at6656	1.2025
37169at6656	1.3647
3717at6656	1.0438
37182at6656	0.875
37188at6656	1.1132
37190at6656	0.9069
37193at6656	1.7371
37194at6656	0.7802
3720at6656	1.3327
37212at6656	0.6252
37221at6656	1.1865
37225at6656	1.1472
37243at6656	1.4301
37245at6656	0.9168
37246at6656	1.2623
3725at6656	0.8919
37266at6656	1.3944
37267at6656	0.8496
37268at6656	0.8759
37277at6656	2.1561
37279at6656	1.1338
37280at6656	1.1162
37281at6656	1.8973
37282at6656	1.6968
37283at6656	1.0174
37294at6656	0.8304
37297at6656	1.0364
37311at6656	1.2054
37313at6656	1.1398
37327at6656	1.6298
37330at6656	0.9138
37335at6656	1.1144
37347at6656	1.1714
37361at6656	0.9789
37362at6656	1.4159
37372at6656	1.4559
37380at6656	1.5385
37387at6656	1.1122
3738at6656	1.3064
37404at6656	0.7972
37407at6656	0.8295
37409at6656	1.2287
37410at6656	1.034
37417at6656	1.3473
37420at6656	1.2275
37439at6656	1.4255
37456at6656	0.9539
3745at6656	1.1205
37467at6656	1.146
3747at6656	0.9989
37485at6656	1.154
37486at6656	1.3395
37487at6656	0.8926
3748at6656	1.1612
37494at6656	1.0429
37495at6656	1.3904
37496at6656	1.285
37499at6656	1.5457
37502at6656	1.3716
3750at6656	1.1498
37541at6656	1.7506
37547at6656	1.0106
37551at6656	1.111
3755at6656	1.0921
37569at6656	1.6975
37586at6656	0.8725
37588at6656	1.178
37594at6656	1.4094
37598at6656	1.1903
3759at6656	1.1671
37601at6656	1.8067
37607at6656	0.956
37610at6656	1.0778
37611at6656	1.2092
37613at6656	1.3678
37666at6656	0.8908
37667at6656	1.0703
37669at6656	1.1736
37670at6656	0.8769
37678at6656	0.826
3767at6656	1.3102
3769at6656	1.3846
37705at6656	1.4227
37711at6656	0.8169
37715at6656	1.101
37719at6656	1.4822
37720at6656	1.2701
37733at6656	1.0176
37738at6656	0.9818
37741at6656	1.1818
37748at6656	1.0901
37769at6656	0.8051
3776at6656	1.9806
37777at6656	1.1525
37780at6656	1.1652
37783at6656	1.1172
37785at6656	0.9006
37794at6656	1.2891
37801at6656	0.7845
3783at6656	0.903
3785at6656	1.6541
37877at6656	1.3849
37881at6656	1.2257
37904at6656	1.3256
37908at6656	0.7006
37933at6656	1.255
37936at6656	0.911
37940at6656	2.2344
37945at6656	0.9608
37946at6656	1.199
37963at6656	1.043
3796at6656	1.5678
38007at6656	1.1595
38008at6656	1.307
3800at6656	1.2391
38011at6656	0.7187
38017at6656	1.3647
38029at6656	1.3062
38049at6656	1.099
38052at6656	1.2076
38063at6656	1.2932
38067at6656	1.4296
38120at6656	0.9194
38135at6656	1.3003
38137at6656	1.2818
38138at6656	1.3839
38140at6656	0.9186
38146at6656	0.9252
38149at6656	1.3492
3814at6656	1.5782
38150at6656	1.2065
38151at6656	1.1731
38152at6656	1.1702
3815at6656	1.7557
38172at6656	1.6339
38177at6656	0.9989
38186at6656	1.4483
38192at6656	1.3732
38200at6656	1.6391
38202at6656	1.1812
38203at6656	1.2333
38205at6656	1.3174
3820at6656	1.4019
38244at6656	1.3405
38248at6656	0.9033
38252at6656	1.3029
3825at6656	1.4287
38260at6656	0.9809
38270at6656	1.095
38272at6656	1.3615
38273at6656	1.0867
38277at6656	1.0889
38280at6656	1.5967
38281at6656	1.2526
38303at6656	0.8261
38317at6656	1.0418
38318at6656	0.9345
38329at6656	1.319
3833at6656	1.3504
38340at6656	1.47
38341at6656	1.3055
38363at6656	0.8316
38377at6656	0.747
38380at6656	0.9716
38381at6656	1.3032
38383at6656	1.3252
38389at6656	0.896
38391at6656	1.4345
38394at6656	0.887
38395at6656	0.7323
38399at6656	1.6144
38415at6656	0.9271
38416at6656	0.9353
38418at6656	1.5649
38424at6656	1.0131
38427at6656	1.1215
38430at6656	1.2043
38433at6656	1.5262
38446at6656	0.8644
38448at6656	1.0069
38464at6656	1.0392
38465at6656	0.9947
38497at6656	1.3836
38503at6656	1.2825
3850at6656	1.4817
38519at6656	0.9182
38535at6656	0.9025
38537at6656	1.0146
38561at6656	1.0036
38567at6656	1.1134
38570at6656	1.3139
38572at6656	0.8417
38627at6656	1.2885
38631at6656	1.3325
38632at6656	1.3539
38640at6656	1.1064
38643at6656	1.3176
38646at6656	1.9251
38647at6656	0.6373
38649at6656	1.0429
38655at6656	1.0211
38663at6656	1.0164
38665at6656	1.3728
3866at6656	1.6653
38677at6656	1.3024
38690at6656	1.1144
38700at6656	0.8921
3871at6656	1.0043
38743at6656	1.5555
38744at6656	0.9554
38748at6656	1.1578
38751at6656	1.1225
38768at6656	0.9135
38772at6656	0.8963
38779at6656	1.4015
38791at6656	0.8228
38801at6656	1.5583
38806at6656	1.4123
38809at6656	1.3263
