gene	LCA
GB51428	16
GB42292	16
GB54851	16
GB52007	14
GB48453	16
GB55661	16
GB44572	16
GB55571	16
GB40780	16
GB53143	16
GB43195	16
GB40268	16
GB42447	16
GB50515	16
GB43401	16
GB48210	16
GB42673	16
GB55240	16
GB46043	16
GB51628	16
GB49772	16
GB42300	16
GB46000	16
GB54174	16
GB42492	16
GB47540	14
GB52347	14
GB40705	16
GB42452	16
GB43131	16
GB54932	16
GB52991	16
GB44824	16
GB42555	16
GB43479	16
GB55706,GB55707	16
GB51800,GB51800	16
GB51786	16
GB52883	16
GB44225	16
GB48727	16
GB55326	16
GB46880	16
GB54315	16
GB49902	16
GB55000	16
GB41600	16
GB50816	16
GB41143	16
GB45697	16
GB54440	16
GB42962	16
GB42968	16
GB53574,GB53574	16
GB53208	16
GB53183,GB53253	16
GB50686	16
GB51536	16
GB48960	16
GB44739	16
GB41227	16
GB40459	16
GB47770	16
GB50533	16
GB42792	16
GB45596,GB53872	16
GB45037	16
GB44432	16
GB42580	16
GB41242	16
GB41491	16
GB45700	15
GB51419	16
GB46590	16
GB40617	16
GB54917	16
GB55535	16
GB45419	16
GB44596	16
GB40576	16
GB40289	16
GB54076,GB54076	16
GB52390,GB52386	12
GB54580	16
GB50200	16
GB47320	16
GB52072	16
GB48599	16
GB55610	16
GB55265	16
GB48575	16
GB45625	12
GB52641	16
GB42561	16
GB41414	16
GB44509	16
GB49338	16
GB50858	16
GB49408	16
GB54432	16
GB43258	16
GB42476	16
GB44361	16
GB43471	16
GB43818	16
GB40339	16
GB51930	16
GB41517	16
GB42558	16
GB52209	16
GB45216	16
GB43585	16
GB50496,GB50496	16
GB44172	16
GB51620	16
GB52308	16
GB51587	16
GB53185	16
GB54426	16
GB50270	16
GB54720,GB40180	16
GB43876	16
GB52123	15
GB49313	16
GB42676	16
GB42584	16
GB42519	16
GB48682	16
GB48207	16
GB43941	16
GB42903	16
GB44205	16
GB49805,GB49806	16
GB46458	16
GB47200	16
GB47659	16
GB44532,GB50545	16
GB54866	14
GB52256	16
GB41778	16
GB49357	16
GB45040	16
GB41760	16
GB42595	16
GB51521	16
GB49016	16
GB51284	16
GB43443	16
GB53653	16
GB40699	16
GB40760	16
GB53311	16
GB54299	16
GB55515	16
GB42010,GB42010	16
GB55105	16
GB55286,GB42027	16
GB50248	16
GB44257	16
GB55429	16
GB40805	16
GB43302	16
GB49407	16
GB53020	16
GB54045	16
GB53727,GB41235,GB41235	16
GB42086	16
GB44310	16
GB47567	16
GB47398	16
GB53775	16
GB44876	16
GB46906	16
GB40884	16
GB45170	16
GB42685	16
GB46916	16
GB45047	16
GB50107	16
GB43799	16
GB54153	16
GB41976	16
GB42862	16
GB51072	16
GB52998	16
GB52434	16
GB51607	16
GB55467	16
GB41163	16
GB44449	16
GB55040	16
GB50688	16
GB45137	16
GB46087	12
GB44125	16
GB49912	16
GB44424	16
GB47839	16
GB51846	16
GB49248	16
GB43851	16
GB43952	16
GB44152	16
GB47831	16
GB50880	16
GB44930	16
GB40906	16
GB52133,GB52133,GB52133	16
GB47543	16
GB54982	16
GB41684	16
GB43916	16
GB53195	16
GB40666	15
GB50088	16
GB47842	16
GB53661	16
GB48676	16
GB52520	16
GB46001,GB46001	16
GB49811	16
GB50429	16
GB43504	16
GB46203	16
GB44070	16
GB44902	16
GB47419	16
GB44064	16
GB52748	16
GB53344	16
GB53644	16
GB55432	16
GB45285	16
GB41662	16
GB51089	16
GB47322,GB47322	16
GB49427	16
GB44945	16
GB44577	16
GB48429	16
GB50278	16
GB42378	12
GB51439	16
GB42587,GB42587	16
GB45307	16
GB55518	16
GB55001	16
GB42274	16
GB50125	16
GB54656	16
GB49659	16
GB44499	16
GB48928	16
GB49112	16
GB48863	16
GB53864,GB53864	16
GB41443	16
GB42073	16
GB44055,GB44185,GB53301	16
GB42465	16
GB42985	16
GB51358	16
GB41340	16
GB46147	16
GB51842	16
GB42364	15
GB48183	16
GB40839	16
GB48799	16
GB46309	16
GB54659	16
GB54919	16
GB48859	16
GB47827	16
GB48009	16
GB50636	16
GB40712	16
GB53918	16
GB51071	16
GB49420	16
GB49245,GB41113	16
GB55304	16
GB47490	16
GB49312	16
GB43084	16
GB53177	16
GB45274	16
GB44539	16
GB51533	16
GB45727	16
GB40895	16
GB49154	16
GB49395	16
GB53350	16
GB53716	16
GB47799	16
GB46898	16
GB47237	16
GB44677	16
GB50596	16
GB55997	16
GB48304	16
GB41399	16
GB56035	16
GB47000,GB47895,GB52230,GB55636,GB55636,GB46100,GB46823,GB52230,GB47895,GB47000,GB52230	16
GB55036	16
GB43218	16
GB41364	16
GB51299	16
GB48346	16
GB47180	16
GB55803	16
GB49981,GB49983	16
GB44826	16
GB53359	16
GB52529	16
GB43566	16
GB44469	16
GB45188	16
GB49457	16
GB48892	14
GB55445	16
GB46291	16
GB42576	16
GB49123	16
GB55666	16
GB50851	16
GB48886	16
GB43436	16
GB44978	16
GB52061	16
GB51105	16
GB47319	16
GB55531	16
GB45183	16
GB53334	16
GB48961	16
GB50561,GB43768	16
GB55943	16
GB53975	16
GB52288	16
GB46928	16
GB54243	16
GB54227	16
GB53201	16
GB47296	16
GB54925	16
GB41849	16
GB48363	16
GB47638	16
GB41270	16
GB55970	16
GB53318	16
GB44731	16
GB49368	16
GB46743	16
GB45696	16
GB42790	16
GB42634	16
GB44980,GB44981	16
GB44931	16
GB45848	16
GB41197	16
GB41176	16
GB55601	16
GB46410	16
GB44043	16
GB45633	16
GB50512	16
GB51606	16
GB41646	16
GB41815	16
GB47140	15
GB42899	16
GB40114	16
GB44869	16
GB46404	16
GB45042	16
GB40728	16
GB45105	16
GB41030	16
GB49691	16
GB49752	16
GB41458	16
GB40460	16
GB51631	16
GB55753	16
GB47609	16
GB47202	16
GB53316,GB50320	16
GB48810	16
GB48152	16
GB45025	16
GB46983	16
GB53245	16
GB41034	12
GB55600	16
GB51555	16
GB44878	16
GB49654	16
GB40265	16
GB54541	16
GB42339	16
GB55640	16
GB41168	16
GB43100	16
GB52467	16
GB49100	16
GB45375	16
GB45639	16
GB49265	16
GB48641	16
GB50881	16
GB42760	16
GB41341	16
GB50062	16
GB42218,GB42219	14
GB45011	16
GB44425	16
GB50145	16
GB49195,GB49195	15
GB49956	16
GB45648	16
GB40807	16
GB51305,GB47545	16
GB51303	16
GB50441	16
GB44059	16
GB55288	16
GB41553	16
GB43181	16
GB55716	16
GB50804	16
GB53419	16
GB48173,GB48174	16
GB46398	16
GB55474	16
GB40997	16
GB51030	16
GB51917,GB43358,GB43362	16
GB49702	16
GB41945	16
GB50103	16
GB42560	16
GB55162	16
GB46589	16
GB47967	16
GB41969	16
GB44169	16
GB44165	16
GB54779	16
GB47988	16
GB41604	16
GB43861	16
GB45336	16
GB50628	16
GB52455	16
GB42594	16
GB46119	16
GB52190	16
GB52493	16
GB55918	16
GB49306	16
GB48706	16
GB53234,GB53234	16
GB43863	16
GB53732	16
GB47823	16
GB40031	16
GB44071	16
GB41410	16
GB42298	16
GB55192	16
GB50796	16
GB53294	16
GB41954	15
GB42794	16
GB49754	16
GB46917	16
GB41259	16
GB53101	16
GB40658	16
GB46122	16
GB43591	16
GB47517	16
GB40070	16
GB47574	15
GB54748	16
GB49377	16
GB55354,GB55354	16
GB45547	16
GB41074	16
GB48754	16
GB43409	16
GB49398	16
GB45000	16
GB55277	16
GB47811	16
GB52026	16
GB45013	16
GB52800	16
GB40083	16
GB46214	16
GB47430	16
GB54237	16
GB54220	16
GB44470	16
GB48029	16
GB44663	16
GB49191	16
GB45421	16
GB46492	16
GB55275	16
GB44404	16
GB44122	16
GB51292	16
GB53695,GB48850	16
GB49664	16
GB54548	16
GB49383	16
GB49041	16
GB43643	16
GB50380	16
GB54156	16
GB43808	16
GB49808	16
GB47192	16
GB45759	16
GB45148	16
GB40308	16
GB49727	16
GB41320	16
GB44721	16
GB45527	16
GB41640	16
GB42796	16
GB50568	16
GB54146	16
GB46249	16
GB49942	16
GB48350,GB48350	16
GB49538	16
GB51411	16
GB42071	16
GB53349	16
GB50663	16
GB42497	16
GB45335	16
GB46605	16
GB51718	16
GB47373	16
GB47075	16
GB53750	16
GB54370	16
GB51582	16
GB53188	16
GB45139	16
GB43915	16
GB48460	16
GB47996	16
GB45526	16
GB49549	16
GB52841	16
GB41966	16
GB43691	16
GB49192	16
GB54300	16
GB48064	16
GB55552,GB41653	16
GB52920	16
GB54293	16
GB51295	16
GB55414	16
GB54256	16
GB51887	15
GB45050	16
GB55109	16
GB51087	16
GB45008	16
GB53428	15
GB52656	16
GB51069	16
GB55639	16
GB54498	16
GB51462	16
GB55869,GB55869	16
GB50872	16
GB45045	16
GB54458	16
GB45147	16
GB48176	16
GB54569	16
GB41793	16
GB44907	16
GB51911	16
GB47957,GB47957	16
GB43841	16
GB51658	16
GB47380,GB47380,GB47380,GB54084,GB54084	16
GB52500	16
GB51573	16
GB53777	16
GB52185	16
GB52638	16
GB55722	16
GB45337	16
GB46167	16
GB41913	16
GB48683	16
GB40767	16
GB52765	16
GB45443	16
GB44398	16
GB55232	16
GB45083	16
GB51425,GB46180	16
GB43228	16
GB45367	16
GB47045	16
GB51290	16
GB41153	16
GB53067	16
GB43188	16
GB54291	16
GB52439	16
GB42934	16
GB42351	16
GB51052	16
GB48866	16
GB47434	16
GB54503	16
GB40398	16
GB42319	16
GB48310	16
GB53328	16
GB54891	16
GB55223	16
GB52194	16
GB41698	16
GB54952	16
GB45119	16
GB55156	16
GB55829	16
GB43883	16
GB45720	16
GB54983	16
GB43843	16
GB41656	16
GB44397	16
GB42217,GB48194	16
GB50575	15
GB55373	16
GB47160	16
GB47990	16
GB48660	16
GB45372	16
GB45634	16
GB47689	16
GB42655	16
GB42083	16
GB51409	16
GB55317	16
GB50051	15
GB44052	16
GB40691	16
GB41857	16
GB50350	16
GB50253	16
GB46363	16
GB50603	16
GB46977	16
GB44786	16
GB50249	15
GB52645	16
GB40121,GB40122	16
GB54508	16
GB53779	16
GB55353	16
GB52996	16
GB43946,GB43946	16
GB49250	16
GB54016	16
GB52878	16
GB54087	16
GB49281	16
GB47226	16
GB40875	16
GB50655	16
GB46744	16
GB47311	16
GB45222	16
GB55212,GB55205,GB55208,GB55215,GB55214,GB55213,GB55204,GB55207,GB55206,GB55211,GB46294	16
GB54782	15
GB43103	16
GB43824	16
GB53065	16
GB48118	16
GB52745	16
GB43375,GB43375	16
GB45441	16
GB47342	16
GB40267	16
GB47654	16
GB43968	16
GB48672	16
GB41413	16
GB43154	16
GB54399	16
GB56018	16
GB48110	16
GB43879	16
GB51372	16
GB48621	16
GB44964	16
GB49521	16
GB48820,GB46970	16
GB55233	16
GB50083	16
GB54967	16
GB41123	16
GB44894	16
GB46477	16
GB44428	16
GB54865,GB54865	16
GB53387	16
GB49415	16
GB40228	15
GB42429	16
GB41140	16
GB47390,GB48849	16
GB40445	16
GB40020	16
GB51614	16
GB47815	16
GB55900	16
GB46896	16
GB54396	16
GB47772	16
GB54504	16
GB45698	16
GB41369	16
GB43848	16
GB40968	16
GB44483	16
GB44209	16
GB44069	16
GB54020	16
GB44571	16
GB42845	16
GB52236	16
GB41225	16
GB51604	16
GB44654	16
GB45627	12
GB55098	16
GB55570	16
GB43873	16
GB54974	16
GB50980	16
GB55355	16
GB51008	16
GB44764	16
GB54102	16
GB43229	16
GB44518	16
GB53417	16
GB43598	16
GB53627	16
GB54940	16
GB45113	16
GB44937	16
GB55685,GB43779,GB43779	16
GB42702	16
GB54564	16
GB51674	16
GB54255	16
GB49418	16
GB54838	16
GB41150	16
GB54646	16
GB44140	16
GB52120	16
GB44141	16
GB51843	16
GB48018	16
GB46900	16
GB47097	16
GB49777	16
GB44040	16
GB43638	16
GB50942	16
GB51109,GB51172	16
GB47497	16
GB49453	16
GB46056	16
GB43378	16
GB51051	16
GB55482	16
GB47268	16
GB46617	16
GB43169	16
GB54397	16
GB48037,GB48037	16
GB51746	16
GB41090	15
GB51256	16
GB45624	16
GB51561	16
GB41118	16
GB50016	16
GB46274	16
GB41224	16
GB55625	16
GB53361	16
GB41199	16
GB47833	16
GB48103	16
GB41158	16
GB41050	16
GB42549	16
GB52505	16
GB55479	16
GB51626	16
GB55063	16
GB42834	16
GB55011	16
GB55224	16
GB54895	16
GB41802	16
GB44868	16
GB53332	16
GB54184	16
GB46034	16
GB43194	16
GB51597	16
GB49071	16
GB47565	16
GB54190,GB54188	16
GB42758	16
GB40230	16
GB51739	16
GB43053	16
GB50699	16
GB55443	16
GB42398	16
GB50579	16
GB45543	16
GB46373	16
GB42448	16
GB40984	16
GB48978	16
GB52781	16
GB45561	16
GB47819	16
GB55260,GB46835	16
GB41859	16
GB52422	16
GB49758	16
GB48991	15
GB40868	16
GB51535	16
GB44694	16
GB53128	16
GB53799	16
GB46688	16
GB42335	16
GB52283	16
GB44444	16
GB51075	16
GB47992	16
GB42172	16
GB51434	16
GB50467	16
GB44678	16
GB53422	16
GB48652	16
GB46277	16
GB48220	16
GB52186	16
GB52115	16
GB41392	16
GB52912	16
GB40872	16
GB53221	16
GB53081	16
GB47954	16
GB48763,GB48760	16
GB46944,GB46932	16
GB47723	16
GB40429	16
GB52419	16
GB50131	16
GB49370	16
GB44230	16
GB53853	16
GB43485	16
GB50993	16
GB54519	16
GB49359	16
GB53880	16
GB50532	16
GB48349	16
GB50519	16
GB41522	16
GB44705	16
GB47143	16
GB43417	16
GB51627	16
GB49984	16
GB45730	16
GB49101	16
GB50680	16
GB49829	16
GB40700	16
GB41452,GB41453	16
GB43791	16
GB56001	16
GB51272	16
GB41779	16
GB55250	16
GB45944	16
GB49471	16
GB41134	16
GB48111	16
GB52516	16
GB51279	16
GB45764	16
GB52749	16
GB41770	16
GB46364	16
GB49443	16
GB49918	16
GB51838	16
GB48636	16
GB49536	16
GB52152	16
GB44461	16
GB42019	16
GB52842,GB54500	16
GB45877	16
GB42266	16
GB49948	16
GB42931	16
GB54796	16
GB52819	16
GB50889	16
GB54317	16
GB52568	16
GB53395	16
GB48908	16
GB55431	16
GB53235	16
GB49830	16
GB55602	16
GB55269	16
GB42667	16
GB46785	16
GB46844	16
GB53360	16
GB47283	16
GB49640	16
GB51753	16
GB40218	16
GB54047	16
GB55542	16
GB41334	16
GB55773	16
GB41131	16
GB45822	16
GB50216	16
GB52802	16
GB42677	16
GB45099	16
GB51994	16
GB50624	16
GB42800	16
GB55795	16
GB47212	16
GB41877	16
GB42970	16
GB49083	16
GB52053	16
GB52695	16
GB45334	16
GB50275	16
GB55705	16
GB52757	16
GB41133	16
GB42049	16
GB43544,GB54618	16
GB49614	16
GB53774	16
GB53728	12
GB48258	16
GB50761	16
GB48388	16
GB47617	16
GB50268	16
GB55004	16
GB52578	16
GB49866	16
GB51463	16
GB45477	16
GB52694	16
GB44612	16
GB52489	16
GB54350	16
GB54993	16
GB49706	16
GB50968	16
GB44734	16
GB42419	16
GB50480	16
GB45279	16
GB51757	16
GB54976	16
GB48128	16
GB40146	16
GB54653	16
GB44080	16
GB52990	16
GB55116	15
GB51941	16
GB42769	16
GB55322	16
GB44120,GB48510	16
GB46077	16
GB48233	16
GB51543	16
GB42753	16
GB53270	16
GB51701	16
GB55566	16
GB48965	16
GB43872	16
GB46437	16
GB55372	16
GB40344	16
GB55103	16
GB42816	16
GB46975	16
GB42628	16
GB45303	16
GB47392	16
GB44973	16
GB53184	16
GB55220	16
GB43011	16
GB42556,GB42556	16
GB47951	16
GB48048	16
GB44435	16
GB42878	16
GB52814	14
GB40395	16
GB43937	16
GB51703	16
GB43089	16
GB41120	16
GB40012	16
GB48697	16
GB45546	16
GB45263	16
GB52420	16
GB41737	16
GB42704	16
GB52525	16
GB46644	16
GB51200	16
GB51675	16
GB43574	16
GB45984	16
GB53027	16
GB53925	16
GB42637	16
GB53381	16
GB50737	16
GB46747	16
GB42880	16
GB43300	16
GB43778	16
GB42881	16
GB50607	16
GB47472	16
GB41097,GB48081	16
GB49934	16
GB40490	16
GB55613	16
GB44576	16
GB49661	16
GB48147	16
GB51214	16
GB52894	16
GB52782	16
GB42600	16
GB50513	16
GB43859,GB52657	16
GB50333	16
GB45157	16
GB50981	16
GB51691	16
GB40707	16
GB46276,GB46318	16
GB43630	16
GB47327	16
GB51740	16
GB46528,GB46528	16
GB47747	16
GB44298	16
GB55816	16
GB47332	16
GB40607	12
GB53826	16
GB47431	16
GB55469	16
GB44990	16
GB54525	16
GB41295	16
GB55533	16
GB41664	16
GB53827	16
GB41762	16
GB49364	16
GB46979,GB41279	16
GB46882	16
GB44693	16
GB45227	16
GB46182	16
GB47402	16
GB48277	16
GB55360	16
GB46626	16
GB46771	16
GB46460	16
GB42324	16
GB51408	16
GB46462	16
GB50555	16
GB47802	16
GB42798	16
GB46142	16
GB51540	16
GB40279,GB42570	16
GB47837	14
GB44583	16
GB53769	16
GB48155	16
GB40723	16
GB49771	16
GB44989	16
GB45636	16
GB44096	16
GB52250	16
GB48373,GB48374	16
GB50252	16
GB43472	16
GB51287	16
GB42772	16
GB53696	16
GB50450	16
GB42795	16
GB53490	16
GB40955,GB40955	16
GB45159	16
GB47538	16
GB44631	16
GB45020	16
GB55988	16
GB43402	16
GB40727	16
GB48432	16
GB55595	11
GB54837	16
GB51553	16
GB50994	16
GB46787	16
GB44967	16
GB54385	16
GB49308	16
GB40032	16
GB41627	16
GB50558	16
GB41916	16
GB45558	16
GB55397,GB54901	16
GB47012	16
GB42432	16
GB44101	16
GB55395	16
GB40243,GB43677,GB40330,GB49010	16
GB45393	16
GB45143	16
GB41743	16
GB54266	16
GB43759	16
GB47345	16
GB53247	16
GB40969	16
GB49189	16
GB44492	16
GB41093	16
GB41848	16
GB43307	16
GB40663	14
GB50834	11
GB48356	16
GB44756	16
GB54860,GB42572	16
GB42227	16
GB55933	16
GB49594	16
GB47952,GB47953,GB47953	16
GB42944	16
GB41115	16
GB42746	16
GB52762	16
GB46496	16
GB42871	16
GB44803,GB51243	16
GB42820	16
GB48627	16
GB53648	11
GB43147	16
GB55987	16
GB50578	16
GB48535	16
GB46014	16
GB55420	16
GB49299	16
GB40776	16
GB52506	16
GB47008	16
GB40715	16
GB45933	16
GB42940	16
GB55768	16
GB40454	16
GB44367,GB48228	16
GB40489	16
GB44755	16
GB49519	16
GB45158	16
GB51106	16
GB49611	16
GB47726	16
GB50734	16
GB55712	16
GB41801	16
GB44203	16
GB41658	16
GB40560	16
GB43846	16
GB43826	16
GB48656	16
GB50677	16
GB40120	16
GB53085	16
GB48698	16
GB40861	16
GB49352	16
GB41316	14
GB45075	16
GB50633	16
GB46387	16
GB46153,GB46153	16
GB45537	16
GB54253	16
GB46219,GB46219	16
GB51761	16
GB44093	16
GB42109	16
GB49666	16
GB46986	16
GB53091	16
GB49021	16
GB50423	16
GB50479	16
GB51690	16
GB48622	16
GB44895	16
GB51648	16
GB41470	16
GB45657	16
GB40232	16
GB40514	16
GB54776	16
GB41917	16
GB44192	16
GB51584	16
GB46268	16
GB52630	16
GB54719	16
GB53435	16
GB50413	16
GB44560	16
GB55477	16
GB47905	16
GB41858	16
GB54484	16
GB41180,GB41180	16
GB41152	16
GB53019	16
GB40611	16
GB40595	16
GB54577,GB54577	12
GB48924	16
GB54829	16
GB51482	16
GB42193	16
GB42330	16
GB48874	16
GB44443	16
GB45949	16
GB42823	16
GB41946	16
GB42175	16
GB51251	16
GB47767	16
GB40095	16
GB48944	16
GB49831	16
GB40309	16
GB51889	16
GB55605	16
GB45824	16
GB49735	16
GB43129	16
GB46876	16
GB46259	16
GB50732	16
GB54831	16
GB41025	16
GB44726	16
GB46156	16
GB50522	16
GB49705	16
GB42697	16
GB44329	16
GB46645	16
GB51208	16
GB49487	16
GB54451	16
GB54419	16
GB43902	16
GB43877	16
GB48926	16
GB44672	16
GB48255	16
GB49999	16
GB50073	16
GB50004	16
GB46245	16
GB50766	16
GB54997,GB54997	16
GB53229	16
GB41337	16
GB52911	16
GB48225	16
GB52620	16
GB45859	16
GB51551	16
GB50661	16
GB48063	16
GB40472	16
GB51192	16
GB40494	16
GB50562,GB50562	16
GB47803	16
GB45039	16
GB44692	16
GB42641	16
GB47040	12
GB53222	16
GB53664	16
GB46761	16
GB54341	16
GB46141	16
GB40876	16
GB53152	16
GB47995	16
GB44281	16
GB50172	16
GB42799	16
GB55562	16
GB54673,GB54673	16
GB44166	16
GB40084	16
GB41977	16
GB51707	16
GB41525	16
GB50136	16
GB55977	16
GB54192	16
GB50092	16
GB47734	16
GB55564	16
GB45763	16
GB46720	16
GB50112	16
GB47469	16
GB50740	16
GB44681	16
GB55760	16
GB53792	16
GB49024	16
GB49424	16
GB40139	16
GB50572	16
GB46051	16
GB55303	16
GB50886	16
GB47028	16
GB54211	16
GB46911	16
GB49828	16
GB44413	16
GB53402	16
GB40467	16
GB49079	16
GB47603	16
GB51534	16
GB54697	16
GB52284	16
GB45841,GB52088	16
GB53355	16
GB46064	16
GB45617	16
GB44749	16
GB55581	16
GB47590	16
GB42858	16
GB49588	16
GB48322	16
GB40681	16
GB53401	16
GB44609	16
GB52511	16
GB50549	14
GB54327	16
GB46702	16
GB50552	16
GB49165	16
GB43956	16
GB42679	16
GB41973	16
GB43176	16
GB48845	16
GB42913	16
GB46764	16
GB48163	16
GB43924	16
GB51722	16
GB45656	16
GB52033	16
GB48414	16
GB48646	16
GB55062	16
GB46052	16
GB48543	16
GB43117	16
GB48265	16
GB42104	16
GB48538	16
GB43232	16
GB44297	16
GB53258	16
GB49795	16
GB51666,GB51666	16
GB49914	16
GB49655	16
GB47247	16
GB53707	16
GB54330	16
GB40399	16
GB51565	16
GB44831	16
GB43694	16
GB49244	16
GB50832	16
GB51564	16
GB54749	16
GB54298	16
GB41711	16
GB43116	16
GB43034	16
GB52689	16
GB53246	16
GB40170	16
GB45076	16
GB53317	16
GB49597	16
GB46654	16
GB50815	16
GB47881	16
GB53945	16
GB41148	16
GB50425	16
GB45844	16
GB42961	16
GB45167	16
GB43301	16
GB51996	16
GB51123	16
GB45431	16
GB48065	16
GB55529	16
GB49095	16
GB48631	16
GB54191	16
GB42952	16
GB54817,GB40253	16
GB44108	16
GB54741	16
GB47103	16
GB44345	16
GB51914	16
GB42902	16
GB42381	16
GB46707	16
GB54186	16
GB46313	16
GB46652	16
GB51781	16
GB47577	16
GB41296	16
GB45088	14
GB50728	16
GB53047	16
GB45122	16
GB51044	16
GB49332	16
GB52036,GB52036	16
GB50620	16
GB46544	16
GB40108	16
GB53151	16
GB41697	16
GB43731	16
GB47781	16
GB55983	16
GB46149	16
GB41720	16
GB53663	16
GB42787	16
GB41202,GB41202	16
GB43809	12
GB55472	16
GB48634	16
GB42111	16
GB53950	16
GB54345	16
GB55608	16
GB52962	15
GB45352	16
GB43223	16
GB50455,GB51663	16
GB42431	16
GB47433	16
GB40590	16
GB50651	16
GB42953	16
GB55522	16
GB44131	16
GB40073	16
GB48268	16
GB55692	16
GB46881	16
GB47441	16
GB48127	16
GB45264	16
GB42288	16
GB51011	16
GB50654	16
GB55885	16
GB54677	16
GB55800	16
GB48047	16
GB50255	16
GB43806	16
GB45513	12
GB41231	16
GB40800	16
GB46581	16
GB43875	16
GB48699	16
GB44464	16
GB43429	16
GB48369	16
GB53513	16
GB41878	16
GB43761,GB53593,GB50540	16
GB54846	16
GB47629	16
GB41543	16
GB43540	16
GB45945	16
GB43481	16
GB50363	16
GB45449	16
GB54448	16
GB44294	16
GB40558	12
GB52648	16
GB50817	16
GB53549	16
GB50355	16
GB52730	16
GB53015	16
GB52977	16
GB49607	16
GB45432	16
GB48267	16
GB44170	16
GB47157	16
GB54701	16
GB52513	16
GB44204	16
GB51623	16
GB46962	16
GB42698	16
GB55014	16
GB54587	16
GB41915	16
GB52059	16
GB41905	16
GB44701,GB44701	16
GB50079	16
GB44085	16
GB48250	16
GB52514	16
GB49580	16
GB40745	16
GB44452	16
GB55393,GB55392	16
GB47467	16
GB40493	16
GB54439,GB54439	16
GB49773	16
GB48402	16
GB42276	16
GB50147	16
GB48459	16
GB46604	16
GB48465	16
GB49028	16
GB52986	16
GB47191	16
GB54421	16
GB51839,GB55468	16
GB47186	16
GB41970	16
GB54108	16
GB41806	16
GB42562	16
GB46243	16
GB41317	16
GB55873	16
GB42852	16
GB40879	16
GB45493	16
GB49110,GB49110	16
GB42897	16
GB45181	16
GB48659	16
GB54517	15
GB44708	16
GB54761	16
GB48333	16
GB44903	16
GB51427	16
GB47178	16
GB40890	16
GB55642	16
GB46194	16
GB48602	16
GB46639	16
GB45450	16
GB49341	16
GB52773	16
GB42302	16
GB47093	16
GB48299	16
GB49119	16
GB51076	16
GB45940	16
GB54447	16
GB43735	16
GB55005	16
GB41703	16
GB54221	16
GB52009	16
GB48400	16
GB55947	16
GB43858	16
GB47310	16
GB50007	16
GB45171	16
GB45909,GB45913	16
GB50833	16
GB40426	16
GB54521	16
GB45674	16
GB55927,GB55924,GB43802,GB55924,GB42602,GB48735,GB48735,GB48735,GB48735	15
GB49417	16
GB54258	16
GB44460	16
GB43208	12
GB42809	16
GB42449	16
GB49516	16
GB47023	16
GB55643	16
GB41335	16
GB47994	16
GB48694	16
GB46978	16
GB53548	16
GB48082	16
GB51014	16
GB49809	16
GB51244	16
GB46443	16
GB42860	16
GB43482	16
GB47238	16
GB50507,GB50507	16
GB46060	16
GB53415	16
GB41903	16
GB45908	16
GB49585	16
GB52258	16
GB50123	16
GB45635	16
GB46215	16
GB53228	16
GB47943	16
GB49226	16
GB53190	16
GB40219	16
GB50938	16
GB45358	16
GB52674	16
GB54223	16
GB54254	16
GB53082	16
GB52796	16
GB43624	16
GB52531	16
GB46476	16
GB42625	16
GB54326	16
GB53186	16
GB44237	16
GB41039	16
GB51498	16
GB49641	16
GB45560	16
GB53699	16
GB55748	16
GB50550	16
GB48366	16
GB41018,GB41018	16
GB51005	16
GB42736	16
GB50600	16
GB44147	16
GB46334,GB41275	16
GB44490	16
GB51046	16
GB53418	16
GB46985	16
GB49013	16
GB40789	16
GB47401	16
GB44960	16
GB55081	16
GB50634	16
GB49305	16
GB46945	16
GB47304	16
GB42998	16
GB40833	14
GB47983	14
GB48205	16
GB53811	16
GB53652	16
GB46475	16
GB44938	16
GB43990	16
GB42635	16
GB49629	16
GB50784	16
GB51590	16
GB51741	16
GB53410	16
GB50067	16
GB40634	16
GB50095	16
GB50731	16
GB55139	16
GB54433	16
GB55318	16
GB55989	16
GB40686	16
GB50597	12
GB55082	16
GB55944	16
GB44704	16
GB44077	16
GB46013	16
GB46084	11
GB43632	16
GB45446	16
GB46395	16
GB52596	16
GB41376	16
GB45192	16
GB49029	16
GB40103	14
GB53885	16
GB43900	16
GB47136	16
GB45444	16
GB47733	16
GB45865	16
GB42552	16
GB46534	16
GB44789	12
GB52666	16
GB55835	16
GB49463	16
GB40949	16
GB48079	16
GB46074	16
GB53483	16
GB40355	16
GB46909	16
GB52889	16
GB49903	16
GB44695	16
GB42691	16
GB53717	16
GB51732	16
GB53348	16
GB40749	16
GB54480	16
GB50251	16
GB40655	16
GB53668	16
GB47834	16
GB54730	16
GB42490	16
GB47649	16
GB51342	16
GB44102	16
GB47107	16
GB45257	16
GB42643	16
GB48404	16
GB43999	16
GB43619	16
GB52919	16
GB44491	16
GB42999	16
GB51001	16
GB42376	16
GB53079	16
GB40887	16
GB45317	16
GB48359	16
GB45817	16
GB43161	16
GB55226,GB42571	16
GB47475	15
GB42877	16
GB53674	16
GB50565	16
GB42238	16
GB50574	16
GB51963	16
GB52163	12
GB43016	16
GB53615	16
GB49838	16
GB50580	16
GB44063	16
GB42168	16
GB48252	16
GB55296	16
GB51118	16
GB54752	16
GB54634	16
GB53636	16
GB48797	16
GB49545	16
GB46187	16
GB41313	16
GB51909	16
GB51714	16
GB47445	16
