gene	DUP
GB44306	0.0
GB48413	0.1
GB50218	0.0
GB41654	0.0
GB55902	0.076923077
GB55856	0.095238095
GB44504	0.090909091
GB55380	0.0
GB43263	0.0
GB47210	0.0
GB46687	0.05
GB45602	0.054054054000000004
GB49401	0.0
GB49539	0.0
GB45638	0.081081081
GB51197	0.024390244
GB54585	0.0
GB47148	0.076923077
GB42720	0.076923077
GB46208	0.024390244
GB48670	0.025
GB51637	0.0
GB55012	0.024390244
GB41142	0.0
GB51863	0.025641026
GB46678	0.0
GB42239	0.0
GB55439	0.025
GB55724	0.0
GB40135	0.0
GB45422	0.31578947399999996
GB41490	0.073170732
GB48445,GB48447	0.166666667
GB54286	0.048780488
GB45834,GB48308	0.682926829
GB53912	0.027777778
GB48312	0.0
GB40858	0.025
GB41033	0.448275862
GB48653,GB49375	0.9024390240000001
GB42531	0.0
GB53848	0.17073170699999998
GB46907	0.0
GB42079	0.0
GB43732	0.025
GB44287	0.0
GB48933	0.027027027000000002
GB51254	0.0
GB49458	0.0
GB48930	0.0
GB54763	0.052631579000000005
GB46714	0.0
GB45286	0.025641026
GB52612	0.0
GB51659	0.048780488
GB42233	0.035714286
GB44642	0.0
GB49000	0.0
GB53070	0.048780488
GB40794	0.0
GB40349	0.0
GB56003	0.05
GB41898	0.102564103
GB50076	0.39130434799999997
GB40087	0.024390244
GB49404	0.025641026
GB55441	0.0
GB53831	0.102564103
GB50096	0.0
GB47601	0.0
GB51588	0.0
GB42692	0.024390244
GB44640	0.102564103
GB51047	0.0
GB49440,GB49441	0.25
GB43282	0.05
GB40461	0.025
GB42726	0.025
GB52382,GB52383,GB52379,GB52381	0.818181818
GB49222	0.0
GB43390	0.025
GB53566	0.025
GB48190	0.025
GB54283	0.027777778
GB44479	0.0
GB54420	0.05
GB48579	0.0
GB54601	0.048780488
GB47048	0.0
GB55332	0.051282050999999995
GB53910	0.025
GB51851	0.025641026
GB49490	0.0
GB49520	0.025
GB42828	0.024390244
GB50560	0.0
GB48098	0.0
GB48632	0.0
GB43210	0.0
GB44478	0.027027027000000002
GB48870	0.0
GB55297	0.024390244
GB45609	0.0
GB49506	0.0
GB40431	0.12195122
GB54929	0.024390244
GB46050	0.0
GB43920	0.026315789
GB53512	0.024390244
GB44774	0.045454545
GB49886,GB46814,GB40284	0.588235294
GB46148	0.075
GB48193	0.027027027000000002
GB44358	0.075
GB40604	0.048780488
GB55532	0.024390244
GB43635	0.0
GB49479	0.0
GB54827	0.048780488
GB53375,GB47133	0.025
GB44221	0.153846154
GB40510	0.05
GB40147	0.0
GB52826	0.0
GB40564	0.048780488
GB54783	0.024390244
GB47826	0.0
GB52731	0.076923077
GB55202	0.025641026
GB54373	0.048780488
GB51904	0.048780488
GB49166	0.05
GB45640	0.0
GB51910,GB52896	0.024390244
GB51503	0.025
GB43266	0.0
GB52636	0.0
GB41469	0.024390244
GB48642	0.0
GB48243	0.0
GB49476	0.0
GB54123	0.054054054000000004
GB50554	0.024390244
GB53444	0.219512195
GB51426,GB51423	0.024390244
GB54203	0.0
GB50729	0.0
GB44670,GB51729	0.707317073
GB42459	0.083333333
GB54281	0.0
GB50822	0.0
GB45102	0.024390244
GB53236	0.024390244
GB55007	0.10810810800000001
GB42140	0.024390244
GB50209	0.025641026
GB47341	0.051282050999999995
GB50093	0.0
GB44304,GB44337	0.951219512
GB40227	0.025
GB55107	0.0
GB42415	0.0
GB45391	0.05
GB54163	0.0
GB49132	0.025
GB41846	0.0
GB52023,GB49875	0.775
GB48903	0.10526315800000001
GB55729	0.025641026
GB50323	0.0
GB41206	0.025
GB54996	0.028571429
GB51724	0.117647059
GB51820	0.59375
GB42708	0.0
GB51528	0.0
GB49343	0.048780488
GB44135	0.1
GB46650	0.0
GB50963	0.0
GB54951	0.0
GB47884	0.025
GB46467	0.0
GB49690	0.066666667
GB47972	0.0
GB50577	0.0
GB41606	0.0
GB50030	0.0
GB55804	0.0
GB45400	0.076923077
GB54950	0.0
GB40382	0.1
GB47120	0.0
GB54449	0.0
GB53271	0.25
GB41845	0.0
GB54446	0.0
GB56025	0.0
GB53628	0.0
GB44505	0.024390244
GB45362	0.073170732
GB45269	0.025
GB54362	0.0
GB46930	0.028571429
GB42204	0.0
GB50011	0.025641026
GB53756,GB53755	0.642857143
GB44984	0.0
GB43180	0.0
GB52496	0.0
GB44836	0.048780488
GB50217	0.055555556
GB41718	0.025
GB48986,GB48987,GB48988	0.025641026
GB55337	0.41025641
GB40428	0.0
GB48189	0.0
GB55312	0.075
GB49692	0.025641026
GB46501	0.0
GB55651	0.0
GB45185	0.0
GB55371	0.0
GB53132	0.0
GB53345	0.024390244
GB41031	0.0
GB53192	0.027777778
GB54231	0.028571429
GB40159	0.102564103
GB45583	0.135135135
GB55592	0.0
GB46520	0.0
GB42779	0.0
GB42724	0.0
GB51004	0.048780488
GB46775	0.024390244
GB49799	0.024390244
GB42317	0.0
GB46306	0.0
GB49175	0.0
GB43733	0.102564103
GB51079	0.0
GB46067	0.1
GB49734	0.0
GB54120	0.05
GB53430	0.0
GB55511	0.0
GB40259	0.341463415
GB47719	0.0
GB51414	0.025641026
GB52385	0.72
GB55528	0.025
GB50920	0.0
GB50339	0.0
GB43729	0.0625
GB50332,GB50331	0.052631579000000005
GB42838	0.025
GB54920	0.024390244
GB48172	0.0
GB44879	0.024390244
GB43114	0.0
GB55818	0.048780488
GB44006,GB44006	0.10810810800000001
GB49524	0.026315789
GB54218	0.024390244
GB55498	0.048780488
GB40234	0.027027027000000002
GB55201,GB55171	0.85
GB43921	0.0
GB42141	0.075
GB51155	0.055555556
GB40298	0.24242424199999998
GB49879	0.0
GB45354	0.0
GB41079	0.025
GB55512	0.0
GB41643	0.0
GB41067	0.024390244
GB43088	0.0
GB50221	0.0
GB49945	0.027777778
GB55216	0.048780488
GB42234	0.0
GB46737	0.097560976
GB47810	0.0
GB50845	0.0
GB44045,GB53014	0.951219512
GB40522	0.0
GB44130	0.0
GB48996	0.028571429
GB53322	0.048780488
GB51593,GB53266	0.18918918899999998
GB40929	0.0
GB52101	0.10526315800000001
GB47299	0.634146341
GB51195	0.024390244
GB45440	0.088235294
GB42194	0.048780488
GB48161	0.048780488
GB52957,GB52958	0.9024390240000001
GB48126	0.0
GB46287	0.051282050999999995
GB44363	0.0
GB51186	0.0
GB48343	0.304347826
GB54181	0.025
GB42281	0.0
GB52752	0.048780488
GB51121	0.0
GB49769	0.0
GB41796	0.0
GB51037	0.0
GB49390	0.024390244
GB47112	0.12195122
GB45261	0.025
GB55568	0.0
GB45739	0.024390244
GB41205	0.034482759
GB41252	0.024390244
GB49086	0.024390244
GB42312	0.026315789
GB55455	0.025
GB40362	0.024390244
GB41214	0.0
GB43438	0.0
GB40141	0.05
GB45867	0.0
GB54180,GB43794,GB43792	0.9024390240000001
GB51332	0.0
GB46221,GB46157	0.027027027000000002
GB47896,GB47896	0.052631579000000005
GB55456	0.0
GB55484	0.0
GB45540	0.024390244
GB40481	0.051282050999999995
GB53374	0.025641026
GB42867	0.0
GB50373	0.0
GB45680	0.0
GB44430	0.048780488
GB46741	0.048780488
GB41510	0.024390244
GB53818	0.05
GB43126	0.0
GB54319	0.078947368
GB47882	0.1
GB52087	0.225
GB44987	0.024390244
GB46921,GB41972	0.951219512
GB42659	0.024390244
GB53958	0.0
GB40785	0.05
GB42323	0.027027027000000002
GB50206	0.083333333
GB47454	0.05
GB51743	0.0
GB42261	0.0
GB50800	0.048780488
GB49750	0.0
GB50985	0.024390244
GB48100	0.0
GB51721	0.03030303
GB41292	0.024390244
GB40972	0.058823529000000006
GB49500	0.075
GB53579,GB53578	0.4
GB53805	0.0
GB44659	0.0
GB52013	0.0
GB45381	0.0
GB47301	0.333333333
GB48580	0.0
GB48352	0.0
GB50448	0.0
GB48344	0.05
GB48222	0.0
GB45350	0.0
GB51356	0.9024390240000001
GB41897	0.0
GB50689	0.024390244
GB54845	0.055555556
GB51490	0.0
GB47783	0.024390244
GB42032	0.025
GB40732	0.027777778
GB41980	0.0
GB46674	0.0
GB52642	0.10810810800000001
GB44598	0.0
GB48527	0.0
GB48852	0.05
GB42538	0.0
GB49625,GB49625	0.048780488
GB44889	0.0
GB47550	0.027777778
GB44651	0.0
GB44971,GB43001	0.05
GB40022	0.025
GB46888	0.05
GB53828	0.0
GB55998	0.0
GB51908	0.027777778
GB44711,GB44710	0.14285714300000002
GB52827	0.073170732
GB42164	0.0
GB40071	0.025
GB50475	0.024390244
GB53861	0.10526315800000001
GB52015	0.0
GB53025	0.0
GB45682	0.0
GB49837	0.048780488
GB42543	0.0
GB45406	0.0
GB48431	0.0
GB46657	0.027027027000000002
GB54410	0.473684211
GB55563	0.0
GB45853	0.0625
GB45265	0.0
GB51601	0.0
GB52532	0.0
GB46742	0.0
GB47594	0.0
GB44075	0.0
GB48708	0.025
GB42923	0.0
GB49326	0.027027027000000002
GB41126	0.3
GB47871	0.0
GB49351	0.0
GB50192,GB50192	0.075
GB41243	0.026315789
GB40684	0.433333333
GB50341	0.0
GB50524	0.0
GB43285	0.219512195
GB41824	0.05
GB52923	0.0
GB43770	0.025
GB43118,GB43118	0.073170732
GB48953	0.0
GB48640	0.0
GB55374	0.0
GB50098	0.0
GB43365	0.0
GB40238	0.0
GB49529	0.0
GB50366	0.0
GB47284	0.0
GB42500	0.341463415
GB54747	0.0
GB48345	0.025
GB46513	0.0
GB52459,GB52458	0.048780488
GB46188,GB46188	0.043478261
GB55444	0.025
GB43914	0.0
GB49337	0.024390244
GB50034	0.0
GB53832	0.05
GB44211	0.064516129
GB44115	0.0
GB48384	0.024390244
GB46914	0.024390244
GB51357	0.0
GB55198	0.0
GB54992	0.0
GB41175	0.0
GB49649	0.0
GB43833	0.048780488
GB45356	0.0
GB45399	0.05
GB43693	0.0
GB55196	0.024390244
GB51615	0.048780488
GB48943	0.025641026
GB52700	0.034482759
GB44144	0.0
GB53677	0.0
GB53719	0.025
GB55088	0.073170732
GB46068	0.153846154
GB43989	0.0
GB54427	0.048780488
GB53327	0.36842105299999994
GB55744	0.0
GB40390	0.054054054000000004
GB48331	0.0
GB47816	0.025
GB55091	0.0
GB42038	0.025
GB47655	0.0
GB50457	0.05
GB55423	0.0
GB45649	0.0
GB41873	0.025
GB52603	0.0
GB55356,GB53844	0.025641026
GB43179	0.048780488
GB48362	0.0
GB47636	0.0
GB51700	0.073170732
GB40773	0.025
GB55163	0.052631579000000005
GB48435	0.128205128
GB45041	0.0
GB44969	0.0
GB43081	0.0
GB47270	0.725
GB45193	0.048780488
GB43837	0.0
GB40932	0.0
GB44782	0.0
GB50158	0.048780488
GB47975,GB47974,GB43571	0.294117647
GB50847	0.048780488
GB51517	0.048780488
GB54978	0.024390244
GB44867	0.05
GB51479	0.0
GB51764	0.051282050999999995
GB45806	0.0
GB45098	0.0
GB46376	0.024390244
GB46459	0.024390244
GB45464	0.066666667
GB53506	0.0
GB50722	0.10810810800000001
GB49348	0.0
GB41046	0.0
GB52407,GB52398,GB52402,GB52396,GB52397,GB52399,GB52393,GB52395,GB52403,GB52404,GB52400	0.307692308
GB42375	0.024390244
GB53602	0.0
GB41922	0.029411765
GB40478	0.024390244
GB45664	0.0
GB54032	0.0
GB52378,GB52375,GB52377	0.22727272699999998
GB43486	0.0
GB46414	0.03125
GB50097	0.026315789
GB43827	0.0
GB47011	0.0
GB41975	0.0
GB49853	0.0
GB53086	0.0
GB52039,GB52039	0.097560976
GB54303	0.0
GB55017	0.0
GB44926	0.0
GB43604	0.048780488
GB47788	0.024390244
GB49296	0.025
GB48135	0.0
GB48645	0.025
GB50018	0.0
GB41222	0.076923077
GB46333	0.024390244
GB56004	0.0
GB45951	0.0
GB54483	0.0
GB53726	0.0
GB52740	0.052631579000000005
GB45063,GB45062	1.0
GB49158	0.024390244
GB51103	0.048780488
GB47463	0.097560976
GB41986	0.048780488
GB43106	0.0
GB46441	0.055555556
GB46532	0.1
GB42321	0.024390244
GB45369	0.0
GB53939	0.0
GB47576	0.025641026
GB49498	0.025
GB43847	0.024390244
GB41085	0.0
GB50602	0.0
GB52060	0.0
GB48072	0.0
GB43215	0.0
GB41755	0.0
GB43150	0.025
GB49888,GB40284,GB49885,GB49890,GB49878,GB49894,GB49892,GB45746	0.8235294120000001
GB46956	0.055555556
GB50354	0.083333333
GB46144	0.0
GB50144	0.0
GB51369	0.026315789
GB43132	0.0
GB46768	0.025641026
GB44830	0.05
GB47337	0.0
GB41607	0.027027027000000002
GB44427	0.05
GB40301	0.025641026
GB46897	0.26829268300000003
GB46030	0.0
GB55974	0.025
GB42682	0.0
GB48936	0.0
GB47493	0.024390244
GB48769	0.0
GB41788	0.0
GB46468,GB54705	0.029411765
GB44841	0.024390244
GB50075	0.0
GB53698	0.04
GB51278	0.0
GB55262	0.0
GB40207	0.0
GB46286	0.447368421
GB48311	0.025641026
GB43710	0.578947368
GB40422	0.05
GB46697	0.0
GB48827	0.024390244
GB42930	0.0
GB40747	0.048780488
GB50297	0.024390244
GB50850	0.024390244
GB53096	0.04
GB48271	0.024390244
GB55663,GB45975	0.975609756
GB50434	0.0
GB53867	0.0
GB40983	0.0
GB55170	0.0
GB46025,GB46025	0.029411765
GB52351	0.0
GB51261,GB55135	0.025
GB44343	0.028571429
GB45737	0.0
GB47463,GB51455	0.026315789
GB41390,GB41387	0.780487805
GB45552	0.0
GB52981	0.0
GB46504	0.026315789
GB40233	0.076923077
GB54683	0.0
GB48999	0.025
GB43236	0.0
GB46146	0.024390244
GB55914	0.0
GB47656,GB46832,GB46832	0.146341463
GB45678	0.0
GB45220	0.0
GB55824	0.024390244
GB54868	0.026315789
GB43246	0.025
GB44143	0.0
GB53619	0.029411765
GB55539	0.0
GB48855	0.0
GB43468	0.0
GB45535	0.0
GB41403	0.0
GB40340	0.027777778
GB40337	0.076923077
GB54485,GB52179,GB54460	0.8857142859999999
GB46465	0.026315789
GB48565	0.0
GB51031	0.0
GB50950	0.034482759
GB40126	0.0
GB53223	0.048780488
GB41138	0.024390244
GB53154	0.0
GB42231	0.0
GB52164	0.0
GB45404	0.025641026
GB44787,GB44787,GB44787,GB44402,GB44402	0.95
GB54178	0.054054054000000004
GB52448	0.0
GB55948	0.054054054000000004
GB53136	0.024390244
GB43772	0.0
GB42544	0.028571429
GB46430	0.05
GB42922	0.0
GB44450	0.05
GB51429	0.097560976
GB46902,GB46902	0.048780488
GB42529	0.0
GB43913	0.05
GB48913,GB53801	1.0
GB54830	0.025
GB43427	0.024390244
GB46656	0.05
GB43991,GB43991	0.075
GB45878	0.028571429
GB54311	0.024390244
GB45814	0.0
GB41841	0.0
GB41029	0.024390244
GB46789	0.0
GB53427	0.15789473699999998
GB44083	0.097560976
GB53437	0.0
GB48671	0.0
GB51603	0.0
GB46345	0.0
GB51562	0.028571429
GB47769	0.027027027000000002
GB49633	0.0
GB50193	0.025
GB51034	0.027027027000000002
GB47400	0.0
GB45110	0.0
GB44046	0.025
GB54650	0.025
GB51955	0.1
GB50194	0.0
GB48620	0.0
GB49264	0.0
GB50874	0.024390244
GB47817	0.027027027000000002
GB55464	0.097560976
GB46066	0.024390244
GB40312	0.0
GB43739	0.28
GB50458	0.0
GB48316	0.0
GB42036	0.0
GB41368	0.029411765
GB48935	0.0
GB50944	0.024390244
GB53603	0.052631579000000005
GB42541,GB45092	0.8292682929999999
GB50657	0.0
GB43905	0.0
GB49356	0.292682927
GB46681	0.12195122
GB40085	0.0
GB43230	0.0
GB40142	0.024390244
GB55102	0.0
GB50411	0.055555556
GB50301	0.0
GB48419	0.0
GB45884	0.05
GB46040	0.0
GB50243	0.085714286
GB51802,GB47843	0.9
GB41800	0.0
GB51759	0.179487179
GB46059	0.0
GB45544	0.0
GB54044	0.0
GB50629	0.024390244
GB47588	0.075
GB45221	0.073170732
GB50454	0.0
GB45368	0.0
GB49413	0.073170732
GB52927	0.0
GB40483	0.0
GB50196	0.048780488
GB42904	0.027777778
GB51114	0.078947368
GB50214	0.024390244
GB48440	0.0
GB53225	0.0
GB42645	0.025
GB41179	0.0
GB43949	0.026315789
GB44580	0.0
GB52879	0.09677419400000001
GB48409	0.0
GB40138,GB40136,GB40137	0.8
GB49928	0.0
GB45850	0.0
GB44495	0.0
GB40934	0.024390244
GB47318,GB47354,GB47354,GB45988	0.853658537
GB44229	0.0
GB45749	0.0
GB44842,GB44842,GB44842	0.024390244
GB50164	0.27777777800000003
GB54435	0.0
GB46749,GB42434	0.35
GB43628	0.026315789
GB47890	0.0
GB46145	0.0
GB42776	0.024390244
GB47187	0.028571429
GB49039	0.0
GB50966	0.0
GB55010	0.0
GB46577	0.033333333
GB45250,GB45250	0.048780488
GB55513	0.048780488
GB52438	0.024390244
GB55849	0.0
GB41439	0.0
GB40154	0.0
GB55496	0.0
GB42385	0.05
GB55016	0.0
GB52370,GB52365,GB52373,GB52367,GB52371,GB52369,GB52375,GB52364,GB52374,GB52373,GB52368,GB52363	0.72
GB55774	0.071428571
GB48772	0.024390244
GB48876	0.0
GB44442	0.043478261
GB54166	0.097560976
GB40701	0.048780488
GB44014	0.1
GB49653	0.048780488
GB53303	0.024390244
GB46987	0.027777778
GB51271	0.0
GB42206	0.0
GB51672	0.0
GB48603	0.0
GB53637	0.0
GB49329	0.05
GB50925	0.025
GB46569	0.0
GB48482	0.024390244
GB54371	0.025641026
GB45077	0.0
GB54141,GB42128	0.048780488
GB43507	0.024390244
GB54999	0.05
GB43133,GB43133	0.026315789
GB42654	0.0
GB49389	0.153846154
GB41889	0.097560976
GB47941	0.0
GB44976	0.0
GB43728,GB43713,GB43727	0.9
GB49411	0.0
GB54294	0.0
GB46673	0.0
GB41346	0.0
GB50970	0.05
GB54250	0.0
GB50322	0.0
GB52553	0.0
GB46378	0.048780488
GB50534	0.024390244
GB50965	0.0
GB40735	0.048780488
GB42748	0.0
GB41485	0.0
GB43800	0.27777777800000003
GB51783,GB51782,GB51783	0.051282050999999995
GB53656	0.0
GB54208	0.081081081
GB49623	0.0
GB43026,GB43024,GB43026,GB43024,GB43023,GB46324	0.923076923
GB41184	0.035714286
GB51806	0.024390244
GB48133	0.0
GB53971	0.024390244
GB49974	0.17073170699999998
GB49788	0.0
GB42527	0.10810810800000001
GB49605	0.0
GB52917	0.0
GB51772	0.0
GB49307	0.024390244
GB53667	0.0
GB52530	0.024390244
GB50377	0.0
GB50934	0.0
GB53613	0.0
GB53105	0.035714286
GB46365	0.111111111
GB44768	0.075
GB47162	0.025
GB40734	0.0
GB50875	0.0
GB41881	0.0
GB50531	0.0
GB51849	0.0
GB40397	0.025
GB46247	0.075
GB49311	0.0
GB43825	0.024390244
GB44773	0.0
GB46420	0.073170732
GB55994	0.0
GB49048	0.0
GB52154	0.025
GB52246	0.0
GB42719	0.0
GB44426	0.027777778
GB52151	0.0
GB51727	0.027777778
GB41419	0.102564103
GB41189	0.0
GB48955	0.048780488
GB51122	0.051282050999999995
GB44167	0.0
GB51661,GB51661	0.025641026
GB50763	0.0
GB41674	0.024390244
GB55939	0.0
GB46537	0.05
GB50239	0.275
GB41300	0.0
GB53131	0.0
GB49751	0.0
GB54506	0.052631579000000005
GB40519	0.024390244
GB51413	0.0
GB46038	0.0
GB46426	0.03125
GB40779	0.0
GB41154	0.0
GB48086	0.025
GB46174	0.0
GB50014	0.025641026
GB41912	0.076923077
GB48307	0.0
GB50902	0.0
GB55421	0.0
GB50057	0.025
GB53672	0.0
GB54611	0.0
GB47303	0.325
GB55840	0.024390244
GB53138	0.024390244
GB51043	0.0
GB47161	0.0
GB42810	0.0
GB51236,GB51238	0.125
GB54316,GB54316	0.05
GB54890	0.0
GB52504,GB51681	0.731707317
GB53500	0.034482759
GB50587	0.0
GB50953	0.0
GB54941	0.15789473699999998
GB55611	0.03125
GB54331	0.025641026
GB54693	0.0
GB48776	0.0
GB49924	0.025
GB44103	0.048780488
GB41715	0.0
GB45397	0.097560976
GB47570	0.0
GB42466	0.028571429
GB46369	0.024390244
GB41135	0.15
GB54916	0.025
GB53179	0.0
GB50744	0.024390244
GB49901	0.0
GB51709	0.0
GB50053	0.590909091
GB48017	0.0
GB48703,GB48704,GB48703,GB48703,GB44714,GB42589,GB48703,GB44714,GB46559	0.5862068970000001
GB50269	0.0
GB42469	0.051282050999999995
GB48578	0.026315789
GB45757	0.024390244
GB54135,GB54136	0.073170732
GB55330,GB49708	0.85
GB40562	0.0
GB45866	0.0
GB52982	0.0
GB40754,GB40754	0.076923077
GB51383	0.4
GB54212	0.0
GB42170	0.15789473699999998
GB47030	0.024390244
GB53705	0.0
GB54547	0.0
GB51756	0.0
GB54179	0.0625
GB55185	0.0
GB52415,GB52414,GB52416,GB52414,GB52413,GB52416,GB52416,GB52415	0.851851852
GB52804	0.075
GB47929,GB47929	0.024390244
GB50010	0.026315789
GB49439	0.0
GB51247	0.025641026
GB50272	0.025641026
GB44540	0.0
GB46112	0.025
GB52727	0.0
GB50623	0.025
GB54546	0.05
GB48005	0.26829268300000003
GB48898,GB48899,GB48897,GB52653,GB46095,GB46096,GB46096	0.341463415
GB48857	0.0
GB52995	0.025641026
GB44977	0.0
GB52343	0.0
GB41691	0.0
GB47720	0.045454545
GB54605	0.0
GB43813	0.033333333
GB43702	0.055555556
GB50087	0.0
GB55946	0.055555556
GB42917	0.0
GB50984	0.024390244
GB50347	0.0
GB55046	0.076923077
GB45887,GB46235	0.029411765
GB45820	0.0
GB46926	0.0
GB52354	0.024390244
GB51085	0.057142857000000005
GB45582	0.146341463
GB43175	0.024390244
GB42377	0.0
GB42072	0.025
GB54687	0.024390244
GB41626	0.0
GB55898	0.0
GB44671	0.0
GB55638	0.0
GB50510	0.0
GB40748	0.1
GB43814	0.027777778
GB49770	0.052631579000000005
GB43092	0.0
GB49807	0.0
GB47885	0.060606060999999996
GB43706	0.024390244
GB46767	0.19512195100000002
GB42693	0.048780488
GB49116	0.0
GB45451	0.025641026
GB49339	0.153846154
GB49331	0.0
GB55241	0.13888888900000002
GB55160	0.0
GB42192	0.0
GB45514	0.0
GB49955	0.048780488
GB48664	0.236842105
GB53373	0.0
GB43621	0.0
GB50887	0.0
GB47515	0.048780488
GB41301	0.0
GB55408	0.03125
GB53080	0.0
GB50242	0.0
GB52761	0.0
GB48080	0.05
GB41207	0.0
GB46337	0.0
GB51231	0.0
GB46471	0.17073170699999998
GB44129	0.0
GB50995	0.0
GB50298	0.0
GB40806	0.282051282
GB46606	0.024390244
GB52560	0.0
GB52792	0.024390244
GB43389	0.0
GB47668	0.0
GB46500	0.12195122
GB51654	0.0
GB46547	0.0
GB40416	0.05
GB41471	0.025641026
GB44732	0.0
GB54279	0.0
GB47328	0.048780488
GB41901	0.0
GB54215	0.0
GB42303	0.0
GB40830,GB40830	0.048780488
GB50933	0.0
GB42785	0.0
GB49868,GB49919	0.540540541
GB41047	0.0
GB46646	0.048780488
GB48412	0.052631579000000005
GB40596	0.025
GB55626	0.0
GB52646	0.076923077
GB45886	0.0
GB47658	0.025641026
GB41591	0.05
GB52946	0.0
GB43546	0.0
GB44109	0.025
GB40239	0.025
GB42350	0.0
GB49019	0.048780488
GB43755	0.0
GB45688	0.0
GB40831,GB40831	0.36842105299999994
GB40496	0.0
GB53407	0.025
GB43904	0.081081081
GB42112	0.052631579000000005
GB47046	0.0
GB54259	0.024390244
GB45504	0.0
GB49897	0.024390244
GB42829	0.658536585
GB48143	0.073170732
GB55667	0.024390244
GB50312	0.0
GB49402	0.0
GB53940,GB53940	0.15789473699999998
GB45775	0.0
GB53335	0.0
GB53803	0.03030303
GB48195	0.205128205
GB40019	0.025641026
GB54187	0.025
GB49384	0.048780488
GB45709	0.054054054000000004
GB43868	0.0
GB53965	0.0
GB52721	0.0
GB55596	0.048780488
GB50042	0.0
GB51129	0.025641026
GB47455,GB52437	0.41025641
GB48486,GB45532	0.052631579000000005
GB50013	0.0
GB52693	0.10526315800000001
GB54808,GB40047	0.23076923100000002
GB50427	0.0
GB51556	0.024390244
GB47324	0.026315789
GB52040	0.0
GB55798	0.025641026
GB40358	0.024390244
GB43564	0.0
GB52030	0.19512195100000002
GB55009	0.0
GB53731	0.047619048
GB44780	0.024390244
GB47735	0.024390244
GB48779,GB48779	0.048780488
GB41677	0.0
GB55370	0.025
GB42649	0.024390244
GB48798	0.0
GB53337	0.025641026
GB46642	0.0
GB43521	0.0
GB51670	0.0
GB41302	0.029411765
GB46763	0.043478261
GB40053,GB40169	0.9714285709999999
GB43311,GB43310,GB48321	0.5121951220000001
GB46536	0.125
GB48674	0.0
GB46495	0.0
GB53524	0.027027027000000002
GB42084	0.034482759
GB45501,GB45500	0.9
GB53023	0.0
GB47878	0.0
GB45295	0.026315789
GB45146	0.0
GB55228	0.05
GB53347,GB53346	0.875
GB51685,GB53876	0.609756098
GB45628	0.054054054000000004
GB51084	0.025
GB45342	0.0
GB55788	0.026315789
GB51683	0.0
GB49895	0.03125
GB41159	0.097560976
GB54968	0.0
GB46494	0.0
GB50658	0.0
GB53385	0.0
GB55070	0.05
GB51524	0.025641026
GB47272	0.0
GB52245	0.048780488
GB55941	0.025641026
GB45511,GB45511	0.025
GB42315	0.0
GB40836	0.068965517
GB41162	0.027027027000000002
GB47651	0.024390244
GB42592	0.048780488
GB55975	0.025
GB54018	0.0
GB46121	0.024390244
GB40303	0.024390244
GB54698	0.025641026
GB44718	0.025641026
GB49784	0.025
GB55108,GB55108	0.17073170699999998
GB48600	0.0
GB40069	0.0
GB40659	0.0
GB50756	0.048780488
GB47234	0.0
GB53249,GB45509,GB45510	0.975609756
GB40733	0.0
GB54813	0.0
GB50551	0.1
GB48010	0.024390244
GB54767	0.10810810800000001
GB45251	0.0
GB48488	0.0
GB53882	0.024390244
GB42924	0.029411765
GB52747	0.0
GB53354	0.027777778
GB52393	0.0
GB40222	0.025
GB45435	0.0
GB54386	0.0
GB54089	0.051282050999999995
GB46706	0.1875
GB46285	0.0
GB55281	0.0
GB50865	0.025
GB54949	0.024390244
GB41842	0.026315789
GB45632,GB45632	0.15
GB42678	0.025
GB45869	0.135135135
GB47065	0.0
GB49963	0.066666667
GB43193	0.0
GB48430	0.0
GB41137	0.0
GB51867	0.024390244
GB46123	0.025641026
GB40778	0.0
GB48278	0.0
GB44871	0.05
GB42400	0.0
GB42526	0.0
GB52069	0.0
GB46616	0.0
GB55263	0.4
GB44058	0.166666667
GB52655	0.025
GB50235	0.024390244
GB49414	0.0
GB42075	0.0
GB43353	0.0
GB51394	0.055555556
GB42052	0.0
GB41486	0.0
GB46386	0.0
GB44181	0.131578947
GB50055,GB50052,GB50054	0.636363636
GB43155	0.219512195
GB48364	0.125
GB41240	0.0
GB48121	0.0
GB49975	0.0
GB53398	0.0
GB48448	0.0
GB52410,GB52412,GB52410,GB52410	0.68
GB48132	0.0
GB42981	0.0
GB41569	0.048780488
GB45855	0.027777778
GB50128	0.0
GB48039	0.0
GB42051	0.0
GB52915	0.0
GB53068,GB53068	0.025
GB46201	0.0
GB45854	0.0
GB54956	0.0
GB54848	0.048780488
GB53230	0.025
GB55316	0.0
GB55559	0.0
GB42550	0.086956522
GB48604	0.024390244
GB49446	0.0
GB55053	0.05
GB51203,GB53877	0.024390244
GB48826	0.0
GB44154	0.024390244
GB41128	0.0
GB44514	0.073170732
GB44289	0.097560976
GB53256	0.0
GB47229	0.025
GB47203	0.0
GB47828	0.024390244
GB54583	0.0
GB40225,GB51380	0.048780488
GB42824	0.024390244
GB44110	0.0
GB47749	0.025
GB49979	0.0
GB49259	0.0
GB52080	0.0
GB53609	0.0
GB50077	0.052631579000000005
GB48411	0.024390244
GB43519	0.0
GB53434	0.083333333
GB40781	0.024390244
GB49762	0.024390244
GB55285	0.0
GB48597	0.024390244
GB49504	0.0
GB43964	0.17073170699999998
GB41367	0.026315789
GB47010	0.0
