gene	UNI
GB53146	1.0
GB56012	1.0
GB48464	0.87804878
GB52204	1.0
GB50747	1.0
GB50148	0.463414634
GB40746	0.975609756
GB50361	0.975609756
GB42478	1.0
GB43134	1.0
GB46515,GB46514	0.487804878
GB44970	1.0
GB51866	0.975609756
GB54676	0.609756098
GB55155	1.0
GB45280	0.975609756
GB49553	1.0
GB45702	0.926829268
GB52717	1.0
GB41716	0.975609756
GB44776	1.0
GB50978	1.0
GB42013	0.975609756
GB44863	0.731707317
GB41603	0.975609756
GB42650	0.975609756
GB44306	0.975609756
GB48413	0.975609756
GB50218	0.19512195100000002
GB41654	0.975609756
GB55902	0.951219512
GB55856	0.5121951220000001
GB44504	0.26829268300000003
GB55380	0.7560975609999999
GB43263	0.853658537
GB47210	0.87804878
GB46687	0.975609756
GB45602	0.9024390240000001
GB49401	0.853658537
GB49539	1.0
GB45638	0.9024390240000001
GB51197	1.0
GB54585	0.975609756
GB47148	0.634146341
GB42720	0.951219512
GB46208	1.0
GB48670	0.975609756
GB51637	0.951219512
GB55012	1.0
GB41142	0.975609756
GB51863	0.951219512
GB46678	1.0
GB42239	0.048780488
GB55439	0.975609756
GB55724	0.975609756
GB40135	0.926829268
GB45422	0.463414634
GB41490	1.0
GB48445,GB48447	0.292682927
GB54286	1.0
GB45834,GB48308	1.0
GB53912	0.87804878
GB48312	1.0
GB40858	0.975609756
GB41033	0.707317073
GB48653,GB49375	1.0
GB42531	0.975609756
GB53848	1.0
GB46907	1.0
GB42079	1.0
GB43732	0.975609756
GB44287	0.926829268
GB48933	0.9024390240000001
GB51254	1.0
GB49458	0.975609756
GB48930	0.853658537
GB54763	0.926829268
GB46714	1.0
GB45286	0.951219512
GB52612	0.951219512
GB51659	1.0
GB42233	0.682926829
GB44642	0.951219512
GB49000	1.0
GB53070	1.0
GB40794	1.0
GB40349	1.0
GB56003	0.975609756
GB41898	0.951219512
GB50076	0.56097561
GB40087	1.0
GB49404	0.951219512
GB55441	1.0
GB53831	0.951219512
GB50096	1.0
GB47601	0.43902439
GB51588	1.0
GB42692	1.0
GB44640	0.951219512
GB51047	1.0
GB49440,GB49441	0.487804878
GB43282	0.975609756
GB40461	0.975609756
GB42726	0.975609756
GB52382,GB52383,GB52379,GB52381	0.5365853660000001
GB49222	1.0
GB43390	0.975609756
GB53566	0.975609756
GB48190	0.975609756
GB54283	0.87804878
GB44479	0.56097561
GB54420	0.975609756
GB48579	0.951219512
GB54601	1.0
GB47048	0.39024390200000003
GB55332	0.951219512
GB53910	0.975609756
GB51851	0.951219512
GB49490	0.951219512
GB49520	0.975609756
GB42828	1.0
GB50560	0.975609756
GB48098	0.975609756
GB48632	1.0
GB43210	0.463414634
GB44478	0.9024390240000001
GB48870	0.951219512
GB55297	1.0
GB45609	0.951219512
GB49506	1.0
GB40431	1.0
GB54929	1.0
GB46050	0.951219512
GB43920	0.926829268
GB53512	1.0
GB44774	0.5365853660000001
GB49886,GB46814,GB40284	0.8292682929999999
GB46148	0.975609756
GB48193	0.9024390240000001
GB44358	0.975609756
GB40604	1.0
GB55532	1.0
GB43635	0.975609756
GB49479	0.975609756
GB54827	1.0
GB53375,GB47133	0.975609756
GB44221	0.951219512
GB40510	0.975609756
GB40147	1.0
GB52826	0.951219512
GB40564	1.0
GB54783	1.0
GB47826	1.0
GB52731	0.951219512
GB55202	0.951219512
GB54373	1.0
GB51904	1.0
GB49166	0.975609756
GB45640	0.87804878
GB51910,GB52896	1.0
GB51503	0.975609756
GB43266	1.0
GB52636	0.975609756
GB41469	1.0
GB48642	0.951219512
GB48243	0.9024390240000001
GB49476	0.87804878
GB54123	0.9024390240000001
GB50554	1.0
GB53444	1.0
GB51426,GB51423	1.0
GB54203	0.9024390240000001
GB50729	0.975609756
GB44670,GB51729	1.0
GB42459	0.87804878
GB54281	1.0
GB50822	0.9024390240000001
GB45102	1.0
GB53236	1.0
GB55007	0.9024390240000001
GB42140	1.0
GB50209	0.951219512
GB47341	0.951219512
GB50093	0.975609756
GB44304,GB44337	1.0
GB40227	0.975609756
GB55107	0.951219512
GB42415	0.097560976
GB45391	0.975609756
GB54163	0.585365854
GB49132	0.975609756
GB41846	1.0
GB52023,GB49875	0.975609756
GB48903	0.926829268
GB55729	0.951219512
GB50323	1.0
GB41206	0.975609756
GB54996	0.853658537
GB51724	0.8292682929999999
GB51820	0.780487805
GB42708	0.951219512
GB51528	0.975609756
GB49343	1.0
GB44135	0.975609756
GB46650	0.731707317
GB50963	0.975609756
GB54951	0.975609756
GB47884	0.975609756
GB46467	0.975609756
GB49690	0.731707317
GB47972	0.5121951220000001
GB50577	1.0
GB41606	0.951219512
GB50030	1.0
GB55804	0.951219512
GB45400	0.951219512
GB54950	1.0
GB40382	0.975609756
GB47120	1.0
GB54449	1.0
GB53271	0.975609756
GB41845	1.0
GB54446	1.0
GB56025	0.975609756
GB53628	0.975609756
GB44505	1.0
GB45362	1.0
GB45269	0.975609756
GB54362	0.853658537
GB46930	0.853658537
GB42204	0.975609756
GB50011	0.951219512
GB53756,GB53755	0.682926829
GB44984	0.975609756
GB43180	0.975609756
GB52496	0.975609756
GB44836	1.0
GB50217	0.43902439
GB41718	0.975609756
GB48986,GB48987,GB48988	0.951219512
GB55337	0.951219512
GB40428	0.975609756
GB48189	0.926829268
GB55312	0.975609756
GB49692	0.951219512
GB46501	1.0
GB55651	0.9024390240000001
GB45185	1.0
GB55371	1.0
GB53132	1.0
GB53345	1.0
GB41031	1.0
GB53192	0.87804878
GB54231	0.853658537
GB40159	0.951219512
GB45583	0.9024390240000001
GB55592	0.609756098
GB46520	0.975609756
GB42779	0.975609756
GB42724	0.951219512
GB51004	1.0
GB46775	1.0
GB49799	1.0
GB42317	0.951219512
GB46306	1.0
GB49175	0.975609756
GB43733	0.951219512
GB51079	0.975609756
GB46067	0.975609756
GB49734	1.0
GB54120	0.975609756
GB53430	1.0
GB55511	1.0
GB40259	1.0
GB47719	0.26829268300000003
GB51414	0.951219512
GB52385	0.609756098
GB55528	0.975609756
GB50920	1.0
GB50339	0.87804878
GB43729	0.780487805
GB50332,GB50331	0.926829268
GB42838	0.975609756
GB54920	1.0
GB48172	1.0
GB44879	1.0
GB43114	1.0
GB55818	1.0
GB44006,GB44006	0.9024390240000001
GB49524	0.926829268
GB54218	1.0
GB55498	1.0
GB40234	0.9024390240000001
GB55201,GB55171	0.975609756
GB43921	0.975609756
GB42141	0.975609756
GB51155	0.87804878
GB40298	0.804878049
GB49879	0.5365853660000001
GB45354	0.975609756
GB41079	0.975609756
GB55512	1.0
GB41643	0.951219512
GB41067	1.0
GB43088	0.975609756
GB50221	1.0
GB49945	0.87804878
GB55216	1.0
GB42234	0.9024390240000001
GB46737	1.0
GB47810	1.0
GB50845	1.0
GB44045,GB53014	1.0
GB40522	1.0
GB44130	1.0
GB48996	0.853658537
GB53322	1.0
GB51593,GB53266	0.9024390240000001
GB40929	0.9024390240000001
GB52101	0.463414634
GB47299	1.0
GB51195	1.0
GB45440	0.8292682929999999
GB42194	1.0
GB48161	1.0
GB52957,GB52958	1.0
GB48126	0.853658537
GB46287	0.951219512
GB44363	0.975609756
GB51186	1.0
GB48343	0.56097561
GB54181	0.975609756
GB42281	1.0
GB52752	1.0
GB51121	0.853658537
GB49769	0.951219512
GB41796	0.951219512
GB51037	0.975609756
GB49390	1.0
GB47112	1.0
GB45261	0.975609756
GB55568	1.0
GB45739	1.0
GB41205	0.707317073
GB41252	1.0
GB49086	1.0
GB42312	0.926829268
GB55455	0.975609756
GB40362	1.0
GB41214	1.0
GB43438	1.0
GB40141	0.975609756
GB45867	1.0
GB54180,GB43794,GB43792	1.0
GB51332	0.975609756
GB46221,GB46157	0.9024390240000001
GB47896,GB47896	0.926829268
GB55456	0.9024390240000001
GB55484	1.0
GB45540	1.0
GB40481	0.951219512
GB53374	0.951219512
GB42867	0.41463414600000004
GB50373	0.951219512
GB45680	0.975609756
GB44430	1.0
GB46741	1.0
GB41510	1.0
GB53818	0.975609756
GB43126	0.975609756
GB54319	0.926829268
GB47882	0.975609756
GB52087	0.975609756
GB44987	1.0
GB46921,GB41972	1.0
GB42659	1.0
GB53958	1.0
GB40785	0.975609756
GB42323	0.9024390240000001
GB50206	0.87804878
GB47454	0.975609756
GB51743	1.0
GB42261	0.87804878
GB50800	1.0
GB49750	0.975609756
GB50985	1.0
GB48100	0.975609756
GB51721	0.804878049
GB41292	1.0
GB40972	0.8292682929999999
GB49500	0.975609756
GB53579,GB53578	0.975609756
GB53805	0.87804878
GB44659	1.0
GB52013	0.9024390240000001
GB45381	1.0
GB47301	0.5121951220000001
GB48580	0.341463415
GB48352	1.0
GB50448	0.975609756
GB48344	0.975609756
GB48222	0.975609756
GB45350	0.585365854
GB51356	1.0
GB41897	1.0
GB50689	1.0
GB54845	0.87804878
GB51490	0.975609756
GB47783	1.0
GB42032	0.975609756
GB40732	0.87804878
GB41980	0.26829268300000003
GB46674	0.951219512
GB52642	0.9024390240000001
GB44598	1.0
GB48527	1.0
GB48852	0.975609756
GB42538	1.0
GB49625,GB49625	1.0
GB44889	0.975609756
GB47550	0.87804878
GB44651	0.9024390240000001
GB44971,GB43001	0.975609756
GB40022	0.975609756
GB46888	0.975609756
GB53828	0.975609756
GB55998	0.926829268
GB51908	0.87804878
GB44711,GB44710	0.5121951220000001
GB52827	1.0
GB42164	0.951219512
GB40071	0.975609756
GB50475	1.0
GB53861	0.926829268
GB52015	1.0
GB53025	0.975609756
GB45682	0.780487805
GB49837	1.0
GB42543	1.0
GB45406	0.926829268
GB48431	1.0
GB46657	0.9024390240000001
GB54410	0.926829268
GB55563	0.975609756
GB45853	0.780487805
GB45265	0.951219512
GB51601	1.0
GB52532	1.0
GB46742	0.975609756
GB47594	1.0
GB44075	0.17073170699999998
GB48708	0.975609756
GB42923	0.951219512
GB49326	0.9024390240000001
GB41126	0.487804878
GB47871	0.87804878
GB49351	0.926829268
GB50192,GB50192	0.975609756
GB41243	0.926829268
GB40684	0.731707317
GB50341	0.5121951220000001
GB50524	0.43902439
GB43285	1.0
GB41824	0.975609756
GB52923	0.975609756
GB43770	0.975609756
GB43118,GB43118	1.0
GB48953	0.780487805
GB48640	0.853658537
GB55374	0.951219512
GB50098	0.975609756
GB43365	1.0
GB40238	0.975609756
GB49529	0.951219512
GB50366	1.0
GB47284	1.0
GB42500	1.0
GB54747	1.0
GB48345	0.975609756
GB46513	0.951219512
GB52459,GB52458	1.0
GB46188,GB46188	0.56097561
GB55444	0.975609756
GB43914	1.0
GB49337	1.0
GB50034	0.43902439
GB53832	0.975609756
GB44211	0.7560975609999999
GB44115	0.87804878
GB48384	1.0
GB46914	1.0
GB51357	0.853658537
GB55198	1.0
GB54992	1.0
GB41175	1.0
GB49649	0.951219512
GB43833	1.0
GB45356	0.975609756
GB45399	0.975609756
GB43693	0.926829268
GB55196	1.0
GB51615	1.0
GB48943	0.951219512
GB52700	0.707317073
GB44144	1.0
GB53677	0.926829268
GB53719	0.975609756
GB55088	1.0
GB46068	0.951219512
GB43989	1.0
GB54427	1.0
GB53327	0.463414634
GB55744	0.9024390240000001
GB40390	0.9024390240000001
GB48331	0.926829268
GB47816	0.975609756
GB55091	1.0
GB42038	0.975609756
GB47655	0.975609756
GB50457	0.975609756
GB55423	1.0
GB45649	0.073170732
GB41873	0.975609756
GB52603	0.39024390200000003
GB55356,GB53844	0.951219512
GB43179	1.0
GB48362	0.951219512
GB47636	0.975609756
GB51700	1.0
GB40773	0.975609756
GB55163	0.926829268
GB48435	0.951219512
GB45041	1.0
GB44969	0.975609756
GB43081	0.804878049
GB47270	0.975609756
GB45193	1.0
GB43837	0.463414634
GB40932	0.780487805
GB44782	1.0
GB50158	1.0
GB47975,GB47974,GB43571	0.8292682929999999
GB50847	1.0
GB51517	1.0
GB54978	1.0
GB44867	0.975609756
GB51479	0.975609756
GB51764	0.951219512
GB45806	0.951219512
GB45098	1.0
GB46376	1.0
GB46459	1.0
GB45464	0.731707317
GB53506	1.0
GB50722	0.9024390240000001
GB49348	1.0
GB41046	1.0
GB52407,GB52398,GB52402,GB52396,GB52397,GB52399,GB52393,GB52395,GB52403,GB52404,GB52400	0.31707317100000004
GB42375	1.0
GB53602	1.0
GB41922	0.8292682929999999
GB40478	1.0
GB45664	0.926829268
GB54032	0.87804878
GB52378,GB52375,GB52377	0.5365853660000001
GB43486	0.951219512
GB46414	0.780487805
GB50097	0.926829268
GB43827	0.243902439
GB47011	0.975609756
GB41975	0.975609756
GB49853	0.56097561
GB53086	0.975609756
GB52039,GB52039	1.0
GB54303	1.0
GB55017	1.0
GB44926	0.975609756
GB43604	1.0
GB47788	1.0
GB49296	0.975609756
GB48135	0.87804878
GB48645	0.975609756
GB50018	0.951219512
GB41222	0.951219512
GB46333	1.0
GB56004	0.8292682929999999
GB45951	0.951219512
GB54483	0.975609756
GB53726	1.0
GB52740	0.926829268
GB45063,GB45062	1.0
GB49158	1.0
GB51103	1.0
GB47463	1.0
GB41986	1.0
GB43106	0.951219512
GB46441	0.87804878
GB46532	0.975609756
GB42321	1.0
GB45369	1.0
GB53939	0.951219512
GB47576	0.951219512
GB49498	0.975609756
GB43847	1.0
GB41085	0.951219512
GB50602	0.975609756
GB52060	0.975609756
GB48072	0.975609756
GB43215	1.0
GB41755	0.975609756
GB43150	0.975609756
GB49888,GB40284,GB49885,GB49890,GB49878,GB49894,GB49892,GB45746	0.8292682929999999
GB46956	0.87804878
GB50354	0.87804878
GB46144	0.926829268
GB50144	0.9024390240000001
GB51369	0.926829268
GB43132	0.951219512
GB46768	0.951219512
GB44830	0.975609756
GB47337	0.5365853660000001
GB41607	0.9024390240000001
GB44427	0.975609756
GB40301	0.951219512
GB46897	1.0
GB46030	0.975609756
GB55974	0.975609756
GB42682	0.9024390240000001
GB48936	0.853658537
GB47493	1.0
GB48769	0.975609756
GB41788	0.9024390240000001
GB46468,GB54705	0.8292682929999999
GB44841	1.0
GB50075	1.0
GB53698	0.609756098
GB51278	0.951219512
GB55262	0.243902439
GB40207	0.975609756
GB46286	0.926829268
GB48311	0.951219512
GB43710	0.926829268
GB40422	0.975609756
GB46697	1.0
GB48827	1.0
GB42930	0.87804878
GB40747	1.0
GB50297	1.0
GB50850	1.0
GB53096	0.609756098
GB48271	1.0
GB55663,GB45975	1.0
GB50434	0.926829268
GB53867	1.0
GB40983	1.0
GB55170	0.926829268
GB46025,GB46025	0.8292682929999999
GB52351	1.0
GB51261,GB55135	0.975609756
GB44343	0.853658537
GB45737	1.0
GB47463,GB51455	0.926829268
GB41390,GB41387	1.0
GB45552	0.8292682929999999
GB52981	0.975609756
GB46504	0.926829268
GB40233	0.634146341
GB54683	0.804878049
GB48999	0.975609756
GB43236	1.0
GB46146	1.0
GB55914	0.975609756
GB47656,GB46832,GB46832	1.0
GB45678	1.0
GB45220	0.87804878
GB55824	1.0
GB54868	0.926829268
GB43246	0.975609756
GB44143	0.975609756
GB53619	0.8292682929999999
GB55539	1.0
GB48855	0.975609756
GB43468	0.951219512
GB45535	1.0
GB41403	0.926829268
GB40340	0.87804878
GB40337	0.951219512
GB54485,GB52179,GB54460	0.853658537
GB46465	0.926829268
GB48565	1.0
GB51031	0.975609756
GB50950	0.707317073
GB40126	1.0
GB53223	1.0
GB41138	1.0
GB53154	0.41463414600000004
GB42231	1.0
GB52164	1.0
GB45404	0.951219512
GB44787,GB44787,GB44787,GB44402,GB44402	0.975609756
GB54178	0.9024390240000001
GB52448	0.707317073
GB55948	0.9024390240000001
GB53136	1.0
GB43772	0.87804878
GB42544	0.853658537
GB46430	0.975609756
GB42922	0.609756098
GB44450	0.975609756
GB51429	1.0
GB46902,GB46902	1.0
GB42529	1.0
GB43913	0.975609756
GB48913,GB53801	0.975609756
GB54830	0.975609756
GB43427	1.0
GB46656	0.975609756
GB43991,GB43991	0.975609756
GB45878	0.853658537
GB54311	1.0
GB45814	0.951219512
GB41841	0.975609756
GB41029	1.0
GB46789	0.682926829
GB53427	0.463414634
GB44083	1.0
GB53437	0.951219512
GB48671	1.0
GB51603	1.0
GB46345	1.0
GB51562	0.853658537
GB47769	0.9024390240000001
GB49633	0.9024390240000001
GB50193	0.975609756
GB51034	0.9024390240000001
GB47400	1.0
GB45110	0.853658537
GB44046	0.975609756
GB54650	0.975609756
GB51955	0.975609756
GB50194	1.0
GB48620	0.17073170699999998
GB49264	0.926829268
GB50874	1.0
GB47817	0.9024390240000001
GB55464	1.0
GB46066	1.0
GB40312	0.975609756
GB43739	0.609756098
GB50458	0.87804878
GB48316	0.5365853660000001
GB42036	1.0
GB41368	0.8292682929999999
GB48935	0.9024390240000001
GB50944	1.0
GB53603	0.926829268
GB42541,GB45092	1.0
GB50657	0.9024390240000001
GB43905	1.0
GB49356	1.0
GB46681	1.0
GB40085	1.0
GB43230	0.975609756
GB40142	1.0
GB55102	1.0
GB50411	0.87804878
GB50301	0.853658537
GB48419	0.975609756
GB45884	0.975609756
GB46040	0.975609756
GB50243	0.853658537
GB51802,GB47843	0.975609756
GB41800	0.975609756
GB51759	0.951219512
GB46059	0.975609756
GB45544	0.804878049
GB54044	0.975609756
GB50629	1.0
GB47588	0.975609756
GB45221	1.0
GB50454	0.487804878
GB45368	0.975609756
GB49413	1.0
GB52927	0.951219512
GB40483	1.0
GB50196	1.0
GB42904	0.87804878
GB51114	0.926829268
GB50214	1.0
GB48440	0.853658537
GB53225	0.609756098
GB42645	0.975609756
GB41179	1.0
GB43949	0.926829268
GB44580	0.975609756
GB52879	0.7560975609999999
GB48409	0.975609756
GB40138,GB40136,GB40137	0.975609756
GB49928	0.975609756
GB45850	0.975609756
GB44495	1.0
GB40934	1.0
GB47318,GB47354,GB47354,GB45988	1.0
GB44229	1.0
GB45749	0.975609756
GB44842,GB44842,GB44842	1.0
GB50164	0.87804878
GB54435	0.975609756
GB46749,GB42434	0.975609756
GB43628	0.926829268
GB47890	0.926829268
GB46145	1.0
GB42776	1.0
GB47187	0.853658537
GB49039	0.975609756
GB50966	1.0
GB55010	1.0
GB46577	0.731707317
GB45250,GB45250	1.0
GB55513	1.0
GB52438	1.0
GB55849	1.0
GB41439	0.975609756
GB40154	0.9024390240000001
GB55496	0.975609756
GB42385	0.975609756
GB55016	0.951219512
GB52370,GB52365,GB52373,GB52367,GB52371,GB52369,GB52375,GB52364,GB52374,GB52373,GB52368,GB52363	0.609756098
GB55774	0.682926829
GB48772	1.0
GB48876	1.0
GB44442	0.56097561
GB54166	1.0
GB40701	1.0
GB44014	0.731707317
GB49653	1.0
GB53303	1.0
GB46987	0.87804878
GB51271	1.0
GB42206	0.87804878
GB51672	0.975609756
GB48603	0.926829268
GB53637	1.0
GB49329	0.975609756
GB50925	0.975609756
GB46569	1.0
GB48482	1.0
GB54371	0.951219512
GB45077	1.0
GB54141,GB42128	1.0
GB43507	1.0
GB54999	0.975609756
GB43133,GB43133	0.926829268
GB42654	1.0
GB49389	0.951219512
GB41889	1.0
GB47941	0.975609756
GB44976	1.0
GB43728,GB43713,GB43727	0.243902439
GB49411	1.0
GB54294	0.975609756
GB46673	1.0
GB41346	1.0
GB50970	0.975609756
GB54250	1.0
GB50322	1.0
GB52553	0.9024390240000001
GB46378	1.0
GB50534	1.0
GB50965	1.0
GB40735	1.0
GB42748	0.975609756
GB41485	0.975609756
GB43800	0.43902439
GB51783,GB51782,GB51783	0.951219512
GB53656	1.0
GB54208	0.9024390240000001
GB49623	1.0
GB43026,GB43024,GB43026,GB43024,GB43023,GB46324	0.951219512
GB41184	0.682926829
GB51806	1.0
GB48133	0.585365854
GB53971	1.0
GB49974	1.0
GB49788	0.951219512
GB42527	0.9024390240000001
GB49605	0.951219512
GB52917	0.926829268
GB51772	0.26829268300000003
GB49307	1.0
GB53667	0.975609756
GB52530	1.0
GB50377	1.0
GB50934	0.7560975609999999
GB53613	0.780487805
GB53105	0.682926829
GB46365	0.43902439
GB44768	0.975609756
GB47162	0.975609756
GB40734	0.609756098
GB50875	0.341463415
GB41881	0.975609756
GB50531	0.975609756
GB51849	0.951219512
GB40397	0.975609756
GB46247	0.975609756
GB49311	0.5365853660000001
GB43825	1.0
GB44773	0.975609756
GB46420	1.0
GB55994	1.0
GB49048	0.975609756
GB52154	0.975609756
GB52246	0.951219512
GB42719	0.951219512
GB44426	0.87804878
GB52151	1.0
GB51727	0.87804878
GB41419	0.951219512
GB41189	0.951219512
GB48955	1.0
GB51122	0.951219512
GB44167	0.804878049
GB51661,GB51661	0.951219512
GB50763	0.975609756
GB41674	1.0
GB55939	0.780487805
GB46537	0.975609756
GB50239	0.975609756
GB41300	1.0
GB53131	0.975609756
GB49751	1.0
GB54506	0.926829268
GB40519	1.0
GB51413	0.682926829
GB46038	0.951219512
GB46426	0.780487805
GB40779	1.0
GB41154	1.0
GB48086	0.975609756
GB46174	0.56097561
GB50014	0.951219512
GB41912	0.951219512
GB48307	0.975609756
GB50902	1.0
GB55421	0.951219512
GB50057	0.975609756
GB53672	0.975609756
GB54611	1.0
GB47303	0.975609756
GB55840	1.0
GB53138	1.0
GB51043	0.926829268
GB47161	1.0
GB42810	1.0
GB51236,GB51238	0.975609756
GB54316,GB54316	0.975609756
GB54890	0.975609756
GB52504,GB51681	1.0
GB53500	0.707317073
GB50587	1.0
GB50953	0.292682927
GB54941	0.926829268
GB55611	0.780487805
GB54331	0.951219512
GB54693	1.0
GB48776	1.0
GB49924	0.975609756
GB44103	1.0
GB41715	0.975609756
GB45397	1.0
GB47570	0.975609756
GB42466	0.853658537
GB46369	1.0
GB41135	0.975609756
GB54916	0.975609756
GB53179	0.5365853660000001
GB50744	1.0
GB49901	1.0
GB51709	0.975609756
GB50053	0.5365853660000001
GB48017	0.975609756
GB48703,GB48704,GB48703,GB48703,GB44714,GB42589,GB48703,GB44714,GB46559	0.707317073
GB50269	0.951219512
GB42469	0.951219512
GB48578	0.926829268
GB45757	1.0
GB54135,GB54136	1.0
GB55330,GB49708	0.975609756
GB40562	0.804878049
GB45866	1.0
GB52982	0.951219512
GB40754,GB40754	0.31707317100000004
GB51383	0.12195122
GB54212	0.5365853660000001
GB42170	0.463414634
GB47030	1.0
GB53705	0.926829268
GB54547	1.0
GB51756	0.853658537
GB54179	0.39024390200000003
GB55185	0.951219512
GB52415,GB52414,GB52416,GB52414,GB52413,GB52416,GB52416,GB52415	0.658536585
GB52804	0.975609756
GB47929,GB47929	1.0
GB50010	0.926829268
GB49439	0.926829268
GB51247	0.951219512
GB50272	0.951219512
GB44540	1.0
GB46112	0.975609756
GB52727	0.951219512
GB50623	0.975609756
GB54546	0.975609756
GB48005	1.0
GB48898,GB48899,GB48897,GB52653,GB46095,GB46096,GB46096	1.0
GB48857	0.951219512
GB52995	0.951219512
GB44977	0.487804878
GB52343	0.926829268
GB41691	0.9024390240000001
GB47720	0.5365853660000001
GB54605	0.87804878
GB43813	0.731707317
GB43702	0.87804878
GB50087	0.951219512
GB55946	0.87804878
GB42917	1.0
GB50984	1.0
GB50347	0.951219512
GB55046	0.951219512
GB45887,GB46235	0.8292682929999999
GB45820	1.0
GB46926	0.853658537
GB52354	1.0
GB51085	0.853658537
GB45582	1.0
GB43175	1.0
GB42377	0.926829268
GB42072	0.975609756
GB54687	1.0
GB41626	0.463414634
GB55898	1.0
GB44671	0.975609756
GB55638	0.975609756
GB50510	0.975609756
GB40748	0.975609756
GB43814	0.87804878
GB49770	0.926829268
GB43092	1.0
GB49807	0.5121951220000001
GB47885	0.804878049
GB43706	1.0
GB46767	1.0
GB42693	1.0
GB49116	0.658536585
GB45451	0.951219512
GB49339	0.951219512
GB49331	1.0
GB55241	0.87804878
GB55160	1.0
GB42192	0.951219512
GB45514	0.951219512
GB49955	1.0
GB48664	0.926829268
GB53373	0.975609756
GB43621	0.585365854
GB50887	0.707317073
GB47515	1.0
GB41301	0.975609756
GB55408	0.780487805
GB53080	1.0
GB50242	0.975609756
GB52761	0.975609756
GB48080	0.487804878
GB41207	1.0
GB46337	0.975609756
GB51231	0.634146341
GB46471	1.0
GB44129	0.609756098
GB50995	1.0
GB50298	1.0
GB40806	0.951219512
GB46606	1.0
GB52560	1.0
GB52792	1.0
GB43389	1.0
GB47668	0.731707317
GB46500	1.0
GB51654	1.0
GB46547	0.87804878
GB40416	0.975609756
GB41471	0.951219512
GB44732	1.0
GB54279	0.975609756
GB47328	1.0
GB41901	0.9024390240000001
GB54215	0.951219512
GB42303	0.975609756
GB40830,GB40830	1.0
GB50933	0.951219512
GB42785	1.0
GB49868,GB49919	0.9024390240000001
GB41047	0.9024390240000001
GB46646	1.0
GB48412	0.926829268
GB40596	0.975609756
GB55626	0.951219512
GB52646	0.951219512
GB45886	0.926829268
GB47658	0.951219512
GB41591	0.975609756
GB52946	0.975609756
GB43546	1.0
GB44109	0.975609756
GB40239	0.975609756
GB42350	0.56097561
GB49019	1.0
GB43755	0.243902439
GB45688	0.951219512
GB40831,GB40831	0.926829268
GB40496	0.975609756
GB53407	0.975609756
GB43904	0.9024390240000001
GB42112	0.926829268
GB47046	0.926829268
GB54259	1.0
GB45504	0.975609756
GB49897	1.0
GB42829	1.0
GB48143	1.0
GB55667	1.0
GB50312	0.17073170699999998
GB49402	0.951219512
GB53940,GB53940	0.926829268
GB45775	0.9024390240000001
GB53335	0.9024390240000001
GB53803	0.804878049
GB48195	0.951219512
GB40019	0.951219512
GB54187	0.975609756
GB49384	1.0
GB45709	0.9024390240000001
GB43868	1.0
GB53965	0.9024390240000001
GB52721	0.975609756
GB55596	1.0
GB50042	1.0
GB51129	0.951219512
GB47455,GB52437	0.951219512
GB48486,GB45532	0.926829268
GB50013	0.975609756
GB52693	0.926829268
GB54808,GB40047	0.951219512
GB50427	0.975609756
GB51556	1.0
GB47324	0.926829268
GB52040	0.87804878
GB55798	0.951219512
GB40358	1.0
GB43564	0.975609756
GB52030	1.0
GB55009	0.341463415
GB53731	0.5121951220000001
GB44780	1.0
GB47735	1.0
GB48779,GB48779	1.0
GB41677	1.0
GB55370	0.975609756
GB42649	1.0
GB48798	0.975609756
GB53337	0.951219512
GB46642	0.5365853660000001
GB43521	1.0
GB51670	1.0
GB41302	0.8292682929999999
GB46763	0.56097561
GB40053,GB40169	0.853658537
GB43311,GB43310,GB48321	1.0
GB46536	0.975609756
GB48674	0.951219512
GB46495	0.5365853660000001
GB53524	0.9024390240000001
GB42084	0.707317073
GB45501,GB45500	0.975609756
GB53023	0.975609756
GB47878	0.926829268
GB45295	0.926829268
GB45146	1.0
GB55228	0.975609756
GB53347,GB53346	0.975609756
GB51685,GB53876	1.0
GB45628	0.9024390240000001
GB51084	0.975609756
GB45342	1.0
GB55788	0.926829268
GB51683	0.9024390240000001
GB49895	0.780487805
GB41159	1.0
GB54968	1.0
GB46494	1.0
GB50658	1.0
GB53385	0.975609756
GB55070	0.975609756
GB51524	0.951219512
GB47272	0.951219512
GB52245	1.0
GB55941	0.951219512
GB45511,GB45511	0.975609756
GB42315	0.975609756
GB40836	0.707317073
GB41162	0.9024390240000001
GB47651	1.0
GB42592	1.0
GB55975	0.975609756
GB54018	1.0
GB46121	1.0
GB40303	1.0
GB54698	0.951219512
GB44718	0.951219512
GB49784	0.975609756
GB55108,GB55108	1.0
GB48600	1.0
GB40069	1.0
GB40659	0.56097561
GB50756	1.0
GB47234	0.26829268300000003
GB53249,GB45509,GB45510	1.0
GB40733	0.926829268
GB54813	1.0
GB50551	0.975609756
GB48010	1.0
GB54767	0.9024390240000001
GB45251	1.0
GB48488	0.853658537
GB53882	1.0
GB42924	0.8292682929999999
GB52747	0.341463415
GB53354	0.87804878
GB52393	0.073170732
GB40222	0.975609756
GB45435	1.0
GB54386	0.975609756
GB54089	0.951219512
GB46706	0.780487805
GB46285	0.804878049
GB55281	1.0
GB50865	0.975609756
GB54949	1.0
