gene	EVR
GB49401	1.2531
GB49539	1.0086
GB45638	1.1583
GB51197	0.8718
GB54585	0.7431
GB47148	1.0454
GB42720	0.7143
GB46208	0.7379
GB48670	0.7444
GB51637	1.0611
GB55012	0.8327
GB41142	1.1324
GB51863	0.7827
GB46678	1.0861
GB42239	0.9776
GB55439	0.8845
GB55724	0.9801
GB40135	1.028
GB45422	1.0585
GB41490	1.4425
GB48445,GB48447	2.2677
GB54286	1.3647
GB45834,GB48308	0.885
GB53912	0.9388
GB48312	0.7521
GB40858	0.7995
GB41033	1.3722
GB48653,GB49375	0.8511
GB42531	1.261
GB53848	1.2462
GB46907	1.5096
GB42079	0.7833
GB43732	0.9603
GB44287	1.177
GB48933	1.1422
GB51254	1.1421
GB49458	1.0131
GB48930	1.3806
GB54763	1.1157
GB46714	0.8604
GB45286	0.8679
GB52612	1.1926
GB51659	0.9091
GB42233	0.7809
GB44642	1.107
GB49000	0.7949
GB53070	0.8186
GB40794	0.8606
GB40349	1.3188
GB56003	0.7484
GB41898	0.88
GB50076	1.4037
GB40087	0.7999
GB49404	1.7557
GB55441	0.7543
GB53831	0.9389
GB50096	0.7818
GB47601	0.8207
GB51588	0.7317
GB42692	0.8856
GB44640	1.0073
GB51047	1.0643
GB49440,GB49441	1.4007
GB43282	0.7994
GB40461	0.8381
GB42726	1.1933
GB52382,GB52383,GB52379,GB52381	1.0907
GB49222	1.0529
GB43390	1.0511
GB53566	1.0191
GB48190	1.0484
GB54283	1.9264
GB44479	1.6416
GB54420	1.5673
GB48579	1.0897
GB54601	0.8826
GB47048	1.2644
GB55332	0.9601
GB53910	1.295
GB51851	1.3626
GB49490	0.7312
GB49520	1.3638
GB42828	0.9804
GB50560	1.0358
GB48098	0.9902
GB48632	0.9341
GB43210	1.0166
GB44478	1.4447
GB48870	0.8011
GB55297	0.9296
GB45609	0.9717
GB49506	1.4383
GB40431	0.9608
GB54929	0.7731
GB46050	0.845
GB43920	1.1253
GB53512	0.7553
GB44774	1.1505
GB49886,GB46814,GB40284	1.2596
GB46148	0.7394
GB48193	0.9066
GB44358	1.4164
GB40604	1.1465
GB55532	0.9302
GB43635	0.8864
GB49479	0.9639
GB54827	0.7632
GB53375,GB47133	1.032
GB44221	1.1068
GB40510	1.0083
GB40147	0.9415
GB52826	0.8094
GB40564	0.8631
GB54783	0.9553
GB47826	1.1541
GB52731	1.1476
GB55202	0.9943
GB54373	1.167
GB51904	0.7317
GB49166	0.995
GB45640	0.9298
GB51910,GB52896	1.1492
GB51503	0.7321
GB43266	0.7174
GB52636	0.8209
GB41469	0.7584
GB48642	1.2985
GB48243	0.9879
GB49476	0.9398
GB54123	1.1709
GB50554	0.8371
GB53444	0.9709
GB51426,GB51423	1.1455
GB54203	1.3563
GB50729	1.0766
GB44670,GB51729	1.252
GB42459	1.0053
GB54281	0.8181
GB50822	0.7642
GB45102	1.4553
GB53236	0.8744
GB55007	1.2717
GB42140	0.7236
GB50209	1.0295
GB47341	0.9087
GB50093	1.064
GB44304,GB44337	1.2229999999999999
GB40227	1.0652
GB55107	1.1563
GB42415	0.9708
GB45391	1.0566
GB54163	0.904
GB49132	0.8141
GB41846	0.8502
GB52023,GB49875	1.2385
GB48903	1.0419
GB55729	0.9606
GB50323	0.9963
GB41206	1.3833
GB54996	1.4342
GB51724	1.2591
GB51820	1.2136
GB42708	0.7229
GB51528	0.9448
GB49343	0.7984
GB44135	0.8344
GB46650	1.2441
GB50963	1.1253
GB54951	0.7224
GB47884	1.3289
GB46467	1.1469
GB49690	1.6497
GB47972	1.2522
GB50577	1.2699
GB41606	1.1563
GB50030	0.9623
GB55804	1.0063
GB45400	1.0323
GB54950	1.2368
GB40382	1.2901
GB47120	0.8420000000000001
GB54449	0.7023
GB53271	0.7678
GB41845	0.8454
GB54446	0.7669
GB56025	0.9298
GB53628	0.8473
GB44505	1.3157
GB45362	1.5543
GB45269	1.2181
GB54362	1.2419
GB46930	1.2376
GB42204	1.1958
GB50011	1.0318
GB53756,GB53755	1.1416
GB44984	0.7509
GB43180	0.8861
GB52496	0.9988
GB44836	0.905
GB50217	0.8859999999999999
GB41718	1.0333
GB48986,GB48987,GB48988	0.9888
GB55337	1.5233
GB40428	0.9362
GB48189	0.8708
GB55312	1.06
GB49692	0.907
GB46501	1.1842
GB55651	0.8540000000000001
GB45185	0.8921
GB55371	1.1067
GB53132	0.8818
GB53345	1.2693
GB41031	1.1762
GB53192	1.2486
GB54231	1.3148
GB40159	0.9643
GB45583	1.0626
GB55592	1.3769
GB46520	0.7508
GB42779	0.9656
GB42724	0.9605
GB51004	0.8521
GB46775	0.7839
GB49799	1.0348
GB42317	1.4133
GB46306	1.3969
GB49175	0.8879
GB43733	1.1328
GB51079	0.8053
GB46067	0.9375
GB49734	1.0114
GB54120	1.3942
GB53430	1.0752
GB55511	0.9611
GB40259	1.2699
GB47719	1.0339
GB51414	0.8116
GB52385	1.0513
GB55528	0.7551
GB50920	1.3575
GB50339	1.2347
GB43729	1.1019
GB50332,GB50331	0.8896
GB42838	0.7218
GB54920	0.9242
GB48172	0.8066
GB44879	0.9546
GB43114	1.0304
GB55818	0.9342
GB44006,GB44006	1.0241
GB49524	1.3615
GB54218	1.2379
GB55498	0.9192
GB40234	1.7063
GB55201,GB55171	1.0183
GB43921	0.7686
GB42141	0.8983
GB51155	1.0235
GB40298	1.5315
GB49879	0.9261
GB45354	0.7157
GB41079	0.7611
GB55512	0.7941
GB41643	0.9385
GB41067	0.8387
GB43088	0.9423
GB50221	1.1632
GB49945	1.395
GB55216	1.0679
GB42234	0.9094
GB46737	1.0132
GB47810	0.7979999999999999
GB50845	1.1768
GB44045,GB53014	1.2514
GB40522	0.8495
GB44130	1.2745
GB48996	1.1714
GB53322	1.2656
GB51593,GB53266	1.3303
GB40929	0.8420000000000001
GB52101	1.1087
GB47299	1.3945
GB51195	1.0594
GB45440	1.3776
GB42194	1.2106
GB48161	1.5608
GB52957,GB52958	0.7356
GB48126	0.9871
GB46287	0.9528
GB44363	1.0603
GB51186	1.1836
GB48343	1.2051
GB54181	0.7262
GB42281	0.7522
GB52752	0.8884
GB51121	1.0688
GB49769	0.9078
GB41796	1.0555
GB51037	0.997
GB49390	1.0183
GB47112	1.3911
GB45261	0.8485
GB55568	0.9119
GB45739	1.0369
GB41205	1.0774
GB41252	1.2321
GB49086	1.2864
GB42312	0.9116
GB55455	1.4589
GB40362	0.8371
GB41214	0.8370000000000001
GB43438	1.1178
GB40141	0.9754
GB45867	0.9196
GB54180,GB43794,GB43792	0.9129
GB51332	1.1877
GB46221,GB46157	1.0242
GB47896,GB47896	0.9425
GB55456	1.3077
GB55484	1.1774
GB45540	0.9377
GB40481	0.9207
GB53374	1.3279
GB42867	1.5282
GB50373	0.8121
GB45680	0.91
GB44430	0.8331
GB46741	0.8306
GB41510	0.9149
GB53818	1.256
GB43126	0.7721
GB54319	1.0644
GB47882	0.8168
GB52087	1.2995
GB44987	1.1288
GB46921,GB41972	1.0358
GB42659	0.7240000000000001
GB53958	0.8583
GB40785	1.0918
GB42323	0.8135
GB50206	1.1807
GB47454	1.4056
GB51743	0.9691
GB42261	1.0664
GB50800	0.9111
GB49750	1.2525
GB50985	0.9116
GB48100	1.0555
GB51721	1.8252
GB41292	0.9289
GB40972	1.0979999999999999
GB49500	1.5975
GB53579,GB53578	1.3505
GB53805	1.3076
GB44659	1.0376
GB52013	0.8018
GB45381	1.0718
GB47301	1.3188
GB48580	1.2745
GB48352	0.9608
GB50448	1.1333
GB48344	0.8995
GB48222	1.0129
GB45350	0.9224
GB51356	0.9359
GB41897	0.7216
GB50689	0.8254
GB54845	1.1279
GB51490	0.8641
GB47783	1.0195
GB42032	0.9629
GB40732	1.2036
GB41980	1.4485
GB46674	1.2922
GB52642	1.4662
GB44598	0.9757
GB48527	0.7444
GB48852	0.8549
GB42538	1.2476
GB49625,GB49625	0.885
GB44889	1.0089
GB47550	1.7836
GB44651	0.8749
GB44971,GB43001	0.9969
GB40022	1.237
GB46888	1.0083
GB53828	1.0992
GB55998	0.9472
GB51908	1.4791
GB44711,GB44710	1.0938
GB52827	1.3698
GB42164	1.9289
GB40071	1.0123
GB50475	1.5312
GB53861	1.1058
GB52015	0.9682
GB53025	1.2482
GB45682	1.0962
GB49837	0.7403
GB42543	0.9915
GB45406	0.8703
GB48431	0.9991
GB46657	1.0125
GB54410	1.5578
GB55563	1.0798
GB45853	1.1340000000000001
GB45265	1.4858
GB51601	1.252
GB52532	0.9718
GB46742	1.0414
GB47594	1.0054
GB44075	1.1029
GB48708	0.8405
GB42923	1.281
GB49326	1.0551
GB41126	1.1931
GB47871	1.5591
GB49351	0.8399
GB50192,GB50192	0.8086
GB41243	0.9890000000000001
GB40684	1.3855
GB50341	1.2185
GB50524	1.6522
GB43285	0.8442
GB41824	0.9467
GB52923	1.163
GB43770	1.0409
GB43118,GB43118	0.799
GB48953	1.6438
GB48640	1.4833
GB55374	1.0878
GB50098	0.8793
GB43365	1.1209
GB40238	0.9215
GB49529	0.7984
GB50366	0.8084
GB47284	0.7068
GB42500	1.1874
GB54747	0.7415
GB48345	1.1686
GB46513	1.0246
GB52459,GB52458	0.9890000000000001
GB46188,GB46188	1.0642
GB55444	0.7043
GB43914	0.7656
GB49337	0.7929999999999999
GB50034	0.8835
GB53832	1.0352
GB44211	0.8601
GB44115	1.185
GB48384	0.8473
GB46914	1.2413
GB51357	1.6089
GB55198	0.898
GB54992	1.2221
GB41175	0.8740000000000001
GB49649	0.9029
GB43833	1.082
GB45356	0.9243
GB45399	0.8338
GB43693	1.2353
GB55196	0.8533
GB51615	1.1253
GB48943	0.7751
GB52700	1.0055
GB44144	0.9835
GB53677	0.9476
GB53719	0.7951
GB55088	0.787
GB46068	1.4305
GB43989	0.7856
GB54427	0.8971
GB53327	1.9937
GB55744	0.9994
GB40390	1.3
GB48331	0.9061
GB47816	0.7702
GB55091	0.9209999999999999
GB42038	0.8403
GB47655	1.072
GB50457	0.8941
GB55423	1.0619
GB45649	0.9022
GB41873	1.0453
GB52603	0.9079
GB55356,GB53844	1.0827
GB43179	1.0212
GB48362	0.752
GB47636	0.8159
GB51700	0.879
GB40773	0.8227
GB55163	1.0541
GB48435	1.0958
GB45041	0.9438
GB44969	1.1282
GB43081	1.3529
GB47270	1.3045
GB45193	0.9161
GB43837	1.4021
GB40932	1.4987
GB44782	0.8681
GB50158	0.8068
GB47975,GB47974,GB43571	1.3840000000000001
GB50847	0.8577
GB51517	0.9481
GB54978	0.9074
GB44867	1.0522
GB51479	0.9501
GB51764	0.9472
GB45806	1.1063
GB45098	0.9217
GB46376	0.9242
GB46459	1.0136
GB45464	1.5944
GB53506	0.7152
GB50722	0.9085
GB49348	0.8194
GB41046	0.7394
GB52407,GB52398,GB52402,GB52396,GB52397,GB52399,GB52393,GB52395,GB52403,GB52404,GB52400	1.0561
GB42375	0.9691
GB53602	0.9746
GB41922	1.0899
GB40478	0.9626
GB45664	1.2495
GB54032	0.8625
GB52378,GB52375,GB52377	1.1141
GB43486	1.3748
GB46414	1.665
GB50097	0.9557
GB43827	0.7594
GB47011	1.2226
GB41975	0.7435
GB49853	0.8156
GB53086	0.8395
GB52039,GB52039	0.9411
GB54303	1.1351
GB55017	1.1896
GB44926	0.9656
GB43604	0.9343
GB47788	0.9145
GB49296	1.2283
GB48135	0.9992
GB48645	1.449
GB50018	0.9702
GB41222	1.2451
GB46333	0.8676
GB56004	0.9074
GB45951	1.169
GB54483	1.1874
GB53726	1.1838
GB52740	1.2553
GB45063,GB45062	0.8758
GB49158	1.1128
GB51103	0.7918
GB47463	0.7515
GB41986	1.103
GB43106	0.937
GB46441	1.79
GB46532	1.1434
GB42321	1.0701
GB45369	0.7212
GB53939	0.7264
GB47576	0.948
GB49498	0.752
GB43847	1.2393
GB41085	1.1047
GB50602	0.9390000000000001
GB52060	0.7239
GB48072	0.7776
GB43215	0.87
GB41755	1.0282
GB43150	0.9351
GB49888,GB40284,GB49885,GB49890,GB49878,GB49894,GB49892,GB45746	1.1389
GB46956	1.0256
GB50354	1.2199
GB46144	1.0907
GB50144	0.866
GB51369	0.8432
GB43132	1.1997
GB46768	1.0082
GB44830	0.8838
GB47337	1.8231
GB41607	1.4743
GB44427	1.6937
GB40301	1.0328
GB46897	1.4542
GB46030	0.9303
GB55974	1.1376
GB42682	1.1449
GB48936	1.1565
GB47493	0.9138
GB48769	1.2221
GB41788	1.2771
GB46468,GB54705	1.5997
GB44841	0.9766
GB50075	0.9799
GB53698	1.2574
GB51278	0.8945
GB55262	0.7996
GB40207	1.1042
GB46286	1.0627
GB48311	1.0908
GB43710	1.1957
GB40422	1.5588
GB46697	0.8198
GB48827	0.8666
GB42930	0.8526
GB40747	0.7986
GB50297	0.847
GB50850	0.6949
GB53096	1.0734
GB48271	0.8923
GB55663,GB45975	0.7978
GB50434	1.064
GB53867	1.0739
GB40983	1.4431
GB55170	1.5883
GB46025,GB46025	1.0171
GB52351	0.8906
GB51261,GB55135	1.0565
GB44343	1.1629
GB45737	0.8086
GB47463,GB51455	0.7211
GB41390,GB41387	0.8206
GB45552	0.7675
GB52981	1.0228
GB46504	1.3348
GB40233	1.4714
GB54683	1.3242
GB48999	0.9627
GB43236	1.319
GB46146	0.8611
GB55914	0.7742
GB47656,GB46832,GB46832	1.0652
GB45678	0.8786
GB45220	0.9661
GB55824	1.0702
GB54868	0.8092
GB43246	0.8734
GB44143	1.1565
GB53619	1.3243
GB55539	1.4034
GB48855	0.7973
GB43468	0.72
GB45535	0.7362
GB41403	0.9058
GB40340	1.8487
GB40337	1.0919
GB54485,GB52179,GB54460	1.3445
GB46465	0.9112
GB48565	0.9079
GB51031	1.4957
GB50950	1.0161
GB40126	0.8795
GB53223	0.9507
GB41138	0.8064
GB53154	0.8691
GB42231	0.8481
GB52164	0.7968
GB45404	0.9476
GB44787,GB44787,GB44787,GB44402,GB44402	0.8683
GB54178	0.9603
GB52448	1.5433
GB55948	1.2259
GB53136	1.1225
GB43772	1.3436
GB42544	0.9923
GB46430	0.8912
GB42922	0.8937
GB44450	0.9563
GB51429	0.899
GB46902,GB46902	1.0396
GB42529	0.7616
GB43913	0.9111
GB48913,GB53801	0.7953
GB54830	0.9073
GB43427	0.8383
GB46656	0.7009
GB43991,GB43991	0.9917
GB45878	1.5334
GB54311	0.9742
GB45814	0.9686
GB41841	0.8396
GB41029	0.9465
GB46789	1.0742
GB53427	1.3891
GB44083	0.7578
GB53437	0.7268
GB48671	0.8465
GB51603	1.2405
GB46345	1.3624
GB51562	0.9518
GB47769	0.8697
GB49633	0.9423
GB50193	0.7368
GB51034	1.1158
GB47400	1.0903
GB45110	1.2061
GB44046	1.112
GB54650	1.0639
GB51955	0.7225
GB50194	0.8141
GB48620	1.0338
GB49264	0.9778
GB50874	0.8867
GB47817	1.308
GB55464	1.1687
GB46066	0.9606
GB40312	0.8941
GB43739	1.2861
GB50458	1.0596
GB48316	1.4636
GB42036	0.7885
GB41368	0.9995
GB48935	0.9533
GB50944	1.0259
GB53603	1.3142
GB42541,GB45092	0.8239
GB50657	1.3157
GB43905	0.9507
GB49356	0.9633
GB46681	0.8398
GB40085	1.0608
GB43230	1.1085
GB40142	0.8648
GB55102	0.9009999999999999
GB50411	0.9523
GB50301	0.9885
GB48419	0.9595
GB45884	0.9381
GB46040	0.9626
GB50243	1.1004
GB51802,GB47843	1.431
GB41800	0.9192
GB51759	1.1285
GB46059	0.731
GB45544	1.1847
GB54044	0.7328
GB50629	1.1869
GB47588	1.1139
GB45221	0.9441
GB50454	1.5044
GB45368	0.7028
GB49413	0.7539
GB52927	0.9289
GB40483	0.9665
GB50196	0.8842
GB42904	1.6786
GB51114	0.9124
GB50214	1.006
GB48440	1.2099
GB53225	1.1574
GB42645	1.1033
GB41179	1.225
GB43949	1.0071
GB44580	0.7574
GB52879	0.9458
GB48409	0.9191
GB40138,GB40136,GB40137	1.2528
GB49928	0.795
GB45850	0.845
GB44495	0.8669
GB40934	1.0117
GB47318,GB47354,GB47354,GB45988	0.9358
GB44229	1.0382
GB45749	0.847
GB44842,GB44842,GB44842	0.7781
GB50164	1.3221
GB54435	0.9575
GB46749,GB42434	1.2205
GB43628	1.2009
GB47890	1.3127
GB46145	0.8777
GB42776	0.7145
GB47187	1.8779
GB49039	0.8419
GB50966	1.13
GB55010	0.8297
GB46577	1.0715
GB45250,GB45250	0.8752
GB55513	0.996
GB52438	1.0439
GB55849	0.9452
GB41439	0.8939
GB40154	0.8996
GB55496	0.8051
GB42385	0.9345
GB55016	0.8585
GB52370,GB52365,GB52373,GB52367,GB52371,GB52369,GB52375,GB52364,GB52374,GB52373,GB52368,GB52363	1.2679
GB55774	1.199
GB48772	1.4092
GB48876	1.0399
GB44442	1.2213
GB54166	1.114
GB40701	0.8767
GB44014	1.2087
GB49653	0.9372
GB53303	1.0699
GB46987	0.8764
GB51271	0.9437
GB42206	1.4701
GB51672	1.1065
GB48603	1.193
GB53637	1.0472
GB49329	0.7754
GB50925	1.0617
GB46569	0.8817
GB48482	1.0426
GB54371	1.4033
GB45077	1.0696
GB54141,GB42128	1.1394
GB43507	1.0725
GB54999	1.1853
GB43133,GB43133	1.2794
GB42654	0.8209
GB49389	0.8924
GB41889	0.9416
GB47941	1.1168
GB44976	0.8654
GB43728,GB43713,GB43727	1.4126
GB49411	0.9955
GB54294	0.8988
GB46673	0.795
GB41346	0.8270000000000001
GB50970	0.9238
GB54250	0.983
GB50322	0.825
GB52553	1.2527
GB46378	0.9597
GB50534	1.4152
GB50965	1.1389
GB40735	0.7962
GB42748	1.0279
GB41485	1.0311
GB43800	1.6596
GB51783,GB51782,GB51783	1.0327
GB53656	1.1152
GB54208	1.0169
GB49623	1.011
GB43026,GB43024,GB43026,GB43024,GB43023,GB46324	1.2766
GB41184	1.2278
GB51806	1.0518
GB48133	1.0224
GB53971	0.9470000000000001
GB49974	1.0838
GB49788	1.1666
GB42527	1.4519
GB49605	1.3123
GB52917	1.0994
GB51772	1.9033
GB49307	1.0203
GB53667	0.8512
GB52530	0.9349
GB50377	0.7767
GB50934	1.2129
GB53613	1.1971
GB53105	1.3239
GB46365	1.3975
GB44768	0.9989
GB47162	1.2229
GB40734	1.0637
GB50875	1.1192
GB41881	0.8206
GB50531	0.9303
GB51849	0.8611
GB40397	1.2387
GB46247	0.7938
GB49311	1.0155
GB43825	0.9904
GB44773	1.0896
GB46420	0.7866
GB55994	0.9202
GB49048	0.9137
GB52154	1.4567
GB52246	0.8396
GB42719	0.8246
GB44426	0.9694
GB52151	1.0004
GB51727	0.897
GB41419	1.4804
GB41189	1.0471
GB48955	0.8888
GB51122	1.3265
GB44167	0.996
GB51661,GB51661	0.6956
GB50763	0.7154
GB41674	0.7463
GB55939	1.2934
GB46537	1.21
GB50239	0.8466
GB41300	0.9414
GB53131	1.2119
GB49751	0.8156
GB54506	1.2388
GB40519	0.9639
GB51413	0.9991
GB46038	0.82
GB46426	1.1826
GB40779	0.8401
GB41154	0.8333
GB48086	1.2498
GB46174	1.2224
GB50014	1.2914
GB41912	1.0325
GB48307	1.203
GB50902	0.7914
GB55421	1.1075
GB50057	1.0454
GB53672	0.8265
GB54611	1.1529
GB47303	1.2409999999999999
GB55840	0.8719
GB53138	0.9247
GB51043	0.945
GB47161	0.8356
GB42810	0.9339
GB51236,GB51238	1.0051
GB54316,GB54316	0.8931
GB54890	1.0444
GB52504,GB51681	0.9602
GB53500	1.3673
GB50587	1.1183
GB50953	1.0714
GB54941	1.7015
GB55611	1.7242
GB54331	0.95
GB54693	0.9037
GB48776	0.7934
GB49924	0.9139
GB44103	1.1409
GB41715	1.1064
GB45397	1.7272
GB47570	1.6369
GB42466	0.8009
GB46369	0.976
GB41135	1.0707
GB54916	0.7053
GB53179	1.7486
GB50744	1.1159999999999999
GB49901	0.825
GB51709	1.3519
GB50053	1.4167
GB48017	0.9351
GB48703,GB48704,GB48703,GB48703,GB44714,GB42589,GB48703,GB44714,GB46559	1.3767
GB50269	1.0144
GB42469	0.993
GB48578	1.0279
GB45757	0.7908
GB54135,GB54136	1.1844
GB55330,GB49708	1.1576
GB40562	1.6237
GB45866	1.0463
GB52982	1.1667
GB40754,GB40754	1.012
GB51383	1.2457
GB54212	1.6324
GB42170	1.7638
GB47030	0.7555
GB53705	0.7794
GB54547	0.8631
GB51756	1.0075
GB54179	1.2097
GB55185	1.1449
GB52415,GB52414,GB52416,GB52414,GB52413,GB52416,GB52416,GB52415	1.1788
GB52804	1.185
GB47929,GB47929	1.4181
GB50010	1.2208
GB49439	1.0426
GB51247	0.8545
GB50272	1.0668
GB44540	0.8388
GB46112	0.8522
GB52727	0.8731
GB50623	1.052
GB54546	0.9655
GB48005	0.8677
GB48898,GB48899,GB48897,GB52653,GB46095,GB46096,GB46096	1.0264
GB48857	1.2409
GB52995	0.9185
GB44977	1.4904
GB52343	1.5333
GB41691	0.9928
GB47720	1.8829
GB54605	0.9855
GB43813	1.0267
GB43702	0.8687
GB50087	0.8315
GB55946	1.274
GB42917	0.9427
GB50984	1.1602
GB50347	0.8107
GB55046	0.9245
GB45887,GB46235	1.0528
GB45820	1.0390000000000001
GB46926	1.1064
GB52354	0.9954
GB51085	1.3694
GB45582	1.1409
GB43175	1.1358
GB42377	0.9104
GB42072	1.153
GB54687	0.821
GB41626	1.1264
GB55898	0.8366
GB44671	1.7505
GB55638	0.9135
GB50510	0.9639
GB40748	1.1214
GB43814	0.9926
GB49770	1.7798
GB43092	0.7175
GB49807	1.1234
GB47885	1.2590000000000001
GB43706	1.04
GB46767	1.1176
GB42693	1.1640000000000001
GB49116	0.9303
GB45451	1.4813
GB49339	1.5073
GB49331	1.2794
GB55241	1.173
GB55160	0.9692
GB42192	0.8045
GB45514	1.3214
GB49955	0.9266
GB48664	1.839
GB53373	0.9359999999999999
GB43621	0.9802
GB50887	1.7162
GB47515	1.1143
GB41301	0.7789
GB55408	1.4643
GB53080	1.0539
GB50242	0.7955
GB52761	0.8428
GB48080	1.222
GB41207	0.6995
GB46337	1.2019
GB51231	1.0584
GB46471	0.8878
GB44129	1.1267
GB50995	0.8907
GB50298	1.1831
GB40806	1.3772
GB46606	1.2957
GB52560	1.2751
GB52792	0.8637
GB43389	1.0223
GB47668	1.0901
GB46500	1.0323
GB51654	1.1081
GB46547	0.9502
GB40416	1.2706
GB41471	1.393
GB44732	0.7879999999999999
GB54279	0.7854
GB47328	0.7654
GB41901	0.7961
GB54215	0.8642
GB42303	1.0543
GB40830,GB40830	0.9577
GB50933	0.8722
GB42785	1.2042
GB49868,GB49919	1.76
GB41047	0.8484
GB46646	1.2379
GB48412	1.3647
GB40596	1.2698
GB55626	1.192
GB52646	1.3565
GB45886	1.2193
GB47658	0.9824
GB41591	0.7338
GB52946	0.7194
GB43546	0.8173
GB44109	0.9918
GB40239	1.1409
GB42350	1.5117
GB49019	1.2397
GB43755	0.9335
GB45688	0.8126
GB40831,GB40831	1.5597
GB40496	1.5977
GB53407	1.1925
GB43904	1.3239
GB42112	1.4737
GB47046	1.2327
GB54259	0.9292
GB45504	0.9259
GB49897	1.077
GB42829	1.1222
GB48143	0.9065
GB55667	0.9359
GB50312	1.4157
GB49402	0.8333
GB53940,GB53940	0.9277
GB45775	0.8665
GB53335	1.0854
GB53803	1.699
GB48195	0.929
GB40019	0.9072
GB54187	1.4349
GB49384	1.3419
GB45709	0.9816
GB43868	0.9667
GB53965	1.6756
GB52721	0.9062
GB55596	1.1388
GB50042	0.8848
GB51129	0.9672
GB47455,GB52437	1.2636
GB48486,GB45532	0.9449
GB50013	1.1422
GB52693	1.1634
GB54808,GB40047	1.7439
GB50427	1.4518
GB51556	1.2504
GB47324	1.5177
GB52040	0.8434
GB55798	0.84
GB40358	0.8236
GB43564	1.4341
GB52030	0.9284
GB55009	0.8827
GB53731	1.8093
GB44780	0.7371
GB47735	1.036
GB48779,GB48779	0.8795
GB41677	0.9071
GB55370	1.1473
GB42649	0.8053
GB48798	0.7146
GB53337	0.9837
GB46642	0.8694
GB43521	0.9768
GB51670	1.1079
GB41302	1.3869
GB46763	1.0211
GB40053,GB40169	1.0432
GB43311,GB43310,GB48321	1.4685
GB46536	1.18
GB48674	1.1595
GB46495	1.1636
GB53524	1.2322
GB42084	1.2073
GB45501,GB45500	0.9191
GB53023	0.8969
GB47878	1.4249
GB45295	1.4269
GB45146	0.9101
GB55228	1.0444
GB53347,GB53346	1.5742
GB51685,GB53876	1.63
GB45628	1.6673
GB51084	1.1253
GB45342	0.8995
GB55788	1.6227
GB51683	0.8732
GB49895	1.0618
GB41159	0.9088
GB54968	1.0494
GB46494	1.1068
GB50658	1.2802
GB53385	0.7838
GB55070	1.2302
GB51524	0.8871
GB47272	0.9781
GB52245	1.6532
GB55941	1.1617
GB45511,GB45511	0.912
GB42315	1.3607
GB40836	1.8663
GB41162	0.9152
GB47651	0.9127
GB42592	0.8548
GB55975	1.1313
GB54018	1.3539
GB46121	0.8478
GB40303	0.9305
GB54698	1.2237
GB44718	1.0498
GB49784	1.0008
GB55108,GB55108	1.2089
GB48600	1.1199
GB40069	0.8578
GB40659	0.9675
GB50756	1.0369
GB47234	0.8729
GB53249,GB45509,GB45510	0.8136
GB40733	1.2433
GB54813	1.4465
GB50551	1.9545
GB48010	1.1146
GB54767	1.061
GB45251	0.8438
GB48488	1.1232
GB53882	0.9054
GB42924	1.3552
GB52747	1.2779
GB53354	1.1896
GB52393	1.4414
GB40222	0.8393
GB45435	0.9215
GB54386	0.9826
GB54089	0.9959
GB46706	1.6853
GB46285	1.014
GB55281	1.0102
GB50865	1.4386
GB54949	0.8923
GB41842	0.9444
GB45632,GB45632	1.2214
GB42678	0.9868
GB45869	1.2284
GB47065	0.8129
GB49963	1.4442
GB43193	1.7514
GB48430	0.7765
GB41137	0.8001
GB51867	0.7893
GB46123	0.9235
GB40778	0.9172
GB48278	0.8009
GB44871	0.884
GB42400	0.8034
GB42526	0.8757
GB52069	1.3403
GB46616	1.0108
GB55263	1.2935
GB44058	1.3045
GB52655	0.9709
GB50235	1.2424
GB49414	1.1
GB42075	0.9902
GB43353	1.2181
GB51394	1.1895
GB42052	1.3585
GB41486	1.026
GB46386	1.7607
GB44181	1.4725
GB50055,GB50052,GB50054	1.4181
GB43155	0.9554
GB48364	1.0099
GB41240	1.1035
GB48121	0.7279
GB49975	1.4680000000000002
GB53398	1.3414
GB48448	1.0705
GB52410,GB52412,GB52410,GB52410	1.2626
GB48132	1.1327
GB42981	1.3233
GB41569	1.2905
GB45855	1.1208
GB50128	1.1548
GB48039	0.8742
GB42051	0.9998
GB52915	0.9043
GB53068,GB53068	1.0735
GB46201	0.8758
GB45854	1.0006
GB54956	0.8118
GB54848	0.8622
GB53230	1.0226
GB55316	1.379
GB55559	0.8431
GB42550	1.2268
GB48604	0.8498
GB49446	0.9335
GB55053	0.9803
GB51203,GB53877	1.1596
GB48826	0.8109999999999999
GB44154	0.9881
GB41128	0.9583
GB44514	0.937
GB44289	1.0447
GB53256	1.0889
GB47229	0.9005
GB47203	0.9302
GB47828	0.89
GB54583	1.2101
GB40225,GB51380	0.9723
GB42824	1.3989
GB44110	1.4369999999999998
GB47749	1.4805
GB49979	0.9762
GB49259	0.9355
GB52080	0.847
GB53609	1.1331
GB50077	1.1885
GB48411	0.9468
GB43519	1.0913
GB53434	1.0654
GB40781	1.2359
GB49762	1.3857
GB55285	0.9616
GB48597	0.8882
GB49504	0.995
GB43964	0.9453
GB41367	1.1652
GB47010	1.392
GB46461	1.6609
GB45247	1.1863
GB40554	0.8542
GB41258	0.7627
GB49321	1.0798
GB51888	1.5376
GB48408	1.0608
GB48231,GB48231	1.7544
GB40102	1.297
GB41146	1.204
GB40837	0.8435
GB47159	0.8924
