pub_og_id	AAL	ACN	AEN	AGE	CAF	CON	EXP	CNV	STA	PDN	SEL	PDS	DUP	EVR	LCA	SYN	UNI
MZ22523349	259.44444444444446	1.2857142857142858	2.4444444444444446	43.0	0.0	9.0	2.0	0.35136418446315326	25.0	1.67339	0.17118	9.7754	0.2857142857142857	1.5105	7	0.0	0.3684210526315789
MZ22523350	437.5263157894737	1.0	4.105263157894737	43.0	0.9565	0.0	0.0	0.0	36.0	0.33878	0.07015	4.82934	0.0	0.9034	7	0.0	1.0
MZ22523352	138.8	1.0	2.9	19.196826645	0.0	7.0	2.0	0.0	27.0	0.28574	0.12746	2.24178	0.0	0.905	6	0.0	0.5263157894736842
MZ22523353	144.05263157894737	1.0	3.0526315789473686	43.0	0.9565	0.0	0.0	0.0	36.0	0.51535	0.06445	7.99629	0.0	0.893	7	0.0	1.0
MZ22523354	203.0	1.0	5.6	27.90365678	0.0	11.0	1.0	0.0	24.0	0.19809	0.1015	1.95155	0.0	0.8105	7	0.0	0.2631578947368421
MZ22523360	284.4	1.0	2.4	27.90365678	0.002	8.0	0.0	0.0	28.0	0.43027	0.25073	1.71605	0.0	1.1784	7	0.0	0.2631578947368421
MZ22523361	109.26666666666667	1.0	3.066666666666667	43.0	0.066	4.0	0.0	0.0	32.0	0.49727	0.1127	4.41236	0.0	0.9235	7	0.0	0.7894736842105263
MZ22523362	141.13333333333333	1.0	2.066666666666667	43.0	0.11	4.0	0.0	0.0	32.0	0.59219	0.10337	5.72877	0.0	1.0341	7	0.0	0.7894736842105263
MZ22523364	140.85714285714286	1.0	1.2857142857142858	43.0	0.131	5.0	0.0	0.0	31.0	0.80949	0.31028	2.60891	0.0	1.1699	7	0.0	0.3684210526315789
MZ22523366	201.08333333333334	1.0909090909090908	2.0	27.90365678	0.0	7.0	1.0	0.26352313834736496	28.0	0.51344	0.13183	3.89484	0.09090909090909091	1.1441	7	0.0	0.5789473684210527
MZ22523367	150.35294117647058	1.0	3.6470588235294117	43.0	0.629	2.0	0.0	0.0	34.0	0.16286	0.0369	4.41388	0.0	0.948	7	0.25735294117647056	0.8947368421052632
MZ22523368	216.89473684210526	1.0555555555555556	2.8947368421052633	43.0	0.694	1.0	1.0	0.21700555924303477	34.0	0.51013	0.12841	3.97258	0.05555555555555555	1.0066	7	0.13725490196078433	0.9473684210526315
MZ22523370	123.0	1.0	3.1	43.0	0.0	8.0	1.0	0.0	27.0	0.12408	0.05056	2.45405	0.0	0.8333	7	0.0	0.5263157894736842
MZ22523372	199.57142857142858	1.0	1.8571428571428572	15.683734722	0.0	9.0	0.0	0.0	27.0	0.6971	0.17205	4.05173	0.0	1.1801	6	0.14285714285714285	0.3684210526315789
MZ22523373	149.27777777777777	1.0588235294117647	2.888888888888889	43.0	0.0	2.0	1.0	0.22222222222222224	33.0	0.39646	0.04656	8.5157	0.058823529411764705	0.8412	7	0.0	0.8947368421052632
MZ22523374	153.66666666666666	1.0	1.3333333333333333	19.196826645	0.0	5.0	0.0	0.0	31.0	0.46084	0.12781	3.60579	0.0	0.9983	6	0.12121212121212122	0.631578947368421
MZ22523379	159.23529411764707	1.0625	2.823529411764706	43.0	0.268	3.0	1.0	0.22782254977690689	32.0	0.56721	0.06213	9.12943	0.0625	0.8561	7	0.0	0.8421052631578947
MZ22523380	169.83333333333334	1.0	3.0	43.0	0.0	10.0	0.0	0.0	26.0	0.25843	0.07262	3.55849	0.0	0.903	7	0.0	0.3157894736842105
MZ22523381	129.05555555555554	1.0	1.0	43.0	0.8245	1.0	0.0	0.0	35.0	0.39584	0.06689	5.91803	0.0	0.9236	7	0.13494809688581313	0.9473684210526315
MZ22523384	151.0	1.0	2.076923076923077	43.0	0.006	6.0	0.0	0.0	30.0	0.23721	0.02896	8.19181	0.0	0.8819	7	0.0	0.6842105263157895
MZ22523385	186.66666666666666	1.0	2.6666666666666665	43.0	0.0	7.0	1.0	0.0	28.0	0.63231	0.1246	5.07474	0.0	1.2088	7	0.0	0.631578947368421
MZ22523386	303.125	1.6	2.375	27.90365678	0.048	5.0	1.0	0.7500000000000001	30.0	3.12092	0.27334	11.41788	0.2	1.4883	7	0.0	0.2631578947368421
MZ22523388	139.88235294117646	1.0	2.1176470588235294	43.0	0.62	2.0	0.0	0.0	34.0	0.48106	0.06388	7.53052	0.0	0.9477	7	0.0	0.8947368421052632
MZ22523392	243.0	1.0	1.8333333333333333	15.683734722	0.0	9.0	0.0	0.0	27.0	1.34661	0.48834	2.75751	0.0	1.6858	6	0.0	0.3157894736842105
MZ22523393	293.0	1.0	2.3333333333333335	15.683734722	0.0	11.0	0.0	0.0	25.0	0.37096	0.21016	1.76516	0.0	1.194	6	0.0	0.15789473684210525
MZ22523394	223.75	1.0	2.75	15.683734722	0.0	10.0	0.0	0.0	26.0	0.29717	0.30606	0.97095	0.0	1.0466	6	0.0	0.21052631578947367
MZ22523395	289.875	1.0	2.5	43.0	0.0	3.0	0.0	0.0	33.0	0.49875	0.0639	7.80524	0.0	1.0001	7	0.0	0.8421052631578947
MZ22523396	322.5625	1.0	2.0625	43.0	0.314	3.0	0.0	0.0	33.0	0.65196	0.33035	1.97355	0.0	0.8458	7	0.0	0.8421052631578947
MZ22523398	136.0	1.0	2.0	43.0	0.0	4.0	1.0	0.0	31.0	0.06223	0.01411	4.40888	0.0	0.8336	7	0.0	0.7894736842105263
MZ22523401	165.8	1.0	3.3	19.196826645	0.01	7.0	0.0	0.0	29.0	0.47411	0.19429	2.44024	0.0	1.107	6	0.0	0.5263157894736842
MZ22523406	349.1	1.0	3.7	15.683734722	0.0	6.0	0.0	0.0	30.0	1.13912	0.39498	2.88403	0.0	1.0239	6	0.0	0.5263157894736842
MZ22523409	220.66666666666666	1.0	3.0	19.196826645	0.0	6.0	1.0	0.0	29.0	0.23788	0.1289	1.8455	0.0	1.0921	6	0.0	0.15789473684210525
MZ22523410	253.66666666666666	1.0	3.0	27.90365678	0.0	9.0	0.0	0.0	27.0	0.47808	1.73054	0.27626	0.0	1.2659	7	0.0	0.15789473684210525
MZ22523411	374.3333333333333	1.0	4.666666666666667	27.90365678	0.0	10.0	0.0	0.0	26.0	0.19469	0.13705	1.42054	0.0	1.1529	7	0.0	0.15789473684210525
MZ22523413	145.47368421052633	1.0	2.1578947368421053	43.0	0.9565	0.0	0.0	0.0	36.0	0.70791	0.11678	6.06178	0.0	0.9623	7	0.0	1.0
MZ22523414	143.66666666666666	1.0	2.9444444444444446	43.0	0.7975	1.0	0.0	0.0	35.0	0.58442	0.07793	7.49966	0.0	0.968	7	0.0	0.9473684210526315
MZ22523415	130.75	1.0	3.25	43.0	0.245	3.0	0.0	0.0	33.0	0.49851	0.1415	3.52305	0.0	0.8705	7	0.0	0.8421052631578947
MZ22523416	163.33333333333334	1.0	3.8333333333333335	43.0	0.0	7.0	0.0	0.0	29.0	0.25628	0.04655	5.50573	0.0	0.9189	7	0.0	0.631578947368421
MZ22523419	188.58823529411765	1.0	2.9411764705882355	43.0	0.655	2.0	0.0	0.0	34.0	0.91744	0.1785	5.13969	0.0	1.1373	7	0.04779411764705882	0.8947368421052632
MZ22523422	198.9	1.0	2.1	43.0	0.0	5.0	1.0	0.0	30.0	0.52236	0.14953	3.49332	0.0	1.0368	7	0.0	0.5263157894736842
MZ22523424	319.1875	1.0	1.125	43.0	0.478	3.0	0.0	0.0	33.0	3.27413	0.24248	13.50285	0.0	1.5546	7	0.05416666666666667	0.8421052631578947
MZ22523425	254.66666666666666	1.0	3.0	27.90365678	0.0	5.0	2.0	0.0	29.0	0.41161	0.17206	2.39231	0.0	1.5029	7	0.0	0.15789473684210525
MZ22523426	405.0	1.2	4.0	27.90365678	0.0	11.0	1.0	0.3333333333333334	24.0	1.85216	1.0601	1.74715	0.2	1.7128	7	0.0	0.2631578947368421
MZ22523428	126.88235294117646	1.0	2.0	43.0	0.644	2.0	0.0	0.0	34.0	0.39551	0.05339	7.40793	0.0	0.9152	7	0.0661764705882353	0.8947368421052632
MZ22523429	108.75	1.0	2.0	11.57917827	0.005	7.0	0.0	0.0	29.0	0.10521	0.1329	0.79165	0.0	0.9278	6	0.0	0.21052631578947367
MZ22523433	170.2	1.0	1.4	27.90365678	0.0	12.0	0.0	0.0	24.0	0.54947	0.15703	3.49918	0.0	1.0331	7	0.0	0.2631578947368421
MZ22523434	259.1111111111111	1.0	2.2222222222222223	27.90365678	0.002	8.0	0.0	0.0	28.0	2.00693	0.62055	3.23413	0.0	1.8269	7	0.0	0.47368421052631576
MZ22523435	192.0	1.0	1.411764705882353	43.0	0.629	2.0	0.0	0.0	34.0	1.51953	0.2024	7.50738	0.0	1.4806	7	0.0	0.8947368421052632
MZ22523437	269.5	1.0	1.3333333333333333	43.0	0.0	10.0	0.0	0.0	26.0	0.43499	0.114	3.81562	0.0	1.1181	7	0.0	0.3157894736842105
MZ22523439	214.52380952380952	2.625	2.380952380952381	27.90365678	0.0	9.0	7.0	0.46413306403852206	20.0	8.38767	0.4271	19.63862	0.875	1.6196	7	0.0	0.42105263157894735
MZ22523440	120.5625	1.0	2.25	27.90365678	0.622	2.0	0.0	0.0	34.0	2.09809	0.23124	9.07314	0.0	1.3878	7	0.0	0.8421052631578947
MZ22523441	134.44444444444446	1.0	4.111111111111111	19.196826645	0.002	8.0	0.0	0.0	28.0	0.30744	0.10232	3.00479	0.0	0.9176	6	0.0	0.47368421052631576
MZ22523445	149.8	1.0	4.533333333333333	43.0	0.076	4.0	0.0	0.0	32.0	0.61849	0.10358	5.97088	0.0	0.9474	7	0.0	0.7894736842105263
MZ22523446	171.77777777777777	1.0	2.0	43.0	0.82	1.0	0.0	0.0	35.0	1.02391	0.22572	4.53629	0.0	1.0688	7	0.0	0.9473684210526315
MZ22523451	294.4117647058824	1.0625	2.3529411764705883	43.0	0.164	3.0	1.0	0.22782254977690689	32.0	0.76717	0.15652	4.90148	0.0625	0.9065	7	0.0	0.8421052631578947
MZ22523452	136.75	1.2	2.1666666666666665	43.0	0.0	8.0	2.0	0.33333333333333337	26.0	2.06673	0.24003	8.61012	0.2	1.3696	7	0.0	0.5263157894736842
MZ22523464	125.75	1.0	2.0	19.196826645	0.0	11.0	0.0	0.0	25.0	0.23114	0.17256	1.3395	0.0	1.2043	6	0.0	0.21052631578947367
MZ22523465	143.0	1.0	2.0	15.683734722	0.0	11.0	0.0	0.0	25.0	0.3378	2.3382	0.14447	0.0	1.2012	6	0.0	0.15789473684210525
MZ22523466	188.1	1.0	2.0	27.90365678	0.0	8.0	0.0	0.0	28.0	0.68211	0.17397	3.9208	0.0	1.0787	7	0.0	0.5263157894736842
MZ22523467	166.28571428571428	1.0	2.4285714285714284	43.0	0.0	5.0	0.0	0.0	31.0	0.63095	0.18175	3.47152	0.0	0.947	7	0.0	0.7368421052631579
MZ22523469	315.0	1.0	2.4444444444444446	43.0	0.82	1.0	0.0	0.0	35.0	0.29654	0.04756	6.23496	0.0	0.9638	7	0.08496732026143791	0.9473684210526315
MZ22523472	140.5	1.25	2.1	43.0	0.0	10.0	2.0	0.34641016151377546	24.0	1.36786	0.18289	7.47901	0.25	1.2095	7	0.0	0.42105263157894735
MZ22523473	146.8	1.0	3.2	43.0	0.213	4.0	0.0	0.0	32.0	0.18873	0.07404	2.54886	0.0	0.8526	7	0.0	0.7894736842105263
MZ22523474	160.0	1.0	2.1052631578947367	43.0	0.9565	0.0	0.0	0.0	36.0	0.04038	0.00946	4.2676	0.0	0.8181	7	0.0	1.0
MZ22523475	185.10526315789474	1.0	1.3157894736842106	43.0	0.9565	0.0	0.0	0.0	36.0	2.13884	0.16499	12.96358	0.0	1.2971	7	0.0	1.0
MZ22523477	176.33333333333334	1.0	2.3333333333333335	15.683734722	0.0	8.0	1.0	0.0	27.0	0.65614	0.19762	3.32024	0.0	1.272	6	0.0	0.3157894736842105
MZ22523478	165.125	1.0	2.0625	43.0	0.0	3.0	0.0	0.0	33.0	1.43602	0.12664	11.33908	0.0	1.1619	7	0.0	0.8421052631578947
MZ22523480	143.1	1.1111111111111112	3.2	27.90365678	0.001	8.0	1.0	0.282842712474619	27.0	0.6103	0.15503	3.9366	0.1111111111111111	0.8391	7	0.0	0.47368421052631576
MZ22523484	140.55555555555554	1.0	2.888888888888889	43.0	0.7975	1.0	0.0	0.0	35.0	0.34948	0.05029	6.94905	0.0	0.8935	7	0.0	0.9473684210526315
MZ22523485	197.4	1.25	3.2	11.57917827	0.003	7.0	1.0	0.34641016151377546	28.0	0.32803	0.4647	0.7059	0.25	1.2554	6	0.0	0.21052631578947367
MZ22523486	174.71428571428572	1.0	2.857142857142857	27.90365678	0.001	9.0	0.0	0.0	27.0	1.1457	0.27253	4.20399	0.0	1.3907	7	0.0	0.3684210526315789
MZ22523487	128.375	1.0	2.0	43.0	0.252	3.0	0.0	0.0	33.0	0.66112	0.09244	7.15151	0.0	1.0807	7	0.0	0.8421052631578947
MZ22523488	137.68421052631578	1.0555555555555556	2.263157894736842	43.0	0.85	1.0	1.0	0.21700555924303477	34.0	0.07595	0.01159	6.55518	0.05555555555555555	0.8582	7	0.0	0.9473684210526315
MZ22523489	156.0625	1.0	1.0625	43.0	0.314	3.0	0.0	0.0	33.0	1.13717	0.1394	8.15756	0.0	1.0975	7	0.0	0.8421052631578947
MZ22523491	166.5625	1.0	2.0	43.0	0.252	3.0	0.0	0.0	33.0	0.70266	0.08996	7.81043	0.0	1.1581	7	0.0	0.8421052631578947
MZ22523492	145.52941176470588	1.0625	3.1176470588235294	43.0	0.416	3.0	1.0	0.22782254977690689	32.0	0.41045	0.07527	5.45313	0.0625	0.8823	7	0.0	0.8421052631578947
MZ22523499	130.0	1.7222222222222223	2.7419354838709675	43.0	0.0	1.0	7.0	0.26007283059027575	28.0	0.21096	0.02117	9.96559	0.7222222222222222	0.8446	7	0.06862745098039216	0.9473684210526315
MZ22523501	138.66666666666666	1.0	1.1111111111111112	43.0	0.691	1.0	0.0	0.0	35.0	0.58966	0.1028	5.73589	0.0	0.8945	7	0.2222222222222222	0.9473684210526315
MZ22523502	136.21052631578948	1.0555555555555556	3.0	43.0	0.694	1.0	1.0	0.21700555924303477	34.0	0.04643	0.00714	6.50477	0.05555555555555555	0.8174	7	0.13071895424836602	0.9473684210526315
MZ22523503	132.47058823529412	1.0	3.8823529411764706	43.0	0.577	2.0	0.0	0.0	34.0	0.18298	0.03126	5.85384	0.0	0.9667	7	0.04411764705882353	0.8947368421052632
MZ22523504	196.33333333333334	1.0	2.6666666666666665	15.683734722	0.0	11.0	0.0	0.0	25.0	0.28429	0.22692	1.25284	0.0	1.3373	6	0.0	0.15789473684210525
MZ22523507	319.6666666666667	1.0	2.3333333333333335	15.683734722	0.0	11.0	0.0	0.0	25.0	0.42787	0.19346	2.21164	0.0	1.1171	6	0.0	0.15789473684210525
MZ22523509	133.25	1.0	2.0	43.0	0.0	10.0	0.0	0.0	26.0	0.03585	0.00634	5.65419	0.0	0.8296	7	0.08928571428571427	0.42105263157894735
MZ22523512	139.85714285714286	1.0	3.2142857142857144	43.0	0.03	5.0	0.0	0.0	31.0	0.80037	0.41415	1.93256	0.0	0.9288	7	0.0	0.7368421052631579
MZ22523514	183.16666666666666	1.0	1.6666666666666667	19.196826645	0.002	9.0	0.0	0.0	27.0	0.52762	0.3511	1.50275	0.0	1.3402	6	0.0	0.3157894736842105
MZ22523515	199.875	1.0	2.75	43.0	0.186	3.0	0.0	0.0	33.0	0.5751	0.05018	11.4609	0.0	1.037	7	0.06666666666666667	0.8421052631578947
MZ22523516	239.25	1.0	1.0	27.90365678	0.0	11.0	0.0	0.0	25.0	0.57589	0.26216	2.19673	0.0	1.5394	7	0.0	0.21052631578947367
MZ22523517	272.88235294117646	1.0	1.588235294117647	43.0	0.493	2.0	0.0	0.0	34.0	0.58583	0.09303	6.29755	0.0	0.9871	7	0.0	0.8947368421052632
MZ22523518	176.71428571428572	1.0	4.0	27.90365678	0.0	7.0	0.0	0.0	29.0	0.16534	0.11596	1.42582	0.0	0.8708	7	0.0	0.3684210526315789
MZ22523519	285.6470588235294	1.0	4.294117647058823	43.0	0.493	2.0	0.0	0.0	34.0	0.59712	0.12841	4.65014	0.0	0.974	7	0.0	0.8947368421052632
MZ22523522	135.08510638297872	2.764705882352941	1.3617021276595744	43.0	0.0	4.0	12.0	0.7290145403834815	20.0	0.02622	0.00231	11.35481	0.8235294117647058	0.836	7	0.20955882352941177	0.8947368421052632
MZ22523525	153.0625	1.0	3.8125	43.0	0.168	3.0	0.0	0.0	33.0	0.58608	0.1779	3.29445	0.0	0.8824	7	0.0	0.8421052631578947
MZ22523528	182.11111111111111	1.0	3.6666666666666665	43.0	0.7865	1.0	0.0	0.0	35.0	1.16416	0.12992	8.96034	0.0	1.2013	7	0.1437908496732026	0.9473684210526315
MZ22523530	199.71428571428572	1.0	2.857142857142857	43.0	0.003	7.0	0.0	0.0	29.0	1.1703	0.93481	1.25191	0.0	1.4832	7	0.0	0.3684210526315789
MZ22523531	198.0	1.0	2.0	19.196826645	0.0	11.0	0.0	0.0	25.0	0.65702	0.50215	1.30841	0.0	1.7268	6	0.0	0.21052631578947367
MZ22523532	137.4	1.0	3.2	19.196826645	0.002	9.0	0.0	0.0	27.0	0.39122	0.1121	3.48998	0.0	0.9964	6	0.0	0.2631578947368421
MZ22523533	242.0	1.25	2.8	27.90365678	0.0	9.0	1.0	0.34641016151377546	26.0	1.58728	1.64577	0.96446	0.25	1.6751	7	0.0	0.21052631578947367
MZ22523537	135.2	1.0	2.7	43.0	0.0	9.0	0.0	0.0	27.0	1.573	0.18456	8.52304	0.0	1.4943	7	0.06666666666666667	0.5263157894736842
MZ22523539	160.16666666666666	1.0	3.3333333333333335	27.90365678	0.0	6.0	0.0	0.0	30.0	0.22993	0.14119	1.62855	0.0	0.9441	7	0.0	0.3157894736842105
MZ22523540	201.72222222222223	1.0	1.9444444444444444	43.0	0.7975	1.0	0.0	0.0	35.0	0.65978	0.14599	4.51926	0.0	0.9418	7	0.0	0.9473684210526315
MZ22523543	415.3333333333333	1.0	3.6666666666666665	27.90365678	0.001	9.0	0.0	0.0	27.0	0.11424	0.30681	0.37235	0.0	0.9163	7	0.0	0.15789473684210525
MZ22523546	127.0909090909091	1.0	2.090909090909091	43.0	0.0	8.0	2.0	0.0	26.0	0.00396	0.00096	4.12153	0.0	0.7959	7	0.0	0.5789473684210527
MZ22523547	158.0	1.0	2.1818181818181817	19.196826645	0.0	6.0	2.0	0.0	28.0	1.51852	0.3488	4.35356	0.0	1.506	6	0.0	0.5789473684210527
MZ22523549	269.8333333333333	1.2	3.8333333333333335	27.90365678	0.001	8.0	1.0	0.3333333333333334	27.0	2.40882	0.57455	4.19252	0.2	1.2003	7	0.0	0.2631578947368421
MZ22523550	256.0	1.0555555555555556	1.105263157894737	43.0	0.723	1.0	1.0	0.21700555924303477	34.0	1.55078	0.22825	6.79414	0.05555555555555555	1.3094	7	0.05555555555555556	0.9473684210526315
MZ22523551	239.33333333333334	1.0	3.0	27.90365678	0.001	9.0	0.0	0.0	27.0	0.14124	0.13831	1.02121	0.0	0.8452	7	0.0	0.15789473684210525
MZ22523553	430.3333333333333	1.0	4.333333333333333	27.90365678	0.0	9.0	0.0	0.0	27.0	0.47009	1.64742	0.28535	0.0	1.4513	7	0.0	0.15789473684210525
MZ22523554	132.21052631578948	1.0	3.0526315789473686	43.0	0.9565	0.0	0.0	0.0	36.0	0.14079	0.02755	5.11	0.0	0.8477	7	0.06140350877192982	1.0
MZ22523555	155.35294117647058	1.0	1.8823529411764706	43.0	0.68	2.0	0.0	0.0	34.0	0.2947	0.06583	4.47665	0.0	0.8946	7	0.0	0.8947368421052632
MZ22523558	257.15384615384613	1.1818181818181819	3.8461538461538463	43.0	0.037	5.0	2.0	0.3263569759322527	29.0	1.19751	0.22403	5.34541	0.18181818181818182	1.2926	7	0.0	0.5789473684210527
MZ22523559	146.75	1.0	3.5	15.683734722	0.0	11.0	0.0	0.0	25.0	0.12136	0.12472	0.97309	0.0	0.9935	6	0.0	0.21052631578947367
MZ22523563	143.66666666666666	1.0	2.533333333333333	43.0	0.304	3.0	0.0	0.0	33.0	2.48242	0.30332	8.18407	0.0	1.3463	7	0.0	0.7894736842105263
MZ22523564	342.94444444444446	1.0588235294117647	2.4444444444444446	43.0	0.509	2.0	1.0	0.22222222222222224	33.0	1.49474	0.19584	7.63232	0.058823529411764705	0.984	7	0.0	0.8947368421052632
MZ22523565	121.61538461538461	1.0	2.0	43.0	0.009	6.0	0.0	0.0	30.0	0.12615	0.03094	4.07705	0.0	0.8449	7	0.08974358974358974	0.6842105263157895
MZ22523567	138.0	1.0	1.4210526315789473	43.0	0.9565	0.0	0.0	0.0	36.0	0.15431	0.03593	4.29418	0.0	0.8467	7	0.10526315789473684	1.0
MZ22523568	127.27272727272727	1.736842105263158	1.4242424242424243	43.0	0.699	4.0	0.0	0.2535333413739623	32.0	0.1619	0.0194	8.3435	0.7368421052631579	0.833	7	0.049707602339181284	1.0
MZ22523571	151.9375	1.0	2.0	43.0	0.418	3.0	0.0	0.0	33.0	0.54634	0.06619	8.25374	0.0	0.9974	7	0.18333333333333335	0.8421052631578947
MZ22523579	130.5	1.0	2.0	43.0	0.0	4.0	1.0	0.0	31.0	0.2034	0.03163	6.43025	0.0	0.8807	7	0.0	0.7368421052631579
MZ22523580	158.16666666666666	1.0	3.0	19.196826645	0.0	9.0	1.0	0.0	26.0	0.11426	0.07764	1.47172	0.0	0.8948	6	0.0	0.3157894736842105
MZ22523581	144.08333333333334	1.0909090909090908	3.6666666666666665	43.0	0.0	8.0	1.0	0.26352313834736496	27.0	1.12386	0.16254	6.9143	0.09090909090909091	1.0743	7	0.0	0.5789473684210527
MZ22523582	168.8	1.0	2.0	43.0	0.0	10.0	0.0	0.0	26.0	0.34977	0.15744	2.22157	0.0	1.1859	7	0.0	0.2631578947368421
MZ22523583	117.0	1.0909090909090908	2.5833333333333335	43.0	0.002	7.0	1.0	0.26352313834736496	28.0	0.0213	0.0035	6.07943	0.09090909090909091	0.8138	7	0.0	0.5789473684210527
MZ22523584	198.66666666666666	1.0	1.0	15.683734722	0.0	11.0	0.0	0.0	25.0	0.01093	0.01512	0.72278	0.0	0.9141	6	0.0	0.15789473684210525
MZ22523586	289.5	1.0	3.25	27.90365678	0.0	12.0	0.0	0.0	24.0	1.08351	1.10836	0.97758	0.0	1.5412	7	0.0	0.21052631578947367
MZ22523587	326.0	1.0	3.75	27.90365678	0.0	11.0	0.0	0.0	25.0	0.51825	0.36342	1.42605	0.0	1.659	7	0.0	0.21052631578947367
MZ22523589	139.3684210526316	1.0	1.9473684210526316	43.0	0.9565	0.0	0.0	0.0	36.0	0.14332	0.01891	7.57748	0.0	0.843	7	0.0	1.0
MZ22523592	139.0	1.0	3.0	15.683734722	0.0	11.0	0.0	0.0	25.0	0.73153	1.5982	0.45772	0.0	1.2905	6	0.0	0.15789473684210525
MZ22523594	132.25	1.0	2.4166666666666665	19.196826645	0.106	5.0	0.0	0.0	31.0	0.71932	0.30959	2.32346	0.0	1.1437	6	0.0	0.631578947368421
MZ22523596	201.5	1.0	2.75	27.90365678	0.0	12.0	0.0	0.0	24.0	0.10691	0.14006	0.76332	0.0	0.802	7	0.0	0.21052631578947367
MZ22523599	346.25	1.0	4.5	19.196826645	0.078	6.0	0.0	0.0	30.0	0.90703	0.10205	8.88847	0.0	1.7614	6	0.0	0.21052631578947367
MZ22523602	148.75	1.0	3.5	19.196826645	0.196	5.0	0.0	0.0	31.0	0.40613	0.1904	2.13304	0.0	1.0246	6	0.0	0.21052631578947367
MZ22523603	126.46666666666667	1.0	2.7333333333333334	43.0	0.131	4.0	0.0	0.0	32.0	0.2175	0.11365	1.91385	0.0	0.91	7	0.0	0.7894736842105263
MZ22523604	232.5	1.0	5.75	27.90365678	0.0	10.0	0.0	0.0	26.0	0.1394	0.11403	1.22245	0.0	0.8992	7	0.0	0.21052631578947367
MZ22523605	198.66666666666666	1.0714285714285714	3.6666666666666665	43.0	0.0	5.0	1.0	0.2403700850309326	30.0	0.59033	0.20189	2.92402	0.07142857142857142	0.8735	7	0.0	0.7368421052631579
MZ22523606	220.38888888888889	1.0	4.055555555555555	43.0	0.82	1.0	0.0	0.0	35.0	0.12318	0.03509	3.5107	0.0	0.8647	7	0.0	0.9473684210526315
MZ22523607	213.5	1.0	2.0	27.90365678	0.0	11.0	0.0	0.0	25.0	1.49371	0.33442	4.46659	0.0	1.4056	7	0.0	0.3157894736842105
MZ22523608	124.5	1.0	2.1875	43.0	0.252	3.0	0.0	0.0	33.0	0.21732	0.0532	4.08506	0.0	0.8643	7	0.0	0.8421052631578947
MZ22523609	244.39285714285714	1.4736842105263157	5.464285714285714	43.0	0.0	3.0	7.0	0.3388154635894692	26.0	1.59945	0.06883	23.23668	0.47368421052631576	0.9066	7	0.09941520467836257	1.0
MZ22523610	149.33333333333334	1.0	2.0	27.90365678	0.001	9.0	0.0	0.0	27.0	0.05324	0.05999	0.88752	0.0	0.8439	7	0.0	0.15789473684210525
MZ22523611	168.25	1.0	3.125	43.0	0.0	9.0	0.0	0.0	27.0	0.45248	0.07233	6.25602	0.0	1.0431	7	0.0	0.42105263157894735
MZ22523612	240.36363636363637	1.1	3.727272727272727	43.0	0.003	7.0	1.0	0.2727272727272727	28.0	1.11274	0.28769	3.86779	0.1	1.1455	7	0.2	0.5263157894736842
MZ22523614	186.69565217391303	1.2777777777777777	1.6956521739130435	43.0	0.0	1.0	5.0	0.3505329455781978	30.0	2.37952	0.0781	30.46768	0.2777777777777778	0.9751	7	0.06862745098039216	0.9473684210526315
MZ22523615	140.2	1.0	2.9	43.0	0.022	6.0	0.0	0.0	30.0	0.5765	0.12835	4.49175	0.0	1.0368	7	0.0	0.5263157894736842
MZ22523616	192.21428571428572	2.8	2.357142857142857	43.0	0.0	9.0	6.0	1.020204061220407	21.0	0.76648	0.19303	3.97068	0.6	1.1392	7	0.5	0.5263157894736842
MZ22523617	186.33333333333334	1.0	3.0	27.90365678	0.0	6.0	0.0	0.0	30.0	0.43695	0.12745	3.4285	0.0	1.2584	7	0.0	0.15789473684210525
MZ22523620	316.5	1.0	1.25	43.0	0.0	12.0	0.0	0.0	24.0	0.3065	0.03336	9.18702	0.0	1.6393	7	0.41666666666666663	0.21052631578947367
MZ22523621	271.0	1.0	2.6666666666666665	15.683734722	0.0	10.0	0.0	0.0	26.0	0.05111	0.02397	2.13232	0.0	1.0719	6	0.0	0.15789473684210525
MZ22523627	135.0	1.0	2.0	43.0	0.0	8.0	1.0	0.0	27.0	0.36344	0.08599	4.2266	0.0	0.9679	7	0.0	0.5789473684210527
MZ22523629	116.88888888888889	1.0	2.7777777777777777	43.0	0.034	6.0	0.0	0.0	30.0	0.14724	0.08889	1.65648	0.0	0.8179	7	0.0	0.47368421052631576
MZ22523631	169.375	1.0	2.8125	27.90365678	0.741	2.0	0.0	0.0	34.0	1.98387	0.30407	6.52449	0.0	1.2879	7	0.05	0.8421052631578947
MZ22523632	190.33333333333334	1.0	3.0	1.97980751599999	0.003	8.0	0.0	0.0	28.0	0.33153	0.51091	0.6489	0.0	1.3011	6	0.0	0.15789473684210525
MZ22523633	238.06666666666666	1.0	1.8	43.0	0.147	4.0	0.0	0.0	32.0	0.57096	0.20162	2.83186	0.0	0.8221	7	0.0	0.7894736842105263
MZ22523634	327.8888888888889	1.0	2.2777777777777777	43.0	0.825	1.0	0.0	0.0	35.0	1.01426	0.06219	16.30829	0.0	0.9597	7	0.0	0.9473684210526315
MZ22523635	134.8	1.0	2.2	19.196826645	0.0	11.0	1.0	0.0	24.0	0.12694	0.04411	2.87765	0.0	0.9256	6	0.0	0.2631578947368421
