gene	AGE
AMIN014873	27.90365678
AQUA010015	27.90365678
ASTEI10802	27.90365678
AATE014532	27.90365678
AFAF006524	27.90365678
AMEC005940	27.90365678
ACUA020397	19.196826645
ADIR007026	19.196826645
AMAM019891	19.196826645
AMIN010361	19.196826645
ASTE001752	19.196826645
AALB010244	43.0
AARA000802	43.0
AATE002097	43.0
ACUA004025	43.0
ADAC005911	43.0
ADIR009683	43.0
AEPI007970	43.0
AFAF018539	43.0
AFUN011212	43.0
AGAP012014	43.0
AMAM023424	43.0
AMEC020700	43.0
AMEM002071	43.0
AQUA005910	43.0
ASIS001410	43.0
ASTE008512	43.0
ASTEI06153	43.0
AALB003951	43.0
AARA006185	43.0
AATE017832	43.0
ACHR010140	43.0
ACUA009694	43.0
ADAC004494	43.0
ADIR002092	43.0
AEPI004074	43.0
AFAF015246	43.0
AFUN008723	43.0
AMAM015175	43.0
AMEC005519	43.0
AMEC017708	43.0
AMEM017266	43.0
AMIN004492	43.0
AQUA002191	43.0
ASIS009908	43.0
ASTE002012	43.0
ASTEI10524	43.0
AALB010091	43.0
AARA003386	43.0
AATE004115	43.0
ACHR001570	43.0
ACUA013558	43.0
ADAC010679	43.0
ADIR000466	43.0
AEPI004382	43.0
AFAF014277	43.0
AFUN001373	43.0
AGAP012304	43.0
AMAM017495	43.0
AMEC015628	43.0
AMEM011538	43.0
AMIN006871	43.0
AQUA011372	43.0
ASIS017106	43.0
ASTE001575	43.0
ASTEI02404	43.0
AGAP010989	27.90365678
AMEC014619	27.90365678
AMEM015953	27.90365678
ASIS006450	27.90365678
AALB005246	43.0
AARA008429	43.0
AATE007133	43.0
ACHR007349	43.0
ACUA015476	43.0
ADAC007174	43.0
ADIR007573	43.0
AEPI009714	43.0
AFAF006737	43.0
AFUN009156	43.0
AGAP006543	43.0
AMAM007817	43.0
AMEC006403	43.0
AMEM003659	43.0
AMIN007826	43.0
AQUA004662	43.0
ASIS022932	43.0
ASTE002000	43.0
ASTEI04570	43.0
AALB002367	43.0
AARA004748	43.0
AATE018633	43.0
ACHR004841	43.0
ACUA023445	43.0
ADAC004078	43.0
ADIR002638	43.0
AEPI005577	43.0
AFAF015930	43.0
AFUN000330	43.0
AGAP002928	43.0
AMAM001816	43.0
AMEC000226	43.0
AMEM011674	43.0
AMIN000751	43.0
AQUA009276	43.0
ASIS002022	43.0
ASTE007163	43.0
ASTEI00051	43.0
AARA000751	43.0
ADAC001079	43.0
ADAC007977	43.0
AMAM015787	43.0
AMEC008537	43.0
ASTE007391	43.0
AALB003522	43.0
AARA011614	43.0
ACUA027456	43.0
ADIR009051	43.0
AEPI011245	43.0
AFAF018806	43.0
AFUN004558	43.0
AGAP004597	43.0
AGAP012646	43.0
AMIN000016	43.0
AQUA007938	43.0
ASIS010682	43.0
ASTE001424	43.0
ASTEI07468	43.0
AALB008260	43.0
AARA006865	43.0
AATE015596	43.0
ACHR010100	43.0
ACUA020918	43.0
ADIR003012	43.0
AEPI005708	43.0
AFAF008215	43.0
AMAM002572	43.0
AMEC010532	43.0
AMEM016268	43.0
AMIN002466	43.0
AQUA011897	43.0
ASIS018910	43.0
ASTE000638	43.0
ASTEI07910	43.0
AALB014534	43.0
AARA002455	43.0
AATE017355	43.0
ACHR008725	43.0
ADAC004009	43.0
ADIR003751	43.0
AFUN010847	43.0
AGAP005335	43.0
AMAM022455	43.0
AMEC014491	43.0
AMIN007380	43.0
AQUA007735	43.0
ASIS010487	43.0
ASTE002637	43.0
ASTEI10533	43.0
AALB004210	43.0
AARA002266	43.0
AATE013193	43.0
ACHR008539	43.0
ACUA011981	43.0
ADAC000044	43.0
ADIR008728	43.0
AEPI011240	43.0
AFAF014218	43.0
AFUN007434	43.0
AGAP005550	43.0
AMAM004975	43.0
AMEC011944	43.0
AMEM012735	43.0
AMIN010868	43.0
AQUA004916	43.0
ASIS019968	43.0
ASTE010247	43.0
ASTEI021531	43.0
ASTEI11355	43.0
AALB003838	43.0
AARA002683	43.0
AATE008524	43.0
ACHR009702	43.0
ACUA011267	43.0
ADIR000128	43.0
AEPI008349	43.0
AFAF007139	43.0
AFUN005776	43.0
AGAP028051	43.0
AMAM008948	43.0
AMEC008635	43.0
AMEM003274	43.0
AMIN008824	43.0
AQUA002120	43.0
ASIS007089	43.0
ASTE004986	43.0
ASTEI11336	43.0
AALB007844	43.0
AARA007132	43.0
AATE020743	43.0
ACHR001500	43.0
ACUA005205	43.0
ADIR003971	43.0
AEPI003168	43.0
AFAF001523	43.0
AFUN001888	43.0
AGAP013755	43.0
AMIN001191	43.0
AQUA007045	43.0
ASIS011844	43.0
ASTE005498	43.0
ASTEI07844	43.0
AALB002082	43.0
AARA009628	43.0
AATE017695	43.0
ACHR006627	43.0
ACUA021748	43.0
ADIR008452	43.0
AEPI002626	43.0
AFAF014280	43.0
AFUN011415	43.0
AGAP004169	43.0
AMAM020160	43.0
AMEC020157	43.0
AMEM004772	43.0
AMIN004187	43.0
AQUA009872	43.0
ASIS021323	43.0
ASTE004113	43.0
ASTEI07621	43.0
AATE013378	27.90365678
AMEM004983	27.90365678
AQUA006085	27.90365678
AMAM023520	27.90365678
AMEM011640	27.90365678
ASIS004608	27.90365678
AARA011755	27.90365678
AATE009921	27.90365678
ACUA026313	27.90365678
AEPI005028	27.90365678
AFUN008085	27.90365678
AMAM003147	27.90365678
AMEC000675	27.90365678
AMEM017029	27.90365678
AMIN005388	27.90365678
AQUA010841	27.90365678
ASTE000310	27.90365678
AALB005467	43.0
AARA008261	43.0
ACHR000894	43.0
ADIR007041	43.0
AEPI003763	43.0
AFAF012724	43.0
AFUN003379	43.0
AGAP007711	43.0
AMAM014771	43.0
AMIN010344	43.0
AQUA005450	43.0
ASTE001737	43.0
ASTEI01551	43.0
AARA009745	43.0
AATE019717	43.0
ACHR002598	43.0
ACUA012397	43.0
ADAC007744	43.0
AEPI008519	43.0
AFUN000799	43.0
AGAP013420	43.0
AMAM008390	43.0
AMEC002856	43.0
AQUA008572	43.0
ASIS006043	43.0
ASTEI07065	43.0
AARA008159	43.0
ACHR003303	43.0
ACUA021484	43.0
ADAC000244	43.0
AEPI001518	43.0
AFAF017587	43.0
AFUN005793	43.0
AGAP007594	43.0
AMAM005658	43.0
AMEC022203	43.0
AMEM010376	43.0
AMIN010215	43.0
AQUA004332	43.0
ASTE001798	43.0
ASTEI01495	43.0
AARA001807	43.0
AATE015214	43.0
ACHR004294	43.0
ACUA021190	43.0
ADAC008503	43.0
ADIR010555	43.0
AEPI001143	43.0
AFAF017478	43.0
AFUN001114	43.0
AGAP001346	43.0
AMAM001478	43.0
AMEC015145	43.0
AMEM015709	43.0
AQUA006532	43.0
ASIS020018	43.0
ASTE006977	43.0
ASTEI07501	43.0
ACUA001132	11.785521739
AFUN006416	11.785521739
AMAM001899	11.785521739
AMIN007700	11.785521739
ASTE008314	11.785521739
AALB008561	43.0
AARA011566	43.0
AATE017916	43.0
ACHR000431	43.0
ACUA017292	43.0
ADAC003653	43.0
ADIR005518	43.0
AEPI004881	43.0
AFAF007843	43.0
AFUN010173	43.0
AMAM011171	43.0
AMEC014348	43.0
AMEM000083	43.0
AMIN004115	43.0
AQUA008809	43.0
ASIS018957	43.0
ASTE006053	43.0
ASTEI03678	43.0
AALB001729	43.0
AARA008621	43.0
AATE014190	43.0
ACHR005387	43.0
ACUA004616	43.0
ADAC007619	43.0
ADIR006180	43.0
AEPI004957	43.0
AFAF002153	43.0
AGAP009081	43.0
AMAM002501	43.0
AMEC014517	43.0
AMEM008292	43.0
AMIN009625	43.0
AQUA004156	43.0
ASIS007488	43.0
ASTE010127	43.0
ASTEI07201	43.0
AALB002087	43.0
AARA009633	43.0
AATE010532	43.0
ACHR001929	43.0
ACUA002593	43.0
ADIR003003	43.0
AEPI002631	43.0
AFAF007094	43.0
AFUN011409	43.0
AMAM011409	43.0
AMEC011435	43.0
AMIN004192	43.0
AQUA009867	43.0
ASIS015114	43.0
ASTE004108	43.0
ASTEI07616	43.0
AALB004339	43.0
AARA002943	43.0
AATE005637	43.0
ACHR003392	43.0
ACUA021120	43.0
ADAC001823	43.0
ADIR009818	43.0
AEPI007531	43.0
AFAF007337	43.0
AFUN010121	43.0
AGAP005241	43.0
AMAM014122	43.0
AMEC001744	43.0
AMEM012857	43.0
AMIN011578	43.0
AQUA005953	43.0
ASIS021847	43.0
ASTE002998	43.0
ASTEI06001	43.0
AATE015191	43.0
ACUA020711	43.0
ADAC004926	43.0
ADIR006988	43.0
AFAF011724	43.0
AFUN003350	43.0
AMEC019340	43.0
AMEM008918	43.0
ASIS012138	43.0
AALB002680	43.0
AARA001901	43.0
ACHR007934	43.0
ACUA012455	43.0
ADAC008475	43.0
AEPI006247	43.0
AGAP013537	43.0
AMAM016428	43.0
AMEC001865	43.0
AMEC006139	43.0
AQUA006629	43.0
AATE007110	27.90365678
AFAF013230	27.90365678
AMEC012461	27.90365678
AMEM006354	27.90365678
AALB014846	43.0
AARA004827	43.0
AATE003186	43.0
AATE016067	43.0
ACHR002375	43.0
ACUA002007	43.0
ADIR003123	43.0
AEPI007487	43.0
AFAF004595	43.0
AFUN007908	43.0
AGAP013105	43.0
AMAM003734	43.0
AMEC011357	43.0
AMEM012192	43.0
AMIN003707	43.0
AQUA000164	43.0
ASIS018292	43.0
ASTE008044	43.0
ASTEI03281	43.0
ACHR005076	15.683734722
AMAM000411	15.683734722
ASTE010086	15.683734722
AALB002616	43.0
AARA006837	43.0
AATE010721	43.0
ACUA011779	43.0
ADIR003178	43.0
AEPI008442	43.0
AFAF004361	43.0
AFUN009474	43.0
AGAP013041	43.0
AMAM007587	43.0
AMEC021518	43.0
AMEM013020	43.0
AQUA008934	43.0
ASIS012377	43.0
ASIS017474	43.0
ASTEI00408	43.0
AALB000547	43.0
AARA009574	43.0
AATE008180	43.0
ACHR009076	43.0
ACUA027464	43.0
ADAC005748	43.0
ADIR004983	43.0
AEPI002663	43.0
AFAF020101	43.0
AFUN001807	43.0
AGAP028200	43.0
AMAM015650	43.0
AMEC007379	43.0
AMEM002470	43.0
AMIN001555	43.0
AQUA002316	43.0
ASIS005083	43.0
ASTE009754	43.0
ASTEI07316	43.0
AARA001324	1.97980751599999
AGAP003231	1.97980751599999
AMEC007329	1.97980751599999
AMEM014948	1.97980751599999
AQUA008064	1.97980751599999
ACUA023488	19.196826645
ADIR006941	19.196826645
AEPI007227	19.196826645
AFUN002968	19.196826645
AFUN004221	19.196826645
AMEC001777	19.196826645
AMEM005816	19.196826645
AQUA007680	19.196826645
ASTE000567	19.196826645
AALB001010	43.0
AARA011169	43.0
AATE011218	43.0
ACHR004389	43.0
ACUA025803	43.0
ADAC007877	43.0
ADIR011151	43.0
AEPI007899	43.0
AFAF007065	43.0
AFUN004350	43.0
AGAP008399	43.0
AMEC017994	43.0
AMEM002478	43.0
AMEM017623	43.0
AMIN005911	43.0
AQUA008727	43.0
ASIS009130	43.0
ASTE008719	43.0
ASTEI06616	43.0
AALB004821	43.0
AARA005720	43.0
AATE005204	43.0
ACUA000675	43.0
ADAC003899	43.0
ADAC003900	43.0
ADIR006921	43.0
AEPI006472	43.0
AGAP005695	43.0
AMAM007872	43.0
AMEC005221	43.0
AMEM004787	43.0
AMIN010151	43.0
AQUA011180	43.0
ASIS001896	43.0
ASTE009593	43.0
ASTEI02270	43.0
AARA003075	27.90365678
AARA014283	27.90365678
AATE000475	27.90365678
AATE007993	27.90365678
ACUA010442	27.90365678
AFUN015038	27.90365678
AQUA009913	27.90365678
AQUA015112	27.90365678
ASIS010350	27.90365678
ASIS017088	27.90365678
AALB005733	43.0
AARA009277	43.0
AATE019996	43.0
ACHR000312	43.0
ACUA004834	43.0
ADIR004219	43.0
AEPI006742	43.0
AFAF017292	43.0
AFUN006440	43.0
AGAP006953	43.0
AMEC017856	43.0
AMEM004895	43.0
AMIN007722	43.0
AQUA001900	43.0
ASIS002294	43.0
ASTE008292	43.0
ASTEI02615	43.0
AALB010416	43.0
AARA000029	43.0
AATE001401	43.0
ACHR007317	43.0
ACUA016160	43.0
ADAC006072	43.0
ADIR000426	43.0
AEPI003191	43.0
AFAF015875	43.0
AFUN002247	43.0
AGAP010612	43.0
AGAP010613	43.0
AMEC007207	43.0
AMEM000486	43.0
AMIN004529	43.0
AQUA011731	43.0
ASIS021697	43.0
ASTE010059	43.0
ASTEI05355	43.0
AALB003347	43.0
AARA009763	43.0
ADAC008235	43.0
ADIR014557	43.0
AFUN010659	43.0
AMAM009538	43.0
AMEM004397	43.0
AMIN002612	43.0
AALB009877	43.0
AARA014632	43.0
AATE019433	43.0
ACHR004459	43.0
ACHR004831	43.0
ACUA025031	43.0
ADAC010372	43.0
ADIR009571	43.0
AEPI004427	43.0
AFAF005629	43.0
AGAP010629	43.0
AMAM004013	43.0
AMEC011557	43.0
AMEM015287	43.0
AQUA014485	43.0
ASIS011955	43.0
ASTEI05370	43.0
AALB008838	43.0
AARA007049	43.0
AATE011387	43.0
ACHR002197	43.0
ACUA026556	43.0
ADAC010045	43.0
ADIR002677	43.0
AEPI005300	43.0
AFAF008284	43.0
AFUN000013	43.0
AGAP001878	43.0
AMAM016564	43.0
AMEC015346	43.0
AMEM012332	43.0
AMIN000447	43.0
AQUA007227	43.0
ASIS010212	43.0
ASTE009848	43.0
ASTEI08743	43.0
ACHR001108	43.0
ADAC001951	43.0
AEPI008013	43.0
AGAP013280	43.0
AMAM007774	43.0
AMEM004110	43.0
AARA005696	43.0
ACHR007009	43.0
ACUA027478	43.0
ADAC002031	43.0
ADIR007398	43.0
AEPI008178	43.0
AFAF013611	43.0
AGAP005723	43.0
AMAM019082	43.0
AMEC002918	43.0
AMIN011031	43.0
AQUA011155	43.0
ASTE007035	43.0
ASTEI06396	43.0
AALB008191	43.0
AARA004750	43.0
AATE018151	43.0
ACHR003287	43.0
ACUA011709	43.0
ADAC003857	43.0
ADIR008508	43.0
AEPI000017	43.0
AFAF019451	43.0
AFUN008099	43.0
AGAP002931	43.0
AMAM019272	43.0
AMEC003499	43.0
AMEM010650	43.0
AMIN000753	43.0
AQUA009274	43.0
ASIS001480	43.0
ASTE007161	43.0
ASTEI00049	43.0
AALB004167	43.0
AARA002466	43.0
AATE006275	43.0
ACHR008542	43.0
ACUA001021	43.0
ADAC008815	43.0
ADIR003847	43.0
AEPI006020	43.0
AFAF012457	43.0
AFUN003033	43.0
AGAP005324	43.0
AMEC010244	43.0
AMEM008009	43.0
AMIN007588	43.0
AQUA007746	43.0
ASIS003546	43.0
ASTE010526	43.0
ASTEI07280	43.0
AARA008329	11.57917827
ACHR006094	11.57917827
AEPI004185	11.57917827
AGAP006449	11.57917827
AMEC007721	11.57917827
AMEM006384	11.57917827
AGAP013050	1.97980751599999
AMEC022503	1.97980751599999
AMEM004489	1.97980751599999
ACUA026069	11.785521739
AFUN004382	11.785521739
AMAM005738	11.785521739
ASTEI11682	11.785521739
AMAM016988	15.683734722
AMEC008737	15.683734722
AMEM002541	15.683734722
ACHR004834	15.683734722
AMAM020232	15.683734722
ASTEI11394	15.683734722
AALB010843	43.0
AARA000176	43.0
AATE002172	43.0
ACHR007701	43.0
ACUA023500	43.0
ADAC008524	43.0
ADIR002055	43.0
AEPI001329	43.0
AFAF006843	43.0
AFUN009236	43.0
AGAP011254	43.0
AMAM014781	43.0
AMEC020138	43.0
AMEM012685	43.0
AMIN008342	43.0
AQUA002531	43.0
ASIS021912	43.0
ASTE011054	43.0
ASTEI06765	43.0
AALB006670	43.0
AARA010359	43.0
AATE018068	43.0
ACHR009910	43.0
ACUA011912	43.0
ADAC002347	43.0
ADIR000940	43.0
AEPI011293	43.0
AFAF009435	43.0
AFUN011468	43.0
AGAP013084	43.0
AMAM010769	43.0
AMEC011457	43.0
AMEM006487	43.0
AMIN005844	43.0
AQUA005777	43.0
ASIS009499	43.0
ASTE007111	43.0
ASTEI01174	43.0
AALB008238	43.0
AARA004310	43.0
AARA004311	43.0
AATE019109	43.0
ACHR002996	43.0
ACUA011240	43.0
ADAC001793	43.0
ADIR010311	43.0
AEPI000286	43.0
AFAF002545	43.0
AFUN009113	43.0
AGAP002553	43.0
AMAM009951	43.0
AMAM011596	43.0
AMEC004778	43.0
AMEM013421	43.0
AMIN002562	43.0
AQUA006950	43.0
ASIS011509	43.0
ASTE011198	43.0
ASTEI11415	43.0
AALB009874	43.0
AARA000007	43.0
AATE006630	43.0
ACHR005561	43.0
ACUA018788	43.0
ADAC010370	43.0
ADIR009567	43.0
AEPI004431	43.0
AFAF003865	43.0
AFUN008702	43.0
AGAP010625	43.0
AMAM006870	43.0
AMEC007490	43.0
AMEM011087	43.0
AMIN004508	43.0
AQUA008763	43.0
ASIS010479	43.0
ASTE010073	43.0
ASTEI05366	43.0
ACHR006705	43.0
ACUA022050	43.0
ADAC000216	43.0
AEPI003114	43.0
AFAF003144	43.0
AFUN011270	43.0
AGAP002330	43.0
AMAM014623	43.0
AMEC011441	43.0
AMEM016109	43.0
ASIS018091	43.0
ASTEI00213	43.0
AALB009859	43.0
AARA005399	43.0
AATE008061	43.0
ACUA016330	43.0
ACUA026537	43.0
ADAC006831	43.0
ADIR005638	43.0
AEPI010330	43.0
AFAF000036	43.0
AFUN008631	43.0
AGAP010928	43.0
AMEC006809	43.0
AMEM018431	43.0
AMIN009309	43.0
AQUA001254	43.0
ASIS010554	43.0
ASTE000065	43.0
ASTEI06415	43.0
AALB007327	43.0
AARA003618	43.0
AATE018093	43.0
ACHR004983	43.0
ACUA022610	43.0
ADAC010195	43.0
ADIR001587	43.0
AEPI005561	43.0
AFAF018074	43.0
AFUN010052	43.0
AGAP005019	43.0
AMAM015455	43.0
AMEC011000	43.0
AMEM013126	43.0
AMIN011503	43.0
AQUA009977	43.0
ASIS013601	43.0
ASTE009255	43.0
ASTEI09294	43.0
AALB005519	43.0
AARA007889	43.0
AATE009632	43.0
ACHR001874	43.0
ACUA006790	43.0
ADAC008931	43.0
ADIR008231	43.0
AEPI000966	43.0
AFAF009703	43.0
AFUN009720	43.0
AGAP007259	43.0
AMAM017979	43.0
AMEC015675	43.0
AMEM006002	43.0
AMIN010590	43.0
AQUA010776	43.0
ASIS004299	43.0
ASTE004442	43.0
ASTEI09728	43.0
AALB004057	43.0
AARA003223	43.0
AATE003532	43.0
ACUA005418	43.0
ADAC001607	43.0
ADIR002046	43.0
AEPI000758	43.0
AFAF005324	43.0
AFUN002797	43.0
AMAM004884	43.0
AMEC020906	43.0
AMEM003152	43.0
AMIN008290	43.0
AQUA003161	43.0
ASIS011621	43.0
ASTE002534	43.0
ASTEI06059	43.0
AALB003608	43.0
AARA009707	43.0
AATE020502	43.0
ACHR001461	43.0
ACUA018994	43.0
ADAC010586	43.0
ADIR002929	43.0
AEPI008556	43.0
AFAF008282	43.0
AFUN005994	43.0
AGAP004100	43.0
AGAP012837	43.0
AMEC016331	43.0
AMEM003029	43.0
AQUA008607	43.0
ASIS005837	43.0
ASTE009357	43.0
ASTEI04287	43.0
AARA010668	43.0
AATE014827	43.0
ACHR005205	43.0
ACUA027227	43.0
ADAC002589	43.0
ADIR001395	43.0
AEPI004287	43.0
AFAF004702	43.0
AFUN005685	43.0
AGAP000456	43.0
AMAM021369	43.0
AMEC006664	43.0
AMEM016984	43.0
AMIN005599	43.0
AQUA008001	43.0
ASIS007838	43.0
ASTE010574	43.0
ASTEI01017	43.0
AALB002258	43.0
AARA004450	43.0
AATE013180	43.0
ACUA015881	43.0
ADAC000695	43.0
ADIR006380	43.0
AEPI002728	43.0
AFAF014440	43.0
AFUN002974	43.0
AGAP002426	43.0
AMAM016392	43.0
AMEC012859	43.0
AMEM002151	43.0
AMIN002691	43.0
AQUA009539	43.0
ASIS003584	43.0
ASTE011412	43.0
ASTEI00748	43.0
AMEC008400	27.90365678
AMEM017729	27.90365678
ASIS012306	27.90365678
ASIS015054	27.90365678
AATE010824	27.90365678
ACUA015618	27.90365678
AFAF019800	27.90365678
AFUN014308	27.90365678
AMAM009469	27.90365678
AMEC019506	27.90365678
AMEC019897	27.90365678
AMEM014744	27.90365678
ASIS016753	27.90365678
ASTE015144	27.90365678
AALB002876	43.0
AARA000438	43.0
AATE019677	43.0
ACHR008229	43.0
ACUA025628	43.0
ADIR006430	43.0
AEPI003675	43.0
AFAF004339	43.0
AFUN007969	43.0
AMEC012510	43.0
AMEC015326	43.0
AMEM016577	43.0
AQUA004089	43.0
ASIS020351	43.0
ASTE003062	43.0
AARA008017	15.683734722
ACUA023580	15.683734722
AFUN002085	15.683734722
AGAP007407	15.683734722
AMIN010472	15.683734722
AQUA004479	15.683734722
AALB010067	43.0
AARA003366	43.0
AATE019720	43.0
ACHR002313	43.0
ACUA021996	43.0
ADAC006941	43.0
ADIR000449	43.0
AEPI004365	43.0
AFUN001391	43.0
AGAP012284	43.0
AGAP012879	43.0
AMAM013145	43.0
AMEC001509	43.0
AMEM005500	43.0
AMIN006891	43.0
AQUA007773	43.0
ASIS018119	43.0
ASTE001557	43.0
ASTEI02421	43.0
AARA011564	15.683734722
AGAP013213	15.683734722
AMAM010679	15.683734722
AMEC015181	15.683734722
AQUA008807	15.683734722
ASTE006051	15.683734722
ASTEI03676	15.683734722
AALB002959	43.0
AARA004412	43.0
ACHR005492	43.0
ACUA015691	43.0
ADAC007965	43.0
ADIR006412	43.0
AEPI003892	43.0
AFUN003010	43.0
AGAP002455	43.0
AMAM008770	43.0
AMEC012667	43.0
AMEM000546	43.0
AMIN002727	43.0
AQUA009502	43.0
ASIS003025	43.0
ASTE008938	43.0
AALB006712	43.0
AARA010382	43.0
AATE009896	43.0
ACUA020004	43.0
ADAC000670	43.0
ADIR001425	43.0
AEPI000652	43.0
AFUN011447	43.0
AGAP000675	43.0
AMAM001226	43.0
AMEC011610	43.0
AMEM015150	43.0
AMIN002041	43.0
AQUA005754	43.0
ASIS016987	43.0
ASTE011116	43.0
ASTEI01154	43.0
AARA000317	27.90365678
AATE002727	27.90365678
ACUA019735	27.90365678
ADIR011198	27.90365678
AEPI004608	27.90365678
AFAF005892	27.90365678
AFUN006097	27.90365678
AMEC002221	27.90365678
AMEM002153	27.90365678
AMIN001719	27.90365678
AQUA003395	27.90365678
ASIS018169	27.90365678
ASTE000828	27.90365678
AARA003310	11.57917827
AEPI011205	11.57917827
AMEC019530	11.57917827
AARA010187	43.0
AATE009804	43.0
ACHR006317	43.0
ACUA015850	43.0
ADAC005872	43.0
ADIR006477	43.0
AEPI003420	43.0
AFAF007927	43.0
AFUN004724	43.0
AGAP003612	43.0
AMAM014571	43.0
AMEC007185	43.0
AMEM002300	43.0
AMIN002781	43.0
AQUA001604	43.0
ASIS001906	43.0
ASTE005318	43.0
ASTEI08186	43.0
AALB004969	43.0
AARA009259	43.0
AATE002919	43.0
ACUA019812	43.0
ADAC001563	43.0
ADIR004239	43.0
AEPI006760	43.0
AFAF004692	43.0
AFUN006421	43.0
AGAP006934	43.0
AMAM011805	43.0
AMEC005676	43.0
AMEC005848	43.0
AMEM003009	43.0
AMIN007706	43.0
AQUA001883	43.0
ASIS004199	43.0
ASTE008309	43.0
ASTEI02596	43.0
AALB001764	43.0
AARA000281	43.0
AATE000759	43.0
ACHR006040	43.0
ACUA021871	43.0
ADIR006139	43.0
AEPI003581	43.0
AFAF012916	43.0
AFUN003321	43.0
AGAP009318	43.0
AMAM015882	43.0
AMEC018555	43.0
AMEM009121	43.0
AMIN001751	43.0
AQUA003358	43.0
ASIS017736	43.0
ASTE006259	43.0
AALB004981	43.0
AARA003532	43.0
AATE000944	43.0
ACHR008733	43.0
ACUA021943	43.0
ADIR001666	43.0
AEPI005389	43.0
AFAF017815	43.0
AFUN009708	43.0
AMAM019185	43.0
AMEC004115	43.0
AMEM016333	43.0
AMIN011424	43.0
AQUA002739	43.0
ASIS017005	43.0
ASTE010185	43.0
ASTEI09043	43.0
AATE017135	27.90365678
AFAF002041	27.90365678
AFUN010041	27.90365678
AGAP005028	27.90365678
AMAM005031	27.90365678
AMEC008665	27.90365678
AMEM002800	27.90365678
AQUA003469	27.90365678
ASIS003294	27.90365678
ASTEI08478	27.90365678
AMAM008636	27.90365678
AMEC003770	27.90365678
ASIS020379	27.90365678
AALB006173	43.0
AARA009089	43.0
AATE014960	43.0
ACHR004633	43.0
ACUA011896	43.0
ADAC002706	43.0
ADIR003630	43.0
AEPI005502	43.0
AFAF018717	43.0
AFUN002750	43.0
AGAP006755	43.0
AMAM010220	43.0
AMEC018376	43.0
AMEM009875	43.0
AMIN010085	43.0
AQUA003844	43.0
ASIS005754	43.0
ASTE010366	43.0
ASTEI08636	43.0
AALB002430	43.0
AARA002163	43.0
AATE018233	43.0
ACHR005478	43.0
ACUA011083	43.0
ADAC005556	43.0
ADIR010382	43.0
AEPI009928	43.0
AFAF018573	43.0
AFUN011753	43.0
AGAP001712	43.0
AMAM016779	43.0
AMEC011206	43.0
AMEC011211	43.0
AMEM011676	43.0
AMIN003521	43.0
AQUA000581	43.0
ASIS014066	43.0
ASTE006886	43.0
ASTEI03111	43.0
AALB007523	43.0
AARA006049	43.0
ACHR007471	43.0
ACUA005020	43.0
ADAC004250	43.0
ADIR009200	43.0
AEPI008660	43.0
AFUN006790	43.0
AGAP004804	43.0
AMAM010613	43.0
AMIN008143	43.0
AQUA007610	43.0
ASIS020323	43.0
ASTE006096	43.0
ASTEI08076	43.0
AALB005722	43.0
ACUA004421	43.0
ADAC010492	43.0
ADIR003727	43.0
AFAF011093	43.0
AFUN000413	43.0
AGAP005360	43.0
AMAM008236	43.0
AMEC008911	43.0
AMEM011210	43.0
ASIS016703	43.0
ASTE000527	43.0
ADIR009686	27.90365678
AEPI011584	27.90365678
AMIN001285	27.90365678
AQUA011817	27.90365678
ASIS010687	27.90365678
ASTEI11128	27.90365678
ACUA022408	27.90365678
AMAM022149	27.90365678
ASIS010583	27.90365678
AALB007793	43.0
AARA010237	43.0
AATE010412	43.0
ACUA008443	43.0
ADIR004628	43.0
AEPI010232	43.0
AFAF017384	43.0
AFUN006978	43.0
AGAP000748	43.0
AMEM008364	43.0
AMIN005151	43.0
AQUA008277	43.0
ASTE010832	43.0
AALB010049	43.0
AARA002804	43.0
AATE007509	43.0
ACHR003189	43.0
ACUA010750	43.0
ADAC005317	43.0
ADIR000278	43.0
AEPI010914	43.0
AFAF005854	43.0
AFUN002526	43.0
AGAP011497	43.0
AMAM009695	43.0
AMEC005067	43.0
AMEM007527	43.0
AMIN009039	43.0
AQUA007414	43.0
ASTE000220	43.0
ASTEI08780	43.0
ACUA024798	27.90365678
AMEC011085	27.90365678
AQUA000927	27.90365678
ASIS004965	27.90365678
AALB008969	43.0
AARA004135	43.0
AATE009250	43.0
ACHR009798	43.0
ACUA022575	43.0
ADAC009068	43.0
AEPI006276	43.0
AFAF004508	43.0
AFUN000953	43.0
AGAP002712	43.0
AMEC005433	43.0
AMEC006593	43.0
AMEM012442	43.0
AMIN003603	43.0
AQUA006779	43.0
ASIS021617	43.0
ASTE006966	43.0
ASTEI03193	43.0
AALB000458	43.0
AARA011220	43.0
AATE005640	43.0
ACHR006371	43.0
ACUA024028	43.0
ADAC000545	43.0
ADIR011103	43.0
AEPI003282	43.0
AFAF007760	43.0
AFUN007361	43.0
AGAP008344	43.0
AMAM008642	43.0
AMEC017339	43.0
AMEM012507	43.0
AMIN005957	43.0
AQUA010664	43.0
ASIS003901	43.0
ASTE008672	43.0
ASTEI02942	43.0
AEPI001426	11.57917827
AMEC021787	11.57917827
AMEM007306	11.57917827
AALB002408	43.0
AARA004855	43.0
AATE014388	43.0
ACHR003324	43.0
ACUA017177	43.0
ADAC005537	43.0
ADIR003098	43.0
AEPI003857	43.0
AFAF011075	43.0
AFUN007880	43.0
AGAP003028	43.0
AMAM003726	43.0
AMEC009629	43.0
AMEM005244	43.0
