GB_gene_id	ACN	AGE	CAF	CNV	CON	DUP	EVR	EXP	LCA	PHC	STA	UNI	WGA
GB42820	1	203	0.687	0	1	0	0.8946	0	16	0.27	79	0.975609756	0.8
GB48627	1	183.0129637	0.693	0	8	0	1.2571	0	16	0.44	72	0.341463415	0.74
GB53648	1	45.85966719	0.685	0	12	0	1.3219	0	11	0.23	68	0.073170732	0.9
GB43147	1.024390244	203	0.949	0.15058465	0	0.024390244	0.8173	1	16	0.34	79	1	0.67
GB55987	1	203	0.702	0	0	0	0.8357	0	16	0.24	80	1	0.75
GB50578	1	203	0.617	0	2	0	0.9358	0	16	0.74	78	0.951219512	0.88
GB48535	1.025641026	203	0.932	0.15411035	2	0.025641026	1.0259	1	16	0.16	77	0.951219512	0.45
GB46014	1.024390244	203	0.954	0.15058465	0	0.024390244	0.7644	1	16	0.26	79	1	0.71
GB55420	1	203	0.694	0	1	0	0.8013	0	16	0.27	79	0.975609756	0.79
GB49299	1.051282051	203	0.893	0.209812811	2	0.051282051	0.7442	2	16	0.35	76	0.951219512	0.76
GB40776	1.048780488	203	0.953	0.205389788	0	0.048780488	0.7223	1	16	0.29	79	1	0.81
GB52506	1.025641026	203	0.928	0.15411035	2	0.025641026	1.4727	1	16	0.37	77	0.951219512	0.92
GB47008	1	203	0.702	0	0	0	1.0521	0	16	0.4	80	1	0.88
GB40715	1	203	0.281	0	11	0	1.1869	0	16	0.78	69	0.707317073	1
GB45933	1	203	0.694	0	1	0	1.4111	0	16	0.1	79	0.975609756	0.95
GB42940	1.05	203	0.916	0.207566616	1	0.05	1.0227	2	16	0.3	77	0.975609756	0.89
GB55768	1	203	0.687	0	1	0	0.7061	0	16	0.99	79	0.975609756	1
GB40454	1	203	0.647	0	1	0	1.0725	0	16	0.36	79	0.975609756	0.79
GB44367,GB48228	1.4375	203	0.871	0.489975116	17	0.34375	1.1962	2	16	0.185	61	0.780487805	0.605
GB40489	1	203	0.694	0	1	0	1.56	0	16	0.1	79	0.975609756	0.61
GB44755	1	203	0.66	0	4	0	0.9396	0	16	0.3	76	0.902439024	0.76
GB49519	1	203	0.66	0	2	0	0.8543	0	16	0.45	78	0.951219512	0.81
GB45158	1	203	0.66	0	1	0	1.0115	0	16	0.46	79	0.975609756	0.96
GB51106	1	203	0.702	0	0	0	1.0489	0	16	0.51	80	1	0.98
GB49611	1	203	0.647	0	1	0	0.9811	0	16	0.2	79	0.975609756	0.74
GB47726	1.027027027	203	0.894	0.157894737	4	0.027027027	1.0111	1	16	0.73	75	0.902439024	0.89
GB50734	1.05	203	0.895	0.207566616	1	0.05	0.8708	2	16	0.17	77	0.975609756	0.53
GB55712	1.142857143	177.3420531	0.969	0.306186218	5	0.142857143	1.2207	2	16	0.27	73	0.341463415	0.73
GB41801	1	203	0.66	0	1	0	1.2207	0	16	0.57	79	0.975609756	0.94
GB44203	1.485714286	203	0.912	0.518161292	16	0.342857143	1.4383	5	16	0.16	59	0.853658537	0.69
GB41658	1	203	0.601	0	4	0	1.1865	0	16	0.48	76	0.902439024	0.86
GB40560	1	203	0.702	0	0	0	0.7826	0	16	0.09	80	1	0.2
GB43846	1	203	0.694	0	1	0	0.7267	0	16	0.29	79	0.975609756	0.71
GB43826	1	203	0.643	0	2	0	1.0785	0	16	0.33	78	0.951219512	0.87
GB48656	1.567567568	203	1	0.920760684	16	0.27027027	1.1918	2	16	0.14	62	0.902439024	0.59
GB50677	1.025	203	0.934	0.152317024	1	0.025	0.879	1	16	0.39	78	0.975609756	0.66
GB40120	1	203	0.664	0	1	0	0.9813	0	16	0.34	79	0.975609756	0.82
GB53085	1.027027027	203	0.897	0.157894737	4	0.027027027	1.1683	1	16	0.82	75	0.902439024	1
GB48698	1.026315789	203	0.901	0.15596827	3	0.026315789	1.123	1	16	0.06	76	0.926829268	0.49
GB40861	1.051282051	203	0.904	0.209812811	2	0.051282051	1.0628	2	16	0.2	76	0.951219512	0.75
GB49352	1	203	0.659	0	3	0	1.2357	0	16	0.6	77	0.902439024	0.91
GB41316	1	162	0.633	0	11	0	1.2904	0	14	0.18	69	0.243902439	0.64
GB45075	1	203	0.702	0	0	0	0.9415	0	16	0.39	80	1	0.63
GB50633	1.025	203	0.943	0.152317024	1	0.025	0.7226	1	16	0.22	78	0.975609756	0.6
GB46387	1	203	0.694	0	1	0	1.2787	0	16	0.46	79	0.975609756	0.92
GB46153,GB46153	1.033333333	203	0.69	0.173714994	11	0.033333333	0.716	1	16	0.21	68	0.731707317	0.41
GB45537	1	203	0.476	0	6	0	0.7937	0	16	0.51	74	0.853658537	0.87
GB54253	1.051282051	203	0.907	0.209812811	2	0.051282051	0.9673	1	16	0.62	77	0.951219512	0.92
GB46219,GB46219	1.055555556	203	0.868	0.217005559	4	0.055555556	0.996	2	16	0.3	74	0.87804878	0.83
GB51761	1.025641026	203	0.897	0.15411035	2	0.025641026	1.3522	1	16	0.1	77	0.951219512	0.53
GB44093	1	203	0.188	0	17	0	0.8754	0	16	0.76	63	0.56097561	0.95
GB42109	1.055555556	203	0.859	0.217005559	5	0.055555556	1.5388	1	16	0.16	74	0.87804878	0.84
GB49666	1	203	0.694	0	1	0	0.8045	0	16	0.49	79	0.975609756	0.91
GB46986	1	203	0.694	0	2	0	1.3362	0	16	0.07	78	0.951219512	0.87
GB53091	1	203	0.702	0	0	0	1.0084	0	16	0.8	80	1	0.97
GB49021	1.048780488	203	0.934	0.205389788	0	0.048780488	1.0086	2	16	0.35	78	1	0.76
GB50423	1.041666667	177.3420531	0.833	0.191833261	9	0.041666667	1.2897	1	16	0.3	70	0.585365854	0.67
GB50479	1	203	0.538	0	5	0	1.6481	0	16	0.5	75	0.87804878	0.96
GB51690	1	203	0.659	0	2	0	1.1576	0	16	0.39	78	0.951219512	0.83
GB48622	1	177.3420531	0.852	0	7	0	1.3133	0	16	0.19	73	0.268292683	0.82
GB44895	1.102564103	203	0.984	0.343367978	2	0.076923077	1.4793	3	16	0.43	75	0.951219512	0.94
GB51648	1.051282051	203	0.872	0.209812811	2	0.051282051	1.4296	2	16	0.15	76	0.951219512	0.85
GB41470	1.1	203	0.997	0.445361771	1	0.05	1.0009	2	16	0.29	77	0.975609756	0.9
GB45657	1.435897436	203	0.712	0.345340707	13	0.435897436	0.7146	0	16	0.38	67	0.951219512	0.88
GB40232	1	203	0.702	0	0	0	0.7839	0	16	0.61	80	1	0.96
GB40514	1	203	0.655	0	2	0	0.8839	0	16	0.58	78	0.951219512	0.93
GB54776	1.027777778	203	0.9	0.159894048	4	0.027777778	1.2817	1	16	0.35	75	0.87804878	0.82
GB41917	1	203	0.674	0	2	0	1.33	0	16	0.28	78	0.951219512	0.84
GB44192	1	183.0129637	0.564	0	9	0	1.4158	0	16	0.34	71	0.707317073	0.84
GB51584	1.051282051	203	0.881	0.209812811	2	0.051282051	0.9099	2	16	0.45	76	0.951219512	0.79
GB40446	1.048780488	203	0.997	0.294165364	0	0.024390244	1.4207	1	16	0.2	79	1	0.68
GB46268	1	203	0.702	0	0	0	0.9893	0	16	0.56	80	1	0.89
GB52630	1.028571429	203	0.894	0.161970886	5	0.028571429	1.071	1	16	0.51	74	0.853658537	0.98
GB54719	1	203	0.706	0	4	0	1.1975	0	16	0.58	76	0.512195122	0.99
GB53435	1.219512195	203	0.855	0.339411255	2	0.219512195	0.9795	2	16	0.26	76	1	0.56
GB50413	1.025641026	203	0.897	0.15411035	2	0.025641026	1.8338	1	16	0.05	77	0.951219512	0.73
GB44560	1	203	0.615	0	3	0	1.229	0	16	0.46	77	0.926829268	0.82
GB55477	1.097560976	203	0.984	0.337016686	0	0.073170732	1.1096	3	16	0.46	77	1	0.94
GB47905	2.806451613	203	0	0.884086645	22	0.548387097	1.145	9	16	0.01	49	0.756097561	0.47
GB41858	1.025	203	0.942	0.152317024	1	0.025	1.0815	1	16	0.3	78	0.975609756	0.77
GB54484	1	203	0.683	0	1	0	1.349	0	16	0.44	79	0.975609756	0.95
GB41180,GB41180	1.051282051	203	0.863	0.209812811	2	0.051282051	1.3286	2	16	0.37	76	0.951219512	0.88
GB41152	1	203	0.659	0	1	0	0.9975	0	16	0.47	79	0.975609756	0.86
GB53019	1	203	0.702	0	0	0	0.9575	0	16	0.13	80	1	0.25
GB40611	1	203	0.643	0	2	0	0.8487	0	16	0.46	78	0.951219512	0.76
GB40595	1	183.0129637	0.713	0	3	0	1.1219	0	16	0.27	77	0.829268293	0.8
GB54577,GB54577	1.125	82.06786156	0.973	0.293972368	8	0.125	1.1801	1	12	0.1	71	0.195121951	0.72
GB48924	1.083333333	203	0.761	0.255124984	5	0.083333333	1.201	3	16	0.45	72	0.87804878	0.9
GB54829	1.025	203	0.933	0.152317024	1	0.025	1.0913	1	16	0.22	78	0.975609756	0.62
GB51482	1	203	0.687	0	2	0	1.7185	0	16	0.35	78	0.951219512	0.79
GB42193	1	203	0.683	0	1	0	0.7454	0	16	0.54	79	0.975609756	0.89
GB42330	1	203	0.683	0	1	0	1.0143	0	16	0.37	79	0.975609756	0.86
GB48874	1	203	0.633	0	3	0	1.0181	0	16	0.59	77	0.926829268	0.95
GB44443	1	203	0.694	0	1	0	0.8316	0	16	0.62	79	0.975609756	0.96
GB45949	1	203	0.416	0	11	0	0.9159	0	16	0.33	69	0.707317073	0.73
GB42823	1	177.3420531	0.852	0	6	0	0.9251	0	16	0.11	74	0.292682927	0.44
GB41946	1	203	0.614	0	2	0	0.8826	0	16	0.19	78	0.926829268	0.52
GB42175	1	203	0.683	0	2	0	0.7494	0	16	0.98	78	0.951219512	1
GB51251	1	203	0.694	0	1	0	0.7086	0	16	0.72	79	0.975609756	0.95
GB47767	1	203	0.735	0	3	0	1.27	0	16	0.26	77	0.536585366	0.61
GB40095	1	203	0.702	0	0	0	0.7878	0	16	0.39	80	1	0.64
GB48944	1	203	0.659	0	3	0	0.998	0	16	0.45	77	0.926829268	0.91
GB49831	1	203	0.7	0	1	0	1.0622	0	16	0.52	79	0.975609756	0.99
GB48156	1	183.0129637	0.422	0	11	0	1.1039	0	16	0.46	69	0.634146341	0.85
GB40309	1	203	0.702	0	0	0	1.3257	0	16	0.26	80	1	0.86
GB51889	1	203	0.702	0	0	0	0.8095	0	16	0.47	80	1	0.88
GB55605	1	203	0.702	0	0	0	1.2139	0	16	0.4	80	1	0.72
GB45824	1	203	0.702	0	0	0	1.0181	0	16	0.23	80	1	0.75
GB49735	1.035714286	183.0129637	0.894	0.17917767	9	0.035714286	1.3899	1	16	0.2	70	0.682926829	0.84
GB43129	1.628571429	203	0.68	0.570107958	8	0.4	1.9624	11	16	0.16	61	0.853658537	0.64
GB46876	1	203	0.66	0	1	0	1.0656	0	16	0.51	79	0.975609756	0.85
GB46259	1	203	0.66	0	1	0	1.2008	0	16	0	79	0.975609756	0
GB50732	1.05	203	0.905	0.207566616	1	0.05	0.8517	2	16	0.6	77	0.975609756	0.93
GB54831	1	203	0.664	0	1	0	0.8132	0	16	0.06	79	0.975609756	0.14
GB41025	1.025	203	0.934	0.152317024	1	0.025	1.1839	1	16	0.23	78	0.975609756	0.68
GB44726	1.048780488	203	0.942	0.205389788	0	0.048780488	1.1618	2	16	0.31	78	1	0.74
GB46156	1.055555556	183.0129637	0.94	0.217005559	2	0.055555556	1.2985	2	16	0.13	76	0.87804878	0.46
GB50522	1	203	0.446	0	6	0	1.4808	0	16	0.37	74	0.853658537	0.73
GB49705	1	203	0.65	0	4	0	0.9536	0	16	0.33	76	0.756097561	0.68
GB42697	1	203	0.561	0	2	0	0.9088	0	16	0.47	78	0.951219512	0.87
GB44329	1	203	0.399	0	6	0	0.9243	0	16	0.22	74	0.853658537	0.71
GB46645	1	203	0.702	0	0	0	0.8353	0	16	0.62	80	1	0.92
GB51208	1.131578947	203	0.75	0.298726339	3	0.131578947	0.8757	5	16	0.68	72	0.926829268	0.93
GB49487	1	203	0.655	0	3	0	1.0112	0	16	0.42	77	0.926829268	0.87
GB54451	1	203	0.66	0	1	0	0.726	0	16	0.52	79	0.975609756	0.81
GB54419	1	203	0.128	0	18	0	1.2763	0	16	0.35	62	0.463414634	0.89
GB43902	1.55	203	0.874	0.611203075	9	0.3	1.1782	6	16	0.45	65	0.975609756	0.91
GB43877	1.057142857	203	0.792	0.219568606	6	0.057142857	1.2736	2	16	0.11	72	0.853658537	0.51
GB48926	1	203	0.702	0	0	0	0.721	0	16	0.41	80	1	0.77
GB44672	1.5	203	0.977	0.477566933	12	0.394736842	1.1785	3	16	0.35	65	0.926829268	0.92
GB48255	1.111111111	203	0.992	0.353553391	2	0.083333333	0.9852	3	16	0.39	75	0.87804878	0.8
GB49999	1.025641026	203	0.927	0.15411035	2	0.025641026	0.9309	1	16	0.32	77	0.951219512	0.83
GB50073	1	203	0.702	0	0	0	0.785	0	16	0.3	80	1	0.77
GB50004	1.024390244	203	0.956	0.15058465	0	0.024390244	0.9423	1	16	0.56	79	1	0.94
GB46245	1.025	203	0.934	0.152317024	1	0.025	0.8809	1	16	0.56	78	0.975609756	0.9
GB50766	1	203	0.317	0	10	0	1.492	0	16	0.05	70	0.682926829	0.67
GB54997,GB54997	1.72972973	203	0.827	0.595802374	9	0.486486486	1.4565	10	16	0.09	61	0.902439024	0.65
GB53229	1	203	0.702	0	0	0	1.1661	0	16	0.36	80	1	0.83
GB41337	1.142857143	183.0129637	0.37	0.306186218	16	0.142857143	2.1013	3	16	0.11	61	0.512195122	0.88
GB52911	1.035714286	203	0.809	0.17917767	6	0.035714286	0.8621	1	16	0.23	73	0.682926829	0.81
GB48225	1	203	0.683	0	1	0	0.7362	0	16	0.59	79	0.975609756	0.92
GB52620	1	203	0.655	0	1	0	0.7517	0	16	0.6	79	0.951219512	0.83
GB45859	1	203	0.702	0	0	0	0.7251	0	16	0.07	80	1	0.25
GB51551	1	203	0.647	0	1	0	0.7564	0	16	0.25	79	0.975609756	0.72
GB50661	1	203	0.702	0	0	0	0.9038	0	16	0.55	80	1	0.94
GB48063	1	177.3420531	0.863	0	4	0	1.0518	0	16	0.53	76	0.365853659	0.83
GB40472	1	203	0.568	0	11	0	1.2787	0	16	0.38	69	0.634146341	0.83
GB51192	1	203	0.702	0	0	0	1.1273	0	16	0.26	80	1	0.9
GB40494	1.026315789	203	0.932	0.15596827	3	0.026315789	1.5516	1	16	0.23	76	0.926829268	0.88
GB50562,GB50562	1.048780488	203	0.928	0.205389788	0	0.048780488	0.8801	2	16	0.39	78	1	0.66
GB47803	1.026315789	203	0.914	0.15596827	3	0.026315789	0.9647	1	16	0.21	76	0.926829268	0.67
GB45039	1.048780488	203	0.942	0.205389788	0	0.048780488	1.5742	2	16	0.55	78	1	0.77
GB44692	1	203	0.702	0	0	0	0.7408	0	16	0	80	1	0.01
GB42641	1	203	0.687	0	4	0	1.1364	0	16	0.24	76	0.902439024	0.5
GB47040	1	82.06786156	0.856	0	7	0	1.85	0	12	0.11	73	0.219512195	0.74
GB53222	1.025641026	203	0.928	0.15411035	2	0.025641026	0.8308	1	16	0.36	77	0.951219512	0.81
GB53664	1.05	203	0.972	0.207566616	2	0.05	1.0679	1	16	0.15	77	0.487804878	0.8
GB46761	1.086956522	203	0.999	0.375233261	2	0.043478261	1.078	1	16	0.55	77	0.56097561	0.93
GB54341	1	203	0.702	0	0	0	1.4675	0	16	0.38	80	1	0.87
GB46141	1.025	203	0.904	0.152317024	1	0.025	0.6913	1	16	0.5	78	0.975609756	0.87
GB40876	1	203	0.683	0	2	0	0.9354	0	16	0.57	78	0.951219512	0.91
GB53152	1	203	0.66	0	1	0	0.8265	0	16	0.57	79	0.975609756	0.9
GB47995	1	203	0.683	0	2	0	1.1657	0	16	0.42	78	0.951219512	0.78
GB44281	1	203	0.702	0	0	0	0.7623	0	16	0.62	80	1	0.92
GB50172	1	203	0.784	0	4	0	1.2751	0	16	0.36	76	0.43902439	0.87
GB42799	1.052631579	203	0.991	0.304138127	3	0.026315789	1.1389	1	16	0.19	76	0.926829268	0.72
GB55562	1	183.0129637	0.455	0	7	0	1.2337	0	16	0.43	73	0.682926829	0.91
GB54673,GB54673	1.128205128	203	0.998	0.456812528	2	0.076923077	1.2978	3	16	0.2	75	0.951219512	0.7
GB44166	1.03030303	183.0129637	0.94	0.166378066	5	0.03030303	1.2898	1	16	0.27	74	0.804878049	0.81
GB43615	1.142857143	203	0.466	0.306186218	12	0.142857143	1.2288	4	16	0.09	64	0.682926829	0.76
GB40084	1	203	0.683	0	1	0	1.5558	0	16	0.44	79	0.975609756	0.99
GB41977	1	203	0.589	0	4	0	1.1687	0	16	0.39	76	0.902439024	0.79
GB51707	1.085714286	203	0.783	0.257841026	6	0.085714286	1.4496	3	16	0.17	71	0.853658537	0.66
GB41525	1	203	0.702	0	0	0	1.0536	0	16	0.55	80	1	0.9
GB50136	1.025641026	203	0.91	0.15411035	2	0.025641026	0.9351	1	16	0.15	77	0.951219512	0.6
GB55977	1	203	0.683	0	2	0	0.8646	0	16	0.25	78	0.951219512	0.51
GB54192	1.125	203	0.79	0.293972368	1	0.125	0.8724	5	16	0.4	74	0.975609756	0.81
GB50092	1	183.0129637	0.829	0	6	0	1.179	0	16	0.62	74	0.365853659	0.94
GB47734	1.025641026	203	0.93	0.15411035	2	0.025641026	1.2267	1	16	0.42	77	0.951219512	0.77
GB55564	1.025	203	0.934	0.152317024	1	0.025	1.3988	1	16	0.27	78	0.975609756	0.81
GB45763	1	203	0.664	0	1	0	0.8819	0	16	0.55	79	0.975609756	0.91
GB53403	1.024390244	203	0.944	0.15058465	0	0.024390244	1.273	1	16	0.4	79	1	0.69
GB46720	1.051282051	203	0.99	0.300703122	2	0.025641026	0.8853	1	16	0.21	77	0.951219512	0.52
GB50112	1	203	0.664	0	1	0	0.7814	0	16	0.34	79	0.975609756	0.81
GB47469	1	203	0.694	0	1	0	0.8125	0	16	0.34	79	0.975609756	0.88
GB50740	1	203	0.694	0	2	0	0.8009	0	16	0.58	78	0.951219512	0.89
GB44681	1	203	0.655	0	2	0	1.0121	0	16	0.11	78	0.951219512	0.35
GB55760	1.102564103	203	0.797	0.275166502	2	0.102564103	0.8113	4	16	0.18	74	0.951219512	0.45
GB53792	1.142857143	203	0.772	0.306186218	8	0.142857143	1.7455	3	16	0.15	69	0.512195122	0.76
GB49024	1.05	203	0.915	0.207566616	1	0.05	0.7137	2	16	0.59	77	0.975609756	0.93
GB49424	1.0625	203	0.623	0.22782255	9	0.0625	0.9374	2	16	0.09	69	0.780487805	0.4
GB40139	1	203	0.66	0	1	0	0.9666	0	16	0.25	79	0.975609756	0.77
GB50572	1.219512195	203	1	1.138419958	4	0.024390244	1.3391	1	16	0.47	75	1	0.73
GB46051	1	203	0.702	0	0	0	1.1772	0	16	0.42	80	1	0.88
GB55303	1	203	0.702	0	0	0	1.1706	0	16	0.16	80	1	0.54
GB50886	1.073170732	203	0.998	0.318181818	0	0.048780488	0.8514	2	16	0.48	78	1	0.77
GB47028	1.025641026	203	0.944	0.15411035	2	0.025641026	1.098	1	16	0.38	77	0.951219512	0.81
GB54211	1.025	203	0.942	0.152317024	1	0.025	1.0748	1	16	0.44	78	0.975609756	0.87
GB46911	1.024390244	203	0.948	0.15058465	0	0.024390244	0.7591	1	16	0.53	79	1	0.9
GB49828	1.025	203	0.934	0.152317024	1	0.025	1.0809	1	16	0.41	78	0.975609756	0.65
GB44413	1.025	203	0.949	0.152317024	1	0.025	1.1171	1	16	0.46	78	0.975609756	0.84
GB53402	1	203	0.702	0	0	0	0.7321	0	16	0.06	80	1	0.24
GB40467	1	203	0.702	0	0	0	0.8492	0	16	0.29	80	1	0.81
GB49079	1.230769231	203	0.992	1.155827626	3	0.025641026	1.1198	2	16	0.45	75	0.951219512	0.88
GB47603	1.057142857	203	0.621	0.219568606	6	0.057142857	1.3329	2	16	0.28	72	0.853658537	0.77
GB51534	1.025	203	0.921	0.152317024	1	0.025	1.0495	1	16	0.41	78	0.975609756	0.74
GB54697	1.05	203	0.904	0.207566616	1	0.05	1.3543	2	16	0.46	77	0.975609756	0.9
GB52284	1	203	0.647	0	2	0	1.1154	0	16	0.73	78	0.951219512	0.97
GB45841,GB52088	1.902439024	203	0.711	0.15596827	4	0.902439024	0.9123	0	16	0.485	76	1	0.675
GB53355	1	183.0129637	0.3	0	10	0	1.32	0	16	0.34	70	0.682926829	0.56
GB46064	1.1875	203	0.992	0.443481567	8	0.125	1.935	2	16	0.02	70	0.390243902	0.65
GB45617	1	203	0.702	0	0	0	1.3159	0	16	0.37	80	1	0.68
GB46481	1	203	0.655	0	2	0	0.6874	0	16	0.59	78	0.951219512	0.88
GB44749	1.128205128	203	0.997	0.456812528	2	0.076923077	0.743	3	16	0.73	75	0.951219512	0.96
GB55581	1	203	0.683	0	1	0	0.9982	0	16	0.44	79	0.975609756	0.9
GB47590	1.414634146	203	0.997	0.440921098	4	0.365853659	0.7692	4	16	0.37	72	1	0.86
GB42858	1.097560976	203	0.993	0.337016686	0	0.073170732	1.2205	3	16	0.25	77	1	0.56
GB49588	1.024390244	203	0.944	0.15058465	0	0.024390244	1.0656	1	16	0.23	79	1	0.55
GB48322	1	203	0.344	0	10	0	1.1373	0	16	0.3	70	0.756097561	0.9
GB40681	2.441176471	203	0	1.12487802	21	0.5	1.4672	7	16	0.03	52	0.829268293	0.63
GB53401	1.025	203	0.934	0.152317024	1	0.025	0.9407	1	16	0.47	78	0.975609756	0.74
GB44609	1	203	0.694	0	2	0	1.1157	0	16	0.2	78	0.951219512	0.51
GB52511	1.024390244	203	0.944	0.15058465	0	0.024390244	1.2809	1	16	0.57	79	1	0.97
GB50549	1.315789474	165.1934818	0.848	0.606630036	13	0.157894737	1.7118	3	14	0.11	64	0.463414634	0.61
GB54327	1	177.3420531	0.852	0	7	0	1.7637	0	16	0.1	73	0.268292683	0.93
GB46702	1	203	0.512	0	8	0	1.4135	0	16	0.23	72	0.780487805	0.78
GB50552	1	203	0.702	0	0	0	0.791	0	16	0.73	80	1	0.97
GB49165	1	203	0.66	0	1	0	0.8273	0	16	0.27	79	0.975609756	0.78
GB43956	1.027777778	203	0.868	0.159894048	5	0.027777778	1.0584	1	16	0.07	74	0.87804878	0.62
GB42679	1.12195122	203	0.86	0.291661041	0	0.12195122	0.7587	4	16	0.27	76	1	0.84
GB41973	1.051282051	203	0.996	0.300703122	3	0.025641026	1.0281	2	16	0.34	75	0.951219512	0.82
GB43176	1	203	0.687	0	1	0	0.7111	0	16	0.57	79	0.975609756	0.93
GB48845	1.024390244	203	0.944	0.15058465	0	0.024390244	1.0387	1	16	0.44	79	1	0.97
GB42913	1	203	0.482	0	12	0	1.6711	0	16	0.26	68	0.609756098	0.6
GB46764	1.025641026	203	0.934	0.15411035	2	0.025641026	0.8276	1	16	0.53	77	0.951219512	0.91
GB48163	1.075	203	0.928	0.245015204	1	0.075	0.8748	3	16	0.53	76	0.975609756	0.95
GB43924	1	177.3420531	0.419	0	12	0	1.3966	0	16	0.24	68	0.56097561	0.67
GB51722	1.027027027	183.0129637	0.953	0.157894737	1	0.027027027	1.0415	1	16	0.16	78	0.902439024	0.69
GB45656	1.024390244	203	0.942	0.15058465	0	0.024390244	1.0162	1	16	0.4	79	1	0.81
GB52033	1.025641026	203	0.934	0.15411035	2	0.025641026	1.2082	1	16	0.3	77	0.951219512	0.72
GB48414	1.052631579	203	0.9	0.212132034	3	0.052631579	0.7509	2	16	0.74	75	0.926829268	0.95
GB48646	1	203	0.664	0	2	0	0.7742	0	16	0.52	78	0.951219512	0.86
GB55062	1	203	0.624	0	3	0	1.2308	0	16	0.22	77	0.926829268	0.79
GB46052	1.024390244	203	0.935	0.15058465	0	0.024390244	0.9864	1	16	0.52	79	1	0.97
GB48543	1.05	203	0.934	0.207566616	1	0.05	1.0829	2	16	0.25	77	0.975609756	0.56
GB43117	1	203	0.702	0	0	0	1.164	0	16	0.46	80	1	0.96
GB48265	1.048780488	203	0.949	0.205389788	0	0.048780488	1.4793	2	16	0.45	78	1	0.95
GB42104	1	177.3420531	0.713	0	11	0	1.7013	0	16	0.07	69	0.146341463	0.18
GB48538	1	203	0.702	0	0	0	1.0544	0	16	0.38	80	1	0.85
GB43232	1	203	0.694	0	1	0	0.9293	0	16	0.23	79	0.975609756	0.75
GB44297	1.028571429	203	0.79	0.161970886	6	0.028571429	1.1105	1	16	0.28	73	0.853658537	0.6
GB53258	1	203	0.593	0	4	0	1.1015	0	16	0.29	76	0.902439024	0.68
GB49795	1	203	0.8	0	8	0	1.0535	0	16	0.39	72	0.317073171	0.81
GB51666,GB51666	1.146341463	203	0.997	0.454343755	0	0.097560976	1.0776	4	16	0.26	76	1	0.73
GB49914	1.025	203	0.928	0.152317024	1	0.025	0.7894	1	16	0.32	78	0.975609756	0.56
GB49655	1	177.3420531	0.834	0	5	0	1.5826	0	16	0.26	75	0.341463415	0.87
GB47247	1.024390244	203	0.948	0.15058465	0	0.024390244	0.7222	1	16	0.75	79	1	0.93
GB53707	1	203	0.702	0	0	0	0.8169	0	16	0.34	80	1	0.61
GB54330	1	203	0.664	0	1	0	0.7393	0	16	0.67	79	0.975609756	0.97
GB40399	1	203	0.694	0	1	0	0.8338	0	16	0.41	79	0.975609756	0.92
GB51565	1.025	203	0.926	0.152317024	1	0.025	1.2011	1	16	0.47	78	0.975609756	0.88
GB44831	1	203	0.489	0	5	0	0.7525	0	16	0.22	75	0.87804878	0.49
GB43694	1	203	0.589	0	3	0	1.3034	0	16	0.58	77	0.926829268	1
GB49244	1	203	0.647	0	1	0	0.7791	0	16	0.58	79	0.975609756	0.85
GB45681	1.048780488	203	0.932	0.205389788	0	0.048780488	0.8405	2	16	0.14	78	1	0.61
GB50832	1.1	203	0.934	0.272727273	2	0.1	0.8206	0	16	0.58	78	0.975609756	0.91
GB51564	1.048780488	203	0.995	0.294165364	0	0.024390244	0.8637	1	16	0.56	79	1	0.91
GB54749	1	203	0.273	0	8	0	1.0837	0	16	0.23	72	0.804878049	0.82
GB54298	1	203	0.702	0	0	0	1.0324	0	16	0.38	80	1	0.89
GB41711	1.027027027	203	0.899	0.157894737	4	0.027027027	1.2678	1	16	0.2	75	0.902439024	0.68
GB43116	1.025	203	0.942	0.152317024	1	0.025	0.8728	1	16	0.18	78	0.975609756	0.41
GB43034	1.052631579	203	0.893	0.212132034	2	0.052631579	0.7707	2	16	0.1	76	0.926829268	0.27
GB52689	1	203	0.643	0	2	0	0.7184	0	16	0.24	78	0.951219512	0.48
GB53246	1	203	0.73	0	1	0	0.8777	0	16	0.47	79	0.902439024	0.95
GB40170	1	183.0129637	0.781	0	6	0	1.5156	0	16	0.22	74	0.390243902	0.76
GB45076	1.05	203	0.914	0.207566616	1	0.05	0.9561	2	16	0.49	77	0.975609756	0.74
GB53317	1.1	203	0.766	0.272727273	1	0.1	1.6307	4	16	0.33	75	0.975609756	0.87
GB49597	1.025	203	0.934	0.152317024	1	0.025	1.194	1	16	0.58	78	0.975609756	0.84
GB46654	1.075	203	0.85	0.245015204	1	0.075	1.1589	3	16	0.14	76	0.975609756	0.52
GB50815	1.026315789	203	0.89	0.15596827	3	0.026315789	0.9622	1	16	0.06	76	0.926829268	0.35
GB47881	1.025	203	0.942	0.152317024	1	0.025	0.7511	1	16	0.14	78	0.975609756	0.84
GB53945	1	203	0.702	0	0	0	0.7383	0	16	0.22	80	1	0.76
GB41148	1	203	0.66	0	3	0	0.7684	0	16	0.45	77	0.926829268	0.77
GB50425	1	177.3420531	0.044	0	25	0	0.7398	0	16	0.35	55	0.146341463	0.57
GB45844	1.024390244	203	0.929	0.15058465	0	0.024390244	1.0889	1	16	0.61	79	1	1
GB42961	1.151515152	203	0.992	0.377702634	4	0.121212121	1.0938	4	16	0.1	72	0.804878049	0.6
